Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Carrier Colour,Temporary Location Note,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhpr:4098,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:4098/N,7ad6ac5d-bf62-5543-a7ab-d4558a3efac5,BE-ANN07/pr/000000722,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7ad6ac5d-bf62-5543-a7ab-d4558a3efac5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11273,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11273/N,0eb53b99-89fd-5f9f-922f-6346985047c5,BE-ANN07/pr/000003435,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0eb53b99-89fd-5f9f-922f-6346985047c5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11623,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11623/N,50ec6836-df01-5548-92b4-2da27f80f2c9,BE-ANN07/pr/000003785,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/50ec6836-df01-5548-92b4-2da27f80f2c9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9700,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9700/N,03a92dfa-443d-50c3-b781-c70b8242ee9c,BE-ANN07/pr/000001886,Japanese paper (handmade paper),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/03a92dfa-443d-50c3-b781-c70b8242ee9c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12721,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12721/N,e221a114-71c4-5c4b-b30d-18f096c43301,BE-ANN07/pr/000004873,carbon paper,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e221a114-71c4-5c4b-b30d-18f096c43301,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:2232,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:2232/N,cde86f50-1f35-5bf8-8728-2ed4cb3c85b5,BE-ANN07/pr/000000166,carbon paper,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cde86f50-1f35-5bf8-8728-2ed4cb3c85b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12371,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12371/N,c783ef5d-0a66-5525-814b-761577a1d06b,BE-ANN07/pr/000004528,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c783ef5d-0a66-5525-814b-761577a1d06b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9887,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9887/N,37afef86-8486-5c5c-af18-25a8d218c88d,BE-ANN07/pr/000002075,Japanese paper (handmade paper),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/37afef86-8486-5c5c-af18-25a8d218c88d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:7175,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:7175/N,3f4527b7-4275-5498-9b02-2ae5e7e09e2e,BE-ANN07/pr/000001337,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3f4527b7-4275-5498-9b02-2ae5e7e09e2e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:8280,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:8280/N,d0eced3d-ec48-540f-b3fb-207e2de0b3de,BE-ANN07/pr/000001485,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d0eced3d-ec48-540f-b3fb-207e2de0b3de,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9868,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9868/N,f99174be-1c96-543e-9bb2-98913fb7377a,BE-ANN07/pr/000002056,Japanese paper (handmade paper),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f99174be-1c96-543e-9bb2-98913fb7377a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12664,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12664/N,b962da77-b564-5e20-a11d-67f858e8a08b,BE-ANN07/pr/000004817,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b962da77-b564-5e20-a11d-67f858e8a08b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10659,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10659/N,7d2dc183-153d-5242-b9f6-442c566f736c,BE-ANN07/pr/000002838,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7d2dc183-153d-5242-b9f6-442c566f736c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12234,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12234/N,9bb2ceb2-4746-5752-9e1b-b816d79058cf,BE-ANN07/pr/000004392,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9bb2ceb2-4746-5752-9e1b-b816d79058cf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10209,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10209/N,219009fc-df53-5529-a444-1810778e000e,BE-ANN07/pr/000002397,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/219009fc-df53-5529-a444-1810778e000e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:6764,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:6764/N,0a0b9281-20d8-5f4b-b5f1-a35267514cd2,BE-ANN07/pr/000001246,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0a0b9281-20d8-5f4b-b5f1-a35267514cd2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9491,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9491/N,4997e78b-d50f-59f3-8e22-6622a3eaf1bf,BE-ANN07/pr/000001682,paper (fiber product),ivory (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4997e78b-d50f-59f3-8e22-6622a3eaf1bf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11048,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11048/N,cab02860-860b-5140-97f0-bb735e55197b,BE-ANN07/pr/000003211,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cab02860-860b-5140-97f0-bb735e55197b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:3566,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:3566/N,41b1838f-1932-5b12-bd9f-8b9bc23507f0,BE-ANN07/pr/000000570,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/41b1838f-1932-5b12-bd9f-8b9bc23507f0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:4309,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:4309/N,222c6bc6-e858-533e-8d41-e7ff1aba9e1d,BE-ANN07/pr/000000767,linen (material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/222c6bc6-e858-533e-8d41-e7ff1aba9e1d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:6334,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:6334/N,68a9f9d8-f35c-5c32-9eb8-4d3695b84043,BE-ANN07/pr/000001066,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/68a9f9d8-f35c-5c32-9eb8-4d3695b84043,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11418,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11418/N,cd0322d3-3c8a-5b06-8c73-bc3ca9723dad,BE-ANN07/pr/000003580,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cd0322d3-3c8a-5b06-8c73-bc3ca9723dad,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:3136,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:3136/N,6511bd60-7826-564f-a31b-2e03ec0d3002,BE-ANN07/pr/000000440,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6511bd60-7826-564f-a31b-2e03ec0d3002,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10120,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10120/N,090b40a5-d7d5-51ab-831b-ccdacafc4896,BE-ANN07/pr/000002309,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/090b40a5-d7d5-51ab-831b-ccdacafc4896,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:8453,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:8453/N,d303accc-1371-54d5-8274-b76aa3161d0b,BE-ANN07/pr/000001509,paper (fiber product),white (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d303accc-1371-54d5-8274-b76aa3161d0b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10570,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10570/N,6cc49698-526d-5951-b05a-c48b6890b0de,BE-ANN07/pr/000002751,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6cc49698-526d-5951-b05a-c48b6890b0de,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11731,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11731/N,dc51f79d-b76a-58b0-9c7a-07ed5a7066ee,BE-ANN07/pr/000003893,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dc51f79d-b76a-58b0-9c7a-07ed5a7066ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9612,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9612/N,e239abbd-65bc-5087-82fa-d1c721277ed6,BE-ANN07/pr/000001798,paper (fiber product),ivory (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e239abbd-65bc-5087-82fa-d1c721277ed6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10823,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10823/N,55383a58-bf6e-502f-9724-9730a3674543,BE-ANN07/pr/000002995,paper (fiber product),cream (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/55383a58-bf6e-502f-9724-9730a3674543,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10989,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10989/N,29d11846-9750-5f98-839d-460ba885c087,BE-ANN07/pr/000003150,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/29d11846-9750-5f98-839d-460ba885c087,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11361,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11361/N,d9d390f9-d25a-508e-aa79-1e59aacc7db8,BE-ANN07/pr/000003523,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d9d390f9-d25a-508e-aa79-1e59aacc7db8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9757,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9757/N,fdfe7d22-68b1-5f7c-8ed7-d85e7378a7cc,BE-ANN07/pr/000001944,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fdfe7d22-68b1-5f7c-8ed7-d85e7378a7cc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11674,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11674/N,d546ed43-4e0a-5516-ab7e-40d8cfa4fd93,BE-ANN07/pr/000003836,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d546ed43-4e0a-5516-ab7e-40d8cfa4fd93,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10966,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10966/N,3bccbbfc-c575-5487-adb5-f59fac6f0c2f,BE-ANN07/pr/000003125,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3bccbbfc-c575-5487-adb5-f59fac6f0c2f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:1737,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:1737/N,24ff1490-5ef4-56f8-906d-4b384d039435,BE-ANN07/pr/000000083,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/24ff1490-5ef4-56f8-906d-4b384d039435,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9307,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9307/N,f77ee436-3cca-5a7e-8bf6-7a9a7593848b,BE-ANN07/pr/000001596,paper (fiber product),green (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f77ee436-3cca-5a7e-8bf6-7a9a7593848b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11224,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11224/N,d947f4ca-989c-5b59-b864-aef4de236a6c,BE-ANN07/pr/000003386,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d947f4ca-989c-5b59-b864-aef4de236a6c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:6508,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:6508/N,0d81d402-646c-532e-bdd1-1aae639fd15d,BE-ANN07/pr/000001151,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d81d402-646c-532e-bdd1-1aae639fd15d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:4535,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:4535/N,f9020d89-6749-5609-b20f-6fc480489579,BE-ANN07/pr/000000867,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f9020d89-6749-5609-b20f-6fc480489579,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10065,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10065/N,0fe3d4f6-c50d-5474-97dc-0ef99cdb99d3,BE-ANN07/pr/000002254,Japanese paper (handmade paper),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0fe3d4f6-c50d-5474-97dc-0ef99cdb99d3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12058,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12058/N,6dc62edd-b163-569d-a5f4-14ae1ab43a45,BE-ANN07/pr/000004216,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6dc62edd-b163-569d-a5f4-14ae1ab43a45,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:10435,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:10435/N,7e91d2f5-cf6f-574b-b1d4-12103ee72382,BE-ANN07/pr/000002619,paper (fiber product),cream (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e91d2f5-cf6f-574b-b1d4-12103ee72382,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12408,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12408/N,171c8983-c365-50d0-9c07-b9e4efa0d905,BE-ANN07/pr/000004564,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/171c8983-c365-50d0-9c07-b9e4efa0d905,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:5324,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:5324/N,4c282f01-875b-5c83-adea-537b8aedd05f,BE-ANN07/pr/000000918,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4c282f01-875b-5c83-adea-537b8aedd05f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9891,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9891/N,c8548760-81b6-52c9-828c-a37766642d06,BE-ANN07/pr/000002079,Japanese paper (handmade paper),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c8548760-81b6-52c9-828c-a37766642d06,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:8279,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:8279/N,40cb0cc7-ed96-5aae-8ee8-6cad63cc5520,BE-ANN07/pr/000001484,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/40cb0cc7-ed96-5aae-8ee8-6cad63cc5520,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12367,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12367/N,ce840090-6056-5cd5-a838-09308c550665,BE-ANN07/pr/000004524,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ce840090-6056-5cd5-a838-09308c550665,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12737,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12737/N,d02e498c-a50b-5843-ad24-19e53ffbf9f8,BE-ANN07/pr/000004889,carbon paper,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d02e498c-a50b-5843-ad24-19e53ffbf9f8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:11818,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:11818/N,eea253de-e031-5dec-91f9-1e318ec20ae4,BE-ANN07/pr/000003979,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eea253de-e031-5dec-91f9-1e318ec20ae4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9468,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9468/N,d72206a6-9520-5014-be10-402d46dcfe61,BE-ANN07/pr/000001660,paper (fiber product),ivory (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d72206a6-9520-5014-be10-402d46dcfe61,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:5918,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:5918/N,08bf1458-d12a-547d-9679-c60eda8573f9,BE-ANN07/pr/000001013,carbon paper,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/08bf1458-d12a-547d-9679-c60eda8573f9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:3570,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:3570/N,980e1bc1-4259-5f6e-b439-61989e0f7dd0,BE-ANN07/pr/000000574,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/980e1bc1-4259-5f6e-b439-61989e0f7dd0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:9487,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:9487/N,65f37bf9-f6e9-54e3-b3cf-38c69a785b56,BE-ANN07/pr/000001678,paper (fiber product),ivory (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65f37bf9-f6e9-54e3-b3cf-38c69a785b56,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:6772,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:6772/N,7e1d43f1-030a-59a1-9acb-22231bc82937,BE-ANN07/pr/000001254,Japanese paper (handmade paper),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e1d43f1-030a-59a1-9acb-22231bc82937,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:3823,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:3823/N,ec653e0c-9c52-5064-9f68-8ddc27248ffb,BE-ANN07/pr/000000662,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ec653e0c-9c52-5064-9f68-8ddc27248ffb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpr:12222,Prenten,https://anet.be/record/opaclhobj/tg:lhpr:12222/N,841a99e0-6caf-5c27-83e8-230dd35627bf,BE-ANN07/pr/000004380,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/841a99e0-6caf-5c27-83e8-230dd35627bf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
