Object Number,Record Type,URL,ResourceID,Reference Number,Status,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhhs:18184,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18184/N,f37ef15b-f7e5-5972-b71a-1a6229227e87,BE-ANN07/hs/000017297,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f37ef15b-f7e5-5972-b71a-1a6229227e87,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:7762,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:7762/N,b6bf9963-1e2b-5b55-bfd2-e67337fe47f9,BE-ANN07/hs/000007572,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b6bf9963-1e2b-5b55-bfd2-e67337fe47f9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:6870,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:6870/N,b0528a6f-fa42-5b27-bc0d-24d8b4bf95a8,BE-ANN07/hs/000006682,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b0528a6f-fa42-5b27-bc0d-24d8b4bf95a8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:15759,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:15759/N,9dbe167c-8f5c-5812-9770-ff7762926de0,BE-ANN07/hs/000015007,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9dbe167c-8f5c-5812-9770-ff7762926de0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:17764,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:17764/N,7dbce934-61c1-5e86-936c-24c2900f472e,BE-ANN07/hs/000016901,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7dbce934-61c1-5e86-936c-24c2900f472e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8182,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8182/N,a70f76cb-fded-5b93-b517-9136434111e1,BE-ANN07/hs/000007987,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a70f76cb-fded-5b93-b517-9136434111e1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:20417,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:20417/N,65b74196-745d-5b6a-8f85-12d21736dfef,BE-ANN07/hs/000019471,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65b74196-745d-5b6a-8f85-12d21736dfef,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18491,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18491/N,335d3034-0a27-5dc2-93b9-6d534fa0584b,BE-ANN07/hs/000017594,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/335d3034-0a27-5dc2-93b9-6d534fa0584b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:7277,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:7277/N,7062e09d-0b08-5db1-adda-e69a21fe4eb2,BE-ANN07/hs/000007089,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7062e09d-0b08-5db1-adda-e69a21fe4eb2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:2075,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:2075/N,45a12239-0dbe-5714-8b9c-78b7b53bb523,BE-ANN07/hs/000001991,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/45a12239-0dbe-5714-8b9c-78b7b53bb523,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:12566,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:12566/N,df8a726e-5335-52f2-955e-be4f020de40f,BE-ANN07/hs/000012019,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/df8a726e-5335-52f2-955e-be4f020de40f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8478,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8478/N,6fb59e4a-111b-5b2e-8e2c-a734b70eaad7,BE-ANN07/hs/000008275,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6fb59e4a-111b-5b2e-8e2c-a734b70eaad7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:20047,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:20047/N,17295643-ba29-5915-b371-78b6e458297e,BE-ANN07/hs/000019109,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/17295643-ba29-5915-b371-78b6e458297e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:17334,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:17334/N,3698a1a3-0d00-5a10-bd3a-812ed629f918,BE-ANN07/hs/000016501,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3698a1a3-0d00-5a10-bd3a-812ed629f918,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:7627,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:7627/N,167b7ca6-fea7-51a1-a1bd-6ca2957f42bc,BE-ANN07/hs/000007438,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/167b7ca6-fea7-51a1-a1bd-6ca2957f42bc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:6935,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:6935/N,4a8f4cce-4235-5545-95cb-bde2baae99d0,BE-ANN07/hs/000006747,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4a8f4cce-4235-5545-95cb-bde2baae99d0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:4908,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:4908/N,45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db,BE-ANN07/hs/000004737,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:2425,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:2425/N,578bf28b-78f7-56dd-a6f0-aea26e8fc9c2,BE-ANN07/hs/000002335,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/578bf28b-78f7-56dd-a6f0-aea26e8fc9c2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8028,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8028/N,10c89015-1cac-5749-b266-caba0ab8b4a0,BE-ANN07/hs/000007835,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/10c89015-1cac-5749-b266-caba0ab8b4a0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:12136,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:12136/N,167a9900-7e17-5718-b13d-a050fc44f573,BE-ANN07/hs/000011606,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/167a9900-7e17-5718-b13d-a050fc44f573,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:16175,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:16175/N,0569d9f7-7725-51a2-bb87-6133c53a82bd,BE-ANN07/hs/000015418,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0569d9f7-7725-51a2-bb87-6133c53a82bd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:14148,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:14148/N,2e2217ed-3f95-531d-b0e0-7f6b48d89761,BE-ANN07/hs/000013549,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2e2217ed-3f95-531d-b0e0-7f6b48d89761,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8881,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8881/N,dad11e2f-6c14-591e-bb5e-74b164c56f93,BE-ANN07/hs/000008643,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dad11e2f-6c14-591e-bb5e-74b164c56f93,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:19280,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:19280/N,e3bc4ac1-724c-58cc-a020-dc019d9b583a,BE-ANN07/hs/000018361,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e3bc4ac1-724c-58cc-a020-dc019d9b583a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:6466,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:6466/N,2856a0a0-cfc6-59ec-a579-c00cefafca1c,BE-ANN07/hs/000006280,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2856a0a0-cfc6-59ec-a579-c00cefafca1c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:3664,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:3664/N,a287348e-da44-5d66-a62c-4f4960afc44d,BE-ANN07/hs/000003511,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a287348e-da44-5d66-a62c-4f4960afc44d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:1659,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:1659/N,de1a7545-2d76-5aaf-aa8e-9709eb6b66b6,BE-ANN07/hs/000001584,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/de1a7545-2d76-5aaf-aa8e-9709eb6b66b6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18868,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18868/N,d662ec5e-ad9b-5929-8c7b-bcac2202a6b0,BE-ANN07/hs/000017960,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d662ec5e-ad9b-5929-8c7b-bcac2202a6b0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:2976,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:2976/N,6343342f-f716-5c84-9ef9-219078c8bdd2,BE-ANN07/hs/000002841,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6343342f-f716-5c84-9ef9-219078c8bdd2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:13377,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:13377/N,316d24d4-aa32-529b-b858-99bfa2b377fd,BE-ANN07/hs/000012805,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/316d24d4-aa32-529b-b858-99bfa2b377fd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:396,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:396/N,cdc69293-1823-59f4-889c-0d99ae633128,BE-ANN07/hs/000000367,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cdc69293-1823-59f4-889c-0d99ae633128,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:16525,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:16525/N,5d5bf1c3-c1b9-5fc6-9494-8250b79bcb9c,BE-ANN07/hs/000015744,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5d5bf1c3-c1b9-5fc6-9494-8250b79bcb9c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:20944,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:20944/N,73fd5f13-edf3-5c2c-ab02-64912e8e1abe,BE-ANN07/hs/000019971,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/73fd5f13-edf3-5c2c-ab02-64912e8e1abe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:14518,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:14518/N,b97aca93-8153-527b-a9fb-dc9de55a875f,BE-ANN07/hs/000013881,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b97aca93-8153-527b-a9fb-dc9de55a875f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:6036,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:6036/N,0791cbd8-04ac-5caa-96e5-a1866f4e7454,BE-ANN07/hs/000005852,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0791cbd8-04ac-5caa-96e5-a1866f4e7454,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:1209,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:1209/N,6a586f7b-7a30-5d09-8dfb-f26579b21fbe,BE-ANN07/hs/000001144,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6a586f7b-7a30-5d09-8dfb-f26579b21fbe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:13727,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:13727/N,a3dd1b7a-ccf0-52b3-8a46-e6d32cb02a80,BE-ANN07/hs/000013130,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a3dd1b7a-ccf0-52b3-8a46-e6d32cb02a80,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:9639,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:9639/N,7e52a98e-59bd-5f03-8219-9a6c04826523,BE-ANN07/hs/000009204,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e52a98e-59bd-5f03-8219-9a6c04826523,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10808,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10808/N,f5119d7d-32e2-5c69-aa6a-912210a96cb4,BE-ANN07/hs/000010324,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f5119d7d-32e2-5c69-aa6a-912210a96cb4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:5533,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:5533/N,c7f2e9a5-0e76-50ea-8fde-e922928259a6,BE-ANN07/hs/000005356,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c7f2e9a5-0e76-50ea-8fde-e922928259a6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:816,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:816/N,5fabf137-52b3-54f3-8cb9-33f4cd8e10f5,BE-ANN07/hs/000000761,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5fabf137-52b3-54f3-8cb9-33f4cd8e10f5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:15020,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:15020/N,22632f5a-c74b-50b3-a77d-9af0895bb5d0,BE-ANN07/hs/000014319,verbeterde drukproef,Letterenhuis,https://data.letterenhuis.be/ark:/24970/22632f5a-c74b-50b3-a77d-9af0895bb5d0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10222,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10222/N,dc723326-ec66-57ae-a926-8bddc622ce2d,BE-ANN07/hs/000009758,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dc723326-ec66-57ae-a926-8bddc622ce2d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8301,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8301/N,0b7f1456-2228-5c84-af8b-6ee3fbb45f76,BE-ANN07/hs/000008106,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0b7f1456-2228-5c84-af8b-6ee3fbb45f76,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:20694,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:20694/N,ebd6d177-f1bf-5653-8cb2-c8b680f340dd,BE-ANN07/hs/000019732,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ebd6d177-f1bf-5653-8cb2-c8b680f340dd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:19900,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:19900/N,0f2b7f0f-eaa3-5d66-acf4-2c5c1e7685e4,BE-ANN07/hs/000018964,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f2b7f0f-eaa3-5d66-acf4-2c5c1e7685e4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:1823,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:1823/N,97bb848d-0a3d-5931-bae8-cae714e41b49,BE-ANN07/hs/000001744,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/97bb848d-0a3d-5931-bae8-cae714e41b49,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18612,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18612/N,9c9ef39c-68b3-5abe-a895-0bbd0defb57c,BE-ANN07/hs/000017711,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9c9ef39c-68b3-5abe-a895-0bbd0defb57c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:1989,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:1989/N,9143a09e-6aef-53bb-a5c6-0df267fd7e05,BE-ANN07/hs/000001906,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9143a09e-6aef-53bb-a5c6-0df267fd7e05,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:5163,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:5163/N,63b65fe1-a553-5702-ab94-db75a921a9e1,BE-ANN07/hs/000004991,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/63b65fe1-a553-5702-ab94-db75a921a9e1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10388,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10388/N,a4dbdc50-f57e-5000-9ae7-bab58c7bf18a,BE-ANN07/hs/000009920,typewriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a4dbdc50-f57e-5000-9ae7-bab58c7bf18a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:15470,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:15470/N,5488cef8-5e3b-5efe-bc88-7a538785779e,BE-ANN07/hs/000014727,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5488cef8-5e3b-5efe-bc88-7a538785779e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:9843,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:9843/N,562f0269-92ec-5aee-9ecc-26d0d78f5b92,BE-ANN07/hs/000009402,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/562f0269-92ec-5aee-9ecc-26d0d78f5b92,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:11960,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:11960/N,813d617e-946d-5552-994a-f86cc9d2c818,BE-ANN07/hs/000011443,verbeterd typoscript,Letterenhuis,https://data.letterenhuis.be/ark:/24970/813d617e-946d-5552-994a-f86cc9d2c818,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:10672,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:10672/N,fb607730-08c8-5a16-be10-94bf65b354cf,BE-ANN07/hs/000010194,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fb607730-08c8-5a16-be10-94bf65b354cf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:8751,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:8751/N,2eee2e3f-331b-54b6-a9c8-bee430ed25e9,BE-ANN07/hs/000008525,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2eee2e3f-331b-54b6-a9c8-bee430ed25e9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:5499,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:5499/N,5c84d27a-4898-515b-ab92-4f279964a549,BE-ANN07/hs/000005322,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5c84d27a-4898-515b-ab92-4f279964a549,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhhs:18242,Handschriften,https://anet.be/record/opaclhobj/tg:lhhs:18242/N,a6afb95b-3287-5889-90a2-066e9cef1db7,BE-ANN07/hs/000017355,handwriting,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a6afb95b-3287-5889-90a2-066e9cef1db7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
