brocade.id,ResourceID,card,order,Archive Note,Serial Number,Acquisition Note,adm.note,Registration Number value,Location Number,Warehouse Location (begin),Warehouse Location (ende),adm.note.language,adm.note.type
tg:lhhs:6431,e0940233-709c-5800-aa2e-758d9a19d521,Items,1,isad:lh:88524,,tr:lh:7333,,202756/47,W 79135 / H (13),,,Nederlands,remarks
tg:lhhs:2472,70181448-4d00-529f-af3f-b554251d4a67,Items,1,isad:lh:87091,,tr:lh:5900,,127165/1-2,B 115 / H (1),,,Nederlands,remarks
tg:lhhs:12161,a80fe809-d010-56ff-8afa-361bac00898f,Items,1,isad:lh:90886,,tr:lh:4789,,95116/26,T 176 / H (24),,,Nederlands,remarks
tg:lhhs:17699,17867b78-365c-518e-a031-5827c85b1740,Items,1,isad:lh:135221,B 708 / 338,tr:lh:3402,,173.70,,,,Nederlands,remarks
tg:lhhs:20010,dd464801-e67b-585a-96da-938154150c7c,Items,1,isad:lh:169211,,tr:lh:5510,,114076/a-m,,,,Nederlands,remarks
tg:lhhs:17363,031b3d9b-2202-5a05-8236-e60a460a606c,Items,1,isad:lh:145184,,tr:lh:3032,,,B 708 / 1609,,,Nederlands,remarks
tg:lhhs:8585,558f79a9-9a79-50ad-b463-635c365e2a99,Items,1,isad:lh:89523,,tr:lh:5938,,129365/2,V 735 / H,,,Nederlands,remarks
tg:lhhs:18096,17f10e0c-b5a2-5b59-b18f-ced5a153df9a,Items,1,isad:lh:120106,,tr:lh:6043,,135940/a-b,W 803 / H (22(481)),,,Nederlands,remarks
tg:lhhs:2188,82737d7e-4414-5b9e-a349-fb9a900e2147,Items,1,isad:lh:86962,,tr:lh:5002,,99139/35a-j,A 38115 / H (3),,,Nederlands,remarks
tg:lhhs:7670,31972da3-b081-5854-ad6f-b8e52005003f,Items,1,isad:lh:86792,,tr:lh:5777,,118966/1a-o,W 555 / H (12),,,Nederlands,remarks
tg:lhhs:6962,9fd127bb-e32b-56e6-b5bb-3565efdfe4ac,Items,1,isad:lh:88801,,tr:lh:5093,,100709/1-29,M 1529 / H (4),,,Nederlands,remarks
tg:lhhs:2022,e666f358-a4da-5fbb-aefc-9a0b1f32d8c4,Items,1,isad:lh:86853,,tr:lh:7849,,202619/a-k,T 48399 / H,,,Nederlands,remarks
tg:lhhs:12531,9a11001c-09d5-52c7-abb2-ff872f7c293e,Items,1,isad:lh:90994,,tr:lh:2689,,54031,V 4855 / H (1),,,Nederlands,remarks
tg:lhhs:17733,78366354-4f52-5143-bd83-8d4db36b2380,Items,1,isad:lh:135615,B 708 / 514,tr:lh:3402,,60.208/4,,,,Nederlands,remarks
tg:lhhs:16821,b9e13fc8-a7f8-5f7e-b3ae-220e69ea6fb8,Items,1,isad:lh:130719,,tr:lh:2722,,53226,,,,Nederlands,remarks
tg:lhhs:7220,f5fac154-43ff-5500-9516-abecd8bd3323,Items,1,isad:lh:88851,,tr:lh:6210,,144094/4,W 684 / H (2),,,Nederlands,remarks
tg:lhhs:11034,1795a929-a06f-5657-899c-179c899c13d2,Items,1,isad:lh:90158,,tr:lh:2857,,56546,W 353 / H (10),,,Nederlands,remarks
tg:lhhs:13009,4d8571ef-ccc7-5a29-8b1a-b173fb2d0210,Items,1,isad:lh:91253,,tr:lh:826,,15281,V 455 / H (4),,,Nederlands,remarks
tg:lhhs:9117,3367dcc7-ec73-55d5-8571-a5f1ffc79973,Items,1,isad:lh:151116,,tr:lh:7140,,178218,B 716 / H (6),,,Nederlands,remarks
tg:lhhs:1527,c792b96f-6d83-5eb2-ba9a-2915cfaa4433,Items,1,isad:lh:86674,,tr:lh:6090,,139395/a-j,A 315 / H (4),,,Nederlands,remarks
tg:lhhs:5837,f07cace3-2c17-58f7-8414-072e68c5da19,Items,1,isad:lh:88385,,tr:lh:6077,,138355,W 745 / H (3),,,Nederlands,remarks
tg:lhhs:4725,69aceeca-7736-5f10-99ce-909317e8bef3,Items,1,isad:lh:87910,,tr:lh:5899,,136060/4,B 585 / H (2),,,Nederlands,remarks
tg:lhhs:6718,7aee85e5-cc36-582c-bf73-fe48020d3699,Items,1,isad:lh:153040,,tr:lh:6406,,157509/1-2,H 7685 / H (2),,,Nederlands,remarks
tg:lhhs:512,f946bef8-428b-59df-8d14-52039c2a1232,Items,1,isad:lh:86271,,tr:lh:3171,,63228/2a - c,G 994 / H (11),,,Nederlands,remarks
tg:lhhs:14236,28f98ef2-342d-5e55-ad8d-e77d55f242b3,Items,1,isad:lh:91677,,tr:lh:9851,,218621/2,VV 69 / H,,,Nederlands,remarks
tg:lhhs:11464,fdb5f386-92bb-5601-9426-7f3738f43f84,Items,1,isad:lh:90677,,tr:lh:4754,,92503/6,W 578 / H (4),,,Nederlands,remarks
tg:lhhs:13459,c749f86e-430b-5538-bce8-a098da3485b9,Items,1,isad:lh:153168,,tr:lh:9832,,217604,B 992 / H (2),,,Nederlands,remarks
tg:lhhs:1177,bf84d254-e2f2-574a-8544-1fdc75c3884b,Items,1,isad:lh:86448,,tr:lh:5735,,118656/3,A 115 / H,,,Nederlands,remarks
tg:lhhs:19054,03a62185-a25f-5bb7-b581-3a93568149db,Items,1,isad:lh:157909,,tr:lh:7601,,198650/a-i,,,,Nederlands,remarks
tg:lhhs:4375,d00992a5-f803-50ee-8346-ade3eec281f6,Items,1,isad:lh:87799,,tr:lh:3672,,71071/248a-b,B 675 / H (3),,,Nederlands,remarks
tg:lhhs:6348,45abb935-8cd5-5b29-9c50-be932dad9151,Items,1,isad:lh:164477,,,,21652/2,N 4935 / H (4),,,Nederlands,remarks
tg:lhhs:15974,ce5849ed-717a-5f65-818a-2265baa3029e,Items,1,isad:lh:121343,C 2756 / 250,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:14666,41dab990-5ef2-5109-b711-81e144abb674,Items,1,isad:lh:91948,,tr:lh:30828,,219904,D 2972 / H,,,Nederlands,remarks
tg:lhhs:142,44f40423-1467-596a-a501-798f6a9b74d9,Items,1,isad:lh:86056,,tr:lh:6995,,175638/2,B 917 / H (3),,,Nederlands,remarks
tg:lhhs:20293,d56e76f7-a759-5686-a135-e0610ac2f15f,Items,1,isad:lh:173503,,tr:lh:1059,,18965/2,,,,Nederlands,remarks
tg:lhhs:11937,67281f90-248f-5fb0-8a17-c09ddf5c5e77,Items,1,isad:lh:90803,,tr:lh:4767,,92982,C 2638 / H (9),,,Nederlands,remarks
tg:lhhs:9814,3707b062-6917-5540-935d-72169b040d26,Items,1,isad:lh:152231,,tr:lh:6940,,173194,B 9078 / H (3),,,Nederlands,remarks
tg:lhhs:8706,7711674a-346a-5735-a39b-7c615007e5dc,Items,1,isad:lh:162563,,tr:lh:7853,,203061/1-3,,,,Nederlands,remarks
tg:lhhs:12618,1eb2fb15-e8fc-5d74-8d98-909728f34f1c,Items,1,isad:lh:166759,,tr:lh:5652,,113600,V 5135 / H (7),,,Nederlands,remarks
tg:lhhs:10625,45f00718-1486-5ea1-ae01-54cca6d33768,Items,1,isad:lh:90415,,tr:lh:705,,13453/30,M 585 / H (2),,,Nederlands,remarks
tg:lhhs:18215,f2485591-10e1-5952-9a56-1096c7e442b9,Items,1,isad:lh:152860,B 708 / 1702,tr:lh:3402,,,,,,Nederlands,remarks
tg:lhhs:7109,dc05a924-d52f-5de4-be60-9040975db260,Items,1,isad:lh:88853,,tr:lh:4795,,96128/15,M 762 / H (3),,,Nederlands,remarks
tg:lhhs:5134,b149fabb-9e1a-5173-9d44-8de37899b670,Items,1,isad:lh:88110,,tr:lh:1891,,33642,Z 317 / H ( 4 ),,,Nederlands,remarks
tg:lhhs:15427,be173c6c-4f9d-58e7-8e6b-0b8998ff45ff,Items,1,isad:lh:108634,P 3445 / 32,,,,,,,Nederlands,remarks
tg:lhhs:12248,0eb91fdf-a600-54ad-9b5e-078b7eebf5a0,Items,1,isad:lh:90907,,tr:lh:6348,,148116/abcd,T 176 / H (25),,,Nederlands,remarks
tg:lhhs:8356,836b3fad-591b-5ebf-8b6f-8e1978a7efc7,Items,1,isad:lh:89445,,tr:lh:7036,,177116/15,VV 235 / H,,,Nederlands,remarks
tg:lhhs:10275,66e1b636-92c1-58c7-9abd-51b032f7ac73,Items,1,isad:lh:90143,,tr:lh:2857,,56546,W 353 / H (2),,,Nederlands,remarks
tg:lhhs:1874,19f9e0e3-59a9-59a0-8fff-86819ce3d9da,Items,1,isad:lh:86781,,tr:lh:5612,,112419/a-b,A 342 / H (2),,,Nederlands,remarks
tg:lhhs:3849,8be18338-aaec-5ee0-9abc-602082cd2b12,Items,1,isad:lh:87569,,tr:lh:6357,,148664/4,R 5845 / H (16),,,Nederlands,remarks
tg:lhhs:19957,a4e77d01-03d6-5b9d-8833-339a48c6da1e,Items,1,isad:lh:168651,,tr:lh:2393,,45306,,,,Nederlands,remarks
tg:lhhs:18645,372e1c19-606a-5e56-a9a3-f369162a34f7,Items,1,isad:lh:155337,,tr:lh:6212,,150070/a-e,C 3473 / H (1),,,Nederlands,remarks
tg:lhhs:7559,c3604d9d-5b48-534c-8456-e6a081969451,Items,1,isad:lh:89087,,tr:lh:4294,,83315/a-o,W 555 / H (10),,,Nederlands,remarks
tg:lhhs:5564,d6d35059-02de-5dd3-af62-0f90e760fcb8,Items,1,isad:lh:86820,,tr:lh:1857,,35911/b,W 213 / H (5),,,Nederlands,remarks
tg:lhhs:20339,3092dfe6-e54f-5932-9c72-8cf498e67fce,Items,1,isad:lh:142635,S 935 / H 44,tr:lh:140276,,,,,,Nederlands,remarks
tg:lhhs:841,1c025657-7f0b-5fec-9940-046c544c84a8,Items,1,isad:lh:86254,,tr:lh:3171,,64407,"G 994 / H (Doos 15, map B)",,,Nederlands,remarks
tg:lhhs:15077,1ee843d8-c91f-556f-8097-bacb954beed5,Items,1,isad:lh:88165,E 285 / 69,tr:lh:9330,,,,,,Nederlands,remarks
tg:lhhs:5071,91408ad7-aff8-5999-9bc9-75de75248dd2,Items,1,isad:lh:88069,,tr:lh:1891,,33643,Z 317 / H2,,,Nederlands,remarks
tg:lhhs:15562,8445de16-3c88-56c0-afd5-b2b51429e33c,Items,1,isad:lh:118200,C 2756 / 22,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:9951,64ee5dc4-5407-5c61-aaea-21857299de74,Items,1,isad:lh:90035,,tr:lh:6174,,142551,B 8596 / H (3),,,Nederlands,remarks
tg:lhhs:11872,7488fdc0-3145-5793-a212-a76f700aab79,Items,1,isad:lh:153166,,tr:lh:7293,,179939/2,C 2435 / H (1),,,Nederlands,remarks
tg:lhhs:15098,09082faf-dc92-52c0-9777-b28c462d0da3,Items,1,isad:lh:88107,,tr:lh:6122,,,E 285 / 70,,,Nederlands,remarks
tg:lhhs:10760,05d868bf-7f81-56b7-8665-da6ee8a219ba,Items,1,isad:lh:174746,,tr:lh:1682,,30746/9,L 179 / H,,,Nederlands,remarks
tg:lhhs:8643,a8ff524a-28ab-52f1-8081-b6eb14cd40d1,Items,1,isad:lh:89553,,tr:lh:5033,,99508,V 8511 / H,,,Nederlands,remarks
tg:lhhs:18350,f648dddd-79f4-5f08-ac44-e125cdf9ce24,Items,1,isad:lh:152123,B 8597 / 17,,,,,,,Nederlands,remarks
tg:lhhs:5421,541f46fd-0a90-52a5-b0d1-1d682de23619,Items,1,isad:lh:88211,,tr:lh:7233,,179482/1- 33,WW 11 / H,,,Nederlands,remarks
tg:lhhs:904,59ab5acb-90a3-53cb-836a-c42826995ded,Items,1,isad:lh:86352,,tr:lh:6845,,169146/a-c,"G 994 / H (Doos 12, map A)",,,Nederlands,remarks
tg:lhhs:15132,8ab0f055-6198-5626-871a-fe637a56c699,Items,1,isad:lh:103308,G 1316 / 13,tr:lh:97950,,,,,,Nederlands,remarks
tg:lhhs:10330,5d39daea-6ce1-5fb5-8efd-a4152c4badd8,Items,1,isad:lh:90239,,tr:lh:6981,,174315,BB 260 / H,,,Nederlands,remarks
tg:lhhs:8213,ff34bc2f-a8a1-5209-9ccf-3d5fa2cac26b,Items,1,isad:lh:89358,,tr:lh:1804,,32254,W 173 / H (6),,,Nederlands,remarks
tg:lhhs:19812,c057d191-bc12-56fa-94a5-c3d5ccd22792,Items,1,isad:lh:167425,,tr:lh:1197,,20728,,,,Nederlands,remarks
tg:lhhs:1931,ee6cedfe-b670-5edb-8ed6-bfa46158023f,Items,1,isad:lh:86817,,tr:lh:7847,,202584,T 48399 / H,,,Nederlands,remarks
tg:lhhs:5972,22147066-78ad-5e87-9464-ee63049e9f40,Items,1,isad:lh:88199,,tr:lh:6210,,144106,W 213 / H (6),,,Nederlands,remarks
tg:lhhs:4660,c964c0ff-d64c-5424-bc72-b94346250153,Items,1,isad:lh:87896,,tr:lh:1757,,31707/2a-b,H 383 / H (1),,,Nederlands,remarks
tg:lhhs:1198,05f191ea-97b2-5d96-b972-140a34cd09d3,Items,1,isad:lh:86448,,tr:lh:5735,,118656/22,A 115 / H,,,Nederlands,remarks
tg:lhhs:14373,e1a6e62f-ccd2-5416-b713-51b9bf45834a,Items,1,isad:lh:90031,,,,219114/1-52,LL 23 / H,,,Nederlands,remarks
tg:lhhs:457,283f3823-0360-5cb6-b315-65c3f88a352b,Items,1,isad:lh:86225,,tr:lh:5447,,107946,"G 994 / H (Doos 12, map C)",,,Nederlands,remarks
tg:lhhs:9052,c8dcaf80-6aa6-5b87-90e9-ee0e1be86ab1,Items,1,isad:lh:89727,,tr:lh:7855,,203314,B 7307 / H (52),,,Nederlands,remarks
tg:lhhs:14689,075ecdd3-cc34-54ea-9a1d-78b9141d3857,Items,1,isad:lh:92010,,tr:lh:9978,,220452/1-30,DD 335 / H,,,Nederlands,remarks
tg:lhhs:11171,b41ef192-f050-52ce-a030-2644e76aa391,Items,1,isad:lh:90577,,tr:lh:2857,,56546,W 353 / H (13),,,Nederlands,remarks
tg:lhhs:19541,3b8de5a3-cd13-59ad-8738-994f7977fb20,Items,1,isad:lh:164370,,tr:lh:568,,10919/1-4,,,,Nederlands,remarks
tg:lhhs:1462,0388dd89-0702-5bf6-bbd1-b1c0c4639250,Items,1,isad:lh:86639,,tr:lh:1954,,35607/18,A 2482 / H,,,Nederlands,remarks
tg:lhhs:4230,321c78fc-e8b8-5b62-b46a-6e8083302f52,Items,1,isad:lh:87780,,tr:lh:3672,,71071/20,B 675 / H (1),,,Nederlands,remarks
tg:lhhs:15831,f131bb32-fb89-5edf-beb7-1d191d0dece3,Items,1,isad:lh:120678,C 2756 / 188,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:14723,1f83935c-d07c-556f-af0b-32d399bd7e7b,Items,1,isad:lh:92054,,,,220658,LL 227 / H,,,Nederlands,remarks
tg:lhhs:9402,703e63b4-f901-5f9e-b441-6a28868abcc4,Items,1,isad:lh:103517,,tr:lh:6261,,145407,B 7195 / H (2),,,Nederlands,remarks
tg:lhhs:11521,27b75c3b-eac3-5b4f-8d92-62f86ef2a23e,Items,1,isad:lh:90679,,tr:lh:7756,,201038/62,W 754 / H (4),,,Nederlands,remarks
tg:lhhs:19111,aa0ebb91-3f86-51ac-ac78-17fae0793bf8,Items,1,isad:lh:130323,D 9653 / 143 (38),tr:lh:126473,,,,,,Nederlands,remarks
tg:lhhs:1032,4c00a68b-a074-50fa-b17d-c2e69ac2660c,Items,1,isad:lh:86377,,tr:lh:2786,,56792/454,D 125 / H (8),,,Nederlands,remarks
tg:lhhs:13273,b3732776-227d-5d8e-867d-8a88142f3d57,Items,1,isad:lh:91157,S 59 / 4266,tr:lh:7870,,210872/1a-k,,,,Nederlands,remarks
tg:lhhs:292,8fec63fb-01de-5a52-8ddd-56a80255da2a,Items,1,isad:lh:86143,,tr:lh:2323,,45509,P 505 / H (6),,,Nederlands,remarks
tg:lhhs:2872,5108c78e-1bbd-588f-a166-9f2e8bd8617b,Items,1,isad:lh:87297,,tr:lh:594,,11367/59a-i,B 365 / H (4),,,Nederlands,remarks
tg:lhhs:6098,1834f915-0bb0-5f6a-b91c-987eca640e4d,Items,1,isad:lh:88432,,tr:lh:4610,,92438/73,W 79135 / H (9),,,Nederlands,remarks
tg:lhhs:3760,3f9bb067-2681-5bb3-be24-a464328d13e3,Items,1,isad:lh:87253,,tr:lh:1978,,36563/36,B 995 / H (22),,,Nederlands,remarks
tg:lhhs:19384,861ae456-79e1-5dd6-8685-f53439b20410,Items,1,isad:lh:161340,,tr:lh:992,,18407/10,,,,Nederlands,remarks
tg:lhhs:6562,41e2af99-2ac2-56e6-8be5-6c64b8f5cba8,Items,1,isad:lh:88289,,tr:lh:4456,,86025/3,R 8963 / H (17),,,Nederlands,remarks
tg:lhhs:8985,3c2327f8-824c-5135-bd14-35a63396efe4,Items,1,isad:lh:154920,,tr:lh:7855,,203253,B 7307 / H (45),,,Nederlands,remarks
tg:lhhs:16071,d659a1ff-1332-5338-aef8-4a3389896d57,Items,1,isad:lh:121450,R 161 / 39,,,,,,,Nederlands,remarks
tg:lhhs:9697,591e2630-1c90-5fb5-bf6e-0af952acef46,Items,1,isad:lh:89882,,tr:lh:3010,,60325/1,B 766 / H (1),,,Nederlands,remarks
tg:lhhs:13789,8c74f559-74b1-5342-be42-06335e02c9c8,Items,1,isad:lh:174381,,tr:lh:7657,,217879/1-3,G 3145 / H (5),,,Nederlands,remarks
tg:lhhs:768,7d3446b4-2301-54e2-b511-ba8ee9b49cee,Items,1,isad:lh:86312,,tr:lh:3171,,63226/a - x,"G 994 / H (Doos 4,map C)",,,Nederlands,remarks
tg:lhhs:12931,63ce87a8-771a-587e-9715-5a3d127d1d74,Items,1,isad:lh:91214,,tr:lh:6081,,138837/a tot i,V 6095 / H (1),,,Nederlands,remarks
tg:lhhs:13623,3a9a8b71-7bea-5036-adb3-b3542ffc62d6,Items,1,isad:lh:91391,,tr:lh:7787,,203657/1 tot 16,G 994 / H ((Doos 18) New York archief 1/2),,,Nederlands,remarks
tg:lhhs:3330,bb0f83d1-d91b-57e7-a6b0-44cd079b46ca,Items,1,isad:lh:87475,,tr:lh:2254,,43439/11,A 2335 / H (13),,,Nederlands,remarks
tg:lhhs:6132,820b728f-4616-57ef-b8b0-5047d00377d9,Items,1,,,tr:lh:7333,,202749,W 763 / H (3),,,Nederlands,remarks
tg:lhhs:338,2dbed53c-467b-5e78-95ab-ec72051c4697,Items,1,isad:lh:86202,,tr:lh:6903,,170915/4,G 994 / H (1),,,Nederlands,remarks
tg:lhhs:12462,e32750bf-65c8-5fdc-b06b-d9b2bf3ee733,Items,1,isad:lh:90966,,tr:lh:7103,,177806/1 tot 6,T 176 / H (40),,,Nederlands,remarks
tg:lhhs:7689,ccc99abc-af88-571c-acd4-a451621b5f05,Items,1,isad:lh:117844,,tr:lh:5778,,119644,W 512 / H (3),,,Nederlands,remarks
tg:lhhs:2171,2b5753d3-6958-5e91-8b40-2d84b1bcd8ce,Items,1,isad:lh:86946,,tr:lh:5002,,99139/21a-b,A 38115 / H (3),,,Nederlands,remarks
tg:lhhs:18595,4ad34706-1e94-5bf3-8a7e-1f2aaba83b96,Items,1,,,tr:lh:2484,,48183/2,,,,Nederlands,remarks
tg:lhhs:7373,be6c812e-1f66-5a46-bdad-c0bd4c4b8221,Items,1,isad:lh:88995,,tr:lh:6049,,136780,W 70532 / H,,,Nederlands,remarks
tg:lhhs:16972,d5dfa169-5541-5b0b-b2c3-e8490f4b39cb,Items,1,isad:lh:130188,D 9653/20 (67),tr:lh:126473,,,,,,Nederlands,remarks
tg:lhhs:20513,bb17f004-524b-58a7-853e-b9e86213233c,Items,1,isad:lh:179927,L 179 /,tr:lh:140162,,,,,,Nederlands,remarks
tg:lhhs:17660,df516673-13c8-521f-8838-6a50ea2fa840,Items,1,isad:lh:136296,B 708 / 291,tr:lh:3402,,,,,,Nederlands,remarks
tg:lhhs:12198,ea10f828-6c95-5985-b1c9-d474fe5ad1ea,Items,1,isad:lh:90905,,tr:lh:4787,,95139/3,T 176 / H (25),,,Nederlands,remarks
tg:lhhs:8086,ace59885-749b-53b7-9afa-a5345969eae2,Items,1,isad:lh:89316,,tr:lh:6861,,169816/13,W 144 / H (5),,,Nederlands,remarks
tg:lhhs:12032,af651ae6-6344-5941-8388-8a174130bd64,Items,1,isad:lh:90864,,tr:lh:4752,,92411,T 176 / H (9),,,Nederlands,remarks
tg:lhhs:2521,f86d51b7-f76d-559e-be14-bffe60f8049d,Items,1,isad:lh:86338,,tr:lh:5778,,119572/1O-Q,R 5845 / H (4),,,Nederlands,remarks
tg:lhhs:6831,2108629f-cc11-5f48-8bba-b9559dfcf1e7,Items,1,isad:lh:88743,,tr:lh:747,,14057/b,J 416 / H (1),,,Nederlands,remarks
tg:lhhs:7723,1e7b23c9-4279-5c60-900a-0bf80c3e3e40,Items,1,isad:lh:117844,,tr:lh:5778,,119641/l,W 512 / H (3),,,Nederlands,remarks
tg:lhhs:17230,579618fc-1435-510d-9b6a-051cb17abaeb,Items,1,isad:lh:130411,,tr:lh:5981,,131136,W 803 / H (16 (430)),,,Nederlands,remarks
tg:lhhs:20143,bbd04ff0-e7b5-5259-879e-cbada9a1a9b4,Items,1,isad:lh:85985,C 2756 / 499,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:7236,acbc392f-056e-5319-a493-0b232e654a7b,Items,1,isad:lh:88891,,,,30446,B 921 / H (1),,,Nederlands,remarks
tg:lhhs:20456,a0b4b6ef-2148-5e29-b895-1516bd2ee523,Items,1,isad:lh:174683,,tr:lh:2552,,50396/1,,,,Nederlands,remarks
tg:lhhs:16837,2c99ca8f-1e22-5195-bcc5-e9c7e565d17b,Items,1,isad:lh:130865,,tr:lh:2722,,53226,,,,Nederlands,remarks
tg:lhhs:17725,f4f1e6bf-bf5a-59e3-abf4-7b4bde330fcd,Items,1,,B 708 / 359,tr:lh:3402,,150.245/a-b,,,,Nederlands,remarks
tg:lhhs:15718,8493fde0-3829-57c9-8deb-26bfa65fdae0,Items,1,isad:lh:120256,C 2756 / 153,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:8439,590acf97-ea04-5e37-a16d-5671fa1709cb,Items,1,,,tr:lh:5832,,123472,,,,Nederlands,remarks
tg:lhhs:12527,dec498b5-89fd-58ac-93b5-8fd785f77cbd,Items,1,,,tr:lh:2600,,51305,V 4841 / H (1),,,Nederlands,remarks
tg:lhhs:4949,387e58c7-af2c-5202-89f8-37fa0c417f9c,Items,1,isad:lh:88040,,tr:lh:7412,,196511/5a-d,Z 3165 / H,,,Nederlands,remarks
tg:lhhs:6974,0bcef063-bee1-5cf6-a07e-5193a18d7acf,Items,1,isad:lh:153167,,tr:lh:7221,,179443/1-2,C 243 / H (1),,,Nederlands,remarks
tg:lhhs:18080,8417364b-b529-5a26-aff7-07e4a7143465,Items,1,isad:lh:151465,,tr:lh:4629,,88424,,,,Nederlands,remarks
tg:lhhs:7666,26e0ec13-3ede-5245-b4ec-23783fe9a2f9,Items,1,isad:lh:86792,,tr:lh:5777,,118962/1a-c,W 555 / H (12),,,Nederlands,remarks
tg:lhhs:17375,28f56069-573a-55f2-a24e-a4b67dbc81c0,Items,1,isad:lh:180097,B 708 / 6,,,,,,,Nederlands,remarks
tg:lhhs:20006,e60fd4d4-2707-542e-9b4b-817e3c64c28e,Items,1,isad:lh:169319,,tr:lh:140276,,,T 394 / H (6),,,Nederlands,remarks
tg:lhhs:8069,c2f580cf-b372-5c92-9592-18be0331cb06,Items,1,isad:lh:89320,,tr:lh:5321,,104917/1,W 144 / H (5),,,Nederlands,remarks
tg:lhhs:2464,85799c12-e34f-530a-953a-3aa95fabb751,Items,1,isad:lh:87089,,tr:lh:5900,,127167,B 115 / H (1),,,Nederlands,remarks
tg:lhhs:6427,067df979-b1d0-510f-a307-952082aa9df2,Items,1,isad:lh:88524,,tr:lh:7333,,202756/43,W 79135 / H (13),,,Nederlands,remarks
tg:lhhs:14109,c8e6e64a-c440-5932-9e95-940ede4b4d6b,Items,1,isad:lh:178955,,tr:lh:7798,,201806/1-160,L 179 / H (50),,,Nederlands,remarks
tg:lhhs:16134,063ee1a0-b6a2-5607-9f32-8a03c92c0fff,Items,1,isad:lh:121895,C 2756 / 330,tr:lh:110434,,,,,,Nederlands,remarks
tg:lhhs:13336,73e84826-297f-5eb4-898a-45343d85f04e,Items,1,isad:lh:182620,,tr:lh:5027,,100972/2,L 179 / H (76),,,Nederlands,remarks
tg:lhhs:2937,dec5155e-c9ba-5052-a229-796416a1afbf,Items,1,,,tr:lh:1115,,19713/1a-d,B 365 / H (5),,,Nederlands,remarks
tg:lhhs:18829,c0693e73-d6a2-5314-acd6-f99204872cb8,Items,1,isad:lh:156061,,tr:lh:7601,,198942/a-d,,,,Nederlands,remarks
tg:lhhs:1618,781a9d7b-441a-5cb4-b623-c7784ce806b1,Items,1,isad:lh:86694,,tr:lh:6411,,150843/2a-c,W 256 / B2 (Periode Westerlinck; 1945-1968 (1)),,,Nederlands,remarks
tg:lhhs:3625,fac8d509-4532-5801-94cd-84b7273672f4,Items,1,isad:lh:87505,,tr:lh:5831,,129913/a-b,H 518 / H (6),,,Nederlands,remarks
tg:lhhs:18983,893b21d5-427e-5c9a-adcb-c7b86ed1e445,Items,1,isad:lh:156819,,tr:lh:7601,,198792/a-f,G 9947 / H (11),,,Nederlands,remarks
tg:lhhs:6077,9273c7e4-c40d-595d-a611-5227cae91cc8,Items,1,isad:lh:88199,,tr:lh:6060,,136458/11,W 213 / H (6),,,Nederlands,remarks
tg:lhhs:14559,b813f297-e18f-5e03-ab08-b24f76900096,Items,1,isad:lh:91894,,tr:lh:9051,,219446,L 3725 / H,,,Nederlands,remarks
tg:lhhs:9382,eb2cc128-5d69-5e0f-ae60-68b3d959ee40,Items,1,isad:lh:103517,,tr:lh:6261,,145378,B 7195 / H (2),,,Nederlands,remarks
tg:lhhs:12874,29099256-c831-5ee0-8e74-f766d05440c7,Items,1,isad:lh:91110,S 59 / 4222,tr:lh:7870,,211126/1-9,,,,Nederlands,remarks
tg:lhhs:10849,6332662e-557b-5f10-9a40-dcd805f4a9be,Items,1,isad:lh:90461,,tr:lh:7721,,200566,,,,Nederlands,remarks
tg:lhhs:787,081414fb-4a7d-5c5d-81bc-f69101fadfbf,Items,1,isad:lh:86246,,tr:lh:6136,,141466/a-b,"G 994 / H (Doos 12, map C)",,,Nederlands,remarks
tg:lhhs:9678,7c3405c8-3129-5f2c-b122-5718af19c20e,Items,1,isad:lh:89871,,tr:lh:6899,,170839/2-6,B 7649 / H (1),,,Nederlands,remarks
tg:lhhs:13766,097a4b3c-2863-5e09-bb15-dc24839fee9f,Items,1,isad:lh:165778,,tr:lh:7657,,217972/1-3,G 3145 / H (4),,,Nederlands,remarks
tg:lhhs:1248,1bc7f986-7b8e-5e0c-bc3f-803f0f103891,Items,1,isad:lh:86476,,,,J264/28/28,A 1849 / H,,,Nederlands,remarks
tg:lhhs:3275,50d1d375-f7dc-5cad-a17a-20cb609fed9d,Items,1,isad:lh:87460,,tr:lh:6413,,152351/1b,W 256 / B2 ((Periode Ludo Simons 1969-1984) 32),,,Nederlands,remarks
tg:lhhs:10799,7cfd2370-f23c-5052-9ff8-9564e1a2d458,Items,1,isad:lh:146572,P 505 / 04,tr:lh:7721,,200553,,,,Nederlands,remarks
tg:lhhs:15061,eb6b6db5-a14d-59c2-a0c4-e1e5cde338f1,Items,1,isad:lh:88107,,tr:lh:6122,,,E 285 / 53,,,Nederlands,remarks
tg:lhhs:857,1c306a2e-7e91-541f-bbfd-2f82842eb34a,Items,1,isad:lh:86220,,tr:lh:4456,,85929/1-5,D 125 / H (23),,,Nederlands,remarks
tg:lhhs:5572,999504e5-87a0-5909-8d8a-7ac046ad75e1,Items,1,isad:lh:86220,,tr:lh:4456,,85937/1-19,D 125 / H (9),,,Nederlands,remarks
