Object Number,Record Type,URL,ResourceID,Reference Number,Material Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Location Number,Registration Number value,Archive Note,Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Comment,UserID,Legacy Comment Type
,,,86bcd8d5-313f-53e9-ba84-d47e1b32834f,,,,,,,,,,,,3,Images,tg:lhps:53569,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:264188'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,86bcd8d5-313f-53e9-ba84-d47e1b32834f,,,,,,,,,,,,1,Items,tg:lhps:53569,,,,,,,,,,,,,,,,,,,,,,,,,,,O 3374 / A,225296/41,,,,Nederlands,Noot,,,,,,,,,,,,
,,,86bcd8d5-313f-53e9-ba84-d47e1b32834f,,,,,,,,,,,,1,Places,tg:lhps:53569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,,,,,,,,
,,,86bcd8d5-313f-53e9-ba84-d47e1b32834f,,,,,,,,,,,,1,ProductionActors,tg:lhps:53569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d0db08ed-3881-5468-8948-6ae0ed718c40'},au::44801,Hussein,Drukker,,,,
tg:lhps:59963,Affiche,https://anet.be/record/opaclhobj/tg:lhps:59963/N,87018d3b-2417-5f46-b72c-515929b08165,BE-ANN07/ps/000055754,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/87018d3b-2417-5f46-b72c-515929b08165'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,1,Acquisitions,tg:lhps:59963,tr:lh:110342,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/87018d3b-2417-5f46-b72c-515929b08165'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Wim Mertens / Release nieuwe cd 'Shot and echo' / In duo met Dirk Descheemaeker / Schouwburg,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"42,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"63,5",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:59963,au::13368,{'url': 'https://anet.be/record/isaarlh/au::13368'},kw,Algemeen,Muziek,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:59963,au::4720,{'url': 'https://anet.be/record/isaarlh/au::4720'},kw,Organisatie,Cultureel Centrum Kortrijk,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:59963,au::12679,{'url': 'https://anet.be/record/isaarlh/au::12679'},kw,Persoon,Wim Mertens,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,1,Items,tg:lhps:59963,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:110342,MM 45 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,87018d3b-2417-5f46-b72c-515929b08165,,,,,,,,,,,,1,Places,tg:lhps:59963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::101140', 'uuid': '939c6b0a-0ca6-5d2a-b0d5-74502883d5da'}]",Kortrijk,au::101140,https://id.letterenhuis.be/ark:/24970/939c6b0a-0ca6-5d2a-b0d5-74502883d5da,,,,,,,,
tg:lhps:768,Affiche,https://anet.be/record/opaclhobj/tg:lhps:768/N,87892a1f-7858-55b9-99fd-d7bf918009e6,BE-ANN07/ps/000000762,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/87892a1f-7858-55b9-99fd-d7bf918009e6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Peter Benoit Herdenking.  
Uitvoering van: Hucbald.  
Verzorgd door het gemengd koor en orkest van de Kon. Mij. """"De Vlaamse Vrienden"""".  
Zaal """"Berchem-Palace"""".",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"50,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"35,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:768,au::44575,{'url': 'https://anet.be/record/isaarlh/au::44575'},dr,Organisatie,Gemeentedrukkerij,Drukker,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:768,au::1539,{'url': 'https://anet.be/record/isaarlh/au::1539'},kw,Persoon,Peter Benoit,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:768,au::100144,{'url': 'https://anet.be/record/isaarlh/au::100144'},kw,Plaatsen,Berchem,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,4,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:768,au::20255,{'url': 'https://anet.be/record/isaarlh/au::20255'},kw,Organisatie,De Vlaamsche Vrienden,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,Images,tg:lhps:768,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:48480'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,2,Images,tg:lhps:768,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:91976'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,3,Images,tg:lhps:768,,,,,,,,,,,,,,,,,Hoge resolutie,{'url': 'https://anet.be/docstore/d:lh:189340'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,Items,tg:lhps:768,,,,,,,,,,,,,,,,,,,,,,,,,,,B 435 / A,42470/1,,,,Nederlands,Noot,,,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,Places,tg:lhps:768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Berchem'}],Berchem,,,,,,,,,,
,,,87892a1f-7858-55b9-99fd-d7bf918009e6,,,,,,,,,,,,1,ProductionActors,tg:lhps:768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/86fd7dc3-e810-5b9e-9ff6-2e4ab371c333'},au::44575,Gemeentedrukkerij,Drukker,,,,
tg:lhps:29374,Affiche,https://anet.be/record/opaclhobj/tg:lhps:29374/N,87afe66f-ccce-5201-ad5b-908059351a6a,BE-ANN07/ps/000028685,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/87afe66f-ccce-5201-ad5b-908059351a6a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Contramine Poezie,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"65,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"50,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:29374,au::14924,{'url': 'https://anet.be/record/isaarlh/au::14924'},kw,Algemeen,Poëzie,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,1,Images,tg:lhps:29374,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:603266'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,2,Images,tg:lhps:29374,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:604405'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,1,Items,tg:lhps:29374,,,,,,,,,,,,,,,,,,,,,,,,,,,P 625 / A,225263/2,,,,Nederlands,Noot,,,,,,,,,,,,
,,,87afe66f-ccce-5201-ad5b-908059351a6a,,,,,,,,,,,,1,Places,tg:lhps:29374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
tg:lhps:30143,Affiche,https://anet.be/record/opaclhobj/tg:lhps:30143/N,87cf49ee-dd26-5c11-9155-6dd36ba28c26,BE-ANN07/ps/000029449,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/87cf49ee-dd26-5c11-9155-6dd36ba28c26'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Acquisitions,tg:lhps:30143,tr:lh:9940,Affiches van de Culturele Affichewedstrijd 2007-2008,{'url':'https://id.letterenhuis.be/ark:/24970/87cf49ee-dd26-5c11-9155-6dd36ba28c26'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Annotations,tg:lhps:30143,,,,note.lhalg,Dit is één van de 10 genomineerde affiches voor de Culturele Affichewedstrijd 2007-2008 van Prospekta,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Archives,tg:lhps:30143,,,,,,,,isad:lh:170202,Seizoen 2007-2008,{'url':'https://id.letterenhuis.be/ark:/24970/87cf49ee-dd26-5c11-9155-6dd36ba28c26'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,De Roovers spelen / Dennis Potter / Joe's Ark,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"100,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"69,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:30143,au::49900,{'url': 'https://anet.be/record/isaarlh/au::49900'},ds,Persoon,Tom Hautekiet,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:30143,au::48722,{'url': 'https://anet.be/record/isaarlh/au::48722'},kw,Organisatie,De Roovers,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:30143,au::58672,{'url': 'https://anet.be/record/isaarlh/au::58672'},kw,Organisatie,Prospekta - Culturele affichewedstrijd 2007-2008,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Images,tg:lhps:30143,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:718672'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,2,Images,tg:lhps:30143,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:719413'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Items,tg:lhps:30143,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:9940,PP 210 / A (CA 311),225265/128,isad:lh:170202,,,Nederlands,Noot,,,,,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,Places,tg:lhps:30143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,,
,,,87cf49ee-dd26-5c11-9155-6dd36ba28c26,,,,,,,,,,,,1,ProductionActors,tg:lhps:30143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/1edc5135-da72-53cb-8e77-882055cc4b05'},au::49900,Tom Hautekiet,Ontwerper,,,,
tg:lhps:26486,Affiche,https://anet.be/record/opaclhobj/tg:lhps:26486/N,8817d232-5930-56ae-ae0b-53760ded9232,BE-ANN07/ps/000025809,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8817d232-5930-56ae-ae0b-53760ded9232'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Acquisitions,tg:lhps:26486,tr:lh:7875,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/8817d232-5930-56ae-ae0b-53760ded9232'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Archives,tg:lhps:26486,,,,,,,,isad:lh:92200,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/8817d232-5930-56ae-ae0b-53760ded9232'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Luis Jiminez, Jr  
Pepperdine University Art Galley",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"49,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"61,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Images,tg:lhps:26486,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:554083'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,2,Images,tg:lhps:26486,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:562959'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Items,tg:lhps:26486,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7875,O 3369 / A (CM2550),225212/3548,isad:lh:92200,,,Nederlands,Noot,,,,,,,,,,,,
,,,8817d232-5930-56ae-ae0b-53760ded9232,,,,,,,,,,,,1,Places,tg:lhps:26486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Malibu'}],Malibu,,,,,,,,,,
tg:lhps:9906,Affiche,https://anet.be/record/opaclhobj/tg:lhps:9906/N,881be083-d609-5f78-bd89-434ff7897d76,BE-ANN07/ps/000009723,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/881be083-d609-5f78-bd89-434ff7897d76'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,Acquisitions,tg:lhps:9906,tr:lh:7284,Oningeschreven gevonden in 1997,{'url':'https://id.letterenhuis.be/ark:/24970/881be083-d609-5f78-bd89-434ff7897d76'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,KVO / Vijfde Groote GAKVO-Gala / Met versterkt orkest onder leiding van / Georg Sebastian / Parsifal / [Richard Wagner] / [M.m.v.] / Josef von Manowarda / Eyv. Laholm / Th. Scheidl / Mar. Bäumer,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"62,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"42,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:9906,au::47940,{'url': 'https://anet.be/record/isaarlh/au::47940'},dr,Organisatie,M. Jacobowitz,Drukker,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:9906,au::10542,{'url': 'https://anet.be/record/isaarlh/au::10542'},kw,Organisatie,Koninklijke Vlaamse Opera,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:9906,au::7384,{'url': 'https://anet.be/record/isaarlh/au::7384'},kw,Organisatie,Getrouwen en Abonnees van de Koninklijke Vlaamse Opera,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,Images,tg:lhps:9906,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:553632'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,2,Images,tg:lhps:9906,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:561304'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,Items,tg:lhps:9906,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7284,O 33745 / A,184902,,,,Nederlands,Noot,,,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,Places,tg:lhps:9906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,,,
,,,881be083-d609-5f78-bd89-434ff7897d76,,,,,,,,,,,,1,ProductionActors,tg:lhps:9906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/48437927-2b52-5983-8400-70a769da0e5d'},au::47940,M. Jacobowitz,Drukker,,,,
tg:lhps:2130,Affiche,https://anet.be/record/opaclhobj/tg:lhps:2130/N,88286c6a-3182-5052-b483-7ce588c7e2a0,BE-ANN07/ps/000002117,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/88286c6a-3182-5052-b483-7ce588c7e2a0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Europalia [1987, Oostenrijk]  
Brussel  
Filharmonische Vereniging  
Günter Neuhold  
Koninklijk Filharmonisch Orkest van Vlaanderen  
Christian Zacharias-piano  
PvSK.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"74,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"50,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:2130,au::10460,{'url': 'https://anet.be/record/isaarlh/au::10460'},kw,Organisatie,de Filharmonie,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:2130,au::13653,{'url': 'https://anet.be/record/isaarlh/au::13653'},kw,Persoon,Günter Neuhold,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:2130,au::14306,{'url': 'https://anet.be/record/isaarlh/au::14306'},kw,Organisatie,Paleis voor Schone Kunsten,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,4,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:2130,au::14726,{'url': 'https://anet.be/record/isaarlh/au::14726'},kw,Organisatie,Filharmonische Vereniging [Brussel],Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,5,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:2130,au::6455,{'url': 'https://anet.be/record/isaarlh/au::6455'},kw,Evenement,Europalia,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,1,Images,tg:lhps:2130,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:505992'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,2,Images,tg:lhps:2130,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:519298'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,88286c6a-3182-5052-b483-7ce588c7e2a0,,,,,,,,,,,,1,Items,tg:lhps:2130,,,,,,,,,,,,,,,,,,,,,,,,,,,E 4152 / A,162021,,,,Nederlands,Noot,,,,,,,,,,,,
