Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Registration Number value,Archive Note,Location Number,Source Note,Serial Number,Warehouse Location (begin),Warehouse Location (ende),Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Object Type,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:30010,au::14462,{'url': 'https://anet.be/record/isaarlh/au::14462'},kw,Persoon,Jef J. Pauwels,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:30010,au::1479,{'url': 'https://anet.be/record/isaarlh/au::1479'},kw,Persoon,Emile Beliëns,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:30010,au::7409,{'url': 'https://anet.be/record/isaarlh/au::7409'},kw,Organisatie,Gevangenkampen in Duitsland,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,1,Images,tg:lhph:30010,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:29600'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,2,Images,tg:lhph:30010,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:154630'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,3,Images,tg:lhph:30010,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:180016'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,1,Items,tg:lhph:30010,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7634,212163/3,,G 354 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,1,ObjectTypes,tg:lhph:30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,62386ba1-a805-5917-b3c9-b70c27f92fde,,,,,,,,,,,1,Places,tg:lhph:30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Celle (D)'}],Celle (D),,,,,,,,
tg:lhph:38973,Foto,https://anet.be/record/opaclhobj/tg:lhph:38973/N,624a6749-ced6-525c-8bcd-1f3e2a277b67,BE-ANN07/ph/000037734,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/624a6749-ced6-525c-8bcd-1f3e2a277b67'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Acquisitions,tg:lhph:38973,tr:lh:5200,Schenking van Domien de Gruyter,{'url':'https://id.letterenhuis.be/ark:/24970/624a6749-ced6-525c-8bcd-1f3e2a277b67'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Annotations,tg:lhph:38973,,,,note.lhalg,"Op achterzijde stempel 'Photo Halleux, Antwerpen'.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Robert Marcel, portret, ten halve lijve met hulde: """"Aan de sympathieke [Peer Meneer]zeer hartelijk, KNS (dat. sign.)"""".",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"175,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"120,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:38973,au::53121,{'url': 'https://anet.be/record/isaarlh/au::53121'},fo,Organisatie,Photo Halleux,Fotograaf,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:38973,au::12179,{'url': 'https://anet.be/record/isaarlh/au::12179'},kw,Persoon,Robert Marcel,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:38973,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Images,tg:lhph:38973,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:38364'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,2,Images,tg:lhph:38973,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:163419'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Items,tg:lhph:38973,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:5200,102844/4,,M 2355 / P (II),,,,,Nederlands,Noot,,,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,ObjectTypes,tg:lhph:38973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sepia Gekleurde Foto,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,Places,tg:lhph:38973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,
,,,624a6749-ced6-525c-8bcd-1f3e2a277b67,,,,,,,,,,,1,ProductionActors,tg:lhph:38973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/8080023c-757f-5ca9-b3a8-1481a677e7a3'},au::53121,Photo Halleux,Fotograaf,
tg:lhph:28027,Foto,https://anet.be/record/opaclhobj/tg:lhph:28027/N,62ccb6fb-6a9b-5dac-bc49-abb29d259111,BE-ANN07/ph/000026959,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/62ccb6fb-6a9b-5dac-bc49-abb29d259111'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Acquisitions,tg:lhph:28027,tr:lh:3839,Aankoop bij Filip Tas,{'url':'https://id.letterenhuis.be/ark:/24970/62ccb6fb-6a9b-5dac-bc49-abb29d259111'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Annotations,tg:lhph:28027,,,,note.lhalg,"Deel van een reeks van 6 portretten door fotograaf Filip Tas, Antwerpen. (Copyrightstempels op achterzijde).",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Albert Poels; portret met deel van een van zijn beelden op de achtergrond.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"227,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"165,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:28027,au::18070,{'url': 'https://anet.be/record/isaarlh/au::18070'},fo,Persoon,Filip Tas,Fotograaf,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:28027,au::14914,{'url': 'https://anet.be/record/isaarlh/au::14914'},kw,Persoon,Albert Poels,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Images,tg:lhph:28027,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:27640'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,2,Images,tg:lhph:28027,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:152665'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Items,tg:lhph:28027,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:3839,74271/5,,P 616 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,ObjectTypes,tg:lhph:28027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,Places,tg:lhph:28027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,
,,,62ccb6fb-6a9b-5dac-bc49-abb29d259111,,,,,,,,,,,1,ProductionActors,tg:lhph:28027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/2c5b5f93-1a26-53ec-843c-3802db39c9ea'},au::18070,Filip Tas,Fotograaf,
tg:lhph:38123,Foto,https://anet.be/record/opaclhobj/tg:lhph:38123/N,62e3f74b-7d67-55a4-93e4-164373ea6c8a,BE-ANN07/ph/000036898,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/62e3f74b-7d67-55a4-93e4-164373ea6c8a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Acquisitions,tg:lhph:38123,tr:lh:6376,Schenking van Jan de Man,{'url':'https://id.letterenhuis.be/ark:/24970/62e3f74b-7d67-55a4-93e4-164373ea6c8a'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Annotations,tg:lhph:38123,,,,note.lhalg,"In een leer-gebonden album met groene bladen (300 x 240). De meeste foto's in dit album zijn zeer verbleekt, en worden hier gecompenseert.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Yvonne de Man; (album)- de moeder van haar vriendin Madelaine de Braey met haar moeder, Joséphine de Man, (of haar zuster Bie?).",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"100,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"75,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:38123,au::12145,{'url': 'https://anet.be/record/isaarlh/au::12145'},kw,Persoon,Yvonne de Man,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:38123,au::23523,{'url': 'https://anet.be/record/isaarlh/au::23523'},kw,Persoon,Joséphine van Beers,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Images,tg:lhph:38123,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:37531'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,2,Images,tg:lhph:38123,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:162584'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Items,tg:lhph:38123,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:6376,148920/10c,,M 198 / P (A),,,,,Nederlands,Noot,,,,,,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,ObjectTypes,tg:lhph:38123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sepia Gekleurde Foto,,,,,
,,,62e3f74b-7d67-55a4-93e4-164373ea6c8a,,,,,,,,,,,1,Places,tg:lhph:38123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,
tg:lhph:27393,Foto,https://anet.be/record/opaclhobj/tg:lhph:27393/N,62ee3dee-626b-5135-8623-f723433d8944,BE-ANN07/ph/000026325,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/62ee3dee-626b-5135-8623-f723433d8944'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,Acquisitions,tg:lhph:27393,tr:lh:4238,Archief van Raymond Herreman,{'url':'https://id.letterenhuis.be/ark:/24970/62ee3dee-626b-5135-8623-f723433d8944'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,Archives,tg:lhph:27393,,,,,,,,isad:lh:93323,Foto's (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/62ee3dee-626b-5135-8623-f723433d8944'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Renaat Veremans (2de v.l.) met Willem Benoy en twee dames.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"52,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"81,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:27393,au::1543,{'url': 'https://anet.be/record/isaarlh/au::1543'},kw,Persoon,Willem Benoy,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:27393,au::19431,{'url': 'https://anet.be/record/isaarlh/au::19431'},kw,Persoon,Renaat Veremans,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,Images,tg:lhph:27393,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:27010'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,2,Images,tg:lhph:27393,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:152034'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,Items,tg:lhph:27393,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:4238,82131/37,isad:lh:93323,V 36695 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,62ee3dee-626b-5135-8623-f723433d8944,,,,,,,,,,,1,ObjectTypes,tg:lhph:27393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
tg:lhph:46100,Foto,https://anet.be/record/opaclhobj/tg:lhph:46100/N,638423c6-13df-55f7-95b8-12878b040a38,BE-ANN07/ph/000044541,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/638423c6-13df-55f7-95b8-12878b040a38'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Acquisitions,tg:lhph:46100,tr:lh:3327,Archief van Basiel de Craene,{'url':'https://id.letterenhuis.be/ark:/24970/638423c6-13df-55f7-95b8-12878b040a38'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Archives,tg:lhph:46100,,,,,,,,isad:lh:109801,1952,{'url':'https://id.letterenhuis.be/ark:/24970/638423c6-13df-55f7-95b8-12878b040a38'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Vlaamse Poëziedagen, Merendree, 1952. Namiddagzitting. Zicht op het publiek.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"173,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"124,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:46100,au::20340,{'url': 'https://anet.be/record/isaarlh/au::20340'},kw,Evenement,Vlaamse Poëziedagen,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Images,tg:lhph:46100,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:45075'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,2,Images,tg:lhph:46100,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:170153'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Items,tg:lhph:46100,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:3327,203855/21,isad:lh:109801,C 395 / ARC (374),,,,,Nederlands,Noot,,,,,,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,ObjectTypes,tg:lhph:46100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,638423c6-13df-55f7-95b8-12878b040a38,,,,,,,,,,,1,Places,tg:lhph:46100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Merendree'}],Merendree,,,,,,,,
tg:lhph:22892,Foto,https://anet.be/record/opaclhobj/tg:lhph:22892/N,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,BE-ANN07/ph/000021900,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Theo Humblet. Hoofd.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"174,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"123,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:22892,au::9252,{'url': 'https://anet.be/record/isaarlh/au::9252'},kw,Persoon,Theo Humblet,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,1,Images,tg:lhph:22892,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:22606'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,2,Images,tg:lhph:22892,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:147623'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,1,Items,tg:lhph:22892,,,,,,,,,,,,,,,,,,,,,,,,,,,88690/2,,H 9138 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,63a3cc2c-f5ec-5ac8-b4e2-2ad6410be914,,,,,,,,,,,1,ObjectTypes,tg:lhph:22892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
tg:lhph:396,Foto,https://anet.be/record/opaclhobj/tg:lhph:396/N,63efed9f-51e3-52d7-8e64-16a9b24c61a2,BE-ANN07/ph/000000387,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/63efed9f-51e3-52d7-8e64-16a9b24c61a2'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63efed9f-51e3-52d7-8e64-16a9b24c61a2,,,,,,,,,,,1,Acquisitions,tg:lhph:396,tr:lh:7314,Archief van Frans van Cauwelaert,{'url':'https://id.letterenhuis.be/ark:/24970/63efed9f-51e3-52d7-8e64-16a9b24c61a2'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63efed9f-51e3-52d7-8e64-16a9b24c61a2,,,,,,,,,,,1,Annotations,tg:lhph:396,,,,note.lhalg,Een reeks van 4 foto's op karton,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63efed9f-51e3-52d7-8e64-16a9b24c61a2,,,,,,,,,,,1,Archives,tg:lhph:396,,,,,,,,isad:lh:92944,Foto's (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/63efed9f-51e3-52d7-8e64-16a9b24c61a2'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63efed9f-51e3-52d7-8e64-16a9b24c61a2,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Mechelen  
De Sint-Romboutskerk na de beschieting",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63efed9f-51e3-52d7-8e64-16a9b24c61a2,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"160,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,63efed9f-51e3-52d7-8e64-16a9b24c61a2,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"115,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
