Object Number,Record Type,URL,ResourceID,Reference Number,Stage Type,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:rubdoc:4095,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:4095/N,cbbe1617-74a2-5ab4-9a14-8c6bcc432e39,BE-ANN14/doc/000000215,,Rubenianum,https://data.rubenianum.be//ark:/86530/cbbe1617-74a2-5ab4-9a14-8c6bcc432e39,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3750,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3750/N,a9fa44ee-ea7e-5760-ba70-0e99ab85ecd9,BE-ANN14/doc/v17/RUBENSPP/NM/029,,Rubenianum,https://data.rubenianum.be//ark:/86530/a9fa44ee-ea7e-5760-ba70-0e99ab85ecd9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2842,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2842/N,ca00d4e9-a833-5eb3-9289-94d792ff3bc3,BE-ANN14/doc/V17/RUBENSPP/PO/683,,Rubenianum,https://data.rubenianum.be//ark:/86530/ca00d4e9-a833-5eb3-9289-94d792ff3bc3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:758,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:758/N,47501b89-a964-5b1e-a104-8e8b513a4353,BE-ANN14/doc/V17/RUBENSPP/PA/154,,Rubenianum,https://data.rubenianum.be//ark:/86530/47501b89-a964-5b1e-a104-8e8b513a4353,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1297,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1297/N,1b513862-bd72-50f0-a9d8-917458be3f9d,BE-ANN14/doc/v17/RUBENSPP/SA/305,,Rubenianum,https://data.rubenianum.be//ark:/86530/1b513862-bd72-50f0-a9d8-917458be3f9d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2511,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2511/N,c00e3635-806e-57ca-a2bb-7c9c99ac9ef4,BE-ANN14/doc/v17/RUBENSPP/LS/001,,Rubenianum,https://data.rubenianum.be//ark:/86530/c00e3635-806e-57ca-a2bb-7c9c99ac9ef4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2141,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2141/N,d5ec9387-aceb-5687-8778-819dc24ef992,BE-ANN14/doc/V17/RUBENSPP/HI/067,,Rubenianum,https://data.rubenianum.be//ark:/86530/d5ec9387-aceb-5687-8778-819dc24ef992,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2136,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2136/N,ae7ff7a1-4480-5ea7-a74f-d391765a0936,BE-ANN14/doc/V17/RUBENSPP/HI/061,,Rubenianum,https://data.rubenianum.be//ark:/86530/ae7ff7a1-4480-5ea7-a74f-d391765a0936,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2566,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2566/N,1f8312f3-0fe7-572e-8274-8c2fa080c51a,BE-ANN14/doc/V17/RUBENSPP/PO/384,,Rubenianum,https://data.rubenianum.be//ark:/86530/1f8312f3-0fe7-572e-8274-8c2fa080c51a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3727,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3727/N,31ec2ee2-b214-55a5-b3fc-81b614433516,BE-ANN14/doc/V17/RUBENSPP/MC/074,,Rubenianum,https://data.rubenianum.be//ark:/86530/31ec2ee2-b214-55a5-b3fc-81b614433516,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2835,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2835/N,36378bfc-1269-5a2d-b752-850e1a94cbb5,BE-ANN14/doc/V17/RUBENSPP/PO/676,,Rubenianum,https://data.rubenianum.be//ark:/86530/36378bfc-1269-5a2d-b752-850e1a94cbb5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:4148,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:4148/N,95046d0d-150f-51f7-8661-375721b07725,BE-ANN14/doc/000000263,,Rubenianum,https://data.rubenianum.be//ark:/86530/95046d0d-150f-51f7-8661-375721b07725,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3377,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3377/N,b12f6cce-f836-5b5d-b483-c313f161206f,BE-ANN14/doc/V17/RUBENSPP/IM/137,,Rubenianum,https://data.rubenianum.be//ark:/86530/b12f6cce-f836-5b5d-b483-c313f161206f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:685,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:685/N,65b7b259-d210-552f-b294-ae3fc3aef441,BE-ANN14/doc/V17/RUBENSPP/PA/069,,Rubenianum,https://data.rubenianum.be//ark:/86530/65b7b259-d210-552f-b294-ae3fc3aef441,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3662,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3662/N,14babe4a-0e83-587b-b4c6-dea1a8b61897,BE-ANN14/doc/V17/RUBENSPP/HS/100,,Rubenianum,https://data.rubenianum.be//ark:/86530/14babe4a-0e83-587b-b4c6-dea1a8b61897,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2970,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2970/N,4bd5bfa3-c27f-5f5b-902e-c6f173a9f577,BE-ANN14/doc/V17/RUBENSPP/CA/024,,Rubenianum,https://data.rubenianum.be//ark:/86530/4bd5bfa3-c27f-5f5b-902e-c6f173a9f577,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:390,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:390/N,5a43d858-f5d6-5d95-b585-4ec6a61a9aa9,BE-ANN14/doc/V17/RUBENSPP/OT/156,,Rubenianum,https://data.rubenianum.be//ark:/86530/5a43d858-f5d6-5d95-b585-4ec6a61a9aa9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3398,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3398/N,12713e11-93db-570f-9005-8f04e45c999b,BE-ANN14/doc/V17/RUBENSPP/IM/160,,Rubenianum,https://data.rubenianum.be//ark:/86530/12713e11-93db-570f-9005-8f04e45c999b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3232,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3232/N,3e89cb96-3ea5-578c-8553-ccfda47d1091,BE-ANN14/doc/V17/RUBENSPP/CA/278,,Rubenianum,https://data.rubenianum.be//ark:/86530/3e89cb96-3ea5-578c-8553-ccfda47d1091,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2073,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2073/N,17051197-8b2d-585d-9629-5569167a75df,BE-ANN14/doc/V17/RUBENSPP/CB/053,,Rubenianum,https://data.rubenianum.be//ark:/86530/17051197-8b2d-585d-9629-5569167a75df,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2589,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2589/N,9024c4a7-a1f4-5d6c-8d8f-64ed829ed7e5,BE-ANN14/doc/v17/RUBENSPP/LS/054,,Rubenianum,https://data.rubenianum.be//ark:/86530/9024c4a7-a1f4-5d6c-8d8f-64ed829ed7e5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2423,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2423/N,f0606b02-00c4-546e-9694-251ce60aee26,BE-ANN14/doc/V17/RUBENSPP/PO/244,,Rubenianum,https://data.rubenianum.be//ark:/86530/f0606b02-00c4-546e-9694-251ce60aee26,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1126,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1126/N,cfe10da1-0b11-5d5d-9835-ee0848ee1bd7,BE-ANN14/doc/V17/RUBENSPP/SA/133,,Rubenianum,https://data.rubenianum.be//ark:/86530/cfe10da1-0b11-5d5d-9835-ee0848ee1bd7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:4324,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:4324/N,157e5220-f742-5c64-a3cc-97286b666c7b,BE-ANN14/doc/000000435,,Rubenianum,https://data.rubenianum.be//ark:/86530/157e5220-f742-5c64-a3cc-97286b666c7b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:113,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:113/N,7660f630-24f3-5033-b999-5dbc1c6b2a10,BE-ANN14/doc/V17/RUBENSPP/JC/078,,Rubenianum,https://data.rubenianum.be//ark:/86530/7660f630-24f3-5033-b999-5dbc1c6b2a10,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1576,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1576/N,a68efae6-80c9-5d1b-8f3f-52999f56cf26,BE-ANN14/doc/v17/RUBENSPP/AG/074,,Rubenianum,https://data.rubenianum.be//ark:/86530/a68efae6-80c9-5d1b-8f3f-52999f56cf26,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:543,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:543/N,47a70905-caaa-5d31-833c-a5a42339a487,BE-ANN14/doc/V17/RUBENSPP/YC/108,,Rubenianum,https://data.rubenianum.be//ark:/86530/47a70905-caaa-5d31-833c-a5a42339a487,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3818,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3818/N,1259747d-d707-5238-a08b-5c11766f5764,BE-ANN14/doc/V17/RUBENSPP/NM/105,,Rubenianum,https://data.rubenianum.be//ark:/86530/1259747d-d707-5238-a08b-5c11766f5764,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1825,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1825/N,7c919adf-e3bd-5a83-82ec-cb70bf0f40c3,BE-ANN14/doc/V17/RUBENSPP/BT/097,,Rubenianum,https://data.rubenianum.be//ark:/86530/7c919adf-e3bd-5a83-82ec-cb70bf0f40c3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:810,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:810/N,9a2b9ab8-9821-562f-b257-d1646040e186,BE-ANN14/doc/V17/RUBENSPP/PA/216,,Rubenianum,https://data.rubenianum.be//ark:/86530/9a2b9ab8-9821-562f-b257-d1646040e186,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:955,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:955/N,1559adaf-3545-5474-881d-b4749c30dbfc,BE-ANN14/doc/V17/RUBENSPP/AP/114,,Rubenianum,https://data.rubenianum.be//ark:/86530/1559adaf-3545-5474-881d-b4749c30dbfc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1960,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1960/N,a8e07476-71c8-580d-90cf-9638fdbb64f3,BE-ANN14/doc/V17/RUBENSPP/PR/014,,Rubenianum,https://data.rubenianum.be//ark:/86530/a8e07476-71c8-580d-90cf-9638fdbb64f3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:4261,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:4261/N,cf6652ad-007f-5c84-b2ae-cac060833469,BE-ANN14/doc/000000372,,Rubenianum,https://data.rubenianum.be//ark:/86530/cf6652ad-007f-5c84-b2ae-cac060833469,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1599,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1599/N,58453f1e-9730-5a35-b6ed-41faee5615ce,BE-ANN14/doc/v17/RUBENSPP/AG/128,,Rubenianum,https://data.rubenianum.be//ark:/86530/58453f1e-9730-5a35-b6ed-41faee5615ce,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1063,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1063/N,1cc2e08d-0ea7-5bbd-b492-b5cc2b8fe0da,BE-ANN14/doc/V17/RUBENSPP/SA/068,,Rubenianum,https://data.rubenianum.be//ark:/86530/1cc2e08d-0ea7-5bbd-b492-b5cc2b8fe0da,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:406,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:406/N,ea9e0923-d7d3-58c5-9534-9d9199701a04,BE-ANN14/doc/V17/RUBENSPP/OT/172,,Rubenianum,https://data.rubenianum.be//ark:/86530/ea9e0923-d7d3-58c5-9534-9d9199701a04,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1433,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1433/N,dcb7ebcb-f9d2-530c-b007-afe97e7cd2db,BE-ANN14/doc/v17/RUBENSPP/TP/016,,Rubenianum,https://data.rubenianum.be//ark:/86530/dcb7ebcb-f9d2-530c-b007-afe97e7cd2db,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3320,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3320/N,264b2a3d-1f68-5f5e-9144-33e7496279d3,BE-ANN14/doc/V17/RUBENSPP/IM/074,,Rubenianum,https://data.rubenianum.be//ark:/86530/264b2a3d-1f68-5f5e-9144-33e7496279d3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:328,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:328/N,827e507c-44db-5f15-91d0-d906684a6c6e,BE-ANN14/doc/V17/RUBENSPP/OT/089,,Rubenianum,https://data.rubenianum.be//ark:/86530/827e507c-44db-5f15-91d0-d906684a6c6e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3770,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3770/N,eb90109f-dc7b-5d86-b070-9c077c987750,BE-ANN14/doc/v17/RUBENSPP/NM/051,,Rubenianum,https://data.rubenianum.be//ark:/86530/eb90109f-dc7b-5d86-b070-9c077c987750,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2862,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2862/N,f8d5bf72-1b78-5cd9-96d2-369d1188a9cf,BE-ANN14/doc/V17/RUBENSPP/CO/047,,Rubenianum,https://data.rubenianum.be//ark:/86530/f8d5bf72-1b78-5cd9-96d2-369d1188a9cf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:282,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:282/N,9ea54f13-756a-5444-bbe5-98de52c6a99f,BE-ANN14/doc/V17/RUBENSPP/OT/037,,Rubenianum,https://data.rubenianum.be//ark:/86530/9ea54f13-756a-5444-bbe5-98de52c6a99f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:778,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:778/N,a16c3422-25aa-5771-a394-de3aef5d6405,BE-ANN14/doc/V17/RUBENSPP/PA/180,,Rubenianum,https://data.rubenianum.be//ark:/86530/a16c3422-25aa-5771-a394-de3aef5d6405,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2531,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2531/N,c89fa49c-3d95-50ca-a9da-e4a82338a8bc,BE-ANN14/doc/v17/RUBENSPP/LS/016,,Rubenianum,https://data.rubenianum.be//ark:/86530/c89fa49c-3d95-50ca-a9da-e4a82338a8bc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2161,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2161/N,ca40228f-d2b1-5175-a982-e4bd4c452def,BE-ANN14/doc/V17/RUBENSPP/HI/092,,Rubenianum,https://data.rubenianum.be//ark:/86530/ca40228f-d2b1-5175-a982-e4bd4c452def,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2474,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2474/N,54623a88-994c-5fab-80e3-957258f13578,BE-ANN14/doc/V17/RUBENSPP/PO/314,,Rubenianum,https://data.rubenianum.be//ark:/86530/54623a88-994c-5fab-80e3-957258f13578,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2024,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2024/N,d6e275f0-6b9f-5513-abf1-790c5f6ec394,BE-ANN14/doc/V17/RUBENSPP/PR/081,,Rubenianum,https://data.rubenianum.be//ark:/86530/d6e275f0-6b9f-5513-abf1-790c5f6ec394,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1258,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1258/N,dc85ef88-5766-50f4-b5bf-79fd6114d36a,BE-ANN14/doc/v17/RUBENSPP/SA/266,,Rubenianum,https://data.rubenianum.be//ark:/86530/dc85ef88-5766-50f4-b5bf-79fd6114d36a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3265,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3265/N,6ddb3916-0879-5b30-9424-d5f82022ee9b,BE-ANN14/doc/V17/RUBENSPP/IM/007,,Rubenianum,https://data.rubenianum.be//ark:/86530/6ddb3916-0879-5b30-9424-d5f82022ee9b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:797,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:797/N,f2aa56fe-122b-53c3-9268-568490ce98da,BE-ANN14/doc/V17/RUBENSPP/PA/201,,Rubenianum,https://data.rubenianum.be//ark:/86530/f2aa56fe-122b-53c3-9268-568490ce98da,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1608,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1608/N,a7f9c273-be2c-5bdd-b489-22055de50639,BE-ANN14/doc/v17/RUBENSPP/AG/137,,Rubenianum,https://data.rubenianum.be//ark:/86530/a7f9c273-be2c-5bdd-b489-22055de50639,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3635,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3635/N,b56bab94-a586-52c1-aa0c-7c0351773b07,BE-ANN14/doc/V17/RUBENSPP/HS/070,,Rubenianum,https://data.rubenianum.be//ark:/86530/b56bab94-a586-52c1-aa0c-7c0351773b07,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:2927,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:2927/N,e97d8435-3d9c-536b-83d8-29de5867f4c1,BE-ANN14/doc/V17/RUBENSPP/ST/048,,Rubenianum,https://data.rubenianum.be//ark:/86530/e97d8435-3d9c-536b-83d8-29de5867f4c1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:847,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:847/N,22ad8ad8-1a7f-53c8-81fe-322952fe890a,BE-ANN14/doc/V17/RUBENSPP/AP/002,,Rubenianum,https://data.rubenianum.be//ark:/86530/22ad8ad8-1a7f-53c8-81fe-322952fe890a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1872,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1872/N,dc41f402-3bcd-58ac-be3c-edb65a34c45a,BE-ANN14/doc/V17/RUBENSPP/BT/144,,Rubenianum,https://data.rubenianum.be//ark:/86530/dc41f402-3bcd-58ac-be3c-edb65a34c45a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:514,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:514/N,ceb252d8-ca6f-55a2-a50e-477f0a2cce86,BE-ANN14/doc/V17/RUBENSPP/YC/077,,Rubenianum,https://data.rubenianum.be//ark:/86530/ceb252d8-ca6f-55a2-a50e-477f0a2cce86,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1521,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1521/N,cd2e0834-eb5b-56d2-afa7-8b12eaadf40d,BE-ANN14/doc/v17/RUBENSPP/AC/025,,Rubenianum,https://data.rubenianum.be//ark:/86530/cd2e0834-eb5b-56d2-afa7-8b12eaadf40d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:144,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:144/N,7664767d-08bc-5ffd-a3aa-bdbe99ec15df,BE-ANN14/doc/V17/RUBENSPP/JC/109,,Rubenianum,https://data.rubenianum.be//ark:/86530/7664767d-08bc-5ffd-a3aa-bdbe99ec15df,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:1171,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:1171/N,584945eb-df49-5660-847b-7daa015e95c3,BE-ANN14/doc/V17/RUBENSPP/SA/178,,Rubenianum,https://data.rubenianum.be//ark:/86530/584945eb-df49-5660-847b-7daa015e95c3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubdoc:3459,Documentatiemappen,https://anet.be/record/opacrubobj/tg:rubdoc:3459/N,9057fafb-ae8c-5d48-871d-50175bbc5279,BE-ANN14/doc/V17/RUBENSPP/IM/246,,Rubenianum,https://data.rubenianum.be//ark:/86530/9057fafb-ae8c-5d48-871d-50175bbc5279,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
