ResourceID,brocade.id,card,order,source_field,Format Numbers,Format Unit Type,Format Number Type,Page Numbers,Format Number
47d33e7f-442b-5599-95d4-1367e910040d,tg:lhhs:3017_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,66,
aceca8d8-fc92-523d-9357-c4d072926814,tg:lhhs:1677_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,19,folios (leaves),aantal totaal,,
aceca8d8-fc92-523d-9357-c4d072926814,tg:lhhs:1677_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,19,
036335fd-3ba3-545a-9e48-34fc9ad1ec69,tg:lhhs:8951_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,230,folios (leaves),aantal totaal,,
036335fd-3ba3-545a-9e48-34fc9ad1ec69,tg:lhhs:8951_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,230,
c2b92527-4bc5-534c-bf10-11d9a19d4529,tg:lhhs:18910_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,18,folios (leaves),aantal totaal,,
c2b92527-4bc5-534c-bf10-11d9a19d4529,tg:lhhs:18910_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,18,
cdf89fb2-4d33-5bc6-ada4-edf6b63f9a1e,tg:lhhs:11636_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,8,folios (leaves),aantal totaal,,
cdf89fb2-4d33-5bc6-ada4-edf6b63f9a1e,tg:lhhs:11636_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,8,
9e46996f-c8fa-5e8f-9fbf-4b1255447889,tg:lhhs:4051_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
968a803f-1afb-5af2-a53c-9e9636293d86,tg:lhhs:20447_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
968a803f-1afb-5af2-a53c-9e9636293d86,tg:lhhs:20447_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,7,
3cb65e0b-7303-5fe9-ae5f-6e5823165bdb,tg:lhhs:14010_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
3cb65e0b-7303-5fe9-ae5f-6e5823165bdb,tg:lhhs:14010_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
4d049944-ab9c-537d-9c68-58b92d4382c6,tg:lhhs:6749_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,30,folios (leaves),aantal totaal,,
4d049944-ab9c-537d-9c68-58b92d4382c6,tg:lhhs:6749_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,26,
52cf7cd9-6a62-557d-aa29-263c82f8890d,tg:lhhs:12424_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,17,folios (leaves),aantal totaal,,ca
52cf7cd9-6a62-557d-aa29-263c82f8890d,tg:lhhs:12424_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,17,
34781c55-b468-55e8-93f8-400295e08b12,tg:lhhs:2465_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
34781c55-b468-55e8-93f8-400295e08b12,tg:lhhs:2465_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
0032ddbe-fab9-5480-a989-c9e5dbd95cd7,tg:lhhs:17202_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
0032ddbe-fab9-5480-a989-c9e5dbd95cd7,tg:lhhs:17202_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
d8a42a86-23d0-53f4-b1df-e9a46bc0d764,tg:lhhs:7243_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
d8a42a86-23d0-53f4-b1df-e9a46bc0d764,tg:lhhs:7243_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
1f028de2-6b48-5724-8c60-96b0e32132f7,tg:lhhs:5423_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
6164e77e-93b1-5105-8d3b-b15fd1f135c8,tg:lhhs:21035_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
e0ab6d45-cba3-5902-b39f-3fbe63bc5398,tg:lhhs:18868_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
e0ab6d45-cba3-5902-b39f-3fbe63bc5398,tg:lhhs:18868_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
733acf74-7d49-5eef-9466-535e5d2de257,tg:lhhs:15462_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,34,folios (leaves),aantal totaal,,
733acf74-7d49-5eef-9466-535e5d2de257,tg:lhhs:15462_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,63,
e26232bf-0f8d-5edf-aefe-62a52d110909,tg:lhhs:8829_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,6,folios (leaves),aantal totaal,,
e26232bf-0f8d-5edf-aefe-62a52d110909,tg:lhhs:8829_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,6,
bcbb93aa-39dd-5c5b-b62d-33518d2690d1,tg:lhhs:14168_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,83,folios (leaves),aantal totaal,,
bcbb93aa-39dd-5c5b-b62d-33518d2690d1,tg:lhhs:14168_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,83,
61deb91e-ab75-5ddf-9097-a64c453b61d1,tg:lhhs:4129_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
11b61041-b6c4-5936-b8bf-dcd94ebd7633,tg:lhhs:10244_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,12,folios (leaves),aantal totaal,,
11b61041-b6c4-5936-b8bf-dcd94ebd7633,tg:lhhs:10244_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,12,
941f8d8e-ea87-5e39-bf88-bfeb16ffd882,tg:lhhs:18900_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
d24c9cad-7c92-5d0d-b876-b53a99c58e70,tg:lhhs:11626_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,13,folios (leaves),aantal totaal,,
d24c9cad-7c92-5d0d-b876-b53a99c58e70,tg:lhhs:11626_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,13,
16b33880-27a8-51eb-8b7d-95ddae29cb05,tg:lhhs:1667_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,13,folios (leaves),aantal totaal,,
16b33880-27a8-51eb-8b7d-95ddae29cb05,tg:lhhs:1667_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,13,
173b69b7-6069-5d91-8861-0bc5faa8e97e,tg:lhhs:8941_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,252,folios (leaves),aantal totaal,,
173b69b7-6069-5d91-8861-0bc5faa8e97e,tg:lhhs:8941_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,252,
3cc32f56-2349-5b3a-9dd7-7150b79dc240,tg:lhhs:14000_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
3cc32f56-2349-5b3a-9dd7-7150b79dc240,tg:lhhs:14000_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
90b54782-2855-5a8a-a1a6-d82e7f15a027,tg:lhhs:20457_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
90b54782-2855-5a8a-a1a6-d82e7f15a027,tg:lhhs:20457_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
db1bb8b2-ec59-5663-b39a-d1e44d1cee65,tg:lhhs:4041_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
edd6c1c0-be60-5f9c-9ddf-76594e6cecc5,tg:lhhs:6621_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,150,folios (leaves),aantal totaal,,
edd6c1c0-be60-5f9c-9ddf-76594e6cecc5,tg:lhhs:6621_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,150,
36f32ee4-186e-52d0-a39c-ef52db19a289,tg:lhhs:18099_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,8,
942d98cf-3609-5766-a469-10ef49186220,tg:lhhs:16660_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
942d98cf-3609-5766-a469-10ef49186220,tg:lhhs:16660_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
9891b1c4-7afc-5c76-953d-059491f4284a,tg:lhhs:3007_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
9891b1c4-7afc-5c76-953d-059491f4284a,tg:lhhs:3007_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
d086fe94-7d34-5bb3-9f9b-0d6566ae457a,tg:lhhs:19593_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,5,folios (leaves),aantal totaal,,
d086fe94-7d34-5bb3-9f9b-0d6566ae457a,tg:lhhs:19593_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,10,
da8cc53b-ff51-503e-9875-74d35d67011c,tg:lhhs:13046_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,203,folios (leaves),aantal totaal,,
da8cc53b-ff51-503e-9875-74d35d67011c,tg:lhhs:13046_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,201,
512a6678-8001-5273-b697-e47eb08126ca,tg:lhhs:8839_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,8,folios (leaves),aantal totaal,,
512a6678-8001-5273-b697-e47eb08126ca,tg:lhhs:8839_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,8,
8e4e1a05-4c7c-582e-9238-53ff21394615,tg:lhhs:15472_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,70,folios (leaves),aantal totaal,,
b2b59abf-a616-58e3-aa72-2da32fb3ce08,tg:lhhs:18878_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
b2b59abf-a616-58e3-aa72-2da32fb3ce08,tg:lhhs:18878_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
573cf510-58f7-5f8d-b800-c16be8628fb4,tg:lhhs:21025_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
573cf510-58f7-5f8d-b800-c16be8628fb4,tg:lhhs:21025_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
d6523c8e-9303-5de0-aa74-5d8002f96d7a,tg:lhhs:5433_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,64,folios (leaves),aantal totaal,,
d6523c8e-9303-5de0-aa74-5d8002f96d7a,tg:lhhs:5433_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,126,
1dc3ecdc-307b-5906-8d81-889c52a8e49e,tg:lhhs:4139_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,43,folios (leaves),aantal totaal,,
1dc3ecdc-307b-5906-8d81-889c52a8e49e,tg:lhhs:4139_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,86,
779d3959-4fac-5a33-ad5a-0eb9415422fb,tg:lhhs:10254_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
779d3959-4fac-5a33-ad5a-0eb9415422fb,tg:lhhs:10254_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
166586bb-5d5f-56a1-9aad-d25879e3b71a,tg:lhhs:14178_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
166586bb-5d5f-56a1-9aad-d25879e3b71a,tg:lhhs:14178_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
42a9a17e-c805-5020-80b2-717cff0f06d7,tg:lhhs:2475_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,14,folios (leaves),aantal totaal,,
42a9a17e-c805-5020-80b2-717cff0f06d7,tg:lhhs:2475_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,14,
56df7cac-7c2a-55b2-98af-cd31464c8879,tg:lhhs:16718_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,11,folios (leaves),aantal totaal,,
56df7cac-7c2a-55b2-98af-cd31464c8879,tg:lhhs:16718_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,42,
29977dcd-21b0-50fc-a873-4d00bc0cd6f4,tg:lhhs:6759_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
f7187bad-2344-5845-9ed9-263ff3cf55b7,tg:lhhs:12434_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,64,folios (leaves),aantal totaal,,
f7187bad-2344-5845-9ed9-263ff3cf55b7,tg:lhhs:12434_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,64,
33efbc28-025a-5ee6-ae8d-bcbde960a66f,tg:lhhs:7253_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
33efbc28-025a-5ee6-ae8d-bcbde960a66f,tg:lhhs:7253_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
fef385c1-5faf-54ca-b73d-ae08319f86cc,tg:lhhs:17212_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
fef385c1-5faf-54ca-b73d-ae08319f86cc,tg:lhhs:17212_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
323c3483-8edb-5402-93de-e0fc62bc0901,tg:lhhs:6944_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,9,folios (leaves),aantal totaal,,
323c3483-8edb-5402-93de-e0fc62bc0901,tg:lhhs:6944_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,9,
c9bf2702-45af-5616-8e21-1fcb7db14f06,tg:lhhs:16905_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
c9bf2702-45af-5616-8e21-1fcb7db14f06,tg:lhhs:16905_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
ce558a4f-dd47-5e0a-8d48-a42326f88d9d,tg:lhhs:17596_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,15,folios (leaves),aantal totaal,,
ce558a4f-dd47-5e0a-8d48-a42326f88d9d,tg:lhhs:17596_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,15,
39f23ec9-70d8-5bcd-9716-274b31d3b319,tg:lhhs:11943_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
39f23ec9-70d8-5bcd-9716-274b31d3b319,tg:lhhs:11943_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
0343f2f0-5080-5aee-b93b-f4bd2955212a,tg:lhhs:18665_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
0343f2f0-5080-5aee-b93b-f4bd2955212a,tg:lhhs:18665_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
954fc869-ddab-5263-9a65-ec828c8aeba7,tg:lhhs:8624_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,28,folios (leaves),aantal totaal,,
954fc869-ddab-5263-9a65-ec828c8aeba7,tg:lhhs:8624_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,28,
4887b359-f167-52f1-95c7-2fbd9b43fc81,tg:lhhs:433_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
19ef3e80-3617-5707-be67-14a5d5d4a99e,tg:lhhs:19217_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,13,folios (leaves),aantal totaal,,
19ef3e80-3617-5707-be67-14a5d5d4a99e,tg:lhhs:19217_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,13,
390848ba-4bab-57de-96b2-09d4f147371e,tg:lhhs:9256_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,17,folios (leaves),aantal totaal,,
390848ba-4bab-57de-96b2-09d4f147371e,tg:lhhs:9256_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,38,
05a49368-0d73-5b8c-9d57-04a3cf091d19,tg:lhhs:3783_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
7648944a-e663-587b-b873-e33a5b9d3c65,tg:lhhs:2289_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
7648944a-e663-587b-b873-e33a5b9d3c65,tg:lhhs:2289_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
9e8aca2c-0b52-5948-a023-fffa0d9e29ea,tg:lhhs:17586_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,53,folios (leaves),aantal totaal,,
9e8aca2c-0b52-5948-a023-fffa0d9e29ea,tg:lhhs:17586_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,53,
d68ff4b6-0624-5377-a96c-c6ab12fbd79e,tg:lhhs:8634_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
d68ff4b6-0624-5377-a96c-c6ab12fbd79e,tg:lhhs:8634_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
b610616b-36ac-551f-8a6a-a26fa4420422,tg:lhhs:1912_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
5fb96f23-270c-5d86-b329-ff40d1de9d99,tg:lhhs:11953_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,13,folios (leaves),aantal totaal,,
5fb96f23-270c-5d86-b329-ff40d1de9d99,tg:lhhs:11953_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,13,
d535f1b2-33a8-5301-b2ab-dd5c04911ce7,tg:lhhs:18675_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
d535f1b2-33a8-5301-b2ab-dd5c04911ce7,tg:lhhs:18675_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
3698a2c9-9772-51d0-9331-9a3813464ccd,tg:lhhs:16915_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,30,folios (leaves),aantal totaal,,
3698a2c9-9772-51d0-9331-9a3813464ccd,tg:lhhs:16915_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,30,
1e41ce78-8c79-5e14-9871-188ebf907f8d,tg:lhhs:6954_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
1e41ce78-8c79-5e14-9871-188ebf907f8d,tg:lhhs:6954_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
f39ee2be-a06f-5cc0-a2d2-57e0fb9c0c1d,tg:lhhs:9246_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,88,folios (leaves),aantal totaal,,
f39ee2be-a06f-5cc0-a2d2-57e0fb9c0c1d,tg:lhhs:9246_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,171,
fc30de17-bd2f-5e9b-9fbe-d84bca1a25ba,tg:lhhs:3793_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,58,folios (leaves),aantal totaal,,ca
fc30de17-bd2f-5e9b-9fbe-d84bca1a25ba,tg:lhhs:3793_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,110,
ac85c86c-eb71-557e-a26c-e45933a74c96,tg:lhhs:19207_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
ac85c86c-eb71-557e-a26c-e45933a74c96,tg:lhhs:19207_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,12,
6d4fa414-622e-599b-9f1b-7554d02d5228,tg:lhhs:423_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
60a4bd55-2360-5918-980e-971f712d934b,tg:lhhs:10385_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,9,folios (leaves),aantal totaal,,
60a4bd55-2360-5918-980e-971f712d934b,tg:lhhs:10385_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,9,
326d4a5d-feb3-59dd-bac3-072c18229624,tg:lhhs:13976_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,15,folios (leaves),aantal totaal,,
326d4a5d-feb3-59dd-bac3-072c18229624,tg:lhhs:13976_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,15,
1b781b4d-7279-5732-a71c-397b302632fe,tg:lhhs:3937_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,15,folios (leaves),aantal totaal,,
1b781b4d-7279-5732-a71c-397b302632fe,tg:lhhs:3937_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,27,
ecaecb60-90d5-5899-b197-c786e748edd0,tg:lhhs:7382_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
f2d63161-eeeb-5278-9f32-468242f06997,tg:lhhs:4971_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
f2d63161-eeeb-5278-9f32-468242f06997,tg:lhhs:4971_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,7,
a3bfe9a5-774b-5628-b649-4def764c6afc,tg:lhhs:8071_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
a3bfe9a5-774b-5628-b649-4def764c6afc,tg:lhhs:8071_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
2a91b153-c0f2-5189-ac88-c72e527f0b41,tg:lhhs:18030_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,11,folios (leaves),aantal totaal,,
2a91b153-c0f2-5189-ac88-c72e527f0b41,tg:lhhs:18030_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,11,
6266582c-335f-54e6-9e53-d1ddf1d07a81,tg:lhhs:6688_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
e47fe936-96c4-58fa-90d2-6da13f4f7b2c,tg:lhhs:4190_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
a7c7cb1c-be5c-57c4-a600-55b012f859ae,tg:lhhs:20586_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,150,folios (leaves),aantal totaal,,ca
a7c7cb1c-be5c-57c4-a600-55b012f859ae,tg:lhhs:20586_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,150,
b57ba096-efd5-56fd-a46c-a95a8d403791,tg:lhhs:266_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
08808cf1-f64b-5122-98e4-dcb17816dcdd,tg:lhhs:8890_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,165,folios (leaves),aantal totaal,,
08808cf1-f64b-5122-98e4-dcb17816dcdd,tg:lhhs:8890_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,163,
91bf8a71-ad04-5ed4-b933-8ca6f833aa9c,tg:lhhs:9403_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
