dataset, brocade_id, au_id
lhbr,tg:lhbr:242603,au::5201:1:N:HRV.1
lhbr,tg:lhbr:214063,au::12170:::DI.1
lhbr,tg:lhbr:130093,au::16478:::SEV.2
lhbr,tg:lhbr:130093,au::34032:::SEV.1
lhbr,tg:lhbr:27753,au::26519:::SEV.1
lhbr,tg:lhbr:137756,au::7887:::RDV.1
lhbr,tg:lhbr:20096,au::21477:::SEV.1
lhbr,tg:lhbr:10420,au::23841:::DIV.1
lhbr,tg:lhbr:10420,au::13075:::VZV.1
lhbr,tg:lhbr:46240,au::5628:::DIV.1
lhbr,tg:lhbr:46240,au::9454:::MIV.1
lhbr,tg:lhbr:223310,au::12933:::KC.2
lhbr,tg:lhbr:154278,au::20040:::MWV.1
lhbr,tg:lhbr:129748,au::16131:::DIV.1
lhbr,tg:lhbr:8503,au::1284:::MWV.1
lhbr,tg:lhbr:108015,au::28526:::SCV.1
lhbr,tg:lhbr:141979,au::47735:::LIV.1
lhbr,tg:lhbr:190089,au::18805:::BHV.1
lhbr,tg:lhbr:188840,au::18122:::DIV.2
lhbr,tg:lhbr:33340,au::4074:::VZV.1
lhbr,tg:lhbr:18010,au::24803:::MWV.1
lhbr,tg:lhbr:18010,au::13267:::SEV.1
lhbr,tg:lhbr:84866,au::10692:::MWV.1
lhbr,tg:lhbr:84866,au::3416:::VZV.1
lhbr,tg:lhbr:114036,au::28275:::DIV.1
lhbr,tg:lhbr:52653,au::13075:::VZV.1
lhbr,tg:lhbr:281337,au::17031:1
lhbr,tg:lhbr:190123,au::18805:::BHV.1
lhbr,tg:lhbr:5761,au::23025:::CVV.1
lhbr,tg:lhbr:111664,au::4810:::VZV.2
lhbr,tg:lhbr:232151,au::12742:::MW.3
lhbr,tg:lhbr:211631,au::17377:::RS.2
lhbr,tg:lhbr:130139,au::24593:::PMV.1
lhbr,tg:lhbr:71099,au::33470:::BBV.1
lhbr,tg:lhbr:240794,au::20489:::SEV.1
lhbr,tg:lhbr:184530,au::10964:::RSV.1
lhbr,tg:lhbr:88516,au::11139:::CVV.1
lhbr,tg:lhbr:43412,au::6895:::HRV.2
lhbr,tg:lhbr:105277,au::37606:::SEV.1
lhbr,tg:lhbr:210923,au::5664:::RS.3
lhbr,tg:lhbr:223740,au::11935:::PM.1
lhbr,tg:lhbr:208410,au::5664:::RS.3
lhbr,tg:lhbr:154628,au::20484:::MWV.1
lhbr,tg:lhbr:15788,au::2331:::RDV.3
lhbr,tg:lhbr:224085,au::22599:::DI.1
lhbr,tg:lhbr:224085,au::22599:::DI.3
lhbr,tg:lhbr:8153,au::1229:::DIV.1
lhbr,tg:lhbr:181732,au::12171:::DIV.1
lhbr,tg:lhbr:181732,au::2049:::DIV.1
lhbr,tg:lhbr:137306,au::17555:::SEV.1
lhbr,tg:lhbr:137306,au::18783:::VZV.1
lhbr,tg:lhbr:230496,au::57030:::RD.1
lhbr,tg:lhbr:169156,au::12590:::SEV.2
lhbr,tg:lhbr:99307,au::12786:::DIV.2
lhbr,tg:lhbr:99307,au::2962:::MWV.1
lhbr,tg:lhbr:122807,au::35003:::RDV.1
lhbr,tg:lhbr:161073,au::21423:::DIV.1
lhbr,tg:lhbr:137613,au::23025:::DIV.1
lhbr,tg:lhbr:214126,au::12170:::DI.2
lhbr,tg:lhbr:242746,au::44600:1:N:MWV.1
lhbr,tg:lhbr:91222,au::26984:::VZV.1
lhbr,tg:lhbr:91222,au::36063:::SEV.2
lhbr,tg:lhbr:26904,au::26253:::BMV.1
lhbr,tg:lhbr:100560,au::36973:::MWV.1
lhbr,tg:lhbr:100560,au::7246:::SEV.2
lhbr,tg:lhbr:156300,au::20806:::RDV.1
lhbr,tg:lhbr:156300,au::12786:::DIV.2
lhbr,tg:lhbr:12558,au::2049:::DIV.1
lhbr,tg:lhbr:46305,au::8643:::SEV.1
lhbr,tg:lhbr:223255,au::44000:::MW.1
lhbr,tg:lhbr:24939,au::3552:::MWV.1
lhbr,tg:lhbr:18155,au::2599:::PMV.2
lhbr,tg:lhbr:18155,au::24834:::VZV.1
lhbr,tg:lhbr:188905,au::18122:::DIV.2
lhbr,tg:lhbr:123200,au::15847:::VZV.4
lhbr,tg:lhbr:53804,au::8354:::DIV.1
lhbr,tg:lhbr:98900,au::36861:::SEV.1
lhbr,tg:lhbr:108150,au::36237:::VZV.1
lhbr,tg:lhbr:195634,au::52615:::SEV.1
lhbr,tg:lhbr:229658,au::5452:::DIV.1
lhbr,tg:lhbr:31238,au::3853:::KCV.1
lhbr,tg:lhbr:31238,au::11376:::SEV.1
lhbr,tg:lhbr:79446,au::9613:::MWV.2
lhbr,tg:lhbr:52716,au::15740:::DIV.2
lhbr,tg:lhbr:52716,au::6732:::MWV.1
lhbr,tg:lhbr:114173,au::14579:::DIV.1
lhbr,tg:lhbr:235381,au::21721:::RD.4
lhbr,tg:lhbr:230479,au::57030:::RD.1
lhbr,tg:lhbr:60667,au::7690:::SEV.1
lhbr,tg:lhbr:80433,au::4816:::MWV.1
lhbr,tg:lhbr:218806,au::55534:::MW.2
lhbr,tg:lhbr:190436,au::18122:::DIV.2
lhbr,tg:lhbr:105762,au::21245:::SEV.1
lhbr,tg:lhbr:153102,au::3063:::DIV.2
lhbr,tg:lhbr:118853,au::15317:::KCV.1
lhbr,tg:lhbr:15767,au::2331:::RDV.1
lhbr,tg:lhbr:14875,au::54638:::MW.1
lhbr,tg:lhbr:164271,au::15936:::VZV.1
lhbr,tg:lhbr:211324,au::17377:::RS.2
lhbr,tg:lhbr:12108,au::6895:::HRV.2
lhbr,tg:lhbr:180965,au::12170:::DI.2
lhbr,tg:lhbr:20583,au::16011:::RSV.1
lhbr,tg:lhbr:222917,au::6795:::KCV.1
lhbr,tg:lhbr:222917,au::23407:::VZV.1
lhbr,tg:lhbr:214576,au::12828:::RDV.4
lhbr,tg:lhbr:130586,au::18783:::VZV.1
lhbr,tg:lhbr:145486,au::18867:::SEV.1
lhbr,tg:lhbr:79016,au::34604:::MWV.1
lhbr,tg:lhbr:79016,au::13267:::HRV.2
lhbr,tg:lhbr:189247,au::10964:::RSV.1
lhbr,tg:lhbr:114523,au::14804:::DIV.2
lhbr,tg:lhbr:197259,au::7526:::RDV.2
lhbr,tg:lhbr:197259,au::18122:::DIV.2
lhbr,tg:lhbr:34190,au::25169:::LIV.1
lhbr,tg:lhbr:202158,au::12828:::RSV.1
lhbr,tg:lhbr:67008,au::15740:::DIV.2
lhbr,tg:lhbr:67008,au::8122:::MWV.1
lhbr,tg:lhbr:80063,au::13252:::HRV.1
lhbr,tg:lhbr:7619,au::1150:::RDV.1
lhbr,tg:lhbr:7619,au::9296:::RSV.1
lhbr,tg:lhbr:36457,au::6850:::DIV.1
lhbr,tg:lhbr:110833,au::38572:::SEV.1
lhbr,tg:lhbr:190066,au::18805:::BHV.1
lhbr,tg:lhbr:232014,au::9357:::MW.4
lhbr,tg:lhbr:140684,au::41536:::DIV.1
lhbr,tg:lhbr:111721,au::14245:::VZV.1
lhbr,tg:lhbr:55179,au::16011:::RSV.1
lhbr,tg:lhbr:69915,au::8503:::DIV.1
lhbr,tg:lhbr:69915,au::11033:::MWV.1
lhbr,tg:lhbr:184475,au::18122:::DIV.2
lhbr,tg:lhbr:184475,au::10964:::RSV.1
lhbr,tg:lhbr:213749,au::12170:::DI.3
lhbr,tg:lhbr:135784,au::8643:::SEV.1
lhbr,tg:lhbr:22044,au::3227:::MWV.1
lhbr,tg:lhbr:211774,au::17377:::RS.2
lhbr,tg:lhbr:94470,au::36429:::BBV.1
lhbr,tg:lhbr:94470,au::11376:::SEV.1
lhbr,tg:lhbr:179910,au::12170:::DI.2
lhbr,tg:lhbr:210866,au::5664:::HR.2
lhbr,tg:lhbr:24893,au::3552:::MWV.1
lhbr,tg:lhbr:43557,au::11376:::SEV.1
lhbr,tg:lhbr:88453,au::11138:::MWV.1
lhbr,tg:lhbr:90433,au::11376:::SEV.1
lhbr,tg:lhbr:244692,au::80:1:N:RSV.1
lhbr,tg:lhbr:136002,au::39643:::VZV.1
lhbr,tg:lhbr:160662,au::21396:::LIV.1
lhbr,tg:lhbr:160662,au::9296:::HRV.1
lhbr,tg:lhbr:180436,au::12170:::DI.2
lhbr,tg:lhbr:209714,au::5664:::RS.3
lhbr,tg:lhbr:222444,au::12622:::RS.2
lhbr,tg:lhbr:161970,au::21477:::SEV.1
lhbr,tg:lhbr:161970,au::18915:::DIV.1
lhbr,tg:lhbr:214825,au::11807:::MWV.1
lhbr,tg:lhbr:214825,au::12292:::HRV.1
lhbr,tg:lhbr:13349,au::10964:::RSV.1
lhbr,tg:lhbr:66249,au::32919:::SEV.1
lhbr,tg:lhbr:32414,au::3967:::RDV.1
lhbr,tg:lhbr:201324,au::12828:::RSV.1
lhbr,tg:lhbr:19744,au::2910:::LIV.1
lhbr,tg:lhbr:231792,au::946:::SEV.1
lhbr,tg:lhbr:146300,au::6895:::HRV.2
lhbr,tg:lhbr:115298,au::14728:::DIV.1
lhbr,tg:lhbr:231268,au::9569:::DIV.1
lhbr,tg:lhbr:233255,au::3948:::DIV.1
lhbr,tg:lhbr:126901,au::16120:::VZV.1
lhbr,tg:lhbr:127613,au::15337:::SEV.1
lhbr,tg:lhbr:4465,au::22734:::SEV.1
lhbr,tg:lhbr:4465,au::22735:::VZV.1
lhbr,tg:lhbr:81222,au::34882:::DIV.1
lhbr,tg:lhbr:89612,au::35840:::DIV.1
lhbr,tg:lhbr:89612,au::25603:::DIV.1
lhbr,tg:lhbr:184926,au::3061:::RDV.1
lhbr,tg:lhbr:184926,au::10964:::RSV.1
lhbr,tg:lhbr:94923,au::27988:::DIV.1
lhbr,tg:lhbr:179443,au::12171:::DIV.1
lhbr,tg:lhbr:95631,au::12245:::PMV.1
lhbr,tg:lhbr:187609,au::10964:::RSV.1
lhbr,tg:lhbr:185634,au::12171:::DIV.1
lhbr,tg:lhbr:118150,au::15188:::LIV.1
lhbr,tg:lhbr:118150,au::946:::SEV.2
lhbr,tg:lhbr:165460,au::2268:::RDV.1
lhbr,tg:lhbr:212508,au::12170:::DI.2
lhbr,tg:lhbr:239658,au::19109:1:N:RDV.1
lhbr,tg:lhbr:239658,au::15896:1:N:MWV.1
lhbr,tg:lhbr:40681,au::4874:::DIV.1
lhbr,tg:lhbr:26457,au::3590:::MIV.1
lhbr,tg:lhbr:215367,au::15344:::DI.1
lhbr,tg:lhbr:215367,au::15344:::DI.2
lhbr,tg:lhbr:215367,au::15344:::MW.2
lhbr,tg:lhbr:90063,au::11376:::SEV.1
lhbr,tg:lhbr:21392,au::13252:::HRV.1
lhbr,tg:lhbr:115332,au::16478:::PMV.1
lhbr,tg:lhbr:143552,au::41747:::MWV.1
lhbr,tg:lhbr:200866,au::12828:::RSV.1
lhbr,tg:lhbr:124896,au::16011:::RSV.1
lhbr,tg:lhbr:236407,au::14024:::DI.1
lhbr,tg:lhbr:98453,au::27003:::VZV.1
lhbr,tg:lhbr:174621,au::21268:::RSV.1
lhbr,tg:lhbr:194475,au::10798:::RDV.1
lhbr,tg:lhbr:194475,au::12828:::RSV.1
lhbr,tg:lhbr:32044,au::12457:::HRV.1
lhbr,tg:lhbr:64624,au::16045:::GVV.1
lhbr,tg:lhbr:81388,au::24007:::DIV.1
lhbr,tg:lhbr:196448,au::18805:::BHV.1
lhbr,tg:lhbr:30583,au::16011:::RSV.1
lhbr,tg:lhbr:147842,au::11362:::SEV.1
lhbr,tg:lhbr:81672,au::25681:::DIV.2
lhbr,tg:lhbr:81672,au::3416:::VZV.1
lhbr,tg:lhbr:80960,au::34771:::DIV.1
lhbr,tg:lhbr:146750,au::19070:::SEV.1
lhbr,tg:lhbr:233605,au::19005:::RDV.1
lhbr,tg:lhbr:210165,au::17474:::DI.2
lhbr,tg:lhbr:210165,au::5664:::RS.3
lhbr,tg:lhbr:90599,au::11376:::SEV.1
lhbr,tg:lhbr:212158,au::17377:::RS.2
lhbr,tg:lhbr:132942,au::2331:::RDV.3
lhbr,tg:lhbr:211959,au::32929:::SEV.1
lhbr,tg:lhbr:211959,au::17377:::RS.2
lhbr,tg:lhbr:27991,au::26592:::VZV.1
lhbr,tg:lhbr:128698,au::16286:::RDV.1
lhbr,tg:lhbr:42468,au::5075:::SEV.3
lhbr,tg:lhbr:150450,au::21477:::SEV.1
lhbr,tg:lhbr:213964,au::12170:::DI.2
lhbr,tg:lhbr:209190,au::5664:::RS.3
lhbr,tg:lhbr:239526,au::17131:1:N:RSV.1
lhbr,tg:lhbr:212676,au::10798:::RDV.1
lhbr,tg:lhbr:212676,au::18122:::DIV.2
lhbr,tg:lhbr:131143,au::16011:::RSV.1
lhbr,tg:lhbr:187577,au::10964:::RSV.1
lhbr,tg:lhbr:144043,au::18583:::VZV.1
lhbr,tg:lhbr:112623,au::14416:::MWV.1
lhbr,tg:lhbr:112623,au::21477:::SEV.1
lhbr,tg:lhbr:188682,au::18122:::DIV.2
lhbr,tg:lhbr:54046,au::22343:::VZV.2
lhbr,tg:lhbr:37568,au::16495:::VZV.1
lhbr,tg:lhbr:37568,au::4494:::SEV.1
lhbr,tg:lhbr:193164,au::14552:::SEV.1
lhbr,tg:lhbr:32290,au::3951:::SEV.1
lhbr,tg:lhbr:191159,au::6193:::LIV.1
lhbr,tg:lhbr:86699,au::10964:::RSV.1
lhbr,tg:lhbr:113931,au::14551:::SEV.3
lhbr,tg:lhbr:113931,au::18442:::VZV.1
lhbr,tg:lhbr:99995,au::12882:::DIV.1
lhbr,tg:lhbr:206265,au::5664:::HR.2
lhbr,tg:lhbr:3524,au::832:::SEV.1
lhbr,tg:lhbr:176132,au::7350:::RDV.1
lhbr,tg:lhbr:228337,au::3012:::DIV.2
lhbr,tg:lhbr:86363,au::10177:::MWV.1
lhbr,tg:lhbr:66137,au::7994:::SEV.1
lhbr,tg:lhbr:78129,au::34526:::DIV.1
lhbr,tg:lhbr:56581,au::7434:::MWV.1
lhbr,tg:lhbr:33878,au::4167:::VZV.1
lhbr,tg:lhbr:188378,au::10964:::RSV.1
lhbr,tg:lhbr:234314,au::19005:::RDV.1
lhbr,tg:lhbr:121840,au::39873:::MIV.1
lhbr,tg:lhbr:180748,au::12170:::DI.2
lhbr,tg:lhbr:223828,au::18583:::VZV.3
lhbr,tg:lhbr:215449,au::12170:::DI.3
lhbr,tg:lhbr:70519,au::3063:::DIV.2
lhbr,tg:lhbr:134341,au::16956:::BBV.1
lhbr,tg:lhbr:44945,au::5406:::PMV.1
lhbr,tg:lhbr:93862,au::11362:::SEV.1
lhbr,tg:lhbr:128362,au::16285:::VZV.3
lhbr,tg:lhbr:42192,au::5057:::GVV.1
lhbr,tg:lhbr:89096,au::35741:::MWV.2
lhbr,tg:lhbr:21516,au::25308:::DIV.1
lhbr,tg:lhbr:223982,au::12170:::MW.4
lhbr,tg:lhbr:212226,au::17377:::RS.2
lhbr,tg:lhbr:17977,au::2561:::SEV.1
lhbr,tg:lhbr:106660,au::13362:::DIV.1
lhbr,tg:lhbr:106660,au::10964:::RSV.1
lhbr,tg:lhbr:176098,au::7350:::RDV.1
lhbr,tg:lhbr:61758,au::404:::MWV.1
lhbr,tg:lhbr:125100,au::16011:::RSV.1
lhbr,tg:lhbr:144413,au::41839:::DIV.1
lhbr,tg:lhbr:231546,au::12742:::MW.4
lhbr,tg:lhbr:54416,au::6981:::DIV.1
lhbr,tg:lhbr:53629,au::6895:::HRV.2
lhbr,tg:lhbr:233081,au::3948:::DIV.1
lhbr,tg:lhbr:117071,au::31508:::DIV.1
lhbr,tg:lhbr:188728,au::10964:::RSV.1
lhbr,tg:lhbr:188728,au::18122:::RSV.1
lhbr,tg:lhbr:51614,au::6431:::RSV.1
lhbr,tg:lhbr:249274,au::100138:1:N:SE.2
lhbr,tg:lhbr:3174,au::770:::MWV.1
lhbr,tg:lhbr:196736,au::18805:::BHV.1
lhbr,tg:lhbr:66567,au::15198:::SEV.1
lhbr,tg:lhbr:86733,au::10964:::RSV.1
lhbr,tg:lhbr:179697,au::12170:::DI.2
lhbr,tg:lhbr:9579,au::23698:::SEV.1
lhbr,tg:lhbr:25806,au::22374:::MWV.1
lhbr,tg:lhbr:180318,au::12170:::DI.2
lhbr,tg:lhbr:92320,au::20904:::MWV.1
lhbr,tg:lhbr:59224,au::7555:::SEV.1
lhbr,tg:lhbr:24714,au::3552:::MWV.1
lhbr,tg:lhbr:243679,au::80:1:N:RSV.1
lhbr,tg:lhbr:162171,au::21509:::SEV.1
lhbr,tg:lhbr:134711,au::13267:::HRV.2
lhbr,tg:lhbr:182325,au::12171:::DIV.1
lhbr,tg:lhbr:226329,au::1312:::DI.2
lhbr,tg:lhbr:208781,au::5664:::HR.2
lhbr,tg:lhbr:23878,au::3416:::VZV.1
lhbr,tg:lhbr:186366,au::10964:::RSV.1
lhbr,tg:lhbr:213067,au::12170:::DI.3
lhbr,tg:lhbr:245607,au::48892:1:N:HRV.1
lhbr,tg:lhbr:20757,au::3061:::DIV.1
lhbr,tg:lhbr:96363,au::12339:::SEV.1
lhbr,tg:lhbr:96363,au::16011:::RSV.1
lhbr,tg:lhbr:158963,au::21138:::LIV.1
lhbr,tg:lhbr:55657,au::7246:::SEV.2
lhbr,tg:lhbr:142197,au::25593:::SEV.1
lhbr,tg:lhbr:189093,au::10964:::RSV.1
lhbr,tg:lhbr:99096,au::12743:::DIV.1
lhbr,tg:lhbr:233828,au::19005:::RDV.1
lhbr,tg:lhbr:87088,au::11376:::SEV.1
lhbr,tg:lhbr:144940,au::18783:::VZV.1
lhbr,tg:lhbr:124341,au::15967:::DIV.1
lhbr,tg:lhbr:192775,au::12828:::RDV.3
lhbr,tg:lhbr:67726,au::8204:::SEV.4
lhbr,tg:lhbr:87572,au::11033:::MWV.2
lhbr,tg:lhbr:229526,au::2867:::MWV.1
lhbr,tg:lhbr:197577,au::33084:::MWV.1
lhbr,tg:lhbr:189569,au::18805:::BHV.1
lhbr,tg:lhbr:201959,au::12828:::RSV.1
lhbr,tg:lhbr:138698,au::7887:::SEV.1
lhbr,tg:lhbr:116230,au::14804:::RDV.1
lhbr,tg:lhbr:140450,au::2057:::HRV.1
lhbr,tg:lhbr:127994,au::16240:::DIV.1
lhbr,tg:lhbr:214258,au::12170:::DI.3
lhbr,tg:lhbr:181159,au::12170:::MW.12
lhbr,tg:lhbr:181159,au::4286:::VZ.2
lhbr,tg:lhbr:25555,au::13234:::VZV.1
lhbr,tg:lhbr:25555,au::3656:::SEV.1
lhbr,tg:lhbr:132295,au::16749:::DIV.1
lhbr,tg:lhbr:73335,au::33760:::MWV.1
lhbr,tg:lhbr:216265,au::20364:::VZ.1
lhbr,tg:lhbr:216265,au::20364:::LI.2
lhbr,tg:lhbr:89995,au::11376:::SEV.1
lhbr,tg:lhbr:43783,au::5269:::RSV.1
lhbr,tg:lhbr:154043,au::3063:::DIV.2
lhbr,tg:lhbr:129573,au::16440:::MWV.1
lhbr,tg:lhbr:12626,au::2054:::DIV.1
lhbr,tg:lhbr:12626,au::16011:::RSV.1
lhbr,tg:lhbr:130302,au::26984:::MWV.1
lhbr,tg:lhbr:225856,au::8726:::MWV.2
lhbr,tg:lhbr:40906,au::4910:::HRV.1
lhbr,tg:lhbr:186736,au::10964:::RSV.1
lhbr,tg:lhbr:186736,au::18122:::DIV.2
lhbr,tg:lhbr:186736,au::13050:::DIV.2
lhbr,tg:lhbr:213437,au::12170:::DI.2
lhbr,tg:lhbr:20307,au::11376:::SEV.1
lhbr,tg:lhbr:68579,au::8308:::DIV.1
lhbr,tg:lhbr:68579,au::2331:::RDV.3
lhbr,tg:lhbr:223081,au::13527:::MWV.1
lhbr,tg:lhbr:107071,au::13412:::DIV.1
lhbr,tg:lhbr:139820,au::2268:::RDV.1
lhbr,tg:lhbr:205019,au::12828:::RSV.1
lhbr,tg:lhbr:124711,au::16011:::RSV.1
lhbr,tg:lhbr:79692,au::34671:::DIV.1
lhbr,tg:lhbr:113462,au::14533:::MWV.1
lhbr,tg:lhbr:189139,au::14523:::DIV.1
lhbr,tg:lhbr:189139,au::10964:::RSV.1
lhbr,tg:lhbr:3877,au::8503:::DIV.1
lhbr,tg:lhbr:3877,au::874:::DIV.1
lhbr,tg:lhbr:3877,au::6795:::SEV.3
lhbr,tg:lhbr:19969,au::2938:::RDV.1
lhbr,tg:lhbr:52038,au::6553:::DIV.1
lhbr,tg:lhbr:232690,au::3948:::DIV.1
lhbr,tg:lhbr:229176,au::12170:::DI.2
lhbr,tg:lhbr:233982,au::46959:::MWV.1
lhbr,tg:lhbr:233982,au::19005:::RDV.1
lhbr,tg:lhbr:68083,au::23921:::SEV.1
lhbr,tg:lhbr:214608,au::20011:::RDV.1
lhbr,tg:lhbr:214608,au::12828:::RDV.4
lhbr,tg:lhbr:269338,au::2348:2
lhbr,tg:lhbr:148430,au::42307:::MWV.1
lhbr,tg:lhbr:135100,au::17127:::REV.1
lhbr,tg:lhbr:181509,au::12171:::DIV.1
lhbr,tg:lhbr:209939,au::5664:::RS.3
lhbr,tg:lhbr:73765,au::33849:::SEV.1
lhbr,tg:lhbr:73765,au::21477:::SEV.1
lhbr,tg:lhbr:67663,au::8201:::MWV.1
lhbr,tg:lhbr:169678,au::18633:::RSV.1
lhbr,tg:lhbr:235440,au::39438:::MW.1
lhbr,tg:lhbr:235440,au::19005:::RDV.1
lhbr,tg:lhbr:73270,au::4494:::SEV.1
lhbr,tg:lhbr:227884,au::9297:::BMV.1
lhbr,tg:lhbr:103874,au::13250:::SEV.1
lhbr,tg:lhbr:216320,au::20364:::LI.2
lhbr,tg:lhbr:93024,au::11771:::SEV.2
lhbr,tg:lhbr:93024,au::36237:::VZV.1
lhbr,tg:lhbr:148125,au::38927:::SEV.1
lhbr,tg:lhbr:163275,au::43397:::HRV.1
lhbr,tg:lhbr:102766,au::11376:::SEV.1
lhbr,tg:lhbr:41301,au::4742:::MWV.2
lhbr,tg:lhbr:224251,au::2245:::MWV.1
lhbr,tg:lhbr:131905,au::16721:::SEV.1
lhbr,tg:lhbr:107564,au::36155:::MWV.1
lhbr,tg:lhbr:213122,au::7526:::RDV.2
lhbr,tg:lhbr:213122,au::10964:::RSV.1
lhbr,tg:lhbr:76072,au::9296:::HRV.1
lhbr,tg:lhbr:20612,au::3552:::MWV.1
lhbr,tg:lhbr:130617,au::40601:::VZV.1
lhbr,tg:lhbr:130617,au::40603:::SEV.1
lhbr,tg:lhbr:83927,au::32950:::PMV.1
lhbr,tg:lhbr:109983,au::3621:::SEV.1
lhbr,tg:lhbr:145717,au::22343:::VZV.1
lhbr,tg:lhbr:145717,au::13416:::BBV.1
lhbr,tg:lhbr:113177,au::17135:::DIV.1
lhbr,tg:lhbr:3898,au::874:::DIV.1
lhbr,tg:lhbr:3898,au::1562:::MWV.1
lhbr,tg:lhbr:266022,au::21479:1:N:VZ.4
lhbr,tg:lhbr:193922,au::30914:::CVV.1
lhbr,tg:lhbr:146838,au::19070:::SEV.1
lhbr,tg:lhbr:80608,au::34808:::MWV.1
lhbr,tg:lhbr:159734,au::21312:::MWV.1
lhbr,tg:lhbr:18694,au::2720:::PMV.1
lhbr,tg:lhbr:192630,au::10964:::RSV.1
lhbr,tg:lhbr:124204,au::40052:::MWV.1
lhbr,tg:lhbr:170459,au::2412:::SEV.1
lhbr,tg:lhbr:144805,au::41887:::VZV.1
lhbr,tg:lhbr:207531,au::5664:::RS.3
lhbr,tg:lhbr:99079,au::12743:::DIV.1
lhbr,tg:lhbr:3932,au::874:::DIV.1
lhbr,tg:lhbr:3932,au::21843:::VZV.1
lhbr,tg:lhbr:235010,au::21721:::RD.4
lhbr,tg:lhbr:147680,au::19175:::DIV.1
lhbr,tg:lhbr:197062,au::12828:::RSV.1
lhbr,tg:lhbr:202363,au::12171:::DIV.1
lhbr,tg:lhbr:117837,au::15108:::MWV.1
lhbr,tg:lhbr:229033,au::12170:::DI.2
lhbr,tg:lhbr:23897,au::3416:::VZV.1
lhbr,tg:lhbr:153293,au::139:::SEV.1
lhbr,tg:lhbr:133892,au::16953:::VZV.1
lhbr,tg:lhbr:133892,au::15413:::VZV.1
lhbr,tg:lhbr:213088,au::12170:::MW.10
lhbr,tg:lhbr:137078,au::17478:::SEV.2
lhbr,tg:lhbr:25040,au::3552:::MWV.1
lhbr,tg:lhbr:73620,au::9296:::HRV.1
lhbr,tg:lhbr:137582,au::41278:::MWV.1
lhbr,tg:lhbr:96676,au::18783:::VZV.1
lhbr,tg:lhbr:186673,au::10964:::RSV.1
lhbr,tg:lhbr:40843,au::4898:::SEV.1
lhbr,tg:lhbr:105109,au::37548:::DIV.1
lhbr,tg:lhbr:153769,au::5672:::VZV.1
lhbr,tg:lhbr:187961,au::10964:::RSV.1
lhbr,tg:lhbr:208294,au::5664:::RS.3
lhbr,tg:lhbr:107134,au::13412:::DIV.1
lhbr,tg:lhbr:33194,au::4050:::MWV.1
lhbr,tg:lhbr:124654,au::16011:::RSV.1
lhbr,tg:lhbr:124654,au::2049:::DIV.1
lhbr,tg:lhbr:202699,au::12828:::RSV.1
lhbr,tg:lhbr:49361,au::4826:::DIV.1
lhbr,tg:lhbr:123191,au::15847:::VZV.4
lhbr,tg:lhbr:123191,au::2472:::VZV.2
lhbr,tg:lhbr:35943,au::19349:::SEV.1
lhbr,tg:lhbr:189586,au::18805:::BHV.1
lhbr,tg:lhbr:142482,au::18432:::SEV.2
lhbr,tg:lhbr:62898,au::32041:::BMV.1
lhbr,tg:lhbr:31900,au::27573:::DIV.1
lhbr,tg:lhbr:31900,au::7492:::MWV.1
lhbr,tg:lhbr:233594,au::19005:::RDV.1
lhbr,tg:lhbr:90608,au::11376:::SEV.1
lhbr,tg:lhbr:156838,au::5057:::GVV.1
lhbr,tg:lhbr:154805,au::20513:::DIV.1
lhbr,tg:lhbr:154805,au::17605:::VZV.1
lhbr,tg:lhbr:72461,au::8733:::MWV.1
lhbr,tg:lhbr:193,au::68:::RDV.1
lhbr,tg:lhbr:93927,au::7611:::SEV.1
lhbr,tg:lhbr:69387,au::8429:::VZV.2
lhbr,tg:lhbr:183922,au::10964:::RSV.1
lhbr,tg:lhbr:89429,au::11285:::MWV.1
lhbr,tg:lhbr:89429,au::13250:::SEV.1
lhbr,tg:lhbr:150515,au::42479:::SEV.1
lhbr,tg:lhbr:213821,au::12170:::DI.2
lhbr,tg:lhbr:179678,au::12170:::DI.2
lhbr,tg:lhbr:104348,au::4434:::SEV.4
lhbr,tg:lhbr:187432,au::10964:::RSV.1
lhbr,tg:lhbr:187432,au::18122:::DIV.2
lhbr,tg:lhbr:167666,au::3552:::MWV.1
lhbr,tg:lhbr:77663,au::9301:::MWV.1
lhbr,tg:lhbr:77663,au::13250:::SEV.1
lhbr,tg:lhbr:212733,au::21016:::RDV.1
lhbr,tg:lhbr:212733,au::18122:::DIV.2
lhbr,tg:lhbr:212733,au::13050:::DIV.2
lhbr,tg:lhbr:239463,au::15847:::RDV.4
lhbr,tg:lhbr:54103,au::6960:::VZV.1
lhbr,tg:lhbr:54103,au::9296:::HRV.1
lhbr,tg:lhbr:144106,au::18589:::DIV.1
lhbr,tg:lhbr:228788,au::11640:::LIV.1
lhbr,tg:lhbr:35410,au::4385:::SEV.1
lhbr,tg:lhbr:35410,au::3050:::VZV.1
lhbr,tg:lhbr:206320,au::5664:::HR.2
lhbr,tg:lhbr:125415,au::16011:::RSV.1
lhbr,tg:lhbr:115109,au::28949:::MWV.1
lhbr,tg:lhbr:146091,au::42008:::MWV.1
lhbr,tg:lhbr:51751,au::7611:::SEV.1
lhbr,tg:lhbr:98668,au::13075:::VZV.1
lhbr,tg:lhbr:117134,au::14986:::RDV.1
lhbr,tg:lhbr:86676,au::10964:::RSV.1
lhbr,tg:lhbr:203572,au::12828:::RSV.1
