ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,Location Number,adm.isadPartOf,Warehouse Location (begin),adm.note,Serial Number,Warehouse Location (ende)
efeb48b7-b43d-5445-ba97-7f0c7008da7c,tg:lhsc:1325,Items,1,,WK242A,K2 B 68 B,,,,,
f50e3aac-e193-5501-9c37-0b16d40f617a,tg:lhsc:740,Items,1,tr:lh:2212,42370,K2 B 16 E,,,,,
cb459b5c-5ed2-5454-bf3c-41c11134cc1b,tg:lhsc:941,Items,1,tr:lh:3207,63849,K2 B 44 B,isad:lh:96748,,,,
6d68d0e0-7201-5f62-a961-6078e899a096,tg:lhsc:412,Items,1,,104569/3,Belpaire-kabinet,,,,,
42d6866a-0d15-5fbd-9692-c896e202b02e,tg:lhsc:1077,Items,1,tr:lh:3632,70561,K2 B 53 C,isad:lh:96809,,,,
79057b82-06d2-5349-94ff-650a09ae4414,tg:lhsc:1098,Items,1,,196644,K2 B 55 C,,,,,
e72f4c71-2266-5f11-8d1d-5226bcf0534a,tg:lhsc:1132,Items,1,,149721,K2 B 59 C,,,,,
01adf1b1-0645-5f49-b26f-e3ecc7f88346,tg:lhsc:804,Items,1,tr:lh:9804,59817,K2 B 28 A,,,,,
098aa89e-8a7f-59d6-8c7e-f76068a17aa5,tg:lhsc:691,Items,1,tr:lh:2212,42222/1,K2 B 12 A,,,,,
f2b16e8e-b2b4-578b-9671-dae3b461bf7d,tg:lhsc:9410,Items,1,,,K2 B 48 E,isad:lh:161783,,,,
7184e6f1-80a6-551b-9ba1-c6b0b87989dd,tg:lhsc:1020,Items,1,tr:lh:6354,148416,K2 B 47 C,isad:lh:96700,,,,
4890d686-2331-535b-85d3-384afea42da1,tg:lhsc:445,Items,1,,196918,K2 B 52 C,,,,,
eb6ee117-8765-58af-8dad-59441c620b03,tg:lhsc:916,Items,1,,196919,K2 B 42 C,,,,,
11c49844-c619-5736-8630-4f431a6c6c7d,tg:lhsc:853,Items,1,tr:lh:4767,92964,K2 B 38 A,isad:lh:96738,,,,
2442f4ff-517a-596c-b491-419e5fcbc1d7,tg:lhsc:1165,Items,1,,30696/1,K2 C 9,,,,,
5ab8749e-059c-5822-9126-a79e7c250fbf,tg:lhsc:783,Items,1,,221283,K2 B 23 B,,,,,
71df2750-156f-5396-8a28-c27f724b1ea4,tg:lhsc:9386,Items,1,tr:lh:110460,,B 7307/I,,K1 B 49 A,,,
67b0d0cc-fdbf-5e06-a8b2-ca28ffd46948,tg:lhsc:1309,Items,1,,WK,K2 B 66 B,,,,,
2abc0433-04b1-548b-9235-4b71c756033d,tg:lhsc:900,Items,1,tr:lh:5793,120168,K2 B 41 C,isad:lh:96765,,,,
11738061-c52f-5501-be24-b549099f3c8f,tg:lhsc:453,Items,1,,78341,K2 B,isad:lh:96801,,Dit beeld is aan Hugo Verriest geschonken door een groep vrienden en oud-leerlingen ter gelegenheid van de vijfentwintigste verjaardag van zijn priesterwijding in 1889. Dit maakt de datering op het beeld zelf een beetje problematisch.,,
a4b74afd-b139-5ac1-bd0a-cbf1d0e77695,tg:lhsc:1036,Items,1,tr:lh:5714,115654,K2 B 48 E,isad:lh:96792,,,,
439e9a5f-f6b6-5947-9e32-e14324849a17,tg:lhsc:9406,Items,1,tr:lh:139856,,K2 B 19 A,isad:lh:96756,,,,
3900526e-09a7-50fd-8c38-4ad6748c5bfa,tg:lhsc:1173,Items,1,tr:lh:2212,42230,K2 C 12,,,,,
ee59fd8a-1578-52a4-b0b7-f04d11dc5fd8,tg:lhsc:845,Items,1,tr:lh:2412,46810,K2 B 37 A,,,,,
e07a1029-b0d7-5989-89a2-154a90b170f1,tg:lhsc:795,Items,1,,84741,K2 B 27 B,,,,,
ef997d04-d986-5bc6-9314-497b1b3a6470,tg:lhsc:1061,Items,1,tr:lh:2212,42255,K2 B 51 C,,,,,
9f63b5a4-c361-5051-99e6-93f27e2b3349,tg:lhsc:957,Items,1,tr:lh:3207,63847,K2 B 44 E,isad:lh:96748,,,,
bcd6ad22-317d-5796-a7be-57106f2b2260,tg:lhsc:812,Items,1,tr:lh:1078,19211/2,K2 B 29 A,isad:lh:96741,,,,
705205be-6fd6-5b2f-8cf3-f46cb39a9ddd,tg:lhsc:1124,Items,1,tr:lh:2212,42179,K2 B 58 C,isad:lh:96823,,,,
ddf96abe-518e-5e7a-86d4-2f1721f815b1,tg:lhsc:668,Items,1,tr:lh:2212,42241,K2 B 04 B,,,,,
3e30078a-692c-57b1-83ed-b68235df2480,tg:lhsc:9282,Items,1,tr:lh:22,549,,isad:lh:96883,,,,
4b9d7c35-e13c-5ee5-93f6-86c790165fcc,tg:lhsc:687,Items,1,tr:lh:7376,195830/2,K2 B 11 A,isad:lh:96717,,,,
913dd508-74cc-5926-ad25-cde9f6cd86e7,tg:lhsc:669,Items,1,tr:lh:4490,86499,K2 B 05 A,isad:lh:96714,,,,
c1706a0a-bbea-5846-8c7d-7e7a53d4ac3a,tg:lhsc:686,Items,1,,221284,K2 B 11 A,,,,,
08ff3a3c-dd11-5a47-9d9f-ea3ec421bca1,tg:lhsc:1060,Items,1,tr:lh:2988,60139,K2 B 51 B,isad:lh:96802,,,,
920260a1-a05e-543e-aa3a-f1bf16fe6fd6,tg:lhsc:405,Items,1,tr:lh:537,10294/bis,V2 A,,,"Staat op de tweede verdieping, in het fotodepot.",,
bb6b17d7-1aa9-5090-bf44-a56fe1f93d7c,tg:lhsc:956,Items,1,tr:lh:2190,41388,K2 B 44 E,isad:lh:96773,,,,
f199cab2-4e33-5361-abc4-19ca16f1f84d,tg:lhsc:813,Items,1,tr:lh:6342,234580,K2 B 29 A,,,,,
778e3338-6f9d-56cb-b660-c3b2da0b4b03,tg:lhsc:1125,Items,1,tr:lh:2524,49692,K2 B 58 C,isad:lh:96825,,,,
032f1518-6a11-5a14-9900-3809e086adbd,tg:lhsc:794,Items,1,tr:lh:2212,42293,K2 B 27 B,,,,,
5344f31d-224a-5bc3-b782-43a22a341e7b,tg:lhsc:901,Items,1,,177650,K2 B 41 C,,,,,
eec14c7b-5076-5a49-ad57-ed8608f363e3,tg:lhsc:9407,Items,1,tr:lh:103998,,G 3633 / I,,K2 B 24 A,,,
68ce2698-3579-56ce-849b-1e0fd2827bbd,tg:lhsc:1037,Items,1,,116367,K2 B 48 E,,,,,
25702644-7882-5a7e-ad09-7b46fda9aaac,tg:lhsc:1172,Items,1,tr:lh:901,16455,K 2 C 9,isad:lh:96835,,"Aangeboden door de Mertensvereniging aan Victor Driessens tijdens zijn feestoptreden in de Vlaamse Schouwburg op 26 april 1882, n.a.v. zijn 42jarig ambtsjubileum.",,
8575eef5-6c62-575f-96f9-83eea94eee0e,tg:lhsc:844,Items,1,tr:lh:1095,19458/1,K2 B 37 A,,,,,
c55d8e5c-0c32-5a84-b0ca-7f539e6c7c88,tg:lhsc:9368,Items,1,tr:lh:30806,000300037,K2 B 8 B,,K2 B 8 B,,,
68bfe4d0-81b3-5bfc-9d6d-e224eb66db06,tg:lhsc:1308,Items,1,,WK,K2 B 66 B,,,,,
76cb8230-0207-514d-80dc-2cd86e18392d,tg:lhsc:1021,Items,1,,88174,K2 B 47 C,,,,,
679c49d9-39a9-5ede-a7be-6ad703b3f951,tg:lhsc:444,Items,1,,235581,K2,,,,,
1a4a4907-bdbb-5583-b920-1405a3816c62,tg:lhsc:917,Items,1,,197548,K2 B 42 C,,,,,
40df15a3-98e9-5829-bd2e-50f47c1f2434,tg:lhsc:852,Items,1,tr:lh:1095,19458/2,K2 B 38 A,,,,,
67e61948-f05c-59fc-841b-23a767c0ebf6,tg:lhsc:1164,Items,1,,42292,K2 C 8,,,Het beeld is identiek aan het borstbeeld dat zich in de drinkzaal van de Vlaamse Schouwburg in Brussel bevindt. Het werd speciaal vervaardigd voor het Letterenhuis in 1935.,,
f1172ab4-f619-5395-b771-2b5bb142f932,tg:lhsc:8191,Items,1,tr:lh:9341,219777,SC 04 E 1,isad:lh:96873,,27/09/2007: Goed.,,
5327884c-1110-50ff-a685-afd248897555,tg:lhsc:690,Items,1,,99998,K2 B 12 B,,,,,
e1e12bda-8bfa-5681-b90f-c2ff56793f19,tg:lhsc:413,Items,1,tr:lh:9804,59815,K2 C 9,,,,,
96391bbf-50c9-5989-a1c2-2f0c41d04400,tg:lhsc:1076,Items,1,,61168,K2 B 54 A,,,,,
9bf33940-f5c7-53d3-bc5a-3d8235624a23,tg:lhsc:1099,Items,1,,221279,K2 B 55 C,,,,,
5dba41c9-21e0-59ce-905e-dd13a26b24d5,tg:lhsc:1133,Items,1,tr:lh:9804,59818,K2 B 59 B,,,,,
4433fa87-006f-568d-92f7-0689e5e943bf,tg:lhsc:805,Items,1,tr:lh:2212,42286,K2 B 28 B,,,,,
3083eebf-50ea-5927-b6b7-8bc11af15ff5,tg:lhsc:741,Items,1,,47276,K2 B 16 E,,,,,
0a8eb4be-7ff6-5663-a2b5-b5cf0ec50342,tg:lhsc:1261,Items,1,,WK,K2 B 62 B,,,,,
fc22eec7-fd45-5249-ae03-973842ab198b,tg:lhsc:1148,Items,1,,174114,K2 C 3,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,Items,1,tr:lh:4120,79877,K2 B 40 E,isad:lh:96764,,,,
2ee3dd9e-5ef9-54aa-a74a-ce5cae6e3292,tg:lhsc:716,Items,1,,50321,K2 B 15 A,,,,,
973d4981-ed11-51ae-803d-b4d4189d40d5,tg:lhsc:1689,Items,1,,63837,K2,,,,,
f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,tg:lhsc:1666,Items,1,,172543,K2 B 27 A,,,,,
1c8162a2-3043-5a35-84c7-ca0b4c2c81e3,tg:lhsc:1236,Items,1,,WK,K2 B 61 B,,,,,
60b14266-ffa6-502b-8e9a-70d6b8b3811f,tg:lhsc:829,Items,1,tr:lh:4207,81306/2,K2 B 33 C,isad:lh:96722,,,,
74ebc791-e2a7-5cb3-b346-7d0ed2f769f1,tg:lhsc:983,Items,1,tr:lh:3207,63848,K2 B 45 E,isad:lh:96748,,,,
d6e59309-3ec3-58ca-8584-834f7e0e04fa,tg:lhsc:1365,Items,1,,62324,K2 B 76 B,,,,,
0a9292f1-56e8-5b61-8f44-c115208c5601,tg:lhsc:1735,Items,1,,196939,K2 B 77 B,,,,,
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,Items,1,,50796/2,K2 B 14 B,,,,,
1a154f31-f551-5563-8774-aab66c817a57,tg:lhsc:1220,Items,1,,103348,K2 B 08 A,,,,,
4c6766be-1454-50f1-acd2-6d9de7282e87,tg:lhsc:4921,Items,1,tr:lh:4038,77288,K2 B 20 A,isad:lh:96852,,,,
26ae5af7-b963-5417-96f3-95f8469e3937,tg:lhsc:1109,Items,1,tr:lh:1373,23441,K2 B 56 B,,,,,
2c9edd25-5211-5861-b3b6-7e7c19d7ca32,tg:lhsc:995,Items,1,,43977,K2 B 46 C,,,,,
c9bea283-db59-5fd1-b8d0-d8a193b47e69,tg:lhsc:429,Items,1,tr:lh:2794,99141,K2 B 6 A,isad:lh:96703,,,,
82c544cb-c8f3-5489-9b73-99b9b99c7b46,tg:lhsc:9186,Items,1,,220907,K2 B 27 A,isad:lh:96876,,,,
4ca5a8df-ba54-501b-a719-3701cfbac826,tg:lhsc:757,Items,1,,233900,K2 B 17 E,,,,,
29f98a5e-4430-5e93-90d8-050c9d245949,tg:lhsc:8056,Items,1,tr:lh:5474,107526,Planex GT / D,isad:lh:96872,,Kunstenaar: Rick De Moor.,,
23d5c9d7-06d4-55d4-8094-97930c23b8f9,tg:lhsc:868,Items,1,tr:lh:2212,42367,K2 B 39 D,,,,,
8bf3a2b3-09d4-52f2-8c92-36e864478583,tg:lhsc:9094,Items,1,,220629,SC 04 D 1,,,,,
2fe44fd3-3a3c-52cd-8d94-473787935ead,tg:lhsc:887,Items,1,tr:lh:1762,32845,K2 B 40 D,,,,,
1dd34fd5-86a6-5104-8f19-b46960f7025b,tg:lhsc:409,Items,1,,78231,K2 B 13 B,,,,,
0af52f4e-e38e-5f00-9c01-5d4cf6b2861b,tg:lhsc:1596,Items,1,tr:lh:7669,199593,K2 B 37 A,,,,,
18ce845c-6504-5aef-a969-85dedfe8886e,tg:lhsc:1083,Items,1,tr:lh:3577,69717,K2 B 54 B,isad:lh:96812,,,,
0d8253f6-eb52-5b57-9192-981e3dce9354,tg:lhsc:1129,Items,1,tr:lh:1894,33661,Z 317 /I,,K2 B 59 A,,,
d5496666-b51c-594b-8783-3158093a8aee,tg:lhsc:1200,Items,1,,63834,K2 B 06 A,,,Jan Stobbaerts maakte zelf (als tegenprestatie?) een geschilderd portret van Robert Fabri.,,
03fabdcb-d5b7-5aff-8aec-9422f497d864,tg:lhsc:665,Items,1,,221285,K2 B 04 A,,,,,
31f09c6e-ef63-5c7e-8d3f-4bf99f2372a8,tg:lhsc:720,Items,1,tr:lh:2748,54462,K2 B 15 B,isad:lh:96727,,,,
8bab2d05-7b5f-52d2-9af1-606eb599ac1c,tg:lhsc:1191,Items,1,,30696/3,K2 B 07 B,,,,,
7b339770-6cc5-5328-8a88-295a03828862,tg:lhsc:848,Items,1,tr:lh:2559,50472,K2 B 37 B,isad:lh:96756,,,,
3a4a2d91-5ea3-5e54-be68-2e4ef1d57ab3,tg:lhsc:1607,Items,1,tr:lh:7669,199591,K2 B 37 A,,,,,
3c3607df-3a80-5329-a342-9851eef7b3e1,tg:lhsc:1257,Items,1,,WK,K2 B 61 C,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,Items,1,tr:lh:469,9587,K2 B 21 A,,,"Het beeld vertoont resten van een vroegere restauratie-ingreep: verlijming van een breuk, verstevigd met jutte en gips, opvulling van de breuknaad met gips. De omgeving rond de breuknaad is volgesmeerd met gips. De verlijming zit op niveau.",,
c344fa49-3a39-5794-bb9f-5220ea13b07c,tg:lhsc:9372,Items,1,tr:lh:97985,300047,D 3509 / I,,K2 B 25 A,,,
82368831-7662-5e52-a07b-eba091297e05,tg:lhsc:1312,Items,1,tr:lh:1148,20160,K2 B 66 D,isad:lh:96849,,,,
1fe6d00c-774b-50b6-9146-a7e88e5e870d,tg:lhsc:1187,Items,1,tr:lh:1029,18855,K2 C 9 A,isad:lh:96842,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,Items,1,tr:lh:2212,42094,K2 B 53 B,,,"De maquette van de grafkapel van Jan Hammenecker werd door Jan van Puyenbroeck ontworpen in opdracht van het in 1933 opgerichte Jan Hammenecker-komiteit, dat hiervoor de nodige fondsen inzamelde. Het ontwerp werd uitgewerkt door architect J.S. van Gorp te Maastricht en gebouwd door Frans Hammenecker.",,
c2b6778f-53b8-568d-a04e-b07b714cb32b,tg:lhsc:1168,Items,1,tr:lh:2212,42180,K 2 C 9,,,,,
5b938c98-6d35-5cb8-9ff5-1968dedf8706,tg:lhsc:1611,Items,1,tr:lh:7669,199594,K2 B 38 b,,,,,
66c7f586-9091-5bc8-baa6-a0207973df5c,tg:lhsc:2197,Items,1,,200318,K2 B 45 F,,,,,
af620ccf-378e-54b7-80e8-75946ec2b76a,tg:lhsc:8060,Items,1,,177517,SC 20 A 1,,,,,
c3a8883c-1ba2-531b-b5dc-dac74020f333,tg:lhsc:1304,Items,1,,WK,K2 B 65 D,,,,,
2188a431-8cf0-5a90-9d3a-aa15f69cc7b5,tg:lhsc:9364,Items,1,tr:lh:9371,221367,K2 B 53 B,isad:lh:96896,,"Betreft een bronzen beeldje door de kunstenaar getiteld zoals genoteerd staat op het attest, door hem gedateerd 19 maart 2001. Attest wellicht geschreven op vraag van John Bel. Dit stuk bevindt zich in het handschriftendossier van Van Esbroeck.",,
9c95c2ba-090b-5570-9063-969e1637b65a,tg:lhsc:761,Items,1,tr:lh:2212,42372,K2 B 18 B,,,,,
667e47e6-3f59-51de-8928-2c7c3e92f215,tg:lhsc:2206,Items,1,,200342,K2 B 37 A,,,,,
11507332-e461-583b-9d82-2932578876fa,tg:lhsc:809,Items,1,,41015,K2 B 28 C,,,,,
353c748e-7678-56ee-89b3-8f9b99fa1947,tg:lhsc:52,Items,1,tr:lh:9959,52520,K2 C 8,isad:lh:96703,,"Werd bij Jan van Beers aangeboden bij zijn hulde op 27 september 1885.

Toen Jan van Beers in 1885 bekroond werd met de vijfjaarlijkse prijs voor
Nederlandse letterkunde en benoemd werd tot briefwisselend lid van de Kon.
Vlaamse Academie, wensten zijn vrienden en bewonderaars hem te Antwerpen een
passende hulde te brengen. Zo werd er dan een huldecomiteit samengesteld dat
besloot hem in marmer een borstbeeld aan te bieden dat Frans Joris van hem
vervaardigde. Dit beeld was eerder in gips getoond op de driejaarlijkse
tentoonstelling in het Kunstverbond te Antwerpen (geopend op 2 mei) en had
daar een aanzienlijk succes geoogst.",,
51ae9a81-d71b-5aff-b940-04d3c28dce1d,tg:lhsc:1095,Items,1,tr:lh:2212,42287,K2 B 55 B,,,,,
927a17bb-1a18-5cdc-a282-69bb66ea451e,tg:lhsc:1216,Items,1,,221309/8,K2 B 41 B,,,"Datering op basis van Amand de Lattin, _Beroemde medeburgers_, p. 67",,
92a719ae-e1a9-50df-ba85-a89e6ab38c4a,tg:lhsc:736,Items,1,tr:lh:515,10353,K2 B 16 C,isad:lh:96733,,,,
99130394-5b56-5587-a3dc-cb7a761fc666,tg:lhsc:872,Items,1,,138966,K2 B 39 E,,,,,
205d53ec-60e7-57f1-a7e0-6a0419627781,tg:lhsc:1144,Items,1,tr:lh:1492,28071,K2 C 1,,,,,
f053208f-5f5e-5cb6-8547-833a7164997f,tg:lhsc:1001,Items,1,,54484,K2 B 46 D,,,,,
70bf6ddd-f65c-5ba4-a6db-0a7873076c35,tg:lhsc:937,Items,1,tr:lh:6300,146212,K2 B 44 B,isad:lh:96769,,,,
e864017c-cfec-5faa-bc67-54323836dadd,tg:lhsc:1282,Items,1,,WK,K2 B 64 B,,,,,
ae856fa1-52ff-5598-b05b-6a4083563098,tg:lhsc:1328,Items,1,,WK,K2 B 69 D,,,,,
cbde0ac5-0fab-5d6c-a868-a09f0da1eea6,tg:lhsc:1113,Items,1,,232779,K2 B 57 A,,,Dit beeld werd n.a.v. de zeventigste verjaardag van Claes door uitgeverij De Clauwaert in de handel gebracht op 100 exemplaren.,,
ab54ce8c-713f-5684-8f88-3f1a7793ec8b,tg:lhsc:825,Items,1,tr:lh:58,1089/1,K2 B 31 C,,,,,
eb8e80d8-3f0d-584a-a6e6-b74f2c296b96,tg:lhsc:960,Items,1,tr:lh:4093,79421/2,K2 B 44 F,isad:lh:96774,,,,
7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,tg:lhsc:433,Items,1,tr:lh:1055,18952,K2 B 56 C,,,,,
ca503d79-4b86-5336-96ab-4887c7d15b25,tg:lhsc:1056,Items,1,tr:lh:3207,64022,K2 B 50 C,isad:lh:96748,,,,
d0efabc0-d7ab-56a2-80e6-9cf6d7822341,tg:lhsc:833,Items,1,tr:lh:2212,42236,K2 B 34 C,,,,,
47e36ebe-5d00-5355-b2e0-909ca20103ee,tg:lhsc:999,Items,1,tr:lh:5941,129690,K2 B 46 D,isad:lh:96782,,,,
d106c1d9-4207-5510-930b-869a6011195a,tg:lhsc:1105,Items,1,,51300,K2 B 56 A,,,,,
58a0ace5-53bb-589f-93d1-90411451de73,tg:lhsc:1040,Items,1,tr:lh:6202,144083,K2 B 48 G,,,,,
c0abd772-4d1c-51e7-b26a-e21943c3a65e,tg:lhsc:425,Items,1,,84154,K2 B 51 B,,,,,
4a601a10-bb90-5881-994a-97786443f8c5,tg:lhsc:976,Items,1,tr:lh:2190,41386,K2 B 45 D,isad:lh:96773,,,,
af7668ba-501e-52fc-9f74-2be22545f24a,tg:lhsc:1369,Items,1,tr:lh:6162,141929,K2 B 77 C,isad:lh:96852,,,,
ce533c49-8782-56eb-9f9f-bb2cc9ed8f08,tg:lhsc:1386,Items,1,tr:lh:6595,166134/b,K2 B 44 D,isad:lh:96771,,,,
5d608eeb-238a-5da3-a62a-39936f16790a,tg:lhsc:1152,Items,1,tr:lh:3207,64021,K2 C 4,isad:lh:96748,,"Als succesauteur van het realistisch drama werd Nestor de Tière uitbundig
gevierd op zaterdag 27 en zondag 28 januari 1894. Meer dan 230 prominenten
namen deel aan het banket op 27 januari. Bij die gelegenheid kreeg hij als
blijvend aandenken dit bronzen beeld van Pieter Braecke aangeboden. Hij
ontving tevens het in houtskool getekend portret van Eugène Broerman, een
kunstvoorwerp van Willem Bataille en talrijke andere geschenken en hulde-
adressen. Op 28 januari werd hij bovendien nog vergast op een galavertoning
van _Roze Kate_ in de Vlaamse Schouwburg, met een huldiging door de Vlaamse
Toneelmaatschappijen.",,
7eadb68c-d273-510a-b540-3106f6cf9ea7,tg:lhsc:864,Items,1,tr:lh:2565,40286,K2 B 29 B,,,,,
5b9d8fce-0972-5da6-86c8-fd2280054bd6,tg:lhsc:921,Items,1,tr:lh:1417,24338,K2 B 42 G,isad:lh:96768,,,,
55d35300-7394-5870-92ad-bbf64c2ecf55,tg:lhsc:1017,Items,1,tr:lh:4245,82441,K2 B 47 B,,,,,
7797b41c-285a-5620-808b-43a13e52a028,tg:lhsc:1159,Items,1,tr:lh:1057,18955,K2 C 6,,,,,
e68c69b7-eb93-52a6-915f-c9f07b0b62d7,tg:lhsc:880,Items,1,,43296,K2 B 40 B,,,,,
240e1a01-f930-5a33-9e66-b8672191a8b7,tg:lhsc:1620,Items,1,,199604,K2 B 34 B,,,,,
c8785856-42c4-5cad-80b9-693a51029d58,tg:lhsc:1270,Items,1,,WK,K2 B 62 C,,,,,
d8cc4508-f55b-5b80-bbe3-e70696620e11,tg:lhsc:992,Items,1,,40287,K2 B 46 B,,,,,
f3396b13-b343-5b6e-af9f-854a89a017e1,tg:lhsc:838,Items,1,tr:lh:1867,33708,K2 B 36 A,isad:lh:96747,,,,
eda025cc-1d04-5df6-9c03-99bdfca7c0f7,tg:lhsc:1227,Items,1,tr:lh:2911,59066/b,K2 B 60 C,isad:lh:96848,,,,
eda025cc-1d04-5df6-9c03-99bdfca7c0f7,tg:lhsc:1227,Items,2,tr:lh:2911,59067/b,K2 B 60 C,isad:lh:96848,,,,
5489a611-b006-58ce-998d-a3164075c09e,tg:lhsc:1118,Items,1,,174145,K2 B 58 A,,,,,
75f2338a-6ca2-5374-be33-ae01a6a1543d,tg:lhsc:984,Items,1,tr:lh:866,15862,K2 B 45 F,,,,,
0cfbdffe-3206-5910-8f33-84750c83fe8f,tg:lhsc:7189,Items,1,,219229,K2 B 15 D,,,Gemaakt door J. van Looveren.,,
332768c8-f8e3-531d-b3f4-9d574010f062,tg:lhsc:438,Items,1,tr:lh:6342,234578,K2 B 38 C,,,,,
57a482a1-6870-56ad-8f3c-d72bbd982c1a,tg:lhsc:711,Items,1,,33733,K2 B 14 E,,,,,
364ef84b-738b-52a0-ace2-bf5a64f1be64,tg:lhsc:654,Items,1,,57197,K2 B 01 A,,,,,
df08d671-77f2-5b40-a336-a72b90719a19,tg:lhsc:1231,Items,1,,WK,K2 B 60 C,,,,,
6c402319-7604-534d-ac80-c719da48318d,tg:lhsc:879,Items,1,tr:lh:2212,42362,K2 B 40 B,,,"Datering op basis van Amand de Lattin, _Beroemde medeburgers_, p. 67",,
82d5c0d7-6499-5b89-8ded-08fd6fe64a66,tg:lhsc:896,Items,1,tr:lh:2879,46598,K2 B 41 A,isad:lh:96726,,,,
8bbd667d-0bbe-55d6-8840-3ccc0ade6440,tg:lhsc:1323,Items,1,,WK118C,K2 B 68 B,,,,,
c6e4d6a1-8aa9-5c17-a3ad-ee814c70e888,tg:lhsc:1289,Items,1,,WK,K2 B 65 B,,,,,
09a7eeb8-e122-59b6-9eee-9578e4bc20ce,tg:lhsc:746,Items,1,tr:lh:3791,72960,K2 B 17 B,isad:lh:96735,,,,
48a58cb9-611f-5980-96a9-0376708a51a2,tg:lhsc:1266,Items,1,,WK,K2 B 62 B,,,,,
34b2c347-1c0b-5e1c-bae2-10618082c3fd,tg:lhsc:414,Items,1,tr:lh:2212,42278,K2 B 02 A,,,"Dit is waarschijnlijk een afgietsel van de marmeren buste van Peter Benoit,
die tentoongesteld werd in 1885 op de Driejaarlijkse tentoonstelling voor
Schone Kunsten te Antwerpen.

Toen de muziekschool vanuit de Blindenstraat werd overgebracht naar het oud
lokaal van het atheneum op de Sint-Jacobsmarkt, boden de leraars hiervan aan
Peter Benoit zijn marmeren borstbeeld door Frans Joris gekapt aan. Deze
feestelijkheid had plaats te Antwerpen op 14 juni 1886. F. Jos Van den Branden
die er een toespraak hield ter ere van Benoit, had enkele dagen voor het feest
aan Frans Joris geschreven. Uit het antwoord van Joris (11.6.1886) bleek dat
deze inging op het verzoek én om het feest bij te wonen én om het borstbeeld,
reeds ter plaatse, op te frissen.

In 1907 stelt schepen Frans van Kuyck voor een 'plaasteren moulage van het
borstbeeld van Peter Benoit te laten vervaardigen en die moulage te plaatsen
in de Koninklijke Nederlandse Schouwburg in vervanging van het marmeren
borstbeeld, dat naar de Vlaamse Opera is overgebracht' (nota 16.10.1907, SA,
MA 4165). Op de zitting van 15.4.1910 besluit het CBS Frans Joris opdracht te
geven zes exemplaren in gips te vervaardigen naar het marmeren borstbeeld van
Peter Benoit. Ze waren bedoeld voor het Secretariaat, het Stadsarchief, de
Stadsbibliotheek, de Dienst voor Werken, de 3de directie en de KNS.",,
50d950eb-4e24-56cd-a252-f3a42bbf9247,tg:lhsc:947,Items,1,,46340,K2 B 44 C,,,,,
8a0fba54-258a-5c6a-8863-38ace969e007,tg:lhsc:802,Items,1,tr:lh:2408,46913,K2 B 28 A,isad:lh:96740,,,,
4fb0b622-30bc-5749-917b-86e9dd2a602b,tg:lhsc:1134,Items,1,,221295,K2 B 00,,,,,
f7f0442f-19aa-5111-a920-f7466bd4b922,tg:lhsc:678,Items,1,tr:lh:2212,42277,K2 B 07 A,,,,,
c9b52083-14d8-5cf8-898f-d39e506fb827,tg:lhsc:9292,Items,1,,221084,"G 3633 / I K-2, 27 B (midden)",,,,,
03babb7e-b2b2-5c68-add6-8fddd44eb47d,tg:lhsc:697,Items,1,,102461/4,K2 B 14 A,,,,,
56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,tg:lhsc:1708,Items,1,,199641,V0 F,,,"Het beeld was bestemd voor het museum voor Schone Kunsten, maar werd bij de
schenking in 1925 onmiddellijk ondergebracht in de Stadsfeestzaal, van waaruit
het in de jaren 1970 naar het A.M.V.C. werd getransporteerd.

Het bevindt zich nu in de marmerhal op het gelijkvloers van het Huis de
Beuckelaer.",,
08e65147-2901-5a48-9f1e-279842ed8614,tg:lhsc:910,Items,1,tr:lh:773,14540,K2 B 42 A,,,Vervaardigd in opdracht van de regering voor het Belgisch Paviljoen van de Tentoonstelling te Parijs in 1937.,,
ad8e3d28-ae9c-521e-b5a4-386d3f5f9c6b,tg:lhsc:9416,Items,1,,,K2 B 42 F,isad:lh:96717,,,,
97f2d70d-8da6-5244-84b9-ad25e72431e2,tg:lhsc:1026,Items,1,,51536,K2 B 47 F,,,Een afgietsel van dit dodenmasker bevindt zich op het graf van de acteur.,,
7e2245ed-de1f-58b9-be59-5ba00b6ca82f,tg:lhsc:443,Items,1,,49927,K2 B 57 A,,,,,
6ee01e5a-1441-5ac1-8023-d8ea42dca6ff,tg:lhsc:1163,Items,1,tr:lh:2212,42282,K2 C 8,,,,,
9d24e234-d13a-5801-9e77-c882d064e03c,tg:lhsc:855,Items,1,tr:lh:6342,234579,K2 B 38 C,,,,,
