ResourceID,card,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,source_field,Language,ResourceID_mat,mmb_id,mmb_id_mat,order,Material Records,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
785827e3-ff2e-5133-a66c-9b100f6778c3,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/785827e3-ff2e-5133-a66c-9b100f6778c3,object identifier,tg:mmbbr:653,record identifiers,MMB.A.0653,descriptive note,Nederlands,"een discussie over een verkoop [Meester van de Akense Kastdeuren, Calvarie met heiligen en stichter; medaillon in pijpaarde, Het Kind Jezus met het kruishout] ",Brieven
785827e3-ff2e-5133-a66c-9b100f6778c3,e73_Languages,https://dams.antwerpen.be,/asset/J2hBeTXZqRLFcWXWfLIKmitb,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
785827e3-ff2e-5133-a66c-9b100f6778c3,e73_Languages,https://dams.antwerpen.be,/asset/FMQVJtJ9OKMUVCWJhx1n9kRH,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
785827e3-ff2e-5133-a66c-9b100f6778c3,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
785827e3-ff2e-5133-a66c-9b100f6778c3,e73_MaterialRecords,,,,,,,7b552074-8f42-5503-8ef3-2a6724c3e9f0,tg:mmbbr:653,tg:mmbbr:653_#1,1,"[{""resourceId"": ""7b552074-8f42-5503-8ef3-2a6724c3e9f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""58aaf129-759f-435e-ae99-47e03a7602ca"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
78692bdc-44e3-523e-b6f0-843001d06726,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/78692bdc-44e3-523e-b6f0-843001d06726,object identifier,tg:mmbbr:449,record identifiers,MMB.A.0449,descriptive note,Nederlands,de aankoop van een Maria Magdalena door Mabuse [Gossart] en de onmogelijkheid om een ander stuk te kopen op een veiling,Brieven
78692bdc-44e3-523e-b6f0-843001d06726,e73_Languages,https://dams.antwerpen.be,/asset/I2LYEYanMqXaNBG1LiNmxPpj,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
78692bdc-44e3-523e-b6f0-843001d06726,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
78692bdc-44e3-523e-b6f0-843001d06726,e73_MaterialRecords,,,,,,,6b5411af-9696-5620-ad84-1ee85d95e129,tg:mmbbr:449,tg:mmbbr:449_#1,1,"[{""resourceId"": ""6b5411af-9696-5620-ad84-1ee85d95e129"", ""ontologyProperty"": """", ""resourceXresourceId"": ""36c0ccba-50e1-4093-8986-73b564932c06"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
78749910-6144-52af-b6ee-e47766b6724b,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/78749910-6144-52af-b6ee-e47766b6724b,object identifier,tg:mmbbr:1410,record identifiers,MMB.A.1410,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
78749910-6144-52af-b6ee-e47766b6724b,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
78749910-6144-52af-b6ee-e47766b6724b,e73_MaterialRecords,,,,,,,4144602d-f0aa-51e0-b04b-5737b93ef801,tg:mmbbr:1410,tg:mmbbr:1410_#1,1,"[{""resourceId"": ""4144602d-f0aa-51e0-b04b-5737b93ef801"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1dcf99d-294b-4d37-bf56-30da36ffb94f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
78d848bb-629a-5efd-be8d-cfa4ef015138,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/78d848bb-629a-5efd-be8d-cfa4ef015138,object identifier,tg:mmbbr:860,record identifiers,MMB.A.0860,descriptive note,Nederlands,"de aankoop en de verzending van twee schilderijen voor Fritz op een veiling (Mieris), de onderhandelingen over een portret voorstellend prince Charles en inlichtingen over een miniatuur",Brieven
78d848bb-629a-5efd-be8d-cfa4ef015138,e73_Languages,,,,,taal 1,English (language),,,,,,,,,,,,,,
78d848bb-629a-5efd-be8d-cfa4ef015138,e73_MaterialRecords,,,,,,,4d7a107b-9057-5c38-8b91-59401a0bc801,tg:mmbbr:860,tg:mmbbr:860_#1,1,"[{""resourceId"": ""4d7a107b-9057-5c38-8b91-59401a0bc801"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64a06e10-4119-4ce5-af9f-c22ccff4fefa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7905c47e-8859-5d65-9196-dc31a69c0054,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7905c47e-8859-5d65-9196-dc31a69c0054,object identifier,tg:mmbbr:2331,record identifiers,MMB.A.2331,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
7905c47e-8859-5d65-9196-dc31a69c0054,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7905c47e-8859-5d65-9196-dc31a69c0054,e73_MaterialRecords,,,,,,,fc457b2d-5ee6-5b74-afec-0e868043112c,tg:mmbbr:2331,tg:mmbbr:2331_#1,1,"[{""resourceId"": ""fc457b2d-5ee6-5b74-afec-0e868043112c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""22302dc7-a485-43da-bc4d-5870fb53793a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
790e0eb3-23a0-51ea-bf77-a2e53f1f54b6,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/790e0eb3-23a0-51ea-bf77-a2e53f1f54b6,object identifier,tg:mmbbr:2392,record identifiers,MMB.A.2392,descriptive note,Nederlands,Bedanking om het museum te mogen bezoeken,Brieven
790e0eb3-23a0-51ea-bf77-a2e53f1f54b6,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
790e0eb3-23a0-51ea-bf77-a2e53f1f54b6,e73_MaterialRecords,,,,,,,93b04952-8eac-5829-86d2-04e8c085f3b3,tg:mmbbr:2392,tg:mmbbr:2392_#1,1,"[{""resourceId"": ""93b04952-8eac-5829-86d2-04e8c085f3b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba4c60e8-3c28-4771-8da9-ae8d2b6b259c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
791e1d34-06ba-5207-a984-d019da79003d,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/791e1d34-06ba-5207-a984-d019da79003d,object identifier,tg:mmbbr:2127,record identifiers,MMB.A.2127,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
791e1d34-06ba-5207-a984-d019da79003d,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
791e1d34-06ba-5207-a984-d019da79003d,e73_MaterialRecords,,,,,,,315855c3-8549-5daf-aebe-586c17e0fad0,tg:mmbbr:2127,tg:mmbbr:2127_#1,1,"[{""resourceId"": ""315855c3-8549-5daf-aebe-586c17e0fad0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0780af23-cb22-41f7-a417-468147775f4e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
792cc5ec-08b0-5f90-93fa-bd6fb63c26b1,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/792cc5ec-08b0-5f90-93fa-bd6fb63c26b1,object identifier,tg:mmbbr:127,record identifiers,MMB.A.0127,descriptive note,Nederlands,de aankoop van een renaissance deur,Brieven
792cc5ec-08b0-5f90-93fa-bd6fb63c26b1,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
792cc5ec-08b0-5f90-93fa-bd6fb63c26b1,e73_MaterialRecords,,,,,,,bf998f8d-16a3-5682-81b1-86e1f897f385,tg:mmbbr:127,tg:mmbbr:127_#1,1,"[{""resourceId"": ""bf998f8d-16a3-5682-81b1-86e1f897f385"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05175d18-a5c1-4d95-bedf-fd6d110b4875"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7937916a-d6d9-5338-bf07-d2e75d04cb4d,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7937916a-d6d9-5338-bf07-d2e75d04cb4d,object identifier,tg:mmbbr:2377,record identifiers,MMB.A.2377,descriptive note,Nederlands,Bedanking om het museum te mogen bezoeken en voor de postkaarten,Brieven
7937916a-d6d9-5338-bf07-d2e75d04cb4d,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7937916a-d6d9-5338-bf07-d2e75d04cb4d,e73_MaterialRecords,,,,,,,4543cf98-99a8-54e8-97d4-f63dbe054f68,tg:mmbbr:2377,tg:mmbbr:2377_#1,1,"[{""resourceId"": ""4543cf98-99a8-54e8-97d4-f63dbe054f68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7fbe21ad-e5a1-4221-9131-b56a05a3be03"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
794f1c66-df07-5368-87a6-d9a8a8b194d5,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/794f1c66-df07-5368-87a6-d9a8a8b194d5,object identifier,tg:mmbbr:2160,record identifiers,MMB.A.2160,descriptive note,Nederlands,Bedanking voor de catalogus en de postkaarten,Brieven
794f1c66-df07-5368-87a6-d9a8a8b194d5,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
794f1c66-df07-5368-87a6-d9a8a8b194d5,e73_MaterialRecords,,,,,,,d3a04411-30cf-5607-b1bf-2b09a7982b95,tg:mmbbr:2160,tg:mmbbr:2160_#1,1,"[{""resourceId"": ""d3a04411-30cf-5607-b1bf-2b09a7982b95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""69a74985-e000-49b5-97b7-f6176833fbb4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7983dfde-feef-5c35-b3e4-647b0c332069,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7983dfde-feef-5c35-b3e4-647b0c332069,object identifier,tg:mmbbr:71,record identifiers,MMB.A.0071,descriptive note,Nederlands,"de vrijgevigheid van Fitz, de onmogelijkheid om een stuk kant van de graaf van Horn aan te kopen en het aanbod van een monstrans",Brieven
7983dfde-feef-5c35-b3e4-647b0c332069,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7983dfde-feef-5c35-b3e4-647b0c332069,e73_MaterialRecords,,,,,,,8de8a59b-337f-5d90-ab67-9733a349bc9c,tg:mmbbr:71,tg:mmbbr:71_#1,1,"[{""resourceId"": ""8de8a59b-337f-5d90-ab67-9733a349bc9c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7d56e6e-1701-4b2c-a3fb-43d45f77cf49"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7994412a-412f-59e1-b09c-e69535801af0,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7994412a-412f-59e1-b09c-e69535801af0,object identifier,tg:mmbbr:1497,record identifiers,MMB.A.1497,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
7994412a-412f-59e1-b09c-e69535801af0,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7994412a-412f-59e1-b09c-e69535801af0,e73_MaterialRecords,,,,,,,eafd49fa-ba54-5c83-a57e-35b9bb784b73,tg:mmbbr:1497,tg:mmbbr:1497_#1,1,"[{""resourceId"": ""eafd49fa-ba54-5c83-a57e-35b9bb784b73"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48bc03dd-c2b4-4be0-b713-0b75add749e4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
79b6abed-8336-511f-a6f2-dd9b7fae2c0a,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/79b6abed-8336-511f-a6f2-dd9b7fae2c0a,object identifier,tg:mmbbr:1986,record identifiers,MMB.A.1986,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
79b6abed-8336-511f-a6f2-dd9b7fae2c0a,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
79b6abed-8336-511f-a6f2-dd9b7fae2c0a,e73_MaterialRecords,,,,,,,68c572a3-e3e8-5c0a-9265-71cf648f864a,tg:mmbbr:1986,tg:mmbbr:1986_#1,1,"[{""resourceId"": ""68c572a3-e3e8-5c0a-9265-71cf648f864a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab245ea5-f440-4624-aa50-bb7abd1fa1fc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7a0e519a-7c64-5e69-a580-a4e10cc0f996,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7a0e519a-7c64-5e69-a580-a4e10cc0f996,object identifier,tg:mmbbr:762,record identifiers,MMB.A.0762,descriptive note,Nederlands,"het inkaderen van prenten, de bezichtiging van zes portretten in het gebouw van kunsten en wetenschappen en inlichtingen over twee dames, Van Asch-van Wijck en Kneppelhout-van Sterkenburgh, die elk een kunstcollectie bezitten waaronder een Rembrandt en een schilderij voorstellende een staand ridderfiguur door Palamedes ",Brieven
7a0e519a-7c64-5e69-a580-a4e10cc0f996,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
7a0e519a-7c64-5e69-a580-a4e10cc0f996,e73_MaterialRecords,,,,,,,0db76296-a2b1-5a3f-a490-faa3669460ea,tg:mmbbr:762,tg:mmbbr:762_#1,1,"[{""resourceId"": ""0db76296-a2b1-5a3f-a490-faa3669460ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""55d8c0de-7c96-4ebd-9ed8-5852ee7fcb34"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7a102a7f-3412-5dba-88de-be6671a03ce1,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7a102a7f-3412-5dba-88de-be6671a03ce1,object identifier,tg:mmbbr:376,record identifiers,MMB.A.0376,descriptive note,Nederlands,"de aankoop en verzending van twee schilderijen [Beuckelaer, Groentenverkoopster], het aanbod van de schilderijencollectie van Thienpont en de ijzercollectie van Joly en de prijs voor een Antwerpse medaille",Brieven
7a102a7f-3412-5dba-88de-be6671a03ce1,e73_Languages,https://dams.antwerpen.be,/asset/g1PbgOZUBMfKLMZEQayEMyE5,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
7a102a7f-3412-5dba-88de-be6671a03ce1,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7a102a7f-3412-5dba-88de-be6671a03ce1,e73_MaterialRecords,,,,,,,d8b65823-feef-5249-999b-f0333ec8dc63,tg:mmbbr:376,tg:mmbbr:376_#1,1,"[{""resourceId"": ""d8b65823-feef-5249-999b-f0333ec8dc63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ce979d1-398e-4d06-92f4-727c5b4555e0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7a326422-8635-5832-9f23-5c90aaaed48d,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7a326422-8635-5832-9f23-5c90aaaed48d,object identifier,tg:mmbbr:2454,record identifiers,MMB.A.2454,descriptive note,Nederlands,De correctie van een fout op de factuur en de opdracht van nieuwe kaarten,Brieven
7a326422-8635-5832-9f23-5c90aaaed48d,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
7a326422-8635-5832-9f23-5c90aaaed48d,e73_MaterialRecords,,,,,,,b8c2cee3-eaf9-5b7d-b0f8-7fe6be9f7964,tg:mmbbr:2454,tg:mmbbr:2454_#1,1,"[{""resourceId"": ""b8c2cee3-eaf9-5b7d-b0f8-7fe6be9f7964"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1929705-ab6a-4c53-9174-a97778427739"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7a350d5e-574a-59b6-9fa4-85d2d44fb996,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7a350d5e-574a-59b6-9fa4-85d2d44fb996,object identifier,tg:mmbbr:2466,record identifiers,MMB.A.2466,descriptive note,Nederlands,Het opsturen van gedrukte postkaarten,Brieven
7a350d5e-574a-59b6-9fa4-85d2d44fb996,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
7a350d5e-574a-59b6-9fa4-85d2d44fb996,e73_MaterialRecords,,,,,,,481258ea-97d8-5c74-b9cc-ec7dc6dca976,tg:mmbbr:2466,tg:mmbbr:2466_#1,1,"[{""resourceId"": ""481258ea-97d8-5c74-b9cc-ec7dc6dca976"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae1be377-291d-420d-93e5-969decf14fc6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7a358aa6-caee-59d2-be97-1175c108e304,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7a358aa6-caee-59d2-be97-1175c108e304,object identifier,tg:mmbbr:996,record identifiers,MMB.A.0996,descriptive note,Nederlands,"de verzending en herkomst van een schilderij toegeschreven aan Bouts, inlichtingen over een schilderij door Mabuse en over een schiderij toegeschreven aan Memling voorstellend de kruisafneming op de veiling Kums",Brieven
7a358aa6-caee-59d2-be97-1175c108e304,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
7a358aa6-caee-59d2-be97-1175c108e304,e73_MaterialRecords,,,,,,,c3c45848-edf1-5c3c-a5da-a8a9ffa70a4a,tg:mmbbr:996,tg:mmbbr:996_#1,1,"[{""resourceId"": ""c3c45848-edf1-5c3c-a5da-a8a9ffa70a4a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38522938-ae5f-438a-bdc3-1fbc37b44670"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7ac5b7b4-ba50-57e1-bb44-d957bea5cfd1,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7ac5b7b4-ba50-57e1-bb44-d957bea5cfd1,object identifier,tg:mmbbr:366,record identifiers,MMB.A.0366,descriptive note,Nederlands,"de vraag naar een foto van het portret van Guidobaldo II van Urbino dat Fritz kocht, aangezien Justi een portret heeft van dezelfde hertog door Titiaan en hierover een artikel verschijnt [Allori, Francesco de' Medici]",Brieven
7ac5b7b4-ba50-57e1-bb44-d957bea5cfd1,e73_Languages,https://dams.antwerpen.be,/asset/g17UiIDOhoEINTYeodQcmn3G,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
7ac5b7b4-ba50-57e1-bb44-d957bea5cfd1,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
7ac5b7b4-ba50-57e1-bb44-d957bea5cfd1,e73_MaterialRecords,,,,,,,5f473ee4-eb3a-5ab2-8fd3-c17bb3171e41,tg:mmbbr:366,tg:mmbbr:366_#1,1,"[{""resourceId"": ""5f473ee4-eb3a-5ab2-8fd3-c17bb3171e41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""333b05d5-57e7-4a67-a5ef-9264b5b57839"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7ade0fe3-398b-5581-bbe7-5d11847b1656,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7ade0fe3-398b-5581-bbe7-5d11847b1656,object identifier,tg:mmbbr:1105,record identifiers,MMB.A.1105,descriptive note,Nederlands,"de vraag om naar Parijs te komen om twee schilderijen (één door Massijs en één door Van Leyden) bij Warneck te komen bekijken, het aanbod van een schilderij en inlichtingen over een retrospectieve tentoonstelling en over een kasteel",Brieven
7ade0fe3-398b-5581-bbe7-5d11847b1656,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7ade0fe3-398b-5581-bbe7-5d11847b1656,e73_MaterialRecords,,,,,,,5c76d92d-76d6-5cc9-bad6-fd2ffab34cbc,tg:mmbbr:1105,tg:mmbbr:1105_#1,1,"[{""resourceId"": ""5c76d92d-76d6-5cc9-bad6-fd2ffab34cbc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df6ae7f6-005e-4386-b8b2-71efbf78c5b8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7aed7caa-ec66-5799-9dc7-8f6fc338d962,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7aed7caa-ec66-5799-9dc7-8f6fc338d962,object identifier,tg:mmbbr:1767,record identifiers,MMB.A.1767,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
7aed7caa-ec66-5799-9dc7-8f6fc338d962,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7aed7caa-ec66-5799-9dc7-8f6fc338d962,e73_MaterialRecords,,,,,,,a4825a27-fc67-5b93-ba0f-4b107d894b07,tg:mmbbr:1767,tg:mmbbr:1767_#1,1,"[{""resourceId"": ""a4825a27-fc67-5b93-ba0f-4b107d894b07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""676fec3c-cd89-42f9-a188-9e50a0d37e17"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7af4e6f7-f83c-5aa0-bd37-b847b324dfaa,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7af4e6f7-f83c-5aa0-bd37-b847b324dfaa,object identifier,tg:mmbbr:1775,record identifiers,MMB.A.1775,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
7af4e6f7-f83c-5aa0-bd37-b847b324dfaa,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7af4e6f7-f83c-5aa0-bd37-b847b324dfaa,e73_MaterialRecords,,,,,,,0fcaf753-f008-527f-9e54-bc588ce56d3e,tg:mmbbr:1775,tg:mmbbr:1775_#1,1,"[{""resourceId"": ""0fcaf753-f008-527f-9e54-bc588ce56d3e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba72ca5f-1920-4ac2-97fc-b345bf5f5819"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7b087b08-0ecd-5306-96e7-aa9adc4a8dcf,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7b087b08-0ecd-5306-96e7-aa9adc4a8dcf,object identifier,tg:mmbbr:808,record identifiers,MMB.A.0808,descriptive note,Nederlands,de afrekening en resultaten van onderzoek naar edelsmeden waaronder Jean Dominicle,Brieven
7b087b08-0ecd-5306-96e7-aa9adc4a8dcf,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7b087b08-0ecd-5306-96e7-aa9adc4a8dcf,e73_MaterialRecords,,,,,,,0a19195b-5274-55d5-a350-ebaedf351176,tg:mmbbr:808,tg:mmbbr:808_#1,1,"[{""resourceId"": ""0a19195b-5274-55d5-a350-ebaedf351176"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2e05a57-d8fa-466d-98c6-432d02bb7aa3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7b6105fb-01ce-5d43-8977-c7232ee53bf3,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7b6105fb-01ce-5d43-8977-c7232ee53bf3,object identifier,tg:mmbbr:2090,record identifiers,MMB.A.2090,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
7b6105fb-01ce-5d43-8977-c7232ee53bf3,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7b6105fb-01ce-5d43-8977-c7232ee53bf3,e73_MaterialRecords,,,,,,,f64d45c1-5cae-58b7-9760-83842cafc6da,tg:mmbbr:2090,tg:mmbbr:2090_#1,1,"[{""resourceId"": ""f64d45c1-5cae-58b7-9760-83842cafc6da"", ""ontologyProperty"": """", ""resourceXresourceId"": ""924bbb64-1b7f-43af-8803-44facb01c14e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7b75f4ff-2660-5ada-a139-583fbb67f517,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7b75f4ff-2660-5ada-a139-583fbb67f517,object identifier,tg:mmbbr:531,record identifiers,MMB.A.0531,descriptive note,Nederlands,"het terugzenden van een medaille, de aankoop van een silexbijl en inlichtingen over een 'Olijftak'",Brieven
7b75f4ff-2660-5ada-a139-583fbb67f517,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7b75f4ff-2660-5ada-a139-583fbb67f517,e73_MaterialRecords,,,,,,,7f0e5852-0110-5361-8690-c38c9af033fd,tg:mmbbr:531,tg:mmbbr:531_#1,1,"[{""resourceId"": ""7f0e5852-0110-5361-8690-c38c9af033fd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea8c1110-3b6b-492f-8541-32e0564000c3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7b7ac9f3-d7eb-578b-93ef-4a2dcd865d60,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7b7ac9f3-d7eb-578b-93ef-4a2dcd865d60,object identifier,tg:mmbbr:2092,record identifiers,MMB.A.2092,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
7b7ac9f3-d7eb-578b-93ef-4a2dcd865d60,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7b7ac9f3-d7eb-578b-93ef-4a2dcd865d60,e73_MaterialRecords,,,,,,,9ac686d9-44ab-58c6-b1e5-cba03fbbc0a6,tg:mmbbr:2092,tg:mmbbr:2092_#1,1,"[{""resourceId"": ""9ac686d9-44ab-58c6-b1e5-cba03fbbc0a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5780d50-9a4f-4102-8d07-4e015753866e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7b86ac2b-18e6-5a07-9e0e-9f50ef9fe2e8,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7b86ac2b-18e6-5a07-9e0e-9f50ef9fe2e8,object identifier,tg:mmbbr:1805,record identifiers,MMB.A.1805,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
7b86ac2b-18e6-5a07-9e0e-9f50ef9fe2e8,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
7b86ac2b-18e6-5a07-9e0e-9f50ef9fe2e8,e73_MaterialRecords,,,,,,,3bd05520-fc8d-5075-b5fb-50447851c2b1,tg:mmbbr:1805,tg:mmbbr:1805_#1,1,"[{""resourceId"": ""3bd05520-fc8d-5075-b5fb-50447851c2b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce14bfd5-79a6-4402-b5d5-ad8b4ec94bec"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
7bdc0859-60d2-5f25-8b58-47d5c04dcdff,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/7bdc0859-60d2-5f25-8b58-47d5c04dcdff,object identifier,tg:mmbbr:437,record identifiers,MMB.A.0437,descriptive note,Nederlands,"kwitantie van een schilderij voorstellende landschap, figuren en paarden",Brieven
7bdc0859-60d2-5f25-8b58-47d5c04dcdff,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
7bdc0859-60d2-5f25-8b58-47d5c04dcdff,e73_MaterialRecords,,,,,,,1925a508-c802-5e66-a570-97bee1aeed77,tg:mmbbr:437,tg:mmbbr:437_#1,1,"[{""resourceId"": ""1925a508-c802-5e66-a570-97bee1aeed77"", ""ontologyProperty"": """", ""resourceXresourceId"": ""489f197c-eee6-4977-b469-2fe0780c3eeb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
