ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,Image URL,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Material,Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation,Document status
ab5ca5e1-8a62-56fa-bafd-9cf70a90cd5e,tg:mmbbr:1596_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
ab5ca5e1-8a62-56fa-bafd-9cf70a90cd5e,tg:mmbbr:1596_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1905-12-03,,,,,,,,,,,,,,,
ab735315-f049-55f4-8dcf-4606669eefcc,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2531_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ab735315-f049-55f4-8dcf-4606669eefcc,Doos A.XX,,ink,letters (correspondence),record identifiers,tg:mmbbr:2531_#1,,,,
ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531_#1,e22_Acquisitions,1,"Verzameling graaf Gustave della Faille de Leverghem (1871-1966), vriend van Henriëtte Mayer van den Bergh. 2021 aangekocht van dh. della Faille, kleinzoon van Gustave, via veilinghuis Arenberg Auctions, Brussel (lot 994)",,,,,,,,,,,,,,,,,,,,,,,,,
ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531_#1,e22_Archives,1,,,MMB.A.I.E.1,,,,,,,,,,,,,,,,,,,,,,,
ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/J1mPNLNMOakFnkcdNjMi3iUI,,,,,,,,,,,,,,,,,,,,,
ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531_#1,e22_ProductionActors,1,,,,,,au::115768:1,"Windthorst, Ludwig von",correspondents (correspondence writers),"No match for au::115768, correspondents (correspondence writers), Windthorst, Ludwig von",,,,,,,,,,,,,,,,,
ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1879-06-25,,,,,,,,,,,,,,,
ab841e51-f386-5797-8a67-81e63af40ccf,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:667_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ab841e51-f386-5797-8a67-81e63af40ccf,Doos A.V,,ink,letters (correspondence),record identifiers,tg:mmbbr:667_#1,,,,
ab841e51-f386-5797-8a67-81e63af40ccf,tg:mmbbr:667_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
ab841e51-f386-5797-8a67-81e63af40ccf,tg:mmbbr:667_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/XanSHePkbTbfzEQDrWCHGIxf,,,,,,,,,,,,,,,,,,,,,
ab841e51-f386-5797-8a67-81e63af40ccf,tg:mmbbr:667_#1,e22_ProductionActors,1,,,,,,au::115290:1,"Schnütgen, Alexander",correspondents (correspondence writers),"No match for au::115290, correspondents (correspondence writers), Schnütgen, Alexander",,,,,,,,,,,,,,,,,
ab841e51-f386-5797-8a67-81e63af40ccf,tg:mmbbr:667_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
ab841e51-f386-5797-8a67-81e63af40ccf,tg:mmbbr:667_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1896-07-07,,,,,,,,,,,,,,,
ab8ed349-8bd8-5a83-b794-7a2241b44207,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1150_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ab8ed349-8bd8-5a83-b794-7a2241b44207,Doos A.VIII,,ink,letters (correspondence),record identifiers,tg:mmbbr:1150_#1,,,,
ab8ed349-8bd8-5a83-b794-7a2241b44207,tg:mmbbr:1150_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
ab8ed349-8bd8-5a83-b794-7a2241b44207,tg:mmbbr:1150_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/xmcf7XOGbeqAbHbpYg307526,,,,,,,,,,,,,,,,,,,,,
ab8ed349-8bd8-5a83-b794-7a2241b44207,tg:mmbbr:1150_#1,e22_ProductionActors,1,,,,,,au::115688:1,"Bos, Johanna Gijsberdina",correspondents (correspondence writers),"No match for au::115688, correspondents (correspondence writers), Bos, Johanna Gijsberdina",,,,,,,,,,,,,,,,,
ab8ed349-8bd8-5a83-b794-7a2241b44207,tg:mmbbr:1150_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
ab8ed349-8bd8-5a83-b794-7a2241b44207,tg:mmbbr:1150_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1901-01-23,,,,,,,,,,,,,,,
abb93d6a-661f-5c74-bd3e-2b8d60f1cd59,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:888_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abb93d6a-661f-5c74-bd3e-2b8d60f1cd59,Doos A.VI,,ink,letters (correspondence),record identifiers,tg:mmbbr:888_#1,,,,
abb93d6a-661f-5c74-bd3e-2b8d60f1cd59,tg:mmbbr:888_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
abb93d6a-661f-5c74-bd3e-2b8d60f1cd59,tg:mmbbr:888_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/T1NPIaSnjN8pJkTHcDfj3wwg,,,,,,,,,,,,,,,,,,,,,
abb93d6a-661f-5c74-bd3e-2b8d60f1cd59,tg:mmbbr:888_#1,e22_ProductionActors,1,,,,,,au::115623:1,"Custers, Joannes Godefridus",correspondents (correspondence writers),"No match for au::115623, correspondents (correspondence writers), Custers, Joannes Godefridus",,,,,,,,,,,,,,,,,
abb93d6a-661f-5c74-bd3e-2b8d60f1cd59,tg:mmbbr:888_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
abb93d6a-661f-5c74-bd3e-2b8d60f1cd59,tg:mmbbr:888_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1898-10-16,,,,,,,,,,,,,,,
abd3e070-df9d-5195-b9cf-a14899cfc4c5,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:694_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abd3e070-df9d-5195-b9cf-a14899cfc4c5,Doos A.V,,ink,letters (correspondence),record identifiers,tg:mmbbr:694_#1,remarks,Nederlands,"MMB.1049, MMB.1052, MMB.1875, MMB.1050",
abd3e070-df9d-5195-b9cf-a14899cfc4c5,tg:mmbbr:694_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
abd3e070-df9d-5195-b9cf-a14899cfc4c5,tg:mmbbr:694_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/S2dYV7WodJUlquouKaL6AOUY,,,,,,,,,,,,,,,,,,,,,
abd3e070-df9d-5195-b9cf-a14899cfc4c5,tg:mmbbr:694_#1,e22_ProductionActors,1,,,,,,,"Lempertz, Heinrich",correspondents (correspondence writers),"No au_code for briefschrijver, Lempertz, Heinrich",,,,,,,,,,,,,,,,,
abd3e070-df9d-5195-b9cf-a14899cfc4c5,tg:mmbbr:694_#1,e22_ProductionActors,2,,,,,,,"Heberle, Kunsthandel J. M.",correspondents (correspondence writers),"No au_code for briefschrijver, Heberle, Kunsthandel J. M.",,,,,,,,,,,,,,,,,
abd3e070-df9d-5195-b9cf-a14899cfc4c5,tg:mmbbr:694_#1,e22_ProductionActors,3,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
abd3e070-df9d-5195-b9cf-a14899cfc4c5,tg:mmbbr:694_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1896-10-08,,,,,,,,,,,,,,,
abdc7904-0252-5048-b481-c715421d96c6,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:301_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abdc7904-0252-5048-b481-c715421d96c6,Doos A.II,,ink,letters (correspondence),record identifiers,tg:mmbbr:301_#1,remarks,Nederlands,na 1892/06/14,
abdc7904-0252-5048-b481-c715421d96c6,tg:mmbbr:301_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
abdc7904-0252-5048-b481-c715421d96c6,tg:mmbbr:301_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/m2FYMhCXRPWggLtOPYjHpXbB#id,,,,,,,,,,,,,,,,,,,,,
abdc7904-0252-5048-b481-c715421d96c6,tg:mmbbr:301_#1,e22_ProductionActors,1,,,,,,au::5179:1,"Delbeke, August",correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/554153"",""au::5179"",""au::5179:1"",""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""August Delbeke""],""name"":""August Delbeke"",""ark"":""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""uri"":""/agents/people/554153"",""id"":""au::5179:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
abdc7904-0252-5048-b481-c715421d96c6,tg:mmbbr:301_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
abe6ba47-750e-526c-91c7-456cd8382972,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2237_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abe6ba47-750e-526c-91c7-456cd8382972,Doos A.XVII,,ink,letters (correspondence),record identifiers,tg:mmbbr:2237_#1,,,,
abe6ba47-750e-526c-91c7-456cd8382972,tg:mmbbr:2237_#1,e22_Archives,1,,,MMB.A.I.B.3.c,,,,,,,,,,,,,,,,,,,,,,,
abe6ba47-750e-526c-91c7-456cd8382972,tg:mmbbr:2237_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/FqjGrX6WPf8agro4F8Um3P1a,,,,,,,,,,,,,,,,,,,,,
abe6ba47-750e-526c-91c7-456cd8382972,tg:mmbbr:2237_#1,e22_ProductionActors,1,,,,,,au::115416:1,"Slingeneyer de Goeswin, Hélène",correspondents (correspondence writers),"No match for au::115416, correspondents (correspondence writers), Slingeneyer de Goeswin, Hélène",,,,,,,,,,,,,,,,,
abe6ba47-750e-526c-91c7-456cd8382972,tg:mmbbr:2237_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
abebe5d7-3901-5138-97e9-e97b615b720b,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1273_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abebe5d7-3901-5138-97e9-e97b615b720b,Doos A.IX,,ink,letters (correspondence),record identifiers,tg:mmbbr:1273_#1,,,,
abebe5d7-3901-5138-97e9-e97b615b720b,tg:mmbbr:1273_#1,e22_Archives,1,,,MMB.A.I.E.1,,,,,,,,,,,,,,,,,,,,,,,
abebe5d7-3901-5138-97e9-e97b615b720b,tg:mmbbr:1273_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/M2kRRTgCS8bteLrTGZezzjvs,,,,,,,,,,,,,,,,,,,,,
abebe5d7-3901-5138-97e9-e97b615b720b,tg:mmbbr:1273_#1,e22_ProductionActors,1,,,,,,au::115272:1,"Riquet de Caraman Chimay, Joseph de",correspondents (correspondence writers),"No match for au::115272, correspondents (correspondence writers), Riquet de Caraman Chimay, Joseph de",,,,,,,,,,,,,,,,,
abebe5d7-3901-5138-97e9-e97b615b720b,tg:mmbbr:1273_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
abebe5d7-3901-5138-97e9-e97b615b720b,tg:mmbbr:1273_#1,e22_ProductionActors,3,,,,,,au::115209:1,"Mayer van den Bergh, Oscar",recipients (people),"No match for au::115209, recipients (people), Mayer van den Bergh, Oscar",,,,,,,,,,,,,,,,,
abebe5d7-3901-5138-97e9-e97b615b720b,tg:mmbbr:1273_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1887-12-13,,,,,,,,,,,,,,,
abf34cc0-14e7-5a45-bf31-9b905494bdde,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2170_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abf34cc0-14e7-5a45-bf31-9b905494bdde,Doos A.XVI,,ink,visiting cards,record identifiers,tg:mmbbr:2170_#1,,,,
abf34cc0-14e7-5a45-bf31-9b905494bdde,tg:mmbbr:2170_#1,e22_Archives,1,,,MMB.A.I.B.3.c,,,,,,,,,,,,,,,,,,,,,,,
abf34cc0-14e7-5a45-bf31-9b905494bdde,tg:mmbbr:2170_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/O151mvbQabfjZjKSka1MAl20,,,,,,,,,,,,,,,,,,,,,
abf34cc0-14e7-5a45-bf31-9b905494bdde,tg:mmbbr:2170_#1,e22_ProductionActors,1,,,,,,au::115232:1,"Agie, Eléonore Marie Adolphine",correspondents (correspondence writers),"No match for au::115232, correspondents (correspondence writers), Agie, Eléonore Marie Adolphine",,,,,,,,,,,,,,,,,
abf34cc0-14e7-5a45-bf31-9b905494bdde,tg:mmbbr:2170_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
ac054406-b11b-5078-a0d5-ffc17ea44afc,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:202_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac054406-b11b-5078-a0d5-ffc17ea44afc,Doos A.II,,ink,letters (correspondence),record identifiers,tg:mmbbr:202_#1,,,,
ac054406-b11b-5078-a0d5-ffc17ea44afc,tg:mmbbr:202_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
ac054406-b11b-5078-a0d5-ffc17ea44afc,tg:mmbbr:202_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/GSmYePju6qUETirbPIwOQhiA#id,,,,,,,,,,,,,,,,,,,,,
ac054406-b11b-5078-a0d5-ffc17ea44afc,tg:mmbbr:202_#1,e22_ProductionActors,1,,,,,,au::115656:1,"Esser, Camille",correspondents (correspondence writers),"No match for au::115656, correspondents (correspondence writers), Esser, Camille",,,,,,,,,,,,,,,,,
ac054406-b11b-5078-a0d5-ffc17ea44afc,tg:mmbbr:202_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
ac054406-b11b-5078-a0d5-ffc17ea44afc,tg:mmbbr:202_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1891-03-31,,,,,,,,,,,,,,,
ac0cc645-96a5-5081-9dca-f4bd112250e8,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1998_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac0cc645-96a5-5081-9dca-f4bd112250e8,Doos A.XV,,ink,postcards,record identifiers,tg:mmbbr:1998_#1,,,,
ac0cc645-96a5-5081-9dca-f4bd112250e8,tg:mmbbr:1998_#1,e22_Archives,1,,,MMB.A.I.B.3.b,,,,,,,,,,,,,,,,,,,,,,,
ac0cc645-96a5-5081-9dca-f4bd112250e8,tg:mmbbr:1998_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/K2cMJTNj7gjqhPkhOkYtQn8I,,,,,,,,,,,,,,,,,,,,,
ac0cc645-96a5-5081-9dca-f4bd112250e8,tg:mmbbr:1998_#1,e22_ProductionActors,1,,,,,,au::115509:1,"Burch, Horace van der",correspondents (correspondence writers),"No match for au::115509, correspondents (correspondence writers), Burch, Horace van der",,,,,,,,,,,,,,,,,
ac0cc645-96a5-5081-9dca-f4bd112250e8,tg:mmbbr:1998_#1,e22_ProductionActors,2,,,,,,au::115510:1,"Burch, Olga van der",correspondents (correspondence writers),"No match for au::115510, correspondents (correspondence writers), Burch, Olga van der",,,,,,,,,,,,,,,,,
ac0cc645-96a5-5081-9dca-f4bd112250e8,tg:mmbbr:1998_#1,e22_ProductionActors,3,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
ac0cc645-96a5-5081-9dca-f4bd112250e8,tg:mmbbr:1998_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-12-12,,,,,,,,,,,,,,,
ac12d2e5-3287-5fe1-9b71-5cefd1b3d9be,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2327_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac12d2e5-3287-5fe1-9b71-5cefd1b3d9be,Doos A.XVII,,ink,letters (correspondence),record identifiers,tg:mmbbr:2327_#1,,,,
ac12d2e5-3287-5fe1-9b71-5cefd1b3d9be,tg:mmbbr:2327_#1,e22_Archives,1,,,MMB.A.I.B.3.c,,,,,,,,,,,,,,,,,,,,,,,
ac12d2e5-3287-5fe1-9b71-5cefd1b3d9be,tg:mmbbr:2327_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/Kf4nFYPPRBHYCaHE8rQAFPJJ,,,,,,,,,,,,,,,,,,,,,
ac12d2e5-3287-5fe1-9b71-5cefd1b3d9be,tg:mmbbr:2327_#1,e22_ProductionActors,1,,,,,,,Museum voor Kunstnijverheid Haarlem,correspondents (correspondence writers),"No au_code for briefschrijver, Museum voor Kunstnijverheid Haarlem",,,,,,,,,,,,,,,,,
ac12d2e5-3287-5fe1-9b71-5cefd1b3d9be,tg:mmbbr:2327_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
ac12d2e5-3287-5fe1-9b71-5cefd1b3d9be,tg:mmbbr:2327_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1905-12-06,,,,,,,,,,,,,,,
ac270e16-74bb-54e0-8d20-3cd1d1cdfd5e,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2107_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac270e16-74bb-54e0-8d20-3cd1d1cdfd5e,Doos A.XVI,,ink,letters (correspondence),record identifiers,tg:mmbbr:2107_#1,,,,
ac270e16-74bb-54e0-8d20-3cd1d1cdfd5e,tg:mmbbr:2107_#1,e22_Archives,1,,,MMB.A.I.B.3.b,,,,,,,,,,,,,,,,,,,,,,,
ac270e16-74bb-54e0-8d20-3cd1d1cdfd5e,tg:mmbbr:2107_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/IhTlYcAcjkqtT6YmXI1CZcSU,,,,,,,,,,,,,,,,,,,,,
ac270e16-74bb-54e0-8d20-3cd1d1cdfd5e,tg:mmbbr:2107_#1,e22_ProductionActors,1,,,,,,,"Verhelst, Fr.",correspondents (correspondence writers),"No au_code for briefschrijver, Verhelst, Fr.",,,,,,,,,,,,,,,,,
ac270e16-74bb-54e0-8d20-3cd1d1cdfd5e,tg:mmbbr:2107_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
ac270e16-74bb-54e0-8d20-3cd1d1cdfd5e,tg:mmbbr:2107_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-12-15,,,,,,,,,,,,,,,
ac2ff4d7-1b12-57c7-a431-85fc8a285646,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1217_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac2ff4d7-1b12-57c7-a431-85fc8a285646,Doos A.IX,,ink,letters (correspondence),record identifiers,tg:mmbbr:1217_#1,,,,
ac2ff4d7-1b12-57c7-a431-85fc8a285646,tg:mmbbr:1217_#1,e22_Archives,1,,,MMB.A.I.E.1,,,,,,,,,,,,,,,,,,,,,,,
ac2ff4d7-1b12-57c7-a431-85fc8a285646,tg:mmbbr:1217_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/ICo3VG9CSXPW1DjJQQ1rXhBS,,,,,,,,,,,,,,,,,,,,,
ac2ff4d7-1b12-57c7-a431-85fc8a285646,tg:mmbbr:1217_#1,e22_ProductionActors,1,,,,,,au::9212:1,"Hulin de Loo, Georges",correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/985684"",""au::9212"",""au::9212:1"",""ark:/83110/x0/330db244-c742-5752-a85a-e00f1ba63114"",""Georges Hulin de Loo""],""name"":""Georges Hulin de Loo"",""ark"":""ark:/83110/x0/330db244-c742-5752-a85a-e00f1ba63114"",""uri"":""/agents/people/985684"",""id"":""au::9212:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
ac2ff4d7-1b12-57c7-a431-85fc8a285646,tg:mmbbr:1217_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer ven den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer ven den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
ac2ff4d7-1b12-57c7-a431-85fc8a285646,tg:mmbbr:1217_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1905-07-24,,,,,,,,,,,,,,,
ac6fc5e8-7d6b-580c-99db-c712e5081c00,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:638_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac6fc5e8-7d6b-580c-99db-c712e5081c00,Doos A.V,,ink,letters (correspondence),record identifiers,tg:mmbbr:638_#1,remarks,Nederlands,MMB.0212,
ac6fc5e8-7d6b-580c-99db-c712e5081c00,tg:mmbbr:638_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
ac6fc5e8-7d6b-580c-99db-c712e5081c00,tg:mmbbr:638_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/c2W7MtMQAFWUoeegXmQs0AgQ,,,,,,,,,,,,,,,,,,,,,
ac6fc5e8-7d6b-580c-99db-c712e5081c00,tg:mmbbr:638_#1,e22_ProductionActors,1,,,,,,au::9308:1,"Hymans, Henri",correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/995956"",""au::9308"",""au::9308:1"",""ark:/83110/x0/e67bf99b-5862-5263-abbd-aefdf347e021"",""Henri Hymans""],""name"":""Henri Hymans"",""ark"":""ark:/83110/x0/e67bf99b-5862-5263-abbd-aefdf347e021"",""uri"":""/agents/people/995956"",""id"":""au::9308:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
ac6fc5e8-7d6b-580c-99db-c712e5081c00,tg:mmbbr:638_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
ac6fc5e8-7d6b-580c-99db-c712e5081c00,tg:mmbbr:638_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1896-04-21,,,,,,,,,,,,,,,
ac8ff027-dc8a-51ee-8c8b-78da9b6305af,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:822_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac8ff027-dc8a-51ee-8c8b-78da9b6305af,Doos A.VI,,ink,letters (correspondence),record identifiers,tg:mmbbr:822_#1,,,,
