Object Number,Record Type,URL,ResourceID,Reference Number,Status,Format Dimension,Page Numbers,Page Type,Sheet Numbers,Format Type,Status,Sheeet Type,Group or individual,Typescripts used,Writing style,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhhs:10408,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:10408/N,71fcc02e-6c9b-5dc7-a5ec-c23bbe4bbf3e,BE-ANN07/hs/000009940,Getypt,"21 x 14,5 cm",41,,41,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/71fcc02e-6c9b-5dc7-a5ec-c23bbe4bbf3e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:2126,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:2126/N,5b190e90-c768-5398-a27b-8dccea3b96ff,BE-ANN07/hs/000002042,Verbeterd Typoscript,"27,2 x 20,6",3,,3,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5b190e90-c768-5398-a27b-8dccea3b96ff'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:18038,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:18038/N,7e74fc20-ff93-53ef-ba88-78faa1c01207,BE-ANN07/hs/000017153,Handgeschreven,"28,2 x 21,9",19,,17,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7e74fc20-ff93-53ef-ba88-78faa1c01207'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:18891,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:18891/N,8bdff66f-4c20-527a-8d64-7fda47291fa0,BE-ANN07/hs/000017983,Verbeterd Typoscript,"27,3 x 21,6",14,,14,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8bdff66f-4c20-527a-8d64-7fda47291fa0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:4158,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:4158/N,3a6f2edd-79ac-55e0-af79-8458e2d852ab,BE-ANN07/hs/000003996,Handgeschreven,"31,4 x 19,8",165,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3a6f2edd-79ac-55e0-af79-8458e2d852ab'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:19783,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:19783/N,c7fc339a-ac52-5977-bc44-00c5ee7a28aa,BE-ANN07/hs/000018848,Verbeterd Typoscript,"27,5 x 21,5",1,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c7fc339a-ac52-5977-bc44-00c5ee7a28aa'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6165,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6165/N,72b601a6-d9c7-5092-ac38-fa4380e489d8,BE-ANN07/hs/000005979,Verbeterd Typoscript,"27,5 x 21,5",1,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/72b601a6-d9c7-5092-ac38-fa4380e489d8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:20817,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:20817/N,8faa59e4-6f75-577e-96a3-84096b850048,BE-ANN07/hs/000019846,Verbeterd Typoscript,"21,2 X 33",55,,55,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8faa59e4-6f75-577e-96a3-84096b850048'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:16476,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:16476/N,5fd3d2ab-850e-595a-8f82-f42094d577c8,BE-ANN07/hs/000015695,Getypt,"29,5 x 21",33,,33,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5fd3d2ab-850e-595a-8f82-f42094d577c8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:12966,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:12966/N,91fa0649-44ef-5677-a9bd-63c2ca3d8aa7,BE-ANN07/hs/000012402,Getypt,"21,9 x 28",2,,2,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/91fa0649-44ef-5677-a9bd-63c2ca3d8aa7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:8878,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:8878/N,d31d55fd-af49-5e67-9e26-4ebf8b195a2d,BE-ANN07/hs/000008640,Handgeschreven,"16,5 x 11,5 cm",40,,40,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d31d55fd-af49-5e67-9e26-4ebf8b195a2d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:11649,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:11649/N,51996a47-2467-5d9e-9862-5e6f03788d63,BE-ANN07/hs/000011142,Verbeterd Typoscript,"21 x 29,5",8,,8,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/51996a47-2467-5d9e-9862-5e6f03788d63'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:13674,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:13674/N,b4db3d68-f93a-55d7-b5ef-d5814f071784,BE-ANN07/hs/000013079,Verbeterd Typoscript,"28 x 21,5",3,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b4db3d68-f93a-55d7-b5ef-d5814f071784'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:3367,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:3367/N,dba8a7ae-e367-5469-92c3-ac7dc913aeac,BE-ANN07/hs/000003223,Verbeterde Drukproef,"20,8 x 12,1",66,Circa,36,,,Circa,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/dba8a7ae-e367-5469-92c3-ac7dc913aeac'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:19279,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:19279/N,33643658-a2d8-57a6-bc63-f8ca40dd5363,BE-ANN07/hs/000018360,Getypt,28 x 22 cm,5,,5,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/33643658-a2d8-57a6-bc63-f8ca40dd5363'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:4508,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:4508/N,6e62c5f9-626a-516c-9fbb-c5730f10499c,BE-ANN07/hs/000004339,Handgeschreven,"33,7 x 42",2,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6e62c5f9-626a-516c-9fbb-c5730f10499c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6535,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6535/N,ac4ab677-84db-5dd9-af17-3ca9c47a6197,BE-ANN07/hs/000006349,Verbeterd Typoscript,"27,9 x 21,7",,,1,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/ac4ab677-84db-5dd9-af17-3ca9c47a6197'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:16026,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:16026/N,27baa694-960f-50bf-8251-d3c4b5cc9d07,BE-ANN07/hs/000015270,Handgeschreven,"29,5 x 21",60,,60,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/27baa694-960f-50bf-8251-d3c4b5cc9d07'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:11219,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:11219/N,74327130-bfae-5595-93cd-3159ac442a95,BE-ANN07/hs/000010724,Handgeschreven,21 x 13,5,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/74327130-bfae-5595-93cd-3159ac442a95'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:13224,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:13224/N,16a37e2b-5aa6-5011-b4ef-5a119f4d1d2c,BE-ANN07/hs/000012654,Handgeschreven,27 x 21,3,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/16a37e2b-5aa6-5011-b4ef-5a119f4d1d2c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:2825,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:2825/N,1807e67a-6e5a-5ba0-be7e-90c4f74d4325,BE-ANN07/hs/000002693,Verbeterd Typoscript,"29,6 x 21",,,21,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/1807e67a-6e5a-5ba0-be7e-90c4f74d4325'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:19629,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:19629/N,45d2f8d5-5cfd-50d2-867a-d9ff9ec26040,BE-ANN07/hs/000018695,Handgeschreven,"15 x 21,5",1,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/45d2f8d5-5cfd-50d2-867a-d9ff9ec26040'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:3737,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:3737/N,e360b1a0-0bf3-50d8-9687-135e3d36deb0,BE-ANN07/hs/000003582,Handgeschreven,"27,6 x 34,4",10,,15,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e360b1a0-0bf3-50d8-9687-135e3d36deb0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:12823,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:12823/N,03195429-c200-57f6-97ff-6247e9bf028e,BE-ANN07/hs/000012263,Handgeschreven,"24 x 14,9",6,,6,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/03195429-c200-57f6-97ff-6247e9bf028e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:13731,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:13731/N,dead18ca-d9f0-5c39-ae14-14cd399ffbc3,BE-ANN07/hs/000013134,Verbeterd Typoscript,"21,8 x 28",7,,7,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/dead18ca-d9f0-5c39-ae14-14cd399ffbc3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:3222,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:3222/N,26b4afc2-bebf-578e-b855-f4debf40abcb,BE-ANN07/hs/000003082,Verbeterd Typoscript,"27,3 x 21,1",,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/26b4afc2-bebf-578e-b855-f4debf40abcb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6020,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6020/N,13122830-7d35-5b45-9986-3c391e7eb0f1,BE-ANN07/hs/000005836,Verbeterd Typoscript,"14,9 x 21",,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/13122830-7d35-5b45-9986-3c391e7eb0f1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:16533,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:16533/N,dcf9eb46-4760-50aa-8dd1-8934accaa065,BE-ANN07/hs/000015752,Handgeschreven,"21,5 x 14",2,,2,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/dcf9eb46-4760-50aa-8dd1-8934accaa065'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:20952,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:20952/N,5fc234c5-94f4-5e57-9f6a-680199c9665b,BE-ANN07/hs/000019979,Verbeterd Typoscript,21 X 29,3,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5fc234c5-94f4-5e57-9f6a-680199c9665b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:13361,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:13361/N,6555e5a9-e900-5c80-bf33-1665111d3ddb,BE-ANN07/hs/000012789,Verbeterd Typoscript,"29,7 x 21,2",2,,2,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6555e5a9-e900-5c80-bf33-1665111d3ddb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:16499,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:16499/N,d9440797-70f0-58a3-be2e-5a6acbb07cd6,BE-ANN07/hs/000015718,Getypt,30 x 21,47,,47,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d9440797-70f0-58a3-be2e-5a6acbb07cd6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:380,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:380/N,7f27f378-e3a8-57f5-baf9-98071f45ab46,BE-ANN07/hs/000000354,Verbeterde Druk,"23,9 x 19",2,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7f27f378-e3a8-57f5-baf9-98071f45ab46'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:2960,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:2960/N,df463c3f-8531-548a-8a57-2e1ed07b5511,BE-ANN07/hs/000002825,Handgeschreven,"28,4 x 22,1",2,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/df463c3f-8531-548a-8a57-2e1ed07b5511'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:3672,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:3672/N,e722060b-9fd7-51c5-baf3-2bf65a479c92,BE-ANN07/hs/000003519,Verbeterde Druk,"21,2 x 14,5",56,,29,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e722060b-9fd7-51c5-baf3-2bf65a479c92'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:3388,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:3388/N,cc7ac48b-f4aa-56c1-9372-d34f2fa8bc3c,BE-ANN07/hs/000003244,Handgeschreven,"26,8 x 20,6",30,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/cc7ac48b-f4aa-56c1-9372-d34f2fa8bc3c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:19296,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:19296/N,5ccc3368-9d80-5ab4-8429-e8fd82341755,BE-ANN07/hs/000018377,Handgeschreven,"29,6 x 20,9",8,,,,Fotokopie,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5ccc3368-9d80-5ab4-8429-e8fd82341755'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6470,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6470/N,2d6fe650-d5be-59c7-a8d2-359caa63d038,BE-ANN07/hs/000006284,Verbeterd Typoscript,"27,0 x 21,3",172,,173,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2d6fe650-d5be-59c7-a8d2-359caa63d038'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:12989,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:12989/N,0d61f417-1a67-53f8-999e-1afef425d19e,BE-ANN07/hs/000012425,Handgeschreven,"9,4 x 9,4",300,Circa,150,Maximum,,Circa,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0d61f417-1a67-53f8-999e-1afef425d19e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:8897,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:8897/N,1e67d21a-daa2-58c7-bd7e-f4ff3296a223,BE-ANN07/hs/000008656,Handgeschreven,"19,5 x 13,5 cm",61,,60,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/1e67d21a-daa2-58c7-bd7e-f4ff3296a223'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:16163,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:16163/N,3cfef440-96e3-556f-8e6a-77bd7af57dc9,BE-ANN07/hs/000015407,Handgeschreven,"18 x 12,9",2,,2,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3cfef440-96e3-556f-8e6a-77bd7af57dc9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:9785,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:9785/N,669614af-760a-5e58-a5a0-f464ce1abe33,BE-ANN07/hs/000009345,Getypt,Quarto,,,,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/669614af-760a-5e58-a5a0-f464ce1abe33'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:12120,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:12120/N,d9a67192-3468-5ecd-aa23-f425db8fad2c,BE-ANN07/hs/000011590,Handgeschreven,,7,,7,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d9a67192-3468-5ecd-aa23-f425db8fad2c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:2433,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:2433/N,5faf39d5-95ae-5994-8076-21df5df2b26e,BE-ANN07/hs/000002343,Verbeterd Typoscript,"27,4 x 21,5",3,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5faf39d5-95ae-5994-8076-21df5df2b26e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6923,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6923/N,72484174-0a37-573f-9f72-f07dfcbeb03d,BE-ANN07/hs/000006735,Handgeschreven,"21,5 x 17,4",16,,8,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/72484174-0a37-573f-9f72-f07dfcbeb03d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:7631,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:7631/N,c4367889-08c9-57a3-93dd-40638e554717,BE-ANN07/hs/000007442,Handgeschreven,"27,1 x 21,1",2,,2,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c4367889-08c9-57a3-93dd-40638e554717'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:17322,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:17322/N,4dc7b30a-d8ad-51c9-8640-7344b609fbb3,BE-ANN07/hs/000016494,Verbeterd Typoscript,"24,9 x 18",2,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4dc7b30a-d8ad-51c9-8640-7344b609fbb3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:20051,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:20051/N,381eee4f-365c-56ac-9a16-5d4de7c9c131,BE-ANN07/hs/000019113,Handgeschreven,"26,9 x 19,5",48,,48,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/381eee4f-365c-56ac-9a16-5d4de7c9c131'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:12570,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:12570/N,67729ea8-67bd-51c6-99ca-8676d6c922f0,BE-ANN07/hs/000012023,Verbeterde Drukproef,"21 x 20,5 cm",241,,241,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/67729ea8-67bd-51c6-99ca-8676d6c922f0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:17288,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:17288/N,992ce359-e851-5560-87d2-c093df2d10d1,BE-ANN07/hs/000016467,Handgeschreven,"25,2 x 17,5",2,,2,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/992ce359-e851-5560-87d2-c093df2d10d1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6889,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6889/N,4454be31-ca49-59b7-9431-514a29028a3a,BE-ANN07/hs/000006701,Handgeschreven,"21,5 x 16,9",1,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4454be31-ca49-59b7-9431-514a29028a3a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
