brocade.id,ResourceID,card,order,Archive Note,Serial Number,Acquisition Note,Source Note,Registration Number value,Location Number,Warehouse Location (begin),Warehouse Location (ende),Source Note Language,Source Note Type
tg:lhhs:5460,91728d9f-15c3-5310-aede-4ce302f3d209,Items,1,,,tr:lh:529,,10213/a,W 213 / H (3),,,Nederlands,Noot
tg:lhhs:18741,77294bf6-0d08-5285-a68e-9525f97c02ba,Items,1,isad:lh:155637,,tr:lh:1912,,34093,,,,Nederlands,Noot
tg:lhhs:1970,da1f5a8c-1171-5afc-997d-75a7452d094a,Items,1,isad:lh:86836,,tr:lh:7849,,202603/a-c,T 48399 / H,,,Nederlands,Noot
tg:lhhs:19853,9d43254f-1e87-5bd2-87d6-853aae2caa82,Items,1,isad:lh:167661,,tr:lh:5800,,120529/1a-c,,,,Nederlands,Noot
tg:lhhs:8252,a4760fab-9d47-589e-9445-1ce1f7103b90,Items,1,isad:lh:89387,,tr:lh:4092,,79852/14,W 183 / H (2),,,Nederlands,Noot
tg:lhhs:15489,8535bddc-dbd3-5e53-b834-950963c633ec,Items,1,isad:lh:91798,,tr:lh:110454,,,N 135 / H1,K1 B 41 C5,,Nederlands,Noot
tg:lhhs:10371,bf7a5d65-90e5-50ae-af4a-ecd748602ace,Items,1,isad:lh:90258,,tr:lh:7857,,203366,BB 230 / H (1),,,Nederlands,Noot
tg:lhhs:416,4c740bea-02a5-57dd-9d45-c2e3fec46ac7,Items,1,isad:lh:86246,,tr:lh:5777,,118879/1 - 40,"G 994 / H (Doos 15, map B)",,,Nederlands,Noot
tg:lhhs:14332,53092e44-9cb8-52eb-be1b-7a1475a663b1,Items,1,isad:lh:91745,,tr:lh:5220,,103089,J 45 / H (8),,,Nederlands,Noot
tg:lhhs:4621,79c32761-16e8-5f45-b2a9-e955e3bce252,Items,1,isad:lh:87865,,tr:lh:4650,,88947/a,V 794 / H (1),,,Nederlands,Noot
tg:lhhs:5933,7ca4c802-5846-5234-aa94-baa675fa3cc0,Items,1,isad:lh:88421,,tr:lh:7333,,202748/20,W 79135 / H (8),,,Nederlands,Noot
tg:lhhs:1423,f1347269-4480-5ff8-83a5-46132a1c2a95,Items,1,isad:lh:86606,,tr:lh:2328,,43929/1-11,A 242 / H,,,Nederlands,Noot
tg:lhhs:19500,dd1c0b52-7746-5a37-bda9-d2242f082257,Items,1,isad:lh:162596,,tr:lh:4739,,91325,,,,Nederlands,Noot
tg:lhhs:11130,27dc56f8-1663-561a-8e46-e8f4e3684b3b,Items,1,isad:lh:90191,,tr:lh:2857,,56546,W 353 / H (12),,,Nederlands,Noot
tg:lhhs:4271,9d38ef93-8e4c-5003-acea-7142cd537338,Items,1,isad:lh:87654,,tr:lh:4747,,92192/b,L 437 / H (1),,,Nederlands,Noot
tg:lhhs:1589,8e9c0733-7a45-568f-893b-73fc0ebe59ba,Items,1,isad:lh:86684,,tr:lh:6411,,150823/3b-m,W 256 / B2 (Periode Westerlinck; 1945-1968 (1)),,,Nederlands,Noot
tg:lhhs:1073,ddd921a7-45c3-526a-b5d1-a65978202747,Items,1,isad:lh:86411,,tr:lh:1953,,35591/1-128,D 125 / H (11),,,Nederlands,Noot
tg:lhhs:19150,0389cb37-ffd0-5bf6-8b38-2bc041e19b90,Items,1,isad:lh:130323,D 9653 / 143 (59),tr:lh:126473,,,,,,Nederlands,Noot
tg:lhhs:5899,557f834d-5dfd-560c-822d-b0b51d1b2202,Items,1,isad:lh:88416,,tr:lh:3657,,70848/2,W 213 / H (6),,,Nederlands,Noot
tg:lhhs:11560,9d27326f-ae9d-5f45-8e98-c37f1e94951b,Items,1,isad:lh:90670,,tr:lh:7712,,201027/1-12,LL 23 / H (27),,,Nederlands,Noot
tg:lhhs:9443,0f7d593e-7312-54b9-af0d-9a8c7059c85d,Items,1,isad:lh:103520,,tr:lh:6261,,145354,B 7195 / H (2),,,Nederlands,Noot
tg:lhhs:1264,909fa7dc-9107-50c9-b039-54e30cade1f9,Items,1,isad:lh:86493,,tr:lh:2565,,50613,A 186 / H,,,Nederlands,Noot
tg:lhhs:3259,6bba0ec7-4af8-5078-8b6a-fd8e2574b304,Items,1,,,tr:lh:5778,,119548/41-47,R 5845 / H (6),,,Nederlands,Noot
tg:lhhs:19347,dd1ae36a-9147-5e75-884d-622c1f82b02f,Items,1,,,tr:lh:2722,,53632,D 357 / H,,,Nederlands,Noot
tg:lhhs:12858,5c9c2f9c-1b60-5e2a-b588-bd600033ec6a,Items,1,isad:lh:91202,S 59 / 4431,tr:lh:7336,,186731/7a-m,,,,Nederlands,Noot
tg:lhhs:8946,72bb5dbc-c20b-5f02-ba5c-c21d4e761b33,Items,1,isad:lh:86026,,tr:lh:7855,,203223,B 7307 / H (35),,,Nederlands,Noot
tg:lhhs:10865,6fc4c8ed-01ca-5b58-b6ae-ebb8dad5abdf,Items,1,isad:lh:90139,,tr:lh:2857,,56546,W 353 / H (4),,,Nederlands,Noot
tg:lhhs:11777,5001d9f2-6d9c-5765-9e3c-bc06ed85cc02,Items,1,isad:lh:90721,,tr:lh:7682,,203501,T 262 / H (3),,,Nederlands,Noot
tg:lhhs:9654,6d8083e6-6b01-5ecc-bcba-6ee17afff80d,Items,1,isad:lh:89860,,tr:lh:4581,,87899/5,B 74177 / H (2),,,Nederlands,Noot
tg:lhhs:20929,2902b5cf-692c-59a5-bc85-bcf49721255b,Items,1,isad:lh:179197,,tr:lh:140276,,,G 3633 / H (3),,,Nederlands,Noot
tg:lhhs:251,547b8190-5e57-5071-8eca-9af122bbbf99,Items,1,isad:lh:142643,,tr:lh:5535,,110443,S 935 / H (25),,,Nederlands,Noot
tg:lhhs:14575,a90e9179-939e-518e-8077-fc811b7aba54,Items,1,isad:lh:91916,,tr:lh:9981,,219580,F 404 / H,,,Nederlands,Noot
tg:lhhs:16548,bb4d9f80-fbe7-570a-bd7d-45e0abc8e0f6,Items,1,isad:lh:90645,,tr:lh:5510,,114040,L 2054 / H (1),,,Nederlands,Noot
tg:lhhs:4066,8877357b-033e-5a96-94a2-5fc6bdb4a455,Items,1,isad:lh:87654,,tr:lh:4747,,92193/f,L 437 / H (1),,,Nederlands,Noot
tg:lhhs:18805,b6cc8c1c-ff00-5c72-b3e5-b45a1f103a67,Items,1,isad:lh:155904,,tr:lh:187,,2849,,,,Nederlands,Noot
tg:lhhs:1634,2e128a16-3c39-5962-9409-11d75d4adeef,Items,1,isad:lh:86690,,tr:lh:6090,,139349/28-47,A 315 / H (8),,,Nederlands,Noot
tg:lhhs:3609,05774ed9-cf0e-5fb6-9ad9-171e16049dd2,Items,1,isad:lh:87344,,tr:lh:4456,,86014/1,R 5845 / H (11),,,Nederlands,Noot
tg:lhhs:20883,1f829f5d-a4ec-5fd4-9c0f-6550031f36b1,Items,1,isad:lh:175291,L 179 /,tr:lh:140162,,,,,,Nederlands,Noot
tg:lhhs:11327,f4436af3-3625-5399-875d-934222949527,Items,1,isad:lh:90617,,tr:lh:5767,,118510/3,D 9653 / H (2),,,Nederlands,Noot
tg:lhhs:9204,915c109f-1a88-56c0-81d4-893cd339acd9,Items,1,isad:lh:159692,,tr:lh:7140,,178284,B 716 / H (13),,,Nederlands,Noot
tg:lhhs:14125,235fa5ee-1001-5da9-a749-8811921e1769,Items,1,isad:lh:91594,,,,218295,L 179 / H (46),,,Nederlands,Noot
tg:lhhs:601,48b73194-744e-5211-9bc6-953ed9c83ba5,Items,1,isad:lh:86225,,tr:lh:3264,,64834/1a - c,"G 994 / H (Doos 12, map C)",,,Nederlands,Noot
tg:lhhs:4436,fb461a87-4fc3-5c79-8c4b-f47ee46a1314,Items,1,isad:lh:87806,,tr:lh:3672,,71071/291,B 675 / H (4),,,Nederlands,Noot
tg:lhhs:18556,4b8f550c-1df0-58b6-8c00-812858f589ea,Items,1,isad:lh:154579,,tr:lh:1228,,21470/1,,,,Nederlands,Noot
tg:lhhs:2448,ec6da468-bc38-568e-8d59-5269ad2fc4a6,Items,1,isad:lh:87078,,tr:lh:6413,,151608/5b-s,W 256 / B2 ((Periode Ludo Simons 1969-1984) 15),,,Nederlands,Noot
tg:lhhs:8045,d6d6033e-bf78-5e41-bdfb-245067f723f3,Items,1,isad:lh:89307,,tr:lh:6861,,169826/a-k,W 144 / H (2),,,Nederlands,Noot
tg:lhhs:17359,3dc95c6c-f7ec-5b3d-848c-5f8d3f0428ef,Items,1,isad:lh:87290,,tr:lh:594,,11367/70,B 365 / H (4),,,Nederlands,Noot
tg:lhhs:4965,3f4941e5-ed55-5c9c-abaa-2c32a0c7f5f9,Items,1,isad:lh:88035,,tr:lh:7412,,196514/2,Z 3165 / H,,,Nederlands,Noot
tg:lhhs:6958,94eb7e8f-3e43-5e1d-a158-33de6b72963f,Items,1,isad:lh:88791,,tr:lh:5195,,102803,M 1529 / H (3),,,Nederlands,Noot
tg:lhhs:5677,7be15ff7-e10f-5791-ac47-5442fb9084c2,Items,1,isad:lh:88289,,tr:lh:4456,,86023/2,R 8963 / H (1),,,Nederlands,Noot
tg:lhhs:2018,9eac7da9-488f-57f5-83ec-fbfa9c342452,Items,1,isad:lh:86851,,tr:lh:7849,,202617,T 48399 / H,,,Nederlands,Noot
tg:lhhs:18106,611ddbaa-4b4a-5141-9c7c-9a7d5c8ffc1a,Items,1,isad:lh:120613,,tr:lh:6043,,135177,W 803 / H (23),,,Nederlands,Noot
tg:lhhs:8415,d84772f9-a1a2-512d-acdf-afe3048273ed,Items,1,isad:lh:89470,,tr:lh:6136,,141469/a en b,H 14303 / H (1),,,Nederlands,Noot
tg:lhhs:10536,79084484-4478-5947-a4a4-ccb9a3447700,Items,1,isad:lh:90331,,tr:lh:7712,,200397,LL 23 / H (9),,,Nederlands,Noot
tg:lhhs:20180,3816a108-a06d-5849-bd1b-134fe860a2db,Items,1,isad:lh:86303,,tr:lh:110466,,,D 125 / H (75),,,Nederlands,Noot
tg:lhhs:14826,9d559740-3568-5a3a-8202-2501b17f421f,Items,1,isad:lh:91968,,tr:lh:4737,,90790/1-45,M 335 / H (18),,,Nederlands,Noot
tg:lhhs:17709,f1bb6906-768b-5a9b-bc8a-588e86886a24,Items,1,isad:lh:135226,B 708 / 349,tr:lh:3402,,150.291/a-b,,,,Nederlands,Noot
tg:lhhs:15734,96dbfebe-2855-5715-b4f9-9c31bbbc8b1d,Items,1,isad:lh:120274,C 2756 / 168,tr:lh:110434,,,,,,Nederlands,Noot
tg:lhhs:5227,e1e8322a-317a-573d-b081-ef32f7a45a12,Items,1,isad:lh:88142,,tr:lh:270,,5253,E 285 / H (3),,,Nederlands,Noot
tg:lhhs:15221,fd602f00-7ffd-596a-a6a0-f508ca23381f,Items,1,isad:lh:103341,E 285 / 83,tr:lh:9330,,,,,,Nederlands,Noot
tg:lhhs:4820,4993cbce-beab-5840-8c95-6cc0d0f33056,Items,1,isad:lh:87974,,tr:lh:2349,,44902/2,C 349 / H (1),,,Nederlands,Noot
tg:lhhs:5732,db49c265-1173-55f2-8161-aac56194d2bb,Items,1,isad:lh:88289,,tr:lh:4456,,86032/5,R 8963 / H (9),,,Nederlands,Noot
tg:lhhs:18413,1470643c-494e-53fc-84c1-fcfee0bca741,Items,1,isad:lh:153941,,tr:lh:3079,,61210,,,,Nederlands,Noot
tg:lhhs:10023,ab57e0e5-50de-5717-9912-a62ad25da500,Items,1,isad:lh:89986,,tr:lh:804,,14893,W 353 / H (1),,,Nederlands,Noot
tg:lhhs:8100,f21dfc4b-361d-5337-9ac9-d1388bf8e746,Items,1,isad:lh:89316,,tr:lh:6861,,169816/27,W 144 / H (5),,,Nederlands,Noot
tg:lhhs:14963,776dfafa-db3b-57f0-a8fd-35eb950896fa,Items,1,isad:lh:98284,B 3434 / 5,tr:lh:30772,,,,K1 A 15 E2,,Nederlands,Noot
tg:lhhs:10189,f20a2240-2a8a-5eb8-95f1-2b154abd4441,Items,1,isad:lh:90190,,tr:lh:2857,,56546,W 353 / H (6),,,Nederlands,Noot
tg:lhhs:15671,60c8f773-2583-5999-b835-278117446b64,Items,1,isad:lh:120105,,tr:lh:5989,,131331/a-b,W 803 / H (1 (59)),,,Nederlands,Noot
tg:lhhs:5362,9457c037-2f61-54c6-a5e8-07a9ab1e2b14,Items,1,isad:lh:88140,,tr:lh:2655,,52703/1 - 2,Z 317 / H ( 8 ),,,Nederlands,Noot
tg:lhhs:5698,f04dc06c-4f1a-5141-8fc3-6edeaba60b02,Items,1,isad:lh:88308,,tr:lh:3961,,75444,D 125 / H (16),,,Nederlands,Noot
tg:lhhs:18043,d0065f67-5163-5de8-ae12-9cad88539ec1,Items,1,isad:lh:151026,,tr:lh:3079,,61172,C 306 / H (4),,,Nederlands,Noot
tg:lhhs:10473,5c6bd9b6-254a-57fb-941f-e68eb5e56add,Items,1,isad:lh:90291,,tr:lh:7704,,200296/6,B 8596 / H (8),,,Nederlands,Noot
tg:lhhs:8550,cd4d4dd9-4231-5298-9cc4-5f14fe66d091,Items,1,isad:lh:162561,,tr:lh:7853,,203015,,,,Nederlands,Noot
tg:lhhs:14430,5f7e6c0d-be49-548b-a7e3-0b65040ca9a8,Items,1,isad:lh:91798,,tr:lh:9070,,218544/2c,N 135 / B1,,,Nederlands,Noot
tg:lhhs:314,9669368e-c57b-56a2-ace5-2e80e9758ccf,Items,1,isad:lh:86182,,tr:lh:7465,,197038/1,SS 386 / H,,,Nederlands,Noot
tg:lhhs:4123,b07e593d-fcf0-5f71-899a-b0542e01c4d7,Items,1,isad:lh:87736,,tr:lh:15,,300/3,B 517 / H (1),,,Nederlands,Noot
tg:lhhs:19202,34055ca5-3789-5ea8-a587-5d98a912d610,Items,1,isad:lh:158902,,tr:lh:1954,,35607/208-212,,,,Nederlands,Noot
tg:lhhs:1321,d1792af8-6724-5af5-aa06-d03c9384527f,Items,1,isad:lh:86515,,tr:lh:314,,6890/54,A 2012 / H,,,Nederlands,Noot
tg:lhhs:10920,0683252a-d894-510f-a18d-e067db88f4e9,Items,1,isad:lh:90137,,tr:lh:2857,,56546,W 353 / H (5),,,Nederlands,Noot
tg:lhhs:8803,70f37f60-f7d9-5732-9b2f-0192b1ee75b3,Items,1,isad:lh:89646,,tr:lh:4148,,80430/9,M 945 / H (4),,,Nederlands,Noot
tg:lhhs:9711,bc0d340d-15fa-5ce9-b73b-b8edacd1673b,Items,1,isad:lh:89892,,tr:lh:5966,,130351,B 7684 / H (3),,,Nederlands,Noot
tg:lhhs:11632,3206adde-5b23-5689-84dd-e73d90d6e8d6,Items,1,isad:lh:90693,,tr:lh:7712,,201082/1-10,LL 23 / H (31),,,Nederlands,Noot
tg:lhhs:11798,2c605462-b446-5cd9-a7c4-ab791242dc04,Items,1,isad:lh:90733,,tr:lh:5541,,109484,B 826 / H (6),,,Nederlands,Noot
tg:lhhs:744,a8e2a0bd-1750-5a87-971a-ce0e0f744b38,Items,1,isad:lh:86308,,tr:lh:1802,,32125/1a - g,"G 994 / H (Doos 4, map D)",,,Nederlands,Noot
tg:lhhs:14060,5350efe3-c597-536a-be9c-2ff0bb347bfa,Items,1,isad:lh:91551,,tr:lh:6503,,159704/1 - 67,V 39155 / H (7),,,Nederlands,Noot
tg:lhhs:4573,bba73667-a3cd-5702-a882-06cd7f6554b0,Items,1,isad:lh:87851,,tr:lh:1325,,22448,B 675 / H (7),,,Nederlands,Noot
tg:lhhs:18940,40b752ee-eeb8-5991-8f13-1aa526e6daad,Items,1,isad:lh:156711,,tr:lh:7601,,198772/a-z,,,,Nederlands,Noot
tg:lhhs:19652,5e0fabe8-9f4f-5fe8-8664-a27b9edd52b8,Items,1,isad:lh:163722,,tr:lh:4173,,80699/5,O 3945 / H (7),,,Nederlands,Noot
tg:lhhs:1771,d30faff0-7ec0-50ee-be65-62e25f26ebae,Items,1,isad:lh:86728,,tr:lh:6090,,139337/41,A 315 / H (10),,,Nederlands,Noot
tg:lhhs:4089,8ffc9a2a-af62-5d5c-a794-bafd2b7ac897,Items,1,isad:lh:87722,,tr:lh:5645,,113259/1,B 498 / H,,,Nederlands,Noot
tg:lhhs:11262,eed4becb-b18f-52fe-955d-584eff5c6229,Items,1,isad:lh:90139,,tr:lh:2857,,56546,W 353 / H (4),,,Nederlands,Noot
tg:lhhs:18690,1d2fa8b9-d825-55e6-a04f-440331ccfefb,Items,1,isad:lh:155529,,tr:lh:6049,,135732/1-3,,,,Nederlands,Noot
tg:lhhs:7076,26d7561b-335b-53c0-a602-f9187064dca8,Items,1,isad:lh:88842,,tr:lh:4268,,82788/13,M 1529 / H (13),,,Nederlands,Noot
tg:lhhs:19982,e4ad790e-9d63-5a9e-90df-fa92c9eb9ae4,Items,1,isad:lh:168619,,tr:lh:4489,,86489/4,,,,Nederlands,Noot
tg:lhhs:20616,a9da8646-ddfc-5ae3-b030-bad258d7d7e2,Items,1,isad:lh:175156,B 5948 / 56,tr:lh:97999,,,,,,Nederlands,Noot
tg:lhhs:15558,d973187e-a956-5cb3-b446-559b71eebc01,Items,1,isad:lh:118200,C 2756 / 17,tr:lh:110434,,,,,,Nederlands,Noot
tg:lhhs:17565,5a2324c4-40b5-57a1-9341-8e44269b61fc,Items,1,isad:lh:135526,B 708 / 221,tr:lh:3402,,,,,,Nederlands,Noot
tg:lhhs:12767,0ab46a60-6144-5a54-a0b4-54826a9a5add,Items,1,isad:lh:89793,S 59 / 4391,tr:lh:7336,,186858/1-123,,,,Nederlands,Noot
tg:lhhs:13875,4dcceffd-0cff-56fe-86e6-f92ae07cba20,Items,1,isad:lh:174378,,tr:lh:7657,,217976/1-4,G 3145 / H (5),,,Nederlands,Noot
tg:lhhs:894,5057c126-6553-5594-9c6a-d170abda9a80,Items,1,isad:lh:86234,,tr:lh:4671,,89274/10,"G 994 / H (Doos 3, map C)",,,Nederlands,Noot
tg:lhhs:11848,5ab2c3ec-7653-5c9b-bcfe-a3802beb4c5d,Items,1,isad:lh:90773,,tr:lh:9812,,36657,C 141 / H (1),,,Nederlands,Noot
tg:lhhs:2274,b27a042e-4a33-5e7d-af9f-52b57bd5c849,Items,1,isad:lh:86997,,tr:lh:5800,,120680/35-42,A 424 / H,,,Nederlands,Noot
tg:lhhs:7426,4b67de81-bfd4-5679-a2e5-a85708f8fe2e,Items,1,isad:lh:88987,,tr:lh:5800,,120478/1a-39g,B 921 / H (3),,,Nederlands,Noot
tg:lhhs:15108,e21464c2-8389-5b64-9cac-e4e8f1663197,Items,1,isad:lh:102916,G 3978 / 18,,,,,K1 B 34 C4,K1 B 34 E2,Nederlands,Noot
tg:lhhs:20246,8720393d-73eb-5a82-9353-83a26ae302d7,Items,1,isad:lh:173483,,tr:lh:3587,,69820,,,,Nederlands,Noot
tg:lhhs:8229,bbbb8a67-2885-5d54-b4b4-e9fc70c4e26f,Items,1,isad:lh:86643,,tr:lh:6411,,150820/2b,W 256 / B2 (Periode Westerlinck; 1945-1968 (1)),,,Nederlands,Noot
tg:lhhs:12337,73a9b26e-6055-56c5-a657-d6a78c35a620,Items,1,isad:lh:90937,,tr:lh:5657,,113769,T 176 / H (29),,,Nederlands,Noot
tg:lhhs:2624,a4ef9225-2f5d-5c4a-bc51-2e786d6e0e3b,Items,1,isad:lh:87186,,tr:lh:9967,,130705/2,B 1705 / H (2),,,Nederlands,Noot
tg:lhhs:19828,84c053b6-bf55-524c-8fb8-d952ec714bd0,Items,1,isad:lh:167575,,tr:lh:1751,,32874,,,,Nederlands,Noot
tg:lhhs:19081,bd7b60ef-26d4-5a7d-86b6-b5eb4b5e7cbc,Items,1,isad:lh:130323,D 9653 / 143 (22),tr:lh:126473,,,,,,Nederlands,Noot
tg:lhhs:6667,c7710d56-e9cf-5c97-af93-b940cc2f078e,Items,1,isad:lh:88668,,tr:lh:5232,,103252/1 - 7,W 7073 / H (4),,,Nederlands,Noot
tg:lhhs:5948,6fd47073-01ea-5b29-8b36-9b720f9218b3,Items,1,isad:lh:88421,,tr:lh:7333,,202748/34,W 79135 / H (8),,,Nederlands,Noot
tg:lhhs:7975,50ccbc2a-4b61-5106-9398-b5a954a8acfa,Items,1,isad:lh:89263,,tr:lh:2186,,41325,W 306 / H,,,Nederlands,Noot
tg:lhhs:16374,5f386365-68b3-5780-965f-ef5ae2dac414,Items,1,isad:lh:90981,,tr:lh:9770,,219486/1-84,T 176 / H (48),,,Nederlands,Noot
tg:lhhs:14349,0d553855-b569-5f6d-a9c9-cebd29803e2a,Items,1,isad:lh:91759,,tr:lh:4737,,90813/5a-p,M 335 / H (8),,,Nederlands,Noot
tg:lhhs:9068,61f4b2df-a3b7-5637-b6a6-557b4c7bd7ea,Items,1,isad:lh:89727,,tr:lh:7855,,203330,B 7307 / H (52),,,Nederlands,Noot
tg:lhhs:13176,9a281a07-6c15-5dd3-a27a-9c8b13f2faaa,Items,1,isad:lh:91110,S 59 / 4198,tr:lh:7870,,210573/1-180,,,,Nederlands,Noot
tg:lhhs:197,51f890f3-bb58-5774-8719-548fa0524a4c,Items,1,isad:lh:86090,,tr:lh:4433,,85072/1,S 935 / H (14),,,Nederlands,Noot
tg:lhhs:3465,9e5e2ce0-2270-5713-8dea-45412c22367c,Items,1,isad:lh:87310,,tr:lh:523,,10101/10,B 995 / H (15),,,Nederlands,Noot
tg:lhhs:1458,34385711-1494-5da3-ac7f-33367fad3f8c,Items,1,isad:lh:86639,,tr:lh:1954,,35607/13,A 2482 / H,,,Nederlands,Noot
tg:lhhs:6237,3d0e7205-6328-5314-8f94-90c9c8766b8b,Items,1,isad:lh:88432,,tr:lh:4610,,92442/13,W 79135 / H (9),,,Nederlands,Noot
tg:lhhs:16724,5868f05c-9261-52fe-b32f-a0d9779f16ec,Items,1,isad:lh:130413,,tr:lh:6043,,135063/a-h,W 803 / H (9 (302)),,,Nederlands,Noot
tg:lhhs:14719,64c4b43a-cef4-515d-b147-0ef87ed6f841,Items,1,isad:lh:92047,,tr:lh:9210,,220757/a-c,B 7307 / H (55),,,Nederlands,Noot
tg:lhhs:17836,08ffbc58-0266-5757-bbaa-de8fdfa1e980,Items,1,,,tr:lh:637,,12580,C 1916 / H,,,Nederlands,Noot
tg:lhhs:13526,cef4367f-d53f-5a44-aed3-53b5989fe1b8,Items,1,isad:lh:91370,,tr:lh:9833,,217639,B 78378 / H (5),,,Nederlands,Noot
tg:lhhs:9438,04ba9a68-7831-5b28-8f0c-0d3fda2a8f2c,Items,1,isad:lh:103517,,tr:lh:6261,,145438,B 7195 / H (2),,,Nederlands,Noot
tg:lhhs:3035,787b572d-0416-5324-94df-089f3af2b22d,Items,1,isad:lh:87281,,tr:lh:1978,,36510,B 995 / H (17),,,Nederlands,Noot
tg:lhhs:1008,2462b792-37de-5a08-b75b-faacb067abaa,Items,1,isad:lh:86356,,tr:lh:7529,,198059/a-w,"G 994 / H (Doos 2, map B)",,,Nederlands,Noot
tg:lhhs:3520,4bc52744-415a-5445-a076-bec5cb8a10d2,Items,1,isad:lh:87271,,tr:lh:1978,,36543,B 995 / H (24),,,Nederlands,Noot
tg:lhhs:6722,05994a15-b56d-57a8-ba99-10e0d65142e4,Items,1,isad:lh:88688,,tr:lh:9967,,130953/625,B 9324 / H (1),,,Nederlands,Noot
tg:lhhs:7830,fb339c71-8c1f-58f3-b57d-e8b5b1ae6b36,Items,1,isad:lh:89151,,tr:lh:4696,,89362/d-i,W 578 / H (7),,,Nederlands,Noot
tg:lhhs:16231,5239dfee-a66c-5564-840b-bfd0d46f077e,Items,1,isad:lh:123702,C 2756 / 405,tr:lh:110434,,,,,,Nederlands,Noot
tg:lhhs:482,d28a96b1-637d-5acf-a2b0-88b320bbeb72,Items,1,isad:lh:86261,,tr:lh:6011,,132846/1-6,D 125 / H (32),,,Nederlands,Noot
tg:lhhs:13463,82992947-ea17-5be0-aea0-b7e0b149c9bb,Items,1,isad:lh:91358,,tr:lh:7774,,201326/4,E 285 / B3 (Dossier Tierenteyn),,,Nederlands,Noot
tg:lhhs:6688,433d17fa-bd65-579d-b379-585333a5dc7c,Items,1,isad:lh:86981,,tr:lh:2803,,55446/b,D 2375 / H (3),,,Nederlands,Noot
tg:lhhs:3170,973ce132-9960-55d1-a861-325aa1aa308e,Items,1,isad:lh:87403,,tr:lh:1349,,22819,B 2965 / H,,,Nederlands,Noot
tg:lhhs:19594,b4da8662-b9a6-5fd4-86c8-2d682eaf06e0,Items,1,isad:lh:163325,,tr:lh:2030,,37949,,,,Nederlands,Noot
tg:lhhs:6372,ab74e971-e40f-5460-9734-629374bbccab,Items,1,isad:lh:88512,,tr:lh:7333,,202756/1,W 79135 / H (11),,,Nederlands,Noot
tg:lhhs:178,6c35c829-5b68-5777-a66c-b6f43df15eba,Items,1,isad:lh:86084,,tr:lh:4433,,85058,S 935 / H (11),,,Nederlands,Noot
tg:lhhs:16661,56adf617-3251-55f2-8c61-5bb6ceb8c347,Items,1,isad:lh:120078,,tr:lh:6043,,135114,W 803 / H (7 (233)),,,Nederlands,Noot
tg:lhhs:9087,34f77e19-6673-5705-8c74-c19b6b553f9b,Items,1,isad:lh:151108,,tr:lh:4936,,98316,B 716 / H (2),,,Nederlands,Noot
tg:lhhs:12622,f3d42f89-5c01-5111-bb0f-5dab5d57d8c9,Items,1,isad:lh:91079,,tr:lh:5652,,113608,V 5135 / H (10),,,Nederlands,Noot
tg:lhhs:13930,4942b16a-166d-597c-91f9-7a9e762cccff,Items,1,isad:lh:91336,,tr:lh:5800,,120649/1abc,V 4165 / H (8),,,Nederlands,Noot
tg:lhhs:20,034a0533-24ad-5cc0-a887-57ad27817d48,Items,1,isad:lh:85975,,tr:lh:2254,,42839/1,C 2756 / H (7),,,Nederlands,Noot
tg:lhhs:2331,6e329aeb-6a98-5133-a9d9-a87bbf0eeb95,Items,1,isad:lh:87015,,tr:lh:2136,,40360/1-4,A 452 / H (1),,,Nederlands,Noot
tg:lhhs:7133,9cd71921-311b-5380-b969-6ce2de55a5f0,Items,1,isad:lh:88869,,tr:lh:4795,,95441/6,M 762 / H (3),,,Nederlands,Noot
tg:lhhs:20753,9e96e83d-0b0f-56cc-b301-b50571443c33,Items,1,isad:lh:175805,B 5948 / 72,tr:lh:97999,,,,,,Nederlands,Noot
tg:lhhs:17420,8bc5a6db-8df6-55ee-b8b9-3d6c61b2de68,Items,1,isad:lh:86317,,tr:lh:5999,,131638/1-9,D 125 / H (28),,,Nederlands,Noot
tg:lhhs:12272,da8cad47-0a18-5aa6-9e5b-85e2a002d44e,Items,1,isad:lh:90921,,tr:lh:4789,,95767,T 176 / H (26),,,Nederlands,Noot
tg:lhhs:7099,cd0e5fa6-cb75-5964-80c4-93bf5dcf71d7,Items,1,isad:lh:88842,,tr:lh:4268,,82788/36,M 1529 / H (13),,,Nederlands,Noot
tg:lhhs:2761,9dc8a665-43c7-527d-94a7-2e44f42f29ca,Items,1,isad:lh:86338,,tr:lh:5778,,119491/a-h,R 5845 / H (3),,,Nederlands,Noot
tg:lhhs:3873,e56a9913-dee5-53c2-b985-bf144f4e8574,Items,1,isad:lh:87584,,tr:lh:1,,3,C 34 / H (1),,,Nederlands,Noot
tg:lhhs:7563,ac982c6e-785b-55c3-91f0-f31a91095660,Items,1,isad:lh:86792,,tr:lh:5777,,118969/1a-h,W 555 / H (10),,,Nederlands,Noot
tg:lhhs:17070,e04cf427-2209-586f-9b8c-e8b41bfffb6e,Items,1,isad:lh:135876,L 5335 / 62,tr:lh:6395,,149606,,,,Nederlands,Noot
tg:lhhs:12788,30a2416a-3931-5abc-826f-8ae67592941f,Items,1,isad:lh:89796,S 59 / 4106,tr:lh:7870,,211391/1-31,,,,Nederlands,Noot
tg:lhhs:8696,e18e5ccc-ecde-5375-9dbc-8de1017b111b,Items,1,isad:lh:89582,,tr:lh:5436,,106815/3a-c,V 8735 / H,,,Nederlands,Noot
