brocade.id,ResourceID,card,order,Acquisition Note,Registration Number value,Location Number,Archive Note,Warehouse Location (begin),adm.note,Serial Number,Warehouse Location (ende),adm.note.language,adm.note.type
tg:lhsc:684,6dc55640-b9fc-569d-beac-580b064e9b39,Items,1,tr:lh:2939,59352,K2 B 10 A,isad:lh:96716,,,,,Nederlands,remarks
tg:lhsc:1279,b4731182-f254-591a-a7df-4f4b6263ad31,Items,1,,WK,K2 B 64 B,,,,,,Nederlands,remarks
tg:lhsc:6416,049e5824-e57f-5c45-8f22-69f0b1524d65,Items,1,,218017/1,K2 B 65 A,,,,,,Nederlands,remarks
tg:lhsc:759,374c7807-9397-570e-b7ac-233b693074c3,Items,1,tr:lh:6928,172542,K2 B 18 B,isad:lh:96726,,,,,Nederlands,remarks
tg:lhsc:889,f9b73f84-d020-5318-a7de-cc6afbbebcbe,Items,1,tr:lh:2103,39867,K2 B 40 D,isad:lh:96761,,,,,Nederlands,remarks
tg:lhsc:923,90d0435d-841b-5f6d-bdd3-08aece6d2659,Items,1,,102461/3,K2 B 43 A,,,,,,Nederlands,remarks
tg:lhsc:866,65ea93a3-0f5d-5a4e-bf3c-d2c257a631e1,Items,1,tr:lh:1459,26090,K2 B 39 C,,,,,,Nederlands,remarks
tg:lhsc:1150,4033c8db-8ba4-5d17-8c07-2a3200cf1814,Items,1,,44374,K2 C 3,,,,,,Nederlands,remarks
tg:lhsc:974,f72722ec-7527-5808-8921-9d0e5c2aac82,Items,1,,51544,K2 B 45 C,,,,,,Nederlands,remarks
tg:lhsc:9188,f4ee596d-f2e6-58a3-9507-f813e4cb5f63,Items,1,,220906,K2 B 45 E,,,,,,Nederlands,remarks
tg:lhsc:1042,9b580fe2-dedf-5aeb-b5b2-923133569e39,Items,1,tr:lh:2140,40403,K2 B 48 F,,,,,,Nederlands,remarks
tg:lhsc:427,e769403f-7189-56fc-af95-c11e84c94bff,Items,1,tr:lh:498,9541,K2 B 08 B,,,Hoewel niet gesigneerd stond deze buste vroeger in het Kon. Museum voor Schone Kunsten geregistreerd als werk van Frans Joris. (Cf. brief dd. 21.12.1945 van Ary Delen aan Ger Schmook),,,Nederlands,remarks
tg:lhsc:1107,65563560-4578-5289-9232-3aa692d4fb60,Items,1,,121369,K2 B 56 B,,,,,,Nederlands,remarks
tg:lhsc:831,7a4b79ef-d578-582a-9018-18ed74224da7,Items,1,tr:lh:2408,46911,K2 B 34 B,isad:lh:96740,,,,,Nederlands,remarks
tg:lhsc:1687,62ad11fc-797e-502f-9370-585ca1c50c13,Items,1,,98318,K2 52 A,,,,,,Nederlands,remarks
tg:lhsc:718,135dde48-fde5-5082-a586-88de91fc0046,Items,1,tr:lh:507,9685,K2 B 15 A,,,,,,Nederlands,remarks
tg:lhsc:431,56453bf7-3f37-584d-a3fd-52b7586f9498,Items,1,tr:lh:3593,70098,K2 C 5,isad:lh:96709,,,,,Nederlands,remarks
tg:lhsc:1054,29839ebe-7317-53b4-bd17-8cade0222af5,Items,1,,59209,K2 B 50 B,,,,,,Nederlands,remarks
tg:lhsc:962,6c66a023-b211-5d30-8131-f20b8e0704a7,Items,1,tr:lh:1963,35978,K2 B 44 G,isad:lh:96777,,,,,Nederlands,remarks
tg:lhsc:827,5e114be4-606d-5013-a9a9-156222c4ee0f,Items,1,tr:lh:4207,81305,K2 B 33 C,isad:lh:96722,,,,,Nederlands,remarks
tg:lhsc:1111,e583a8bd-f9b3-5a25-93ff-bb1096f2d896,Items,1,tr:lh:9959,52521,K2 B 56 C,isad:lh:96703,,,,,Nederlands,remarks
tg:lhsc:1280,17068039-827b-51f5-9845-55a7842ab05c,Items,1,,WK,K2 B 64 B,,,,,,Nederlands,remarks
tg:lhsc:935,8bc127bc-0eb5-5d82-bdcb-d96e714ec52f,Items,1,,221309/6,K2 B 44 A,,,,,,Nederlands,remarks
tg:lhsc:1003,89f6a345-1100-5d98-84c9-aa13d05e7716,Items,1,tr:lh:6151,141900,K2 B 46 E,isad:lh:96785,,,,,Nederlands,remarks
tg:lhsc:1146,210f738b-66cf-5a49-a052-f70560256b30,Items,1,tr:lh:354,8929,K2 C 1,,,,,,Nederlands,remarks
tg:lhsc:870,e8761c49-ddb8-5d6b-960d-08d9785e800a,Items,1,tr:lh:5492,122170,K2 B 39 E,,,,,,Nederlands,remarks
tg:lhsc:734,fc16b5b7-8e3e-5a44-9635-b5016bac122d,Items,1,,46759,K2 B 16 B,,,,,,Nederlands,remarks
tg:lhsc:734,fc16b5b7-8e3e-5a44-9635-b5016bac122d,Items,2,,59696,Planex KP / R 985,,,,,,Nederlands,remarks
tg:lhsc:734,fc16b5b7-8e3e-5a44-9635-b5016bac122d,Items,3,,86855/2,K2 B 16 B,,,,,,Nederlands,remarks
tg:lhsc:671,6e9fd2bc-a8a9-55e0-92e8-b08d7d9cf5fb,Items,1,tr:lh:2212,42257,K2 B 05 B,,,"Amand de Lattin zegt in zijn boek _Beroemde medeburgers_ dat deze buste een
afgietsel is van het standbeeld van Hiel te Schaarbeek. De onthulling van het
monument had aldaar plaats op 13 oktober 1907.",,,Nederlands,remarks
tg:lhsc:1097,9ee6d884-cea2-5cad-b661-3bbdbb5c5603,Items,1,,104587,K2 B 55 C,,,,,,Nederlands,remarks
tg:lhsc:1078,34ea6a2a-a057-577f-8322-0f5477bf3990,Items,1,,30178,K2 B 53 D,,,,,,Nederlands,remarks
tg:lhsc:1306,a55eead7-0d64-5462-8bb1-13e7b1d7cc64,Items,1,,WK,K2 B 65 D,,,,,,Nederlands,remarks
tg:lhsc:763,563e89a4-2590-5e61-9c0f-c8e139c85567,Items,1,,75198,K2 B 18 C,,,,,,Nederlands,remarks
tg:lhsc:1243,0d6e5966-8c4e-5dc8-9d5c-626c9f9dc548,Items,1,,WK,K2 B 60 C,,,,,,Nederlands,remarks
tg:lhsc:1185,a7afd071-e036-5c1c-958a-551cda78eb5d,Items,1,tr:lh:6202,143725,E 147 / I,,K2 C 12 B,"Hoewel geen activist werd Eekhoud om sommige uitspraken i.v.m. de Vlaamse
eisen tijdens de Eerste Wereldoorlog door de Belgicistische Franstalige pers
zo onder vuur genomen dat hij na de wapenstilstand als leeraar werd geschorst.

Op 27 maart 1920 hebben zijn vrienden en bewonderaars als antwoord en als een
soort rechtsherstel te Schaarbeek een grootse manifestatie ingericht. Op die
viering werden hem een aantal kunstwerken aangeboden o.a. het geschilderd
portret door René Magritte en de buste door Dolf Ledel. Deze laatste voerde op
de huldiging het woord namens de Belgische kunstenaars. De ingegrifte tekst op
het voetstuk van de buste zinspeelt dan ook ongetwijfeld op de kranige wijze
waarop de gebroodroofde, die in die moeilijke periode bovendien zijn vrouw
verloor, zich trachtte staande te houden.",,,Nederlands,remarks
tg:lhsc:919,67f732bf-8f5b-5da0-bdaa-80a3f7ee094d,Items,1,,64967,K2 B 42 E,,,,,,Nederlands,remarks
tg:lhsc:775,6059be3c-28c4-5a6c-a1d8-2b0c2d1c3376,Items,1,,87245,K2 B 20 C,,,,,,Nederlands,remarks
tg:lhsc:9370,2e746cce-f1cf-51da-a6b9-df0237c68279,Items,1,tr:lh:97985,300048,R 564 / I,,K1 B 25 A,,,,Nederlands,remarks
tg:lhsc:1310,61e2024a-fee3-5b46-9038-5aefcbce3739,Items,1,,WK,K2 B 66 B,,,,,,Nederlands,remarks
tg:lhsc:1255,1b1d68ee-746f-58e9-8ae2-db68056f3412,Items,1,,WK,K2 B 61 B,,,,,,Nederlands,remarks
tg:lhsc:9409,9640db43-dc5b-5c99-a80b-c278494bfb1d,Items,1,tr:lh:140191,,K2 B 21 C,,,,,,Nederlands,remarks
tg:lhsc:1039,9ca97dea-5e1a-5392-aa1a-8dce243690d6,Items,1,,126301,K2 B 48 G,,,,,,Nederlands,remarks
tg:lhsc:1193,c9c88d88-ce72-59bd-bd72-249ea73a4447,Items,1,tr:lh:2212,42246,K2 B Permanente,,,,,,Nederlands,remarks
tg:lhsc:9059,472ede0f-28bc-51b7-9cfb-66c25d3a604a,Items,1,tr:lh:9007,220565,K2 B 24 C,isad:lh:96875,,"Beeld van Renaat Ramon, Lettercompositie met BARTOSIK, vervaardigd voor Michel Bartosik, laureaat van de _Trap-prijs_, uitgeloofd door het
gelijknamige tijdschrift, geleid door Tony Rombouts en Maris Bayar. Door
laureaat Michel Bartosik bij Maris Bayar nooit opgehaald.",,,Nederlands,remarks
tg:lhsc:688,8868fbb7-c1c9-5632-8b92-e44faa8f5a78,Items,1,tr:lh:2212,42276,K2 B 11 A,,,,,,Nederlands,remarks
tg:lhsc:722,5ad91390-612f-588c-bfd5-6828d7a7ac25,Items,1,tr:lh:487,9420,K2 B 15 C,isad:lh:96730,,,,,Nederlands,remarks
tg:lhsc:7339,e690fe1c-60cb-59c9-b326-8e4632801198,Items,1,,219258,K2 B 17C,isad:lh:96870,,,,,Nederlands,remarks
tg:lhsc:667,7ec13f4e-4965-5693-bd9e-78db3bc594ca,Items,1,,101690,K2 B 04 B,,,,,,Nederlands,remarks
tg:lhsc:1982,7d7f8f98-9156-532e-9a7a-802cc375d7e6,Items,1,tr:lh:6595,166130/5,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het derde toneelstuk: """"Philippe II"""", van Emile Verhaeren.
Voor Avant- Garde groep """"Lumière",,,Nederlands,remarks
tg:lhsc:1081,34429990-f70a-5af9-9541-7ef726039b06,Items,1,tr:lh:2212,42228,K2 B 54 A,,,,,,Nederlands,remarks
tg:lhsc:958,974b1623-a0cd-5558-b36e-d2450e3515bd,Items,1,,221305,K2 B 44 G,,,,,,Nederlands,remarks
tg:lhsc:7341,944f30dc-217b-51b4-ba88-43ed19904fe5,Items,1,,219259,K2 B 32 B,,,,,,Nederlands,remarks
tg:lhsc:1295,24cb803a-b0d3-5a97-8ddb-b57e72ca3277,Items,1,,WK,K2 B 65 B,,,,,,Nederlands,remarks
tg:lhsc:1503,ade66d13-6db4-57ea-9221-c641691de559,Items,1,tr:lh:6250,147961,K2 B 37 A,isad:lh:96854,,,,,Nederlands,remarks
tg:lhsc:1153,1a4bbd06-e389-52f7-b275-d571ef04bd5d,Items,1,,78339,K2 C 4,,,,,,Nederlands,remarks
tg:lhsc:865,a298062f-86f9-5efe-a646-e110eaa94325,Items,1,tr:lh:2212,42371,K2 B 39 B,,,,,,Nederlands,remarks
tg:lhsc:920,bd991b15-b17a-5149-8523-aaf56f33850e,Items,1,tr:lh:2212,42365,K2 B 42 E,,,,,,Nederlands,remarks
tg:lhsc:1016,0abe9ebc-241f-5490-8928-c1c3088223cb,Items,1,,70796,K2 B 47 B,,,,,,Nederlands,remarks
tg:lhsc:1692,ec7ef1a4-2d16-58a2-ada6-25d12352cdbb,Items,1,tr:lh:6342,234696,Leeszaal,,,,,,Nederlands,remarks
tg:lhsc:1368,7e07d9b7-d34e-5e58-8247-f68f5240d82e,Items,1,tr:lh:439,8755/1,K2 B 77 C,,,,,,Nederlands,remarks
tg:lhsc:832,f00a2bb4-3a5b-53eb-a3d2-e4c6b0117ab8,Items,1,,78226,K2 B 34 B,,,,,,Nederlands,remarks
tg:lhsc:998,d1800dc2-4e01-5194-a413-55098b5b74d1,Items,1,,103129,K2 B 46 D,,,,,,Nederlands,remarks
tg:lhsc:1104,78552b1f-3594-50cd-a091-266796249e4b,Items,1,tr:lh:6625,167172,K2 B 56 A,isad:lh:96700,,,,,Nederlands,remarks
tg:lhsc:1041,22573d84-c9b6-5ca5-ae6c-782d46b1759c,Items,1,,129701,K2 B 48 F,,,,,,Nederlands,remarks
tg:lhsc:424,50fd8afd-39ba-5142-97da-086bb8886d8e,Items,1,,49170,K2 B 59 B,,,,,,Nederlands,remarks
tg:lhsc:977,edf6ad82-e6bf-5ba1-b5e2-9bfce26f3741,Items,1,,51543,K2 B 45 D,,,,,,Nederlands,remarks
tg:lhsc:1684,08cf37aa-6c38-500d-bcec-34a284e4bb3f,Items,1,,199635,K2 B 35 b,,,,,,Nederlands,remarks
tg:lhsc:1112,c3ebd8fd-93ae-5f08-8d3a-d6f66f4ab8a7,Items,1,tr:lh:494,9513,K2 B 56 C,,,,,,Nederlands,remarks
tg:lhsc:824,5d7bc70a-3d39-5a59-a813-4766f4f637e4,Items,1,tr:lh:1963,36247,K2 B 30 B,isad:lh:96744,,,,,Nederlands,remarks
tg:lhsc:961,eaef1f4f-ceb4-5aec-a22f-cd33fde18858,Items,1,,221304,K2 B 44 G,,,,,,Nederlands,remarks
tg:lhsc:432,9ef760ec-09ad-5721-9269-5c964154d8c9,Items,1,,104567,K2 B 67 B,,,,,,Nederlands,remarks
tg:lhsc:1057,9e1290f4-22cb-51f5-a34a-b364908fc01d,Items,1,,235097,K2 B 51 A,,,,,,Nederlands,remarks
tg:lhsc:873,4310edf1-c502-5a7f-b4a8-650ae079495d,Items,1,tr:lh:5113,101044,K2 B 39 E,,,,,,Nederlands,remarks
tg:lhsc:873,4310edf1-c502-5a7f-b4a8-650ae079495d,Items,2,,219364,K2 B 39 E,,,,,,Nederlands,remarks
tg:lhsc:1145,bfdad5bd-c72b-55cb-bed9-ad1ea0de1f7e,Items,1,,78334,,,,,,,Nederlands,remarks
tg:lhsc:1000,4b285160-9046-59d3-8c6f-74d7e6adc0ca,Items,1,tr:lh:6354,148417,K2 B 46 D,isad:lh:96700,,,,,Nederlands,remarks
tg:lhsc:9060,68aef67f-e793-59ea-8520-36f55bf00ad9,Items,1,,174196/a-b,K2 26 A,,,"Het beeld werd in maart 1991 door mevrouw Elisabeth Deroo (achterkleinkind van Alfred Cools), aan het AMVC geschonken en is daarna, bijna onmiddellijk, in langdurig bruikleen gegeven aan C. V. """"Huisvesting-Antwerpen"""". Terruggebracht eind november 2008.",,,Nederlands,remarks
tg:lhsc:936,62778d00-93f1-5594-90d6-ef9b3a2b968d,Items,1,tr:lh:1078,19209/1,K2 B 44 A,isad:lh:96741,,,,,Nederlands,remarks
tg:lhsc:737,3f24bb73-36e8-5112-909d-c5955599d0f6,Items,1,,197275,K2 B 16 C,,,,,,Nederlands,remarks
tg:lhsc:5741,78b7f5ba-1c32-5884-bf54-92e40e4b0ac1,Items,1,tr:lh:97985,202322,S 935  /  I,,K2 B 57 B,,,,Nederlands,remarks
tg:lhsc:1978,74bc179a-23ff-5896-8640-9b0ff0ce1ef4,Items,1,tr:lh:6595,166130/4,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het derde toneelstuk: """"Philippe II"""", van Emile Verhaeren.
Voor Avant- Garde groep """"Lumière",,,Nederlands,remarks
tg:lhsc:2207,e87525b7-4ec0-5dcf-ab6e-3b8f27cff77c,Items,1,,200343,K2 B 37 A,,,,,,Nederlands,remarks
tg:lhsc:808,22a62011-96bc-5f17-a7d9-afde16c0ded1,Items,1,,53758,K2 B 28 B,,,,,,Nederlands,remarks
tg:lhsc:53,324ed6e8-c0e4-5dc3-aa16-d18ceec2d2d6,Items,1,tr:lh:2430,46908,K2 B 26 C,,,Afgietsel van de marmeren buste,,,Nederlands,remarks
tg:lhsc:1094,b4831efa-9318-5be7-9fa9-5a4ab1cff942,Items,1,,104588,K2 B 55 B,,,,,,Nederlands,remarks
tg:lhsc:9220,3fa37144-1dc9-5c7d-9dcd-68c86ad21fd2,Items,1,tr:lh:5566,110850,SC 04 E 1,isad:lh:96877,,,,,Nederlands,remarks
tg:lhsc:1305,2e9db128-3e8f-5edc-8dc9-164952603207,Items,1,,WK,K2 B 65 D,,,,,,Nederlands,remarks
tg:lhsc:760,1339bcd7-ca1f-517c-865e-dbec0993e264,Items,1,tr:lh:2212,42368,K2 B 18 B,,,,,,Nederlands,remarks
tg:lhsc:449,73c65e6f-a057-509a-8a6c-d223bdd4fdec,Items,1,,196920,K2 B 14 A,,,,,,Nederlands,remarks
tg:lhsc:1186,226f9620-ce6f-5b66-ad3d-69eaeaae8ce0,Items,1,tr:lh:6344,148072,K2 C 2 A,,,,,,Nederlands,remarks
tg:lhsc:1169,e941a9b5-2f15-5450-8983-1a63fd54a75b,Items,1,tr:lh:2212,42298,K2 B 06 B,,,Werd aan Piet Janssens geschonken voor zijn jubelfeest op 7 november 1922.,,,Nederlands,remarks
tg:lhsc:1256,9515c8fd-3cc2-5ca5-bdab-09e5b07cf607,Items,1,,WK,K2 B 61 C,,,,,,Nederlands,remarks
tg:lhsc:776,c8250952-5817-5d45-a504-a747384087d3,Items,1,,221307,K2 B 20 C,,,,,,Nederlands,remarks
tg:lhsc:9373,05634d34-0886-5578-bf83-7c4d06355f42,Items,1,tr:lh:97985,300050,D 3509 / I,,K2 B 25 A,,,,Nederlands,remarks
tg:lhsc:1313,7da60b76-1666-5bdc-8b94-3ca33cdafdaf,Items,1,,WK,K2 B 66 D,,,,,,Nederlands,remarks
tg:lhsc:1190,b55be486-9895-503e-bfb0-c9b8a7b4435a,Items,1,,28540/3,M 762 / I,,K2 C 6 A3,K2 C Afficheruimte 2,,,Nederlands,remarks
tg:lhsc:849,1cd6de33-e717-527f-a5bd-f99298d0a5e0,Items,1,,221309/9,K2 B 37 C,,,,,,Nederlands,remarks
tg:lhsc:1201,11c2cecc-5f5d-5ca6-a678-0f2eecef98ed,Items,1,,78224,K2 B 1 C,,,,,,Nederlands,remarks
tg:lhsc:664,6ace3ad5-b377-5558-ac8b-0051b75bde1f,Items,1,,221286,K2 B 03 B,,,,,,Nederlands,remarks
tg:lhsc:1714,ff0a0e0a-0ca8-564d-b33d-8ce77d4a77c9,Items,1,,179781,K2 B 76 B,,,,,,Nederlands,remarks
tg:lhsc:721,7b9986b0-333e-5c5e-bf71-d12dd0b5ba0b,Items,1,,234241,K2 B 15 C,,,Negatief.,,,Nederlands,remarks
tg:lhsc:408,b31232c8-f28e-57a8-aa98-78765504a3d1,Items,1,tr:lh:913,16878,K2 B 22 A,,,,,,Nederlands,remarks
tg:lhsc:1597,5b32d714-bc29-5e05-bfe6-6eed18ed7b1f,Items,1,tr:lh:7669,199595,K2 B 34 A,,,,,,Nederlands,remarks
tg:lhsc:1082,e24b5dce-b3b2-56b9-9d7a-11b9a5b7c736,Items,1,,179253,K2 B 54 B,,,,,,Nederlands,remarks
tg:lhsc:1128,2ad77777-2e0a-5c8c-a523-450ea5def420,Items,1,tr:lh:1223,21155,K2 B 59 A,,,,,,Nederlands,remarks
tg:lhsc:1981,294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3,Items,1,tr:lh:6595,166130/2,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het derde toneelstuk: """"Philippe II"""", van Emile Verhaeren.
Voor Avant- Garde groep """"Lumière",,,Nederlands,remarks
tg:lhsc:869,831b5fa1-9554-5c81-b488-f2d5d6bd1b0e,Items,1,tr:lh:2212,42373,K2 B 39 D,,,,,,Nederlands,remarks
tg:lhsc:886,e0b081da-3b59-511f-8b66-552d3fd293b8,Items,1,tr:lh:2212,42363,K2 B 40 C,,,,,,Nederlands,remarks
tg:lhsc:756,33da8209-b137-58ce-834e-a083564385f4,Items,1,,1128/2,K2 B 17 D,,,,,,Nederlands,remarks
tg:lhsc:1276,b4206bf2-a902-515d-90f6-f3af0983d805,Items,1,,WK,K2 B 63 D,,,,,,Nederlands,remarks
tg:lhsc:1108,522e5be3-8ada-5b7f-a944-46811f7b52c0,Items,1,tr:lh:1146,20154,K2 B 56 B,,,,,,Nederlands,remarks
tg:lhsc:994,5796dddb-5090-51e1-bb4e-58fb9a0bc545,Items,1,tr:lh:9923,147597,K2 B 46 C,,,,,,Nederlands,remarks
tg:lhsc:7199,1356af1c-872f-54ca-921c-adc5e6a7fe5e,Items,1,,219231,K2 B 32 B,,,,,,Nederlands,remarks
tg:lhsc:428,68fc9426-cca0-5fd0-8e7e-09303bf1f719,Items,1,tr:lh:2212,42223,K2 C 1 A,,,"Dit beeld van Jan Blockx werd wellicht na het overlijden van Blockx gemaakt (cf. De Nieuwe Gids, 17 juli 1912). Het stond samen met andere borstbeelden van Schroevens destijds in de gelagzaal van de Vlaamse Opera, tot ze tussen oude rommel op de Vrijdagmarkt versukkelden en verkocht werden. Lode Baekelmans slaagde erin hun spoor terug te vinden en kocht de beelden voor het museum.",,,Nederlands,remarks
tg:lhsc:1364,d48f991c-ed7c-5712-8cc7-a5f1744f571a,Items,1,,52693,K2 B 76 A,,,,,,Nederlands,remarks
tg:lhsc:1734,edef3d43-d41a-51b2-9605-25200b96a9a2,Items,1,tr:lh:6595,166155,K2 B 78 C,isad:lh:96771,,,,,Nederlands,remarks
tg:lhsc:701,1a734321-cc64-5dfc-95ce-123ac604303e,Items,1,tr:lh:6630,163893/A,K2 B 14 C,isad:lh:96721,,,,,Nederlands,remarks
tg:lhsc:1221,e2ae796c-4312-562a-85d4-23ebd830ab69,Items,1,,198563,K2 B 01 A,,,,,,Nederlands,remarks
tg:lhsc:4920,6b0cd9ab-ffbc-5385-998a-c4fd68ad7d48,Items,1,,200723,K2 B 20 A,,,,,,Nederlands,remarks
tg:lhsc:828,eb077197-c50b-5ca0-b291-c9e56ec5de62,Items,1,tr:lh:4207,81306/1,K2 B 33 C,isad:lh:96722,,,,,Nederlands,remarks
tg:lhsc:982,713e97c5-19c1-5fdf-a553-684febe0e14e,Items,1,,43297/3,K2 B 45 E,,,,,,Nederlands,remarks
tg:lhsc:717,2ce52c2c-8731-53c4-945f-fc64725eb780,Items,1,tr:lh:2879,58112,K2 B 15 A,isad:lh:96726,,,,,Nederlands,remarks
tg:lhsc:1372,92c7b1ed-8adb-54fb-ac7c-ddd608e2168c,Items,1,tr:lh:2924,59138,K2 B 77 B,isad:lh:96798,,,,,Nederlands,remarks
tg:lhsc:9257,df8f5f2b-454c-5245-8212-bd02c7fe458f,Items,1,tr:lh:9265,221008,SC 37 A 1,isad:lh:96881,,"Paneel werd vervaardigd voor de """"Experimentele poëzie-tentoonstelling"""", die op zaterdag 9 januari 1960 opende in het Hessenhuis in Antwerpen, een initiatief van het """"Modernistisch Centrum"""". Het gedicht en het kleefwerk is van Ben Klein. Jef Verheyen beschilderde het paneel monochroom in zilverkleur. Zie nota van Ben Klein in dossier K 471 / H.",,,Nederlands,remarks
tg:lhsc:1667,190cdfc1-3a08-57ee-ba33-44398962708f,Items,1,,196921,K2 B 07 A,,,,,,Nederlands,remarks
tg:lhsc:1237,376cd848-ee90-57f5-b243-a0ee3a387e3d,Items,1,,235097/b,K2 B 54 A,,,,,,Nederlands,remarks
tg:lhsc:1149,1a439f79-09b6-5d58-8d91-4c51672d8ddd,Items,1,tr:lh:2212,42245,K2 C 3,,,,,,Nederlands,remarks
tg:lhsc:890,cccecc83-ec92-5c21-bf2e-d22869f6b196,Items,1,tr:lh:2413,47410/4,K2 B 40 D,isad:lh:96759,,,,,Nederlands,remarks
tg:lhsc:5736,588ed434-8cdc-5aa9-94d4-b9db39f8e369,Items,1,,202321,K2 B 57 A,,,,,,Nederlands,remarks
tg:lhsc:1325,efeb48b7-b43d-5445-ba97-7f0c7008da7c,Items,1,,WK242A,K2 B 68 B,,,,,,Nederlands,remarks
tg:lhsc:740,f50e3aac-e193-5501-9c37-0b16d40f617a,Items,1,tr:lh:2212,42370,K2 B 16 E,,,,,,Nederlands,remarks
tg:lhsc:941,cb459b5c-5ed2-5454-bf3c-41c11134cc1b,Items,1,tr:lh:3207,63849,K2 B 44 B,isad:lh:96748,,,,,Nederlands,remarks
tg:lhsc:412,6d68d0e0-7201-5f62-a961-6078e899a096,Items,1,,104569/3,Belpaire-kabinet,,,,,,Nederlands,remarks
tg:lhsc:1077,42d6866a-0d15-5fbd-9692-c896e202b02e,Items,1,tr:lh:3632,70561,K2 B 53 C,isad:lh:96809,,,,,Nederlands,remarks
tg:lhsc:1098,79057b82-06d2-5349-94ff-650a09ae4414,Items,1,,196644,K2 B 55 C,,,,,,Nederlands,remarks
tg:lhsc:1132,e72f4c71-2266-5f11-8d1d-5226bcf0534a,Items,1,,149721,K2 B 59 C,,,,,,Nederlands,remarks
tg:lhsc:804,01adf1b1-0645-5f49-b26f-e3ecc7f88346,Items,1,tr:lh:9804,59817,K2 B 28 A,,,,,,Nederlands,remarks
tg:lhsc:691,098aa89e-8a7f-59d6-8c7e-f76068a17aa5,Items,1,tr:lh:2212,42222/1,K2 B 12 A,,,,,,Nederlands,remarks
tg:lhsc:9410,f2b16e8e-b2b4-578b-9671-dae3b461bf7d,Items,1,,,K2 B 48 E,isad:lh:161783,,,,,Nederlands,remarks
tg:lhsc:1020,7184e6f1-80a6-551b-9ba1-c6b0b87989dd,Items,1,tr:lh:6354,148416,K2 B 47 C,isad:lh:96700,,,,,Nederlands,remarks
tg:lhsc:445,4890d686-2331-535b-85d3-384afea42da1,Items,1,,196918,K2 B 52 C,,,,,,Nederlands,remarks
tg:lhsc:916,eb6ee117-8765-58af-8dad-59441c620b03,Items,1,,196919,K2 B 42 C,,,,,,Nederlands,remarks
tg:lhsc:853,11c49844-c619-5736-8630-4f431a6c6c7d,Items,1,tr:lh:4767,92964,K2 B 38 A,isad:lh:96738,,,,,Nederlands,remarks
tg:lhsc:1165,2442f4ff-517a-596c-b491-419e5fcbc1d7,Items,1,,30696/1,K2 C 9,,,,,,Nederlands,remarks
tg:lhsc:783,5ab8749e-059c-5822-9126-a79e7c250fbf,Items,1,,221283,K2 B 23 B,,,,,,Nederlands,remarks
tg:lhsc:9386,71df2750-156f-5396-8a28-c27f724b1ea4,Items,1,tr:lh:110460,,B 7307/I,,K1 B 49 A,,,,Nederlands,remarks
tg:lhsc:1309,67b0d0cc-fdbf-5e06-a8b2-ca28ffd46948,Items,1,,WK,K2 B 66 B,,,,,,Nederlands,remarks
tg:lhsc:900,2abc0433-04b1-548b-9235-4b71c756033d,Items,1,tr:lh:5793,120168,K2 B 41 C,isad:lh:96765,,,,,Nederlands,remarks
tg:lhsc:453,11738061-c52f-5501-be24-b549099f3c8f,Items,1,,78341,K2 B,isad:lh:96801,,Dit beeld is aan Hugo Verriest geschonken door een groep vrienden en oud-leerlingen ter gelegenheid van de vijfentwintigste verjaardag van zijn priesterwijding in 1889. Dit maakt de datering op het beeld zelf een beetje problematisch.,,,Nederlands,remarks
tg:lhsc:1036,a4b74afd-b139-5ac1-bd0a-cbf1d0e77695,Items,1,tr:lh:5714,115654,K2 B 48 E,isad:lh:96792,,,,,Nederlands,remarks
tg:lhsc:9406,439e9a5f-f6b6-5947-9e32-e14324849a17,Items,1,tr:lh:139856,,K2 B 19 A,isad:lh:96756,,,,,Nederlands,remarks
tg:lhsc:1173,3900526e-09a7-50fd-8c38-4ad6748c5bfa,Items,1,tr:lh:2212,42230,K2 C 12,,,,,,Nederlands,remarks
tg:lhsc:845,ee59fd8a-1578-52a4-b0b7-f04d11dc5fd8,Items,1,tr:lh:2412,46810,K2 B 37 A,,,,,,Nederlands,remarks
tg:lhsc:795,e07a1029-b0d7-5989-89a2-154a90b170f1,Items,1,,84741,K2 B 27 B,,,,,,Nederlands,remarks
tg:lhsc:1061,ef997d04-d986-5bc6-9314-497b1b3a6470,Items,1,tr:lh:2212,42255,K2 B 51 C,,,,,,Nederlands,remarks
tg:lhsc:957,9f63b5a4-c361-5051-99e6-93f27e2b3349,Items,1,tr:lh:3207,63847,K2 B 44 E,isad:lh:96748,,,,,Nederlands,remarks
tg:lhsc:812,bcd6ad22-317d-5796-a7be-57106f2b2260,Items,1,tr:lh:1078,19211/2,K2 B 29 A,isad:lh:96741,,,,,Nederlands,remarks
tg:lhsc:1124,705205be-6fd6-5b2f-8cf3-f46cb39a9ddd,Items,1,tr:lh:2212,42179,K2 B 58 C,isad:lh:96823,,,,,Nederlands,remarks
tg:lhsc:668,ddf96abe-518e-5e7a-86d4-2f1721f815b1,Items,1,tr:lh:2212,42241,K2 B 04 B,,,,,,Nederlands,remarks
