Object Number,Record Type,URL,ResourceID,Reference Number,Temporary Location Note,Carrier Colour,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhsc:978,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:978/N,c3dc0285-c5fe-5fdd-9596-0b8b065a8a5c,BE-ANN07/sc/000000363,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c3dc0285-c5fe-5fdd-9596-0b8b065a8a5c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:997,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:997/N,a1e4552c-9140-5bd0-a6f6-349968958ddb,BE-ANN07/sc/000000382,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a1e4552c-9140-5bd0-a6f6-349968958ddb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:4923,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:4923/N,a7c16f34-4bcd-52a0-ba5a-87e865efb62d,BE-ANN07/sc/000000736,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a7c16f34-4bcd-52a0-ba5a-87e865efb62d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1222,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1222/N,32f691cc-f08e-53b5-ab70-1c1e8f7b361d,BE-ANN07/sc/000000591,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/32f691cc-f08e-53b5-ab70-1c1e8f7b361d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1672,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1672/N,25294799-6b39-5a23-b237-1239fec67b37,BE-ANN07/sc/000000697,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25294799-6b39-5a23-b237-1239fec67b37,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1367,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1367/N,4f92cc36-92a1-5e79-9b70-2566f4843c42,BE-ANN07/sc/000000673,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f92cc36-92a1-5e79-9b70-2566f4843c42,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:702,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:702/N,f08984f3-e2fc-54da-9c61-78add09bfd5a,BE-ANN07/sc/000000105,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f08984f3-e2fc-54da-9c61-78add09bfd5a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1058,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1058/N,b2d880a6-5fe2-56dd-9c45-26b83a820e58,BE-ANN07/sc/000000441,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b2d880a6-5fe2-56dd-9c45-26b83a820e58,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:981,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:981/N,9e2d2511-c461-5249-81e9-6fa358cb5ee2,BE-ANN07/sc/000000366,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9e2d2511-c461-5249-81e9-6fa358cb5ee2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1234,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1234/N,67a0b963-eefd-5594-ba91-168071d6fe20,BE-ANN07/sc/000000602,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67a0b963-eefd-5594-ba91-168071d6fe20,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:714,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:714/N,379e9880-69a2-5f6f-a7a0-0f09c8773834,BE-ANN07/sc/000000113,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/379e9880-69a2-5f6f-a7a0-0f09c8773834,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1371,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1371/N,0715bd05-3144-5daa-a114-53542bd90551,BE-ANN07/sc/000000677,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0715bd05-3144-5daa-a114-53542bd90551,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:939,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:939/N,2369319a-c50f-5def-a165-214f7df26017,BE-ANN07/sc/000000326,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2369319a-c50f-5def-a165-214f7df26017,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1326,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1326/N,a20d053c-d04a-583d-bf00-b619d17fc394,BE-ANN07/sc/000000661,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a20d053c-d04a-583d-bf00-b619d17fc394,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:743,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:743/N,3bf6e521-9afd-56e9-a309-2eaa5b135385,BE-ANN07/sc/000000142,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3bf6e521-9afd-56e9-a309-2eaa5b135385,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:807,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:807/N,17d6cc59-4608-5f8b-a17f-df5e96c36d0e,BE-ANN07/sc/000000199,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/17d6cc59-4608-5f8b-a17f-df5e96c36d0e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1131,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1131/N,8a7b3b53-babc-58c4-aafc-1f1bd993e8c0,BE-ANN07/sc/000000513,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8a7b3b53-babc-58c4-aafc-1f1bd993e8c0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:411,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:411/N,0811e832-be5d-5b3b-a3d4-a6c61c1efdca,BE-ANN07/sc/000000015,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0811e832-be5d-5b3b-a3d4-a6c61c1efdca,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1074,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1074/N,9cb1ea69-87e9-58c4-a753-0c476c73cbe8,BE-ANN07/sc/000000456,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9cb1ea69-87e9-58c4-a753-0c476c73cbe8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:942,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:942/N,9785ef83-ffab-5745-ad19-a502ebae52d8,BE-ANN07/sc/000000328,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9785ef83-ffab-5745-ad19-a502ebae52d8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:692,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:692/N,289dfd9f-6ac6-59f6-934a-f1d3374408f0,BE-ANN07/sc/000000095,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/289dfd9f-6ac6-59f6-934a-f1d3374408f0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:738,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:738/N,caf56308-6bc0-5df9-b5a6-812476b29172,BE-ANN07/sc/000000137,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/caf56308-6bc0-5df9-b5a6-812476b29172,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1648,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1648/N,3a8db150-e483-582a-b619-65d30596b007,BE-ANN07/sc/000000692,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3a8db150-e483-582a-b619-65d30596b007,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1166,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1166/N,e625cf08-bf97-5160-bd2b-9865469d4c3e,BE-ANN07/sc/000000548,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e625cf08-bf97-5160-bd2b-9865469d4c3e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:850,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:850/N,f2b3fb9e-a9fe-58df-aa11-70e64121904f,BE-ANN07/sc/000000241,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f2b3fb9e-a9fe-58df-aa11-70e64121904f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:915,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:915/N,8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,BE-ANN07/sc/000000302,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9413,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9413/N,d38d9708-0516-521b-bb80-a809a561be78,BE-ANN07/sc/000000810,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d38d9708-0516-521b-bb80-a809a561be78,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1023,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1023/N,1000d161-923b-5ee5-a7c7-10c59cf2bded,BE-ANN07/sc/000000407,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1000d161-923b-5ee5-a7c7-10c59cf2bded,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1189,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1189/N,fe58283f-d95f-536b-b453-f0e65d0c382d,BE-ANN07/sc/000000568,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fe58283f-d95f-536b-b453-f0e65d0c382d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:446,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:446/N,3c1850cd-b5d2-5b36-92f7-4d93cac672a2,BE-ANN07/sc/000000050,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3c1850cd-b5d2-5b36-92f7-4d93cac672a2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:780,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:780/N,e63e61af-0b2e-5a83-b452-c4d7c0b747be,BE-ANN07/sc/000000177,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e63e61af-0b2e-5a83-b452-c4d7c0b747be,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:846,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:846/N,ead2be40-f358-5426-861a-7acaf520ca74,BE-ANN07/sc/000000237,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ead2be40-f358-5426-861a-7acaf520ca74,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1170,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1170/N,eef710d9-efd5-5bec-95ac-fc7b8799e862,BE-ANN07/sc/000000552,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eef710d9-efd5-5bec-95ac-fc7b8799e862,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1035,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1035/N,0037c8b2-625d-5e8e-a6f5-fef61711e8d9,BE-ANN07/sc/000000418,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0037c8b2-625d-5e8e-a6f5-fef61711e8d9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9405,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9405/N,768c357c-5e80-57b4-806a-d12062ff20ad,BE-ANN07/sc/000000802,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/768c357c-5e80-57b4-806a-d12062ff20ad,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:903,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:903/N,c8f585cb-9158-5a6f-b8b8-cb72f2a20c43,BE-ANN07/sc/000000291,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c8f585cb-9158-5a6f-b8b8-cb72f2a20c43,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:779,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:779/N,14e6bdc2-e723-55a4-a090-6e6b5b099805,BE-ANN07/sc/000000176,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/14e6bdc2-e723-55a4-a090-6e6b5b099805,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9393,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9393/N,521e73eb-8182-5abc-85db-4ce8f68bb5a6,BE-ANN07/sc/000000792,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/521e73eb-8182-5abc-85db-4ce8f68bb5a6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:796,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:796/N,b6a9e149-8ffb-558d-ad92-c2a949f5b4ba,BE-ANN07/sc/000000191,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b6a9e149-8ffb-558d-ad92-c2a949f5b4ba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1127,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1127/N,b6f7316a-1e65-5e44-812e-50bfaeab2327,BE-ANN07/sc/000000509,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b6f7316a-1e65-5e44-812e-50bfaeab2327,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:811,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:811/N,083bc982-6fca-54b0-8d52-7e46dc42844a,BE-ANN07/sc/000000203,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/083bc982-6fca-54b0-8d52-7e46dc42844a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:954,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:954/N,375f5c29-961d-52ca-bcab-7c02cee5db22,BE-ANN07/sc/000000340,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/375f5c29-961d-52ca-bcab-7c02cee5db22,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1062,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1062/N,6a01793e-dcc5-50d8-8086-332ecf5619d4,BE-ANN07/sc/000000445,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6a01793e-dcc5-50d8-8086-332ecf5619d4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:407,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:407/N,310d02bc-b3f9-54a4-ba0f-f8b0dbf98efc,BE-ANN07/sc/000000011,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/310d02bc-b3f9-54a4-ba0f-f8b0dbf98efc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:4149,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:4149/N,2006b3d1-91a1-57c0-9a01-e100ab2edcf1,BE-ANN07/sc/000000731,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2006b3d1-91a1-57c0-9a01-e100ab2edcf1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9281,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9281/N,ecc3da21-40ad-550b-8d87-945e2c6344d6,BE-ANN07/sc/000000775,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ecc3da21-40ad-550b-8d87-945e2c6344d6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:684,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:684/N,6dc55640-b9fc-569d-beac-580b064e9b39,BE-ANN07/sc/000000087,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6dc55640-b9fc-569d-beac-580b064e9b39,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1279,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1279/N,b4731182-f254-591a-a7df-4f4b6263ad31,BE-ANN07/sc/000000629,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b4731182-f254-591a-a7df-4f4b6263ad31,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:6416,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:6416/N,049e5824-e57f-5c45-8f22-69f0b1524d65,BE-ANN07/sc/000000751,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/049e5824-e57f-5c45-8f22-69f0b1524d65,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:759,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:759/N,374c7807-9397-570e-b7ac-233b693074c3,BE-ANN07/sc/000000156,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/374c7807-9397-570e-b7ac-233b693074c3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:889,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:889/N,f9b73f84-d020-5318-a7de-cc6afbbebcbe,BE-ANN07/sc/000000278,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f9b73f84-d020-5318-a7de-cc6afbbebcbe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:923,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:923/N,90d0435d-841b-5f6d-bdd3-08aece6d2659,BE-ANN07/sc/000000310,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/90d0435d-841b-5f6d-bdd3-08aece6d2659,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:866,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:866/N,65ea93a3-0f5d-5a4e-bf3c-d2c257a631e1,BE-ANN07/sc/000000257,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65ea93a3-0f5d-5a4e-bf3c-d2c257a631e1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1150,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1150/N,4033c8db-8ba4-5d17-8c07-2a3200cf1814,BE-ANN07/sc/000000532,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4033c8db-8ba4-5d17-8c07-2a3200cf1814,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:974,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:974/N,f72722ec-7527-5808-8921-9d0e5c2aac82,BE-ANN07/sc/000000359,In Permanente vanaf 16/10/2004.,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f72722ec-7527-5808-8921-9d0e5c2aac82,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:9188,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:9188/N,f4ee596d-f2e6-58a3-9507-f813e4cb5f63,BE-ANN07/sc/000000772,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f4ee596d-f2e6-58a3-9507-f813e4cb5f63,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1042,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1042/N,9b580fe2-dedf-5aeb-b5b2-923133569e39,BE-ANN07/sc/000000425,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9b580fe2-dedf-5aeb-b5b2-923133569e39,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:427,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:427/N,e769403f-7189-56fc-af95-c11e84c94bff,BE-ANN07/sc/000000031,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e769403f-7189-56fc-af95-c11e84c94bff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1107,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1107/N,65563560-4578-5289-9232-3aa692d4fb60,BE-ANN07/sc/000000489,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/65563560-4578-5289-9232-3aa692d4fb60,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:831,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:831/N,7a4b79ef-d578-582a-9018-18ed74224da7,BE-ANN07/sc/000000223,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7a4b79ef-d578-582a-9018-18ed74224da7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:1687,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:1687/N,62ad11fc-797e-502f-9370-585ca1c50c13,BE-ANN07/sc/000000703,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/62ad11fc-797e-502f-9370-585ca1c50c13,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhsc:718,Beeldhouwwerken,https://anet.be/record/opaclhobj/tg:lhsc:718/N,135dde48-fde5-5082-a586-88de91fc0046,BE-ANN07/sc/000000117,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/135dde48-fde5-5082-a586-88de91fc0046,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
