ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Relation,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type
7cf76a03-8606-5256-b1ed-6404d5ba9790,tg:lhph:37086,e73_OriginalBrocade,1,5fe44f3e-b12f-56a8-b6cc-976a8c988e10,,,,,,,,,,,,,,,,,,,,,,,,au::1539,keywords,"dlod={""name"":""Peter Benoit"",""ark"":""ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10"",""uri"":""/agents/people/57779"",""id"":""au::1539"",""nameWithContext"":[""Pol Arelbeca"",""Bratski"",""Palfi""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10,,,,,,,
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,tg:lhph:16137,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:16137,https://data.letterenhuis.be/ark:/24970/7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,Foto's,,,
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,tg:lhph:16137,e73_DepictedItems,1,a19a2c66-8770-56e6-847e-8ee88671c8d5,au::7377,,,,,,,,,,,,,keywords,"dlod={""name"":""Karel Gessler"",""ark"":""ark:/83110/x0/a19a2c66-8770-56e6-847e-8ee88671c8d5"",""uri"":""/agents/people/78073"",""id"":""au::7377"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a19a2c66-8770-56e6-847e-8ee88671c8d5,,,,,,,,,,,,,,,,,,
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,tg:lhph:16137,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Karel Gessler, met hoed.",descriptive note,Nederlands,,,,,,,,,,,,,,,
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000015383,referentienummer,False,,,,,,,,,,,,
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:16137,brocade id,False,,,,,,,,,,,,
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:16137/N,brocade url,False,,,,,,,,,,,,
7cf9777f-ddbc-54d0-afb6-b8166e19bf6d,tg:lhph:16137,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ffed2a24-d641-5fe7-b2d9-3ca1960508c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""65aba9e5-ef12-4566-8e0d-e723775e7de0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:47005,https://data.letterenhuis.be/ark:/24970/7d1f8622-9126-5935-aaeb-1d2e05847e2e,Foto's,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-11-26,2107-11-26,In Copyright
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19921126,,,,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_CreationTimeSpans,,,,,,,1992-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_DepictedItems,1,39987cf7-e41b-5752-a5fa-6a6b5b6b1798,au::10593,,,,,,,,,,,,,keywords,"dlod={""name"":""Gerrit Kouwenaar"",""ark"":""ark:/83110/x0/39987cf7-e41b-5752-a5fa-6a6b5b6b1798"",""uri"":""/agents/people/73373"",""id"":""au::10593"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/39987cf7-e41b-5752-a5fa-6a6b5b6b1798,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_DepictedItems,2,5682be34-6982-5436-935e-ef1bde8d7e30,au::13690,,,,,,,,,,,,,keywords,"dlod={""name"":""Frits Niessen"",""ark"":""ark:/83110/x0/5682be34-6982-5436-935e-ef1bde8d7e30"",""uri"":""/agents/people/67709"",""id"":""au::13690"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5682be34-6982-5436-935e-ef1bde8d7e30,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_DepictedItems,3,56779259-8c28-5b71-b3ce-82f6880eaaf0,au::2828,,,,,,,,,,,,,keywords,"dlod={""name"":""Hugo Brems"",""ark"":""ark:/83110/x0/56779259-8c28-5b71-b3ce-82f6880eaaf0"",""uri"":""/agents/people/78152"",""id"":""au::2828"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56779259-8c28-5b71-b3ce-82f6880eaaf0,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_DepictedItems,4,978afd13-1056-545c-ab83-987be846b0ad,au::3953,,,,,,,,,,,,,keywords,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_DepictedItems,5,fb93878a-f1a7-5925-a4ea-8b2f4a6416dd,au::5201,,,,,,,,,,,,,keywords,"dlod={""name"":""Jozef Deleu"",""ark"":""ark:/83110/x0/fb93878a-f1a7-5925-a4ea-8b2f4a6416dd"",""uri"":""/agents/people/71809"",""id"":""au::5201"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fb93878a-f1a7-5925-a4ea-8b2f4a6416dd,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_DepictedItems,6,41eeeee7-4a63-59db-aad0-f10e6776b540,au::6750,,,,,,,,,,,,,keywords,"dlod={""name"":""Prins Filip"",""ark"":""ark:/83110/x0/41eeeee7-4a63-59db-aad0-f10e6776b540"",""uri"":""/agents/people/72976"",""id"":""au::6750"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/41eeeee7-4a63-59db-aad0-f10e6776b540,,,,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Presentatie van de bloemlezing ""Hedendaagse Nederlandse dichters"", van de hand van Hugo Brems en Ad Zuiderent. Op deze foto v.l.n.r.: Gerrit Kouwenaar, Frits Niessen, Hugo Claus, Annemarie Deleu, Jozef Deleu, Kroonprins Filip van België. In de Gotische Zaal van het Brusselse Stadhuis.",descriptive note,Nederlands,,,,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000045440,referentienummer,False,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:47005,brocade id,False,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:47005/N,brocade url,False,,,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""55f963b6-5958-509a-a9b2-2feb7f089ba8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f6be8a45-b7c9-4e0c-95df-d9a03ba31c1c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
7d1f8622-9126-5935-aaeb-1d2e05847e2e,tg:lhph:47005,e73_OriginalBrocade,7,a1c32567-a6f4-5ed4-b036-8d40c78dbb6e,,,,,,,,,,,,,,,,,,,,,,,,au::17675,keywords,"dlod={""name"":""Stichting Ons Erfdeel"",""ark"":""ark:/83110/x0/a1c32567-a6f4-5ed4-b036-8d40c78dbb6e"",""uri"":""/agents/corporate_entities/17063"",""id"":""au::17675"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a1c32567-a6f4-5ed4-b036-8d40c78dbb6e,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:16762,https://data.letterenhuis.be/ark:/24970/7d53df36-8e4d-5e2a-97cc-7500019746bc,Foto's,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920-uu-uu,2035-uu-uu,In Copyright
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_CreationActors,1,70bc5b6b-b2fc-50c5-a945-2182d98c35d6,au::8224,photographers,"dlod={""name"":""Frans Haesen"",""ark"":""ark:/83110/x0/70bc5b6b-b2fc-50c5-a945-2182d98c35d6"",""uri"":""/agents/people/78037"",""id"":""au::8224"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/70bc5b6b-b2fc-50c5-a945-2182d98c35d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19200000,,,,,,,,,,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_CreationTimeSpans,,,,,,,1920-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_DepictedItems,2,2ac69053-a353-535f-bd87-7b6921d89aaa,au::8219,,,,,,,,,,,,,keywords,"dlod={""name"":""Paul d' Haese"",""ark"":""ark:/83110/x0/2ac69053-a353-535f-bd87-7b6921d89aaa"",""uri"":""/agents/people/74351"",""id"":""au::8219"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2ac69053-a353-535f-bd87-7b6921d89aaa,,,,,,,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_DepictedItems,3,fda40187-92f8-57fb-a3c5-84bb1f8d8e98,au::8220,,,,,,,,,,,,,keywords,"dlod={""name"":""Reinhoud"",""ark"":""ark:/83110/x0/fda40187-92f8-57fb-a3c5-84bb1f8d8e98"",""uri"":""/agents/people/78200"",""id"":""au::8220"",""nameWithContext"":[""Reinhout d' Haese"",""Reinoud""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fda40187-92f8-57fb-a3c5-84bb1f8d8e98,,,,,,,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Paul d'Haese, zittend bij een venster",descriptive note,Nederlands,,,,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000015994,referentienummer,False,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:16762,brocade id,False,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:16762/N,brocade url,False,,,,,,,,,,,,
7d53df36-8e4d-5e2a-97cc-7500019746bc,tg:lhph:16762,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d2c7a20-8914-527d-890c-c3ca7028b759"", ""ontologyProperty"": """", ""resourceXresourceId"": ""759813fc-e6ce-4e07-8a70-63779a3b9018"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:31181,https://data.letterenhuis.be/ark:/24970/7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,Foto's,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912-uu-uu,2027-uu-uu,In Copyright
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19120000,,,,,,,,,,,,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,e73_CreationTimeSpans,,,,,,,1912-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,e73_DepictedItems,1,8a8cdd97-0fe0-527a-afd5-e0d6da51084f,au::7887,,,,,,,,,,,,,keywords,"dlod={""name"":""Jan van Doesborch"",""ark"":""ark:/83110/x0/8a8cdd97-0fe0-527a-afd5-e0d6da51084f"",""uri"":""/agents/people/59511"",""id"":""au::7887"",""nameWithContext"":[""Jan Grauls"",""Gerald"",""Geerwalt"",""Jan Chris""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8a8cdd97-0fe0-527a-afd5-e0d6da51084f,,,,,,,,,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Jan Grauls, studioportret, aan een tafel, arm uitgestrekt.",descriptive note,Nederlands,,,,,,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000030085,referentienummer,False,,,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:31181,brocade id,False,,,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:31181/N,brocade url,False,,,,,,,,,,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8f3947d7-e23e-5e5d-92ef-cf876c58c5d4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67865782-9ea9-400f-bc75-1ef499dbe533"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:30277,https://data.letterenhuis.be/ark:/24970/7d909320-2c47-5523-9632-401eadb498b0,Foto's,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945-uu-uu,2060-uu-uu,In Copyright
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_CreationActors,1,32e70832-e759-5796-8038-6c012b5a7bff,au::48055,photographers,"dlod={""name"":""Lode Segers"",""ark"":""ark:/83110/x0/32e70832-e759-5796-8038-6c012b5a7bff"",""uri"":""/agents/people/74874"",""id"":""au::48055"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/32e70832-e759-5796-8038-6c012b5a7bff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19450000,,,,,,,,,,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_CreationTimeSpans,,,,,,,1945-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_DepictedItems,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,,,,,,,,,,,,,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b,,,,,,,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_DepictedItems,3,2018af21-393b-5477-95bf-970fba5d20d7,au::7418,,,,,,,,,,,,,keywords,"dlod={""name"":""Jos Gevers"",""ark"":""ark:/83110/x0/2018af21-393b-5477-95bf-970fba5d20d7"",""uri"":""/agents/people/84241"",""id"":""au::7418"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2018af21-393b-5477-95bf-970fba5d20d7,,,,,,,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Jos Gevers, op tafel kloppend in ""Het Gezin van Paemel"" in de K.N.S.",descriptive note,Nederlands,,,,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000029193,referentienummer,False,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:30277,brocade id,False,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:30277/N,brocade url,False,,,,,,,,,,,,
7d909320-2c47-5523-9632-401eadb498b0,tg:lhph:30277,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""78308b28-effa-57ca-b45b-b8815849a613"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1ed261a4-5688-4ca3-8375-f4d0fbd5f254"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:2974,https://data.letterenhuis.be/ark:/24970/7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,Foto's,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-05-22,2092-05-22,In Copyright
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_CreationActors,1,055a7ce5-f6e7-5186-be8c-2a05911d6023,au::50927,photographers,"dlod={""name"":""August Cockx"",""ark"":""ark:/83110/x0/055a7ce5-f6e7-5186-be8c-2a05911d6023"",""uri"":""/agents/people/54182"",""id"":""au::50927"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/055a7ce5-f6e7-5186-be8c-2a05911d6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19770522,,,,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_CreationTimeSpans,,,,,,,1977-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_DepictedItems,2,479fa7e2-9ef0-593f-b050-2f8b9154d25d,au::1349,,,,,,,,,,,,,keywords,"dlod={""name"":""Jozef L. de Belder"",""ark"":""ark:/83110/x0/479fa7e2-9ef0-593f-b050-2f8b9154d25d"",""uri"":""/agents/people/53084"",""id"":""au::1349"",""nameWithContext"":[""L. Uytendaele""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/479fa7e2-9ef0-593f-b050-2f8b9154d25d,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_DepictedItems,3,712e5cbc-f6c7-58ca-a6c9-bc161e8277b3,au::1350,,,,,,,,,,,,,keywords,"dlod={""name"":""Line de Belder-Lambert"",""ark"":""ark:/83110/x0/712e5cbc-f6c7-58ca-a6c9-bc161e8277b3"",""uri"":""/agents/people/69593"",""id"":""au::1350"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/712e5cbc-f6c7-58ca-a6c9-bc161e8277b3,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_DepictedItems,4,ad3d9c45-1057-563d-a471-5e8a8cd250cd,au::29223,,,,,,,,,,,,,keywords,"dlod={""name"":""Maria Gilliams-de Raeymaekers"",""ark"":""ark:/83110/x0/ad3d9c45-1057-563d-a471-5e8a8cd250cd"",""uri"":""/agents/people/50893"",""id"":""au::29223"",""nameWithContext"":[""(Mevr.) Maurice Gilliams""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ad3d9c45-1057-563d-a471-5e8a8cd250cd,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_DepictedItems,5,f86dcb7f-a7ec-5539-9393-98a6465615e0,au::50105,,,,,,,,,,,,,keywords,"dlod={""name"":""Elly Cockx-Indestege"",""ark"":""ark:/83110/x0/f86dcb7f-a7ec-5539-9393-98a6465615e0"",""uri"":""/agents/people/57733"",""id"":""au::50105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f86dcb7f-a7ec-5539-9393-98a6465615e0,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_DepictedItems,6,c526cbe4-717b-5c2c-9bfe-491f98d553c0,au::7555,,,,,,,,,,,,,keywords,"dlod={""name"":""Maurice Gilliams"",""ark"":""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""uri"":""/agents/people/87078"",""id"":""au::7555"",""nameWithContext"":[""Floris van Merckem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0,,,,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Jozef L. de Belder, Line de Belder, Maurice Gilliams, Elly Indestege en Maria de Raeymaekers in de tuin.",descriptive note,Nederlands,,,,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000002757,referentienummer,False,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:2974,brocade id,False,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:2974/N,brocade url,False,,,,,,,,,,,,
7db64a2f-d82e-58a1-a1d0-9ae38e29b3b8,tg:lhph:2974,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""88df67ba-7860-5630-8616-8b3dbddb7b23"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e46c8080-8dd0-40a9-b1af-8b47182fe043"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
7de3bdc9-240d-5f77-acd1-4f1e3cca370e,tg:lhph:52069,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:52069,https://data.letterenhuis.be/ark:/24970/7de3bdc9-240d-5f77-acd1-4f1e3cca370e,Foto's,,,
7de3bdc9-240d-5f77-acd1-4f1e3cca370e,tg:lhph:52069,e73_CreationActors,1,a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,au::7327,photographers,"dlod={""name"":""Nestor Gerard"",""ark"":""ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0"",""uri"":""/agents/people/68507"",""id"":""au::7327"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7de3bdc9-240d-5f77-acd1-4f1e3cca370e,tg:lhph:52069,e73_DepictedItems,2,2a803815-4d59-5357-99ea-6bbee34aaa3b,au::2438,,,,,,,,,,,,,keywords,"dlod={""name"":""August Borms"",""ark"":""ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b"",""uri"":""/agents/people/72830"",""id"":""au::2438"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b,,,,,,,,,,,,,,,,,,
