Object Number,Record Type,URL,ResourceID,Reference Number,Material Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhps:16572,Affiche,https://anet.be/record/opaclhobj/tg:lhps:16572/N,ae6e7d82-59ee-55fb-94cd-aced415708f3,BE-ANN07/ps/000016003,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/ae6e7d82-59ee-55fb-94cd-aced415708f3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:9394,Affiche,https://anet.be/record/opaclhobj/tg:lhps:9394/N,7e5b44a8-2f0c-5331-a646-e6f2680120b0,BE-ANN07/ps/000009221,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7e5b44a8-2f0c-5331-a646-e6f2680120b0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:35212,Affiche,https://anet.be/record/opaclhobj/tg:lhps:35212/N,9dc34530-a328-5f65-92c8-4c445d02d107,BE-ANN07/ps/000034383,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9dc34530-a328-5f65-92c8-4c445d02d107'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:3799,Affiche,https://anet.be/record/opaclhobj/tg:lhps:3799/N,d573674d-c6a9-5775-b179-ee124cb3b1e8,BE-ANN07/ps/000003766,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d573674d-c6a9-5775-b179-ee124cb3b1e8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:55813,Affiche,https://anet.be/record/opaclhobj/tg:lhps:55813/N,a95901ae-c819-5c8b-8a3f-68fcfdefa3e9,BE-ANN07/ps/000051619,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a95901ae-c819-5c8b-8a3f-68fcfdefa3e9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:19687,Affiche,https://anet.be/record/opaclhobj/tg:lhps:19687/N,72176631-88e4-5d02-a88a-89b3b64b1d9a,BE-ANN07/ps/000019064,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/72176631-88e4-5d02-a88a-89b3b64b1d9a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:6061,Affiche,https://anet.be/record/opaclhobj/tg:lhps:6061/N,bd7fb199-292c-593e-8bc1-ace8c3ecd611,BE-ANN07/ps/000005939,Papier,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bd7fb199-292c-593e-8bc1-ace8c3ecd611'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:29231,Affiche,https://anet.be/record/opaclhobj/tg:lhps:29231/N,bb2e3087-96f5-5417-b48e-5e2018f7c77d,BE-ANN07/ps/000028543,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/bb2e3087-96f5-5417-b48e-5e2018f7c77d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:18995,Affiche,https://anet.be/record/opaclhobj/tg:lhps:18995/N,67c86eb8-b19a-5472-89c7-69da0288d504,BE-ANN07/ps/000018377,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/67c86eb8-b19a-5472-89c7-69da0288d504'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:54701,Affiche,https://anet.be/record/opaclhobj/tg:lhps:54701/N,6ba5373a-bc99-51e3-8e06-a728417aaad5,BE-ANN07/ps/000050506,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6ba5373a-bc99-51e3-8e06-a728417aaad5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:49830,Affiche,https://anet.be/record/opaclhobj/tg:lhps:49830/N,0fafd79c-8fe7-5e69-91c0-09930bf8ce40,BE-ANN07/ps/000045697,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0fafd79c-8fe7-5e69-91c0-09930bf8ce40'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:30440,Affiche,https://anet.be/record/opaclhobj/tg:lhps:30440/N,a923c934-1e11-521a-b5a2-77f219122c13,BE-ANN07/ps/000029745,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a923c934-1e11-521a-b5a2-77f219122c13'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:57984,Affiche,https://anet.be/record/opaclhobj/tg:lhps:57984/N,01c3a881-f9fb-53f2-98ed-98e2d2cad3a0,BE-ANN07/ps/000053780,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/01c3a881-f9fb-53f2-98ed-98e2d2cad3a0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:48688,Affiche,https://anet.be/record/opaclhobj/tg:lhps:48688/N,119b24f2-ca0a-5ea1-8ecf-25e6e5963801,BE-ANN07/ps/000044565,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/119b24f2-ca0a-5ea1-8ecf-25e6e5963801'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:3633,Affiche,https://anet.be/record/opaclhobj/tg:lhps:3633/N,8fdbbcfa-8dec-5449-991f-344f67c60a16,BE-ANN07/ps/000003600,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/8fdbbcfa-8dec-5449-991f-344f67c60a16'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:51153,Affiche,https://anet.be/record/opaclhobj/tg:lhps:51153/N,f268c268-4d44-5521-a202-4e914b5d5d52,BE-ANN07/ps/000047008,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f268c268-4d44-5521-a202-4e914b5d5d52'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:2921,Affiche,https://anet.be/record/opaclhobj/tg:lhps:2921/N,50644464-1d72-513e-b58b-800dc06a9d4c,BE-ANN07/ps/000002892,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/50644464-1d72-513e-b58b-800dc06a9d4c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:56696,Affiche,https://anet.be/record/opaclhobj/tg:lhps:56696/N,0b9552ef-9003-52b4-8ae7-ddfc2de5dea2,BE-ANN07/ps/000052487,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0b9552ef-9003-52b4-8ae7-ddfc2de5dea2'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:23796,Affiche,https://anet.be/record/opaclhobj/tg:lhps:23796/N,7c49331d-3bc1-556e-8415-ef761f6d46a0,BE-ANN07/ps/000023138,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7c49331d-3bc1-556e-8415-ef761f6d46a0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:24053,Affiche,https://anet.be/record/opaclhobj/tg:lhps:24053/N,dc0b9e3a-6237-5ba4-ba0d-8025114d2a1e,BE-ANN07/ps/000023395,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/dc0b9e3a-6237-5ba4-ba0d-8025114d2a1e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:59563,Affiche,https://anet.be/record/opaclhobj/tg:lhps:59563/N,10f8813b-e466-5d14-bbb3-fcc359f4ca45,BE-ANN07/ps/000055355,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/10f8813b-e466-5d14-bbb3-fcc359f4ca45'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:42285,Affiche,https://anet.be/record/opaclhobj/tg:lhps:42285/N,f5a1437e-9da2-59dc-8983-e66a2f86266a,BE-ANN07/ps/000038233,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f5a1437e-9da2-59dc-8983-e66a2f86266a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:22884,Affiche,https://anet.be/record/opaclhobj/tg:lhps:22884/N,845b2aa4-0c84-58a2-bcaa-d94dde6f5ce9,BE-ANN07/ps/000022230,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/845b2aa4-0c84-58a2-bcaa-d94dde6f5ce9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:13320,Affiche,https://anet.be/record/opaclhobj/tg:lhps:13320/N,39e3a72d-79df-5291-83a0-35052c5dbce6,BE-ANN07/ps/000012840,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/39e3a72d-79df-5291-83a0-35052c5dbce6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:45540,Affiche,https://anet.be/record/opaclhobj/tg:lhps:45540/N,4f3eb0b5-eda0-520f-9f73-9c4005ad2b7b,BE-ANN07/ps/000041448,Papier,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4f3eb0b5-eda0-520f-9f73-9c4005ad2b7b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:47087,Affiche,https://anet.be/record/opaclhobj/tg:lhps:47087/N,98455711-580c-5d08-bc40-3b3f1b58ae16,BE-ANN07/ps/000042969,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/98455711-580c-5d08-bc40-3b3f1b58ae16'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:16122,Affiche,https://anet.be/record/opaclhobj/tg:lhps:16122/N,ad44cc28-c533-5fd6-a7a3-0d1a5157b5a1,BE-ANN07/ps/000015566,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/ad44cc28-c533-5fd6-a7a3-0d1a5157b5a1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:40742,Affiche,https://anet.be/record/opaclhobj/tg:lhps:40742/N,948358e0-fec6-502d-94a8-bac7643a9e86,BE-ANN07/ps/000036731,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/948358e0-fec6-502d-94a8-bac7643a9e86'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:26594,Affiche,https://anet.be/record/opaclhobj/tg:lhps:26594/N,915c3f29-d658-55d7-b8f0-4cc00ce5d10a,BE-ANN07/ps/000025917,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/915c3f29-d658-55d7-b8f0-4cc00ce5d10a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:41850,Affiche,https://anet.be/record/opaclhobj/tg:lhps:41850/N,3a339c96-fbef-50ed-aece-e0be20224fdf,BE-ANN07/ps/000037817,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3a339c96-fbef-50ed-aece-e0be20224fdf'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:21251,Affiche,https://anet.be/record/opaclhobj/tg:lhps:21251/N,9aaf374b-cb7c-55e2-a9a3-6b5b25adde32,BE-ANN07/ps/000020613,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9aaf374b-cb7c-55e2-a9a3-6b5b25adde32'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:59099,Affiche,https://anet.be/record/opaclhobj/tg:lhps:59099/N,66a8632b-4a10-5042-a453-c09a1dff15d4,BE-ANN07/ps/000054893,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/66a8632b-4a10-5042-a453-c09a1dff15d4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:54351,Affiche,https://anet.be/record/opaclhobj/tg:lhps:54351/N,aa8c3dc4-292c-5329-87d1-480146956c9a,BE-ANN07/ps/000050157,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/aa8c3dc4-292c-5329-87d1-480146956c9a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:29661,Affiche,https://anet.be/record/opaclhobj/tg:lhps:29661/N,6869adf9-e070-5a65-ac54-44383196086f,BE-ANN07/ps/000028971,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6869adf9-e070-5a65-ac54-44383196086f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:34950,Affiche,https://anet.be/record/opaclhobj/tg:lhps:34950/N,d2acbee5-7b96-576c-953d-1f9b2d3f50fd,BE-ANN07/ps/000034121,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d2acbee5-7b96-576c-953d-1f9b2d3f50fd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:53494,Affiche,https://anet.be/record/opaclhobj/tg:lhps:53494/N,7e5168e8-6d65-59e4-b4d3-950ed95736a3,BE-ANN07/ps/000049308,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7e5168e8-6d65-59e4-b4d3-950ed95736a3'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:35642,Affiche,https://anet.be/record/opaclhobj/tg:lhps:35642/N,7742e2b1-9f1f-5e94-8063-2b272415f10d,BE-ANN07/ps/000034813,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7742e2b1-9f1f-5e94-8063-2b272415f10d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:48372,Affiche,https://anet.be/record/opaclhobj/tg:lhps:48372/N,a2f9036c-44ec-5d11-ba7d-651c2c41d0ef,BE-ANN07/ps/000044248,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a2f9036c-44ec-5d11-ba7d-651c2c41d0ef'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:28973,Affiche,https://anet.be/record/opaclhobj/tg:lhps:28973/N,26b28f33-375c-57c0-aea7-f5ebf297772e,BE-ANN07/ps/000028285,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/26b28f33-375c-57c0-aea7-f5ebf297772e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:32187,Affiche,https://anet.be/record/opaclhobj/tg:lhps:32187/N,3ed76a63-9146-506b-bf65-a01cbb93f45a,BE-ANN07/ps/000031458,Doek,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3ed76a63-9146-506b-bf65-a01cbb93f45a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:6431,Affiche,https://anet.be/record/opaclhobj/tg:lhps:6431/N,9f9faafe-6e1e-511f-b887-564ac44a3c9c,BE-ANN07/ps/000006305,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9f9faafe-6e1e-511f-b887-564ac44a3c9c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:30913,Affiche,https://anet.be/record/opaclhobj/tg:lhps:30913/N,525b5755-fd0f-571e-9b51-22523b1c9226,BE-ANN07/ps/000030218,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/525b5755-fd0f-571e-9b51-22523b1c9226'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:50312,Affiche,https://anet.be/record/opaclhobj/tg:lhps:50312/N,a22688f8-7e07-59b2-b851-078126e408ae,BE-ANN07/ps/000046176,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a22688f8-7e07-59b2-b851-078126e408ae'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:2472,Affiche,https://anet.be/record/opaclhobj/tg:lhps:2472/N,0ba9be3e-3559-559c-8044-b8825ee48b25,BE-ANN07/ps/000002444,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0ba9be3e-3559-559c-8044-b8825ee48b25'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:31601,Affiche,https://anet.be/record/opaclhobj/tg:lhps:31601/N,c4fab2d6-9ecf-5194-a536-7de1ec123728,BE-ANN07/ps/000030891,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c4fab2d6-9ecf-5194-a536-7de1ec123728'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:62799,Affiche,https://anet.be/record/opaclhobj/tg:lhps:62799/N,cc418ba2-bd29-5b04-9728-a0ea67347c49,BE-ANN07/ps/000058594,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/cc418ba2-bd29-5b04-9728-a0ea67347c49'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:12161,Affiche,https://anet.be/record/opaclhobj/tg:lhps:12161/N,cb37b08d-7cee-596f-9f9a-8b1200173492,BE-ANN07/ps/000011803,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/cb37b08d-7cee-596f-9f9a-8b1200173492'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:44701,Affiche,https://anet.be/record/opaclhobj/tg:lhps:44701/N,aaf91ff8-c752-5e27-b6e8-92594ba42306,BE-ANN07/ps/000040618,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/aaf91ff8-c752-5e27-b6e8-92594ba42306'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:17699,Affiche,https://anet.be/record/opaclhobj/tg:lhps:17699/N,b227fe13-7bb6-51bc-a4cb-ffd16563ca03,BE-ANN07/ps/000017099,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b227fe13-7bb6-51bc-a4cb-ffd16563ca03'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:59830,Affiche,https://anet.be/record/opaclhobj/tg:lhps:59830/N,15195a32-54b4-5446-83fd-be30a8985ab4,BE-ANN07/ps/000055621,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/15195a32-54b4-5446-83fd-be30a8985ab4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:25212,Affiche,https://anet.be/record/opaclhobj/tg:lhps:25212/N,0c0344dc-af09-5ef8-8218-9930147b9ae8,BE-ANN07/ps/000024551,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0c0344dc-af09-5ef8-8218-9930147b9ae8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:58722,Affiche,https://anet.be/record/opaclhobj/tg:lhps:58722/N,a3427f25-dd48-5e63-9070-df6f93777004,BE-ANN07/ps/000054517,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a3427f25-dd48-5e63-9070-df6f93777004'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:45813,Affiche,https://anet.be/record/opaclhobj/tg:lhps:45813/N,4b179db6-8985-5213-8d76-cf2930eb2bef,BE-ANN07/ps/000041712,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4b179db6-8985-5213-8d76-cf2930eb2bef'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:20010,Affiche,https://anet.be/record/opaclhobj/tg:lhps:20010/N,1f82de59-4963-5525-a8f2-875f2ab9d6fd,BE-ANN07/ps/000019386,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/1f82de59-4963-5525-a8f2-875f2ab9d6fd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhps:17363,Affiche,https://anet.be/record/opaclhobj/tg:lhps:17363/N,a3328d93-a57f-5225-9a2d-e189b5bd87e8,BE-ANN07/ps/000016778,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a3328d93-a57f-5225-9a2d-e189b5bd87e8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
