ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Archive Note,Location Number,adm.note,Serial Number,Warehouse Location (begin),Warehouse Location (ende)
280ebe4a-283a-5a52-b4fe-9d446cf5c2c5,tg:lhph:40492,Items,1,,101765,,M 528 / P,,,,
55fb43ff-5eb0-5fdd-b05a-1ff7b2ba98a1,tg:lhph:27956,Items,1,tr:lh:7142,178455/20,isad:lh:93773,P 568 / P,,,,
2e8f7871-7110-580e-8b03-94c99fdd61c3,tg:lhph:11537,Items,1,tr:lh:2521,50036/2,isad:lh:93115,S 846 / P,,,,
2b9b1d70-e0e5-5fa1-8abb-4d61d415db65,tg:lhph:40168,Items,1,tr:lh:6989,174470/9,isad:lh:92953,M 43828 / P,,,,
a6a643c1-3a58-583b-a1a4-60f4a1172ec3,tg:lhph:16708,Items,1,tr:lh:6713,166436/21,,RR 62 / P,,,,
98836cc7-88dc-5c47-8186-20cafe9a66a2,tg:lhph:45690,Items,1,tr:lh:2044,38322/5,isad:lh:97861,D 476 / P,,,,
3a7e838f-dd24-56b6-9b45-d82b568be456,tg:lhph:42155,Items,1,tr:lh:5834,122794/8,isad:lh:93121,B 7615 / P,,,,
c6769a1f-58dc-5d29-a91a-98d283c59dce,tg:lhph:14735,Items,1,tr:lh:6884,170444/13,isad:lh:94569,D 3523 / P,,,,
ce268649-4e0b-572b-997d-e1fb49fa039b,tg:lhph:24383,Items,1,tr:lh:3942,76122/3,,T 3462 / P,,,,
3d747a1f-3d4c-5ecf-90ce-d6760709916c,tg:lhph:15827,Items,1,tr:lh:2991,60189/2,,F 2695 / P,,,,
46d2700b-2e55-5c9d-9f13-840ab294fee1,tg:lhph:44982,Items,1,,32924/1,,D 156 / P,,,,
7d3cba41-dcb4-56b8-a99a-23289f7dc5ea,tg:lhph:23446,Items,1,tr:lh:3204,63773/23,isad:lh:93032,M 767 / P,,,,
f667c3e2-ecc4-5019-b252-3e49ca84781d,tg:lhph:31882,Items,1,tr:lh:4026,76868/1,,J 416 / P,,,,
ee7b69c7-eb2d-58e7-883e-554ebf8db0ed,tg:lhph:51283,Items,1,tr:lh:139964,,isad:lh:182285,,Bruikleen Vlaamse Gemeenschap - GLN000366,S 935 / 1036,,
ee7b69c7-eb2d-58e7-883e-554ebf8db0ed,tg:lhph:51283,Items,2,tr:lh:139964,,isad:lh:182285,,Bruikleen Vlaamse Gemeenschap - STR10761,S 935 / 484,,
f86374ed-a330-50e3-a1ed-aeca6e52853c,tg:lhph:37055,Items,1,tr:lh:1122,19840/1,,L 776 / P,,,,
67253e62-3e8c-5d53-a91d-0033f2617ff2,tg:lhph:35068,Items,1,,46357,,L 246 / P (II),,,,
dc17e566-48e0-55f5-8d42-c73ae7c4c094,tg:lhph:4226,Items,1,tr:lh:3943,75115/2,,A 2335 / P,,,,
b9edb968-bc80-5a1e-8a79-7a12677838f9,tg:lhph:48558,Items,1,tr:lh:3134,,isad:lh:93789,M 736 / x,,,,
ec4bf5d8-7652-5841-92a6-2d2bb2343be9,tg:lhph:30790,Items,1,tr:lh:5030,99488/10,,G 4125 / P,,,,
fefb01ba-05a6-571c-a2e9-eda3326c54b6,tg:lhph:31928,Items,1,tr:lh:3941,75770/4,,V 9132 / P,,,,
64c48151-fd99-5014-8543-4a6f9b71f1f9,tg:lhph:53314,Items,1,,27381,isad:lh:94137,,,,,
bdf623a7-eaaf-561c-86fc-0fd33c419d35,tg:lhph:51329,Items,1,tr:lh:139964,,isad:lh:182274,,Bruikleen Vlaamse Gemeenschap - GLN000419,S 935 / 1041,,
7ebca837-b4ce-583a-8d1f-6828a737a47f,tg:lhph:33915,Items,1,tr:lh:2894,60095/7,isad:lh:93095,B 1333 / P (Portretten tot 1920.),,,,
97d1e2c7-8e97-567b-9203-a766ddd38b3d,tg:lhph:3449,Items,1,tr:lh:3861,74009/6,,G 994 / P,,,,
de4f6fa7-c202-5b8e-b199-523ed514cdc7,tg:lhph:32607,Items,1,tr:lh:9510,218458/823,isad:lh:95309,B 1183 / P (NEG0081/2/C),,,,
01b771ed-80f3-54c8-bf8f-13428f99d02b,tg:lhph:19557,Items,1,tr:lh:7763,201208/1,isad:lh:94905,M 8235 / P (map IV-V),,,,
5509e5df-d0bc-5029-b88e-26b044b8bbcf,tg:lhph:1474,Items,1,,107138,,S 395 / P,,,,
7a26d77d-abac-50a2-b058-6d119f7f7b52,tg:lhph:9044,Items,1,tr:lh:6726,166713/7,isad:lh:94022,S 3951 / P,,,,
7c8f5b2d-f573-5b4b-81e7-675d4bd13329,tg:lhph:11167,Items,1,,57921/21,,T 3477 / P,,,,
09aa7cee-c8f2-54fa-8c57-c8fea4f8ba72,tg:lhph:24229,Items,1,tr:lh:5253,103387/3,isad:lh:95015,V 15543 / P,,,,
1a5dda24-2360-510a-9ff5-103ab038ee69,tg:lhph:46815,Items,1,tr:lh:6294,146105/2,isad:lh:152920,E 147 / P,,,,
78c3b4dd-dfd8-5a19-a414-98e85b115fa7,tg:lhph:26214,Items,1,tr:lh:1478,26862/1,isad:lh:95138,T 382 / P,,,,
78c3b4dd-dfd8-5a19-a414-98e85b115fa7,tg:lhph:26214,Items,2,tr:lh:1795,31968,,,,,,
78c3b4dd-dfd8-5a19-a414-98e85b115fa7,tg:lhph:26214,Items,3,tr:lh:5832,123650/35,isad:lh:93067,F 162 / P,,,,
60ac9685-2c61-5898-a22c-5b1dc72dd77b,tg:lhph:23016,Items,1,,178964/5,,T 118 / P,,,,
63c3f759-5ff6-55d0-bbbb-33713aeaa78f,tg:lhph:16358,Items,1,tr:lh:3852,74053/3,,G 6034 / P,,,,
8d63b372-1408-5aa6-9258-bb8de7985499,tg:lhph:40538,Items,1,tr:lh:9510,218458/3093,isad:lh:95309,B 1183 / P (NEG00332/3/23),,,,
be6b7fe6-9649-560e-9123-01fe606dc22d,tg:lhph:14365,Items,1,tr:lh:3838,74046/5,,D 2685 / P,,,,
c5f86463-f806-5b21-96a2-e2d1fffd6c4e,tg:lhph:441,Items,1,tr:lh:7314,,isad:lh:92944,FVCA / P (1930/40),,,,
086242e7-dbbb-5bbb-90b4-1e9eca1f45d2,tg:lhph:37405,Items,1,tr:lh:2459,47487/63,isad:lh:93178,B 46743 / P,,,,
0d4a60f8-55ab-5f10-9a2c-a552683a9aff,tg:lhph:4676,Items,1,tr:lh:348,8412,,S 196 / P,,,,
9020f5f2-d837-5465-b7d6-eda82472b67d,tg:lhph:35438,Items,1,,2221,,L 2971 / P,,,,
2cd9e5e5-7678-52b9-9653-29e64beeae07,tg:lhph:5964,Items,1,tr:lh:5510,114123/102,isad:lh:93022,V 4655 / P,,,,
53d420aa-94fe-57ca-8056-a566b1ca3846,tg:lhph:7959,Items,1,tr:lh:4504,86760,,G 994 / P,,,,
1dfb3841-0562-50ea-a832-97fc7238f1f6,tg:lhph:34383,Items,1,tr:lh:9510,218458/1235,isad:lh:95309,B 1183 / P (NEG00128/4/33),,,,
48b4f909-675f-5a70-8694-2d3ba97abe01,tg:lhph:2608,Items,1,tr:lh:6603,163141/842,isad:lh:93324,G 395 / P,,,,
4ae8b47f-ae5f-5bf0-9a0c-4373a8e96196,tg:lhph:33446,Items,1,tr:lh:1602,28779,,K 404 / P,,,,
e9d2a524-2ab9-5354-a2e0-223e700ea40c,tg:lhph:18716,Items,1,tr:lh:3075,61136/99a,isad:lh:93041,H 635 / P,,,,
acc72c26-55b6-5580-873d-4bf275b69df3,tg:lhph:50168,Items,1,,,isad:lh:144075,,,,,
e102ca5a-6a43-5531-adbe-55870cf3752c,tg:lhph:19804,Items,1,tr:lh:7859,203626/1113,isad:lh:94873,M 224 / P (NEG0041/4/22),,,,
e102ca5a-6a43-5531-adbe-55870cf3752c,tg:lhph:19804,Items,2,tr:lh:9854,219752/7,isad:lh:93780,W 213 / P,,,,
1d8eb2e9-8658-5956-b88f-9eb2e49573fd,tg:lhph:1927,Items,1,tr:lh:7322,185654/45,,DD 234 / P,(Fotodepot bovenste rek),,,
4b10ffad-e247-53fb-a703-968ea356313a,tg:lhph:52155,Items,1,tr:lh:3032,,isad:lh:160052,,,B 708 / P,,
ec464d77-1a3d-5f02-8a69-79d8145b0e90,tg:lhph:27055,Items,1,tr:lh:3809,73298/2,,P 285 / P,,,,
f19de148-5850-57c6-baad-3e1d451e8624,tg:lhph:25068,Items,1,tr:lh:3075,61136/77b,isad:lh:93041,V 3452 / P,,,,
46dd8e7c-5c1b-5e48-9fd1-9ae2be5e45aa,tg:lhph:20790,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1950-1952/111),,,,
1667aad9-7935-5668-8c30-8fa956dfc137,tg:lhph:10326,Items,1,tr:lh:3350,66536/3,,D 125 / P,,,,
1667aad9-7935-5668-8c30-8fa956dfc137,tg:lhph:10326,Items,2,,97603/2,isad:lh:176325,D 125 / P (2) (31),,,,
c129ece5-568f-5d71-abcf-ffc0fc80faaf,tg:lhph:46546,Items,1,,203872/123,isad:lh:93917,P 3445 / P,,,,
2aa2b9b3-3b5b-5228-b341-cd3ea7ea8dea,tg:lhph:21882,Items,1,,4179/20,,H 815 / P,,,,
4ee4a792-56c3-5bd9-ae7e-fd2a6212cd61,tg:lhph:8205,Items,1,,75156/2,,W 803 / P,,,,
bf489074-70d9-5ef0-b2ba-3e3a0caa7ef1,tg:lhph:41283,Items,1,tr:lh:3134,63106/31,isad:lh:93789,M 736 / P (I-III),,,,
13ec05a9-0a03-5f40-9c1a-519bcfdbd860,tg:lhph:15124,Items,1,tr:lh:7691,200151/2,,D 86788 / P,,,,
1f4bd9f1-735b-5c5c-a1b5-dc3eb346cfad,tg:lhph:17119,Items,1,tr:lh:952,18037,isad:lh:94828,H 267 / P,,,,
017709ab-a202-53ee-a3d6-de9f989df33c,tg:lhph:41779,Items,1,tr:lh:3832,73726/6,,W 7562 / P,,,,
53831151-6e59-5757-ab80-b2e12d56332a,tg:lhph:44081,Items,1,tr:lh:9982,220279/45,isad:lh:95749,VV 515 / P,,,,
911816f8-4faf-5f96-ab26-94ac7db89b2e,tg:lhph:22257,Items,1,tr:lh:1492,27493/268,,S 9981 / P,,,,
911816f8-4faf-5f96-ab26-94ac7db89b2e,tg:lhph:22257,Items,2,tr:lh:4759,92930/53,isad:lh:93149,S 9981 / P,,,,
911816f8-4faf-5f96-ab26-94ac7db89b2e,tg:lhph:22257,Items,3,tr:lh:5683,114971/1,isad:lh:93140,S 9981 / P,,,,
bd0c4a78-c1e5-5289-946a-a53cefc6a852,tg:lhph:42856,Items,1,tr:lh:7191,179166/106,isad:lh:93778,B 9078 / P,,,,
e127f834-d4f7-5323-8d9a-2ce319517e06,tg:lhph:25592,Items,1,,201220,,W 132 / P,,,,
ea39a130-224d-55df-bad5-640d3d7a0c9c,tg:lhph:50492,Items,1,,,isad:lh:145554,,,,,
79b0e675-bdc4-5ed3-a908-14be9c6d8a90,tg:lhph:37956,Items,1,tr:lh:6376,148919/t,,M 1934 / P (A2),,,,
08fae563-eaee-5ec9-84c8-49e42a32ae15,tg:lhph:49349,Items,1,tr:lh:128740,,isad:lh:131748,,,,,
6e32466b-7cbd-5d0c-888a-7bc6835e1a34,tg:lhph:5437,Items,1,tr:lh:7586,198481/0126,isad:lh:93725,T 3465 / P,,,,
41b491b9-cdd4-5734-bbd9-db069ba9489a,tg:lhph:34679,Items,1,tr:lh:6947,173393/40,isad:lh:95444,L 1628 / P (II),,,,
7d8da93b-3d8d-5dc4-b882-1f1e9c0c4c8c,tg:lhph:31181,Items,1,tr:lh:5898,138388/2,isad:lh:95338,G 7343 / P,,,,
81d4d426-0044-5fee-aa39-e17005baa52c,tg:lhph:29948,Items,1,tr:lh:9510,218458/83,isad:lh:95309,B 1183 / P (NEG0008/4/42),,,,
2ea3d2b3-b783-5d52-af0d-00fde68d7cc7,tg:lhph:36644,Items,1,tr:lh:6603,163141/645b,isad:lh:93324,G 395 / P,,,,
c48a6743-0989-5542-8251-1af8e3a9787a,tg:lhph:50538,Items,1,,,isad:lh:145564,,,,,
e8cc321c-e36f-5b8d-a608-1426ffdba7d6,tg:lhph:52505,Items,1,tr:lh:923,,isad:lh:162422,D 325 / 1011,,,,
022c79b6-f6e9-5127-878f-973705ef5932,tg:lhph:18346,Items,1,tr:lh:7859,203626/204,isad:lh:94873,M 224 / P (NEG0006/7/33),,,,
d401a3e1-83af-5da3-940d-9c6493b4dc70,tg:lhph:33016,Items,1,tr:lh:9510,218458/928,isad:lh:95309,B 1183 / P (NEG0093/4/21 tot 25),,,,
3372a74d-509d-55a1-bc2f-85903c02e9bf,tg:lhph:2258,Items,1,tr:lh:7327,185970/9,isad:lh:93182,P 45 / P,,,,
70d02221-045d-58dd-b08a-836c28bf3327,tg:lhph:46116,Items,1,tr:lh:3327,203855/37,isad:lh:109801,C 395 / ARC (374),,,,
0ccb421e-46fb-54f3-8d27-6323af068ec3,tg:lhph:10776,Items,1,tr:lh:833,16060,,U 956 / P,,,,
0ccb421e-46fb-54f3-8d27-6323af068ec3,tg:lhph:10776,Items,2,tr:lh:5834,122793/336,isad:lh:92962,U 956 / P,,,,
c6f10e13-5c91-53ec-803c-4cbc9eb9a430,tg:lhph:8655,Items,1,tr:lh:1605,28831/2,,S 112 / P,,,,
2fe3f57a-b937-5e9f-ab6f-27a5482f00a0,tg:lhph:9947,Items,1,tr:lh:7192,179231/25,isad:lh:94095,S 5947 / P,,,,
72a7f635-bcee-5142-8cbb-5b5233f51bb8,tg:lhph:13859,Items,1,,47594,isad:lh:93780,C 3473 / P,,,,
72a7f635-bcee-5142-8cbb-5b5233f51bb8,tg:lhph:13859,Items,2,,220545/5,isad:lh:93780,C 3473 / P,,,,
3e81ad5a-99c4-57de-af0f-7bdf1a9c7df2,tg:lhph:27405,Items,1,tr:lh:7414,196532/4,isad:lh:93514,V 486 / P,,,,
40e4bf22-172e-5491-9652-572ae316bcb9,tg:lhph:25438,Items,1,tr:lh:7501,218195/6,,T 37 / P,,,,
ae4e49eb-7096-5df3-8ef6-54538918aa61,tg:lhph:11864,Items,1,tr:lh:6836,168762/1,isad:lh:94247,C 2843 / P,,,,
8d95bf33-4dbe-51c3-812a-08edff613fc8,tg:lhph:22607,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P ((GF)1899-1909/5),,,,
7a00ceb1-30af-5698-9dbe-9ac6b18de832,tg:lhph:21928,Items,1,tr:lh:139964,,isad:lh:163290,,Bruikleen Vlaamse Gemeenschap - STR13072,S 935 / 495,,
abdcbc30-693f-5265-9560-55e9509f117f,tg:lhph:43314,Items,1,tr:lh:5584,111577/80,isad:lh:93015,M 656 / P,,,,
607a3fab-3a0b-5ef9-a17c-46b1c4b927d5,tg:lhph:15574,Items,1,,103149/5,,E 3745 / P,,,,
80b42192-c495-5792-8c45-c60fd78dc183,tg:lhph:41329,Items,1,,239906,,M 76295 / P,,,,
1910e9a3-1ea4-5760-ab00-7c8cdafce6c6,tg:lhph:17549,Items,1,tr:lh:1492,27493/26,,H 51 / P,,,,
4f7592ef-365b-5b33-920c-7825c7cf9797,tg:lhph:23915,Items,1,tr:lh:3590,69894/70,isad:lh:95005,M 8235 / P (map III),,,,
18a150b2-7176-5b2b-b6e4-f8b30a2c8ad5,tg:lhph:34229,Items,1,tr:lh:277,5316,isad:lh:95421,W 173 / P,,,,
18a150b2-7176-5b2b-b6e4-f8b30a2c8ad5,tg:lhph:34229,Items,2,tr:lh:3043,60747/4,,W 173 / P,,,,
e58caa9e-7327-53a3-9d7c-592fa41ddc3c,tg:lhph:5067,Items,1,tr:lh:4094,79271/4,isad:lh:93708,A 4107 / P,,,,
e58caa9e-7327-53a3-9d7c-592fa41ddc3c,tg:lhph:5067,Items,2,tr:lh:5585,111601/14,,A 4107 / P,,,,
4b49bd85-18e3-553f-ab4f-fd3b251e352f,tg:lhph:49719,Items,1,,,isad:lh:137494,,,,,
63a0fb01-8fc7-58e7-bc27-68ba7554532b,tg:lhph:36214,Items,1,tr:lh:6415,148738/55,isad:lh:93559,W 508 / P,,,,
277e3cc5-b1d9-5414-aeed-051d346eee1a,tg:lhph:28524,Items,1,tr:lh:6591,162958/5,isad:lh:95230,V 3915 / P,,,,
2b4c2136-8047-522b-94aa-32a4c4ca200a,tg:lhph:6866,Items,1,tr:lh:7601,198980/27,isad:lh:93452,G 9947 / P,,,,
7ecc407c-5adc-5821-a887-efb614f8f450,tg:lhph:18192,Items,1,tr:lh:7859,203626/137,isad:lh:94873,M 224 / P (NEG0005/2/1),,,,
0d27afc1-a93d-5b59-bf2f-998441c37256,tg:lhph:7774,Items,1,tr:lh:7000,175710/11 - 13 - 16,isad:lh:170886,,,,,
f2cd3fa0-58f8-5cb7-a410-ae125ba56931,tg:lhph:5749,Items,1,,234798/436,,Y 952 / P,,,,
e26702de-1b74-5d6d-97eb-1cc3146c46aa,tg:lhph:34507,Items,1,tr:lh:9510,218458/1267,isad:lh:95309,B 1183 / P (NEG00133/1/31),,,,
2c09c269-74ea-535f-931d-f6f0f2b93339,tg:lhph:49037,Items,1,,,isad:lh:131035,,,LL 169 / 49,,
57ba24c2-8017-5a82-8e2c-f70ed5551fa6,tg:lhph:17267,Items,1,,84840/2,,H 3822 / P,,,,
1975f083-6fea-54a0-a9a8-6ae8d1d88934,tg:lhph:41407,Items,1,tr:lh:1867,34763/26b,isad:lh:94467,O 295 / P (A1),,,,
e0b9c039-dfe4-5dc1-93e9-45ffbb02b865,tg:lhph:8481,Items,1,tr:lh:3480,69041/2,,V 917 / P,,,,
60adff1a-64d3-549f-94dd-f3a2aba4baf2,tg:lhph:20114,Items,1,tr:lh:7859,203626/1272,isad:lh:94873,M 224 / P (NEG0046/3/2),,,,
21216f63-a89f-5054-8c1e-e8afe491fef6,tg:lhph:22129,Items,1,tr:lh:5834,122793/302,isad:lh:92962,H 8373 / P,,,,
280b277c-c7e7-54ae-8385-e1ca5ca27463,tg:lhph:25316,Items,1,tr:lh:6462,158575/318,isad:lh:93743,V 3484 / P,,,,
c00ee401-299e-5448-b1af-ad3ac884e3ec,tg:lhph:45917,Items,1,,203846/15,isad:lh:94146,C 395 / ARC (374),,,,
b5a9cd91-d46a-5932-930a-c717e76ee364,tg:lhph:12065,Items,1,,196679,,B 512 / P,,,,
6daeac00-1137-58ad-868b-fe69ad6780a5,tg:lhph:44605,Items,1,,220805,isad:lh:95825,G 975 / P,,,,
6b30d684-8161-5810-9fda-a4e2dd73cdec,tg:lhph:39335,Items,1,tr:lh:4315,83408/32,isad:lh:94463,,,M 335 / P,,
a7c71567-6cf6-540c-a98d-017403b46a8a,tg:lhph:10058,Items,1,,60871/5,,S 649 / P,,,,
3e7e64b9-02f4-5457-bbd5-a46b3ef7604d,tg:lhph:46638,Items,1,tr:lh:7195,179263/18,isad:lh:93917,P 3445 / P,,,,
b167eba5-3195-56d0-b7b1-47373a4e52ff,tg:lhph:18468,Items,1,tr:lh:3788,72652/5,isad:lh:94881,H 593 / P,,,,
61b50be8-8d5d-5f40-8567-a6be69974335,tg:lhph:2576,Items,1,tr:lh:6603,163141/591,isad:lh:93324,G 395 / P,,,,
d1d140cc-fe2f-5583-9479-0136644080f7,tg:lhph:33738,Items,1,tr:lh:9510,218458/1129,isad:lh:95309,B 1183 / P (NEG00116/2/1),,,,
09cc8616-d244-5f98-a800-cb68b0f5bc4a,tg:lhph:31705,Items,1,tr:lh:4127,80126/22,,J 3368 / P,,,,
03c04d1e-a3dd-52e0-9964-4065df3926cb,tg:lhph:30817,Items,1,,30012/2,,G 415 / P (II),,,,
03c04d1e-a3dd-52e0-9964-4065df3926cb,tg:lhph:30817,Items,2,,87687/2,,G 415 / P (II),,,,
2166e0d0-8026-521a-8b0e-fafae35bcdce,tg:lhph:50216,Items,1,tr:lh:1182,20394/6,isad:lh:94469,C 315 / P,,,,
827c2bf4-fadb-53e6-bcfd-22b3019d8bb4,tg:lhph:33692,Items,1,tr:lh:365,7304,,K 6 / P,,,,
827c2bf4-fadb-53e6-bcfd-22b3019d8bb4,tg:lhph:33692,Items,2,tr:lh:2381,45120/1,isad:lh:132105,K 6 / P,,,,
46d3a2ce-722a-53c8-85e3-f75a5f919cca,tg:lhph:7324,Items,1,,140809/1,,S 935 / P,,,,
46d3a2ce-722a-53c8-85e3-f75a5f919cca,tg:lhph:7324,Items,2,tr:lh:139964,,isad:lh:161171,,Bruikleen Vlaamse Gemeenschap - STR11272,S 935 / 487,,
64ff556a-a84f-5d2e-8f53-2fbca6b19a13,tg:lhph:49467,Items,1,,,isad:lh:95662,,,W 909 / 6,,
a6fdeeb6-dc9e-580c-b52b-be13a7ebf07f,tg:lhph:34157,Items,1,tr:lh:1426,24759/1,,W 1469 / P,,,,
7057ac8a-1917-5c92-b677-177190abcbd6,tg:lhph:5319,Items,1,tr:lh:1206,20566/4,isad:lh:93311,Z 3755 / P,,,,
0ce71244-1c45-506b-9e3c-3a47585229f3,tg:lhph:52381,Items,1,tr:lh:139964,,isad:lh:182564,,Bruikleen Vlaamse Gemeenschap - STR10425,S 935 / 484,,
0835ed7b-4418-5f60-91a9-350192a47660,tg:lhph:28174,Items,1,tr:lh:4231,81775/103,isad:lh:93123,V 36695 / P,,,,
6c9832bb-6410-58a0-8688-463240f925a6,tg:lhph:32980,Items,1,tr:lh:1224,22251/51,,K 293 / P,,,,
92d75af1-ff63-5d74-907f-d94894dce3c8,tg:lhph:47880,Items,1,tr:lh:7336,210310/2,isad:lh:103960,S 59 /P,,,,
acd72294-c684-5081-b25d-0fc05c34bab4,tg:lhph:20544,Items,1,tr:lh:7859,203626/1499,isad:lh:94873,M 224 / P (NEG0052/5/28),,,,
35f7ee64-c87f-5ae9-aff8-417d11e2bd79,tg:lhph:14918,Items,1,tr:lh:6008,141241/3,isad:lh:93322,D 4813 / P,,,,
ddb8374e-20e3-585f-a1e8-b5b9bf72f379,tg:lhph:27281,Items,1,,49815,,P 3725 / P,,,,
8162e909-90e0-5989-bb0f-89c6e731a02b,tg:lhph:16925,Items,1,tr:lh:6071,137454/417,isad:lh:93676,S 176 / P,,,,
5381e9e6-e89f-587c-9960-e49ef52078eb,tg:lhph:22579,Items,1,,40495/4,,H 905 / P,,,,
d99af720-5e9a-51b5-885d-185530042b9d,tg:lhph:41057,Items,1,tr:lh:6783,167912/24,isad:lh:94330,M 6439 / P,,,,
15e96dc6-9b65-577a-b90f-cbbf94ae2093,tg:lhph:17637,Items,1,tr:lh:7333,186208/5,,H 518 / P,,,,
39666a4e-e317-580d-babd-37a123202f96,tg:lhph:46792,Items,1,,234926,,E 154 / P,,,,
9df6b74e-31d9-5a00-88d3-80be1ff7d55e,tg:lhph:39765,Items,1,tr:lh:4256,82690/24,isad:lh:93877,M 435 / P (I),,,,
57319273-37db-52de-ab0b-de7a73befa66,tg:lhph:26869,Items,1,tr:lh:6788,168030/117,isad:lh:93841,V 454 / P,,,,
a1a5187e-fb62-5d35-bfa6-a5029852d2ae,tg:lhph:43590,Items,1,tr:lh:4158,80544/8,isad:lh:95742,D 39267 / P,,,,
b0731113-0994-5c7d-83eb-cd37709515f1,tg:lhph:24854,Items,1,tr:lh:7325,186004,,NN 76 / P,,,,
6bd78f4c-fd39-5b61-9694-d2737c5784e6,tg:lhph:46268,Items,1,tr:lh:2400,46522,isad:lh:93620,C 34 / P (GF),,,,
47f3696a-2c26-59d1-a73e-216303b7c5e3,tg:lhph:25746,Items,1,tr:lh:7726,200461/11a en g,isad:lh:93406,J 416 / P,,,,
9ca27528-64dd-5eae-b70a-0de2d5951f13,tg:lhph:22083,Items,1,tr:lh:882,16079/29,isad:lh:93498,H 8373 / P,,,,
9533c491-f75e-5b7d-b4b7-16d0e0b8af47,tg:lhph:38877,Items,1,tr:lh:9510,218458/2715,isad:lh:95309,B 1183 / P (NEG00293/1/5),,,,
616c627a-1459-59df-8721-f4de610eac98,tg:lhph:51954,Items,1,,,isad:lh:158040,,,,,
8f659083-65c6-5a7a-bd82-8f0a1077857c,tg:lhph:36490,Items,1,tr:lh:9510,218458/1841,isad:lh:95309,B 1183 / P (NEG00200/3/17),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,1,tr:lh:178,2635/a,,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,10,tr:lh:3204,63773/29,isad:lh:93032,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,11,tr:lh:3415,67542/4,,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,12,tr:lh:4759,92930/70,isad:lh:93149,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,13,tr:lh:5218,103030/10a,isad:lh:93087,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,2,tr:lh:992,18460/110,isad:lh:93647,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,3,tr:lh:1078,19309/2,isad:lh:93499,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,4,tr:lh:1122,19838/2,,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,5,tr:lh:1492,27493/103,,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,6,tr:lh:2091,39641/2,isad:lh:94003,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,7,tr:lh:2250,43224/1,isad:lh:93793,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,8,tr:lh:2988,60198/46,isad:lh:93789,K 376 / P (I-III),,,,
4f625a7c-9b23-5777-a651-172a013bf6e3,tg:lhph:33368,Items,9,tr:lh:3106,62332/5,,K 376 / P (I-III),,,,
e8077d88-b2f1-5c75-830d-e9b793eaab27,tg:lhph:2126,Items,1,tr:lh:6031,133326/1,,B 435 / P,,,,
e8077d88-b2f1-5c75-830d-e9b793eaab27,tg:lhph:2126,Items,2,,235872,,L 645 / P,,,,
f0ebbffa-36ea-51e2-b6ce-ba60bf6b5bba,tg:lhph:18038,Items,1,tr:lh:3941,75091/1,,H 5467 / P,,,,
f0ebbffa-36ea-51e2-b6ce-ba60bf6b5bba,tg:lhph:18038,Items,2,tr:lh:5862,136937,,H 5467 / P,,,,
2993ceb2-c0e5-5d5d-bcb4-4abf6bf19855,tg:lhph:31355,Items,1,tr:lh:3683,71287,,J 2547 / P,,,,
2993ceb2-c0e5-5d5d-bcb4-4abf6bf19855,tg:lhph:31355,Items,2,tr:lh:6074,138235/147,,J 2547 / P,,,,
5ae86faa-fd43-50d3-a491-3f3cfd52016f,tg:lhph:53969,Items,1,tr:lh:140159,,isad:lh:183099,D 125 / P (3) 5,,,,
35a774ee-6931-5df9-8a80-38bcf6d6de16,tg:lhph:18891,Items,1,tr:lh:7859,203626/538,isad:lh:94873,M 224 / P (NEG0018/7/34),,,,
ead8140a-1608-54c5-bb5a-fdee123b64dd,tg:lhph:29335,Items,1,tr:lh:6461,158560/25,isad:lh:94760,R 2325 / P,,,,
0bf7dec6-42dd-5103-80e6-72fa3d47679c,tg:lhph:49934,Items,1,tr:lh:139785,,,B 71857 / P,,,,
28d68581-39af-5832-be94-2d4e4b0bd8a4,tg:lhph:48626,Items,1,tr:lh:7872,,isad:lh:121614,S 59 /P,,,,
664b284c-3ccb-5db2-8d32-0eed33ade2a0,tg:lhph:35316,Items,1,tr:lh:9510,218458/1485,isad:lh:95309,B 1183 / P (NEG00158/1/4A),,,,
