Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Description,Description Type,Description Language,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Title,Title Type,Title Language,Material Records,ire.isaar.uuid,Creation ISAAR Brocade ID,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier
,,784a6994-54bc-584a-87d4-2cdea914c75b,,,,,1,MaterialRecords,tg:lhpr:2262,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""4a7cb1fe-3c00-51e8-9278-33901a279f3e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c4f43735-6c00-4099-830b-1add9631bff8"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:10296,Prenten,7b6020e0-ecc5-5198-858b-56b57128ddea,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7b6020e0-ecc5-5198-858b-56b57128ddea,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,7b6020e0-ecc5-5198-858b-56b57128ddea,,,,,1,ImmaterialContent,tg:lhpr:10296,,,,,,,,,,,,,,,,18797840-5c11-53e1-b30a-823ba91d8eb0,au::4826,artists (visual artists),"dlod={""name"":""Albert Daenens"",""ark"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""uri"":""/agents/people/49136"",""id"":""au::4826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0
,,7b6020e0-ecc5-5198-858b-56b57128ddea,,,,,1,Items,tg:lhpr:10296,,,,,tr:lh:2432,47441/160,D 1175 / I (Doos 3),isad:lh:127006,,,,,,,,,,,,
,,7b6020e0-ecc5-5198-858b-56b57128ddea,,,,,2,Items,tg:lhpr:10296,,,,,tr:lh:2432,47442/226,D 1175 / I (Doos 3),isad:lh:127006,,,,,,,,,,,,
,,7b6020e0-ecc5-5198-858b-56b57128ddea,,,,,1,MaterialRecords,tg:lhpr:10296,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""6c82c52c-9543-57ff-aa71-cd758f5c701c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ba355ad-26dc-4699-8d9b-6859ec1088cd"", ""inverseOntologyProperty"": """"}]",,,,,
,,7b6020e0-ecc5-5198-858b-56b57128ddea,,,,,1,MaterialRecords,tg:lhpr:10296,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""dcf1e405-a74d-53b2-87ec-516a5a5c04a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""55fd0027-7646-42ae-a610-b6c786e09160"", ""inverseOntologyProperty"": """"}]",,,,,
,,7b6020e0-ecc5-5198-858b-56b57128ddea,,,,,1,Titles,tg:lhpr:10296,id.title/ti,,,,,,,,,,,Rhythmen,titles proper,Dutch (language),,,,,,
tg:lhpr:3481,Prenten,7e2fad21-78ef-588f-a055-f47542a37e3f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e2fad21-78ef-588f-a055-f47542a37e3f,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,7e2fad21-78ef-588f-a055-f47542a37e3f,,,,,1,ImmaterialContent,tg:lhpr:3481,,,,,,,,,,,,,,,,66016cae-1991-5e46-9fbd-7a12d4c18c22,au::17782,artists (visual artists),"dlod={""name"":""Henri van Straten"",""ark"":""ark:/83110/x0/66016cae-1991-5e46-9fbd-7a12d4c18c22"",""uri"":""/agents/people/69272"",""id"":""au::17782"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/66016cae-1991-5e46-9fbd-7a12d4c18c22
,,7e2fad21-78ef-588f-a055-f47542a37e3f,,,,,1,Items,tg:lhpr:3481,,,,,tr:lh:4674,89056/25,S 932 / I,isad:lh:96489,"Gepubliceerd in _Lijmen gevolgd door het Been_, Manteau, 1943, p. 207

Ook in het bezit van het Letterenhuis: een mechanische afdruk (repro) van deze
prent die behoort tot een reeks van 13 repro's (inv. nr: 220490/2-14,
plaatsing: S 932/I (KT) doos) aan ons geschonken door Atelier De Ganzen weide,
Uithoorn. Naar aanleiding van een heruitgave van Lijmen/ Het been 2007. (boek
is ook in ons bezit).",,,,,,,,,,,
,,7e2fad21-78ef-588f-a055-f47542a37e3f,,,,,2,Items,tg:lhpr:3481,,,,,,220490/2-14,S 932 / I,,"Gepubliceerd in _Lijmen gevolgd door het Been_, Manteau, 1943, p. 207

Ook in het bezit van het Letterenhuis: een mechanische afdruk (repro) van deze
prent die behoort tot een reeks van 13 repro's (inv. nr: 220490/2-14,
plaatsing: S 932/I (KT) doos) aan ons geschonken door Atelier De Ganzen weide,
Uithoorn. Naar aanleiding van een heruitgave van Lijmen/ Het been 2007. (boek
is ook in ons bezit).",,,,,,,,,,,
,,7e2fad21-78ef-588f-a055-f47542a37e3f,,,,,1,MaterialRecords,tg:lhpr:3481,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""7e702d72-db78-55ec-aca5-d117252d5be5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38361a1b-4b42-469b-9a40-d29fb2e763a7"", ""inverseOntologyProperty"": """"}]",,,,,
,,7e2fad21-78ef-588f-a055-f47542a37e3f,,,,,1,MaterialRecords,tg:lhpr:3481,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""3410febe-1eaa-516f-84ed-55fa7299a552"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4b21f5c-2191-49c6-baba-fc58d81dae3b"", ""inverseOntologyProperty"": """"}]",,,,,
,,7e2fad21-78ef-588f-a055-f47542a37e3f,,,,,1,Titles,tg:lhpr:3481,id.title/ti,,,,,,,,,,,Illustratie van Lijmen en Het Been van Willem Elsschot,titles proper,Dutch (language),,,,,,
tg:lhpr:1460,Prenten,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e4cb60b-2b24-5d04-be2a-0e3b3683048d,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,,,,,1,ImmaterialContent,tg:lhpr:1460,,,,,,,,,,,,,,,,cff5ae51-d5fb-5f44-874e-bc6e9cdec12f,au::12829,artists (visual artists),"dlod={""name"":""Jan Baptist P. Michiels"",""ark"":""ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f"",""uri"":""/agents/people/93729"",""id"":""au::12829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f
,,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,,,,,2,ImmaterialContent,tg:lhpr:1460,,,,,,,,,,,,,,,,cff5ae51-d5fb-5f44-874e-bc6e9cdec12f,au::12829,engravers (printmakers),"dlod={""name"":""Jan Baptist P. Michiels"",""ark"":""ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f"",""uri"":""/agents/people/93729"",""id"":""au::12829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f
,,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,,,,,1,Items,tg:lhpr:1460,,,,,tr:lh:4768,93664,Planex KP / B 365,isad:lh:96258,,,,,,,,,,,,
,,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,,,,,2,Items,tg:lhpr:1460,,,,,tr:lh:6413,152361,Planex KP / B 365,isad:lh:96260,,,,,,,,,,,,
,,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,,,,,1,MaterialRecords,tg:lhpr:1460,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""0a4e1ef1-ab33-5b5a-a860-d984591189a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c15f9dc-6ae2-4ffe-8880-5b19eb3bc6be"", ""inverseOntologyProperty"": """"}]",,,,,
,,7e4cb60b-2b24-5d04-be2a-0e3b3683048d,,,,,1,MaterialRecords,tg:lhpr:1460,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""f7a53970-cbb3-59df-a68e-5d0ebc2ac103"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50a7c309-0935-43ff-9b14-0eb7f0d91df6"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2880,Prenten,7f494ab7-62e9-523e-953b-7674b0fd731c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7f494ab7-62e9-523e-953b-7674b0fd731c,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,7f494ab7-62e9-523e-953b-7674b0fd731c,,,,,1,ImmaterialContent,tg:lhpr:2880,,,,,,,,,,,,,,,,afed7e0b-efef-5465-b5a1-8af76cb0e62d,au::13516,artists (visual artists),"dlod={""name"":""Jos Nauwens"",""ark"":""ark:/83110/x0/afed7e0b-efef-5465-b5a1-8af76cb0e62d"",""uri"":""/agents/people/62889"",""id"":""au::13516"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/afed7e0b-efef-5465-b5a1-8af76cb0e62d
,,7f494ab7-62e9-523e-953b-7674b0fd731c,,,,,1,Items,tg:lhpr:2880,,,,,tr:lh:4772,93944,"Planex GP / X, 3",isad:lh:96451,,,,,,,,,,,,
,,7f494ab7-62e9-523e-953b-7674b0fd731c,,,,,2,Items,tg:lhpr:2880,,,,,tr:lh:5427,106450,"Planex GP / X, 3",isad:lh:96455,,,,,,,,,,,,
,,7f494ab7-62e9-523e-953b-7674b0fd731c,,,,,1,MaterialRecords,tg:lhpr:2880,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""147e3521-89f3-5d61-8292-a218f30f00c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e7f350e-09d0-40b1-8489-b68c99bfa3e5"", ""inverseOntologyProperty"": """"}]",,,,,
,,7f494ab7-62e9-523e-953b-7674b0fd731c,,,,,1,MaterialRecords,tg:lhpr:2880,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""bc3776de-a848-5723-b8cc-f76e3ac3dc91"", ""ontologyProperty"": """", ""resourceXresourceId"": ""82cd53f7-66f2-4cdb-ae1f-ae507434b47f"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:1728,Prenten,801a26b8-ec2b-52c9-84e1-4432f988604f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/801a26b8-ec2b-52c9-84e1-4432f988604f,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,801a26b8-ec2b-52c9-84e1-4432f988604f,,,,,1,ImmaterialContent,tg:lhpr:1728,,,,,,,,,,,,,,,,b24cf319-e359-5260-a8cd-8dde07790c9a,au::14591,artists (visual artists),"dlod={""name"":""Edward Pellens"",""ark"":""ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a"",""uri"":""/agents/people/64933"",""id"":""au::14591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a
,,801a26b8-ec2b-52c9-84e1-4432f988604f,,,,,1,Items,tg:lhpr:1728,,,,,,102754/1,Planex KP / T 3465,isad:lh:96298,"**Publicatie** Timmermans, Felix - Pellens, Edward [ill.], _Boerenpsalm_. Antwerpen: De Papegaai, 1944, p. 13.",,,,,,,,,,,
,,801a26b8-ec2b-52c9-84e1-4432f988604f,,,,,2,Items,tg:lhpr:1728,,,,,tr:lh:9854,218661,P 249 / I,isad:lh:96298,"**Publikatie:** Timmermans, Felix - Pellens, Edward [ill.], _Boerenpsalm_.
Antwerpen: De Papegaai, 1944, p. 13.",,,,,,,,,,,
,,801a26b8-ec2b-52c9-84e1-4432f988604f,,,,,1,MaterialRecords,tg:lhpr:1728,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""eeae209b-a009-5a3b-8b03-0bfe267f8fcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cb930698-8ab2-4d70-ba27-1326a1720f25"", ""inverseOntologyProperty"": """"}]",,,,,
,,801a26b8-ec2b-52c9-84e1-4432f988604f,,,,,1,MaterialRecords,tg:lhpr:1728,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""d6a19780-5996-544b-a048-3593d1df1b8b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""218c9608-f1f4-4049-a59e-46777c8da5c9"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2296,Prenten,80811a36-b06b-58bc-9bc2-b0c081b95b7f,Letterenhuis,https://data.letterenhuis.be/ark:/24970/80811a36-b06b-58bc-9bc2-b0c081b95b7f,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,80811a36-b06b-58bc-9bc2-b0c081b95b7f,,,,,1,ImmaterialContent,tg:lhpr:2296,,,,,,,,,,,,,,,,afed7e0b-efef-5465-b5a1-8af76cb0e62d,au::13516,artists (visual artists),"dlod={""name"":""Jos Nauwens"",""ark"":""ark:/83110/x0/afed7e0b-efef-5465-b5a1-8af76cb0e62d"",""uri"":""/agents/people/62889"",""id"":""au::13516"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/afed7e0b-efef-5465-b5a1-8af76cb0e62d
,,80811a36-b06b-58bc-9bc2-b0c081b95b7f,,,,,1,Items,tg:lhpr:2296,,,,,,27381/820,Planex KP / M 5165,,(1) 27381/820 : (r.b.)_Veiling Apers 26.6.17_,,,,,,,,,,,
,,80811a36-b06b-58bc-9bc2-b0c081b95b7f,,,,,2,Items,tg:lhpr:2296,,,,,tr:lh:6960,173822,Planex KP / M 5165,,(1) 27381/820 : (r.b.)_Veiling Apers 26.6.17_,,,,,,,,,,,
,,80811a36-b06b-58bc-9bc2-b0c081b95b7f,,,,,1,MaterialRecords,tg:lhpr:2296,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""9226a92d-838b-53d2-b2ed-c88f893bc274"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aeff8c84-e1a5-4247-a93b-d958843094c1"", ""inverseOntologyProperty"": """"}]",,,,,
,,80811a36-b06b-58bc-9bc2-b0c081b95b7f,,,,,1,MaterialRecords,tg:lhpr:2296,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""aa3bb6c1-6a39-5d81-87f1-080ab597011b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""303276ae-ba8e-4723-b440-4f6f17edce93"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:3281,Prenten,80de0d1e-0cda-5ffa-9964-ba4096a01468,Letterenhuis,https://data.letterenhuis.be/ark:/24970/80de0d1e-0cda-5ffa-9964-ba4096a01468,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,1,ImmaterialContent,tg:lhpr:3281,,,,,,,,,,,,,,,,eaaaa5b4-6973-5a1f-a535-0356ff177160,au::4563,artists (visual artists),"dlod={""name"":""Elsa Courtoit"",""ark"":""ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160"",""uri"":""/agents/people/81693"",""id"":""au::4563"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,1,Items,tg:lhpr:3281,,,,,,39529,C 3843 / I,,Vier exemplaren,,,,,,,,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,2,Items,tg:lhpr:3281,,,,,,43787/13,C 3843 / I,,Vier exemplaren,,,,,,,,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,3,Items,tg:lhpr:3281,,,,,,69430,C 3843 / I,,Vier exemplaren,,,,,,,,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,4,Items,tg:lhpr:3281,,,,,tr:lh:6749,167286/4,C 3843 / I,isad:lh:96333,Vier exemplaren,,,,,,,,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,1,MaterialRecords,tg:lhpr:3281,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""9721e2b9-5c50-5fbb-86e6-26161b9a73c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1113a93c-e41b-4519-b4dc-9dbf91b57cd3"", ""inverseOntologyProperty"": """"}]",,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,1,MaterialRecords,tg:lhpr:3281,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""c2f7434f-cea6-57e7-b10f-64df8ef20887"", ""ontologyProperty"": """", ""resourceXresourceId"": ""346cb73f-6922-42b4-8fc1-eeae77b567dd"", ""inverseOntologyProperty"": """"}]",,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,1,MaterialRecords,tg:lhpr:3281,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""9b1e8106-659e-5ec5-bfd0-d87231d4949f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""13fa6a14-7626-489a-9710-7d20efee593e"", ""inverseOntologyProperty"": """"}]",,,,,
,,80de0d1e-0cda-5ffa-9964-ba4096a01468,,,,,1,MaterialRecords,tg:lhpr:3281,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b034312-acff-4993-b96d-0f918fb7dd07"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:1554,Prenten,8218098a-5665-598e-b6f4-c0eca798e9eb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8218098a-5665-598e-b6f4-c0eca798e9eb,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,1,ImmaterialContent,tg:lhpr:1554,,,,,,,,,,,,,,,,6fa972fa-b963-5b2c-a60e-16f1dbbfbe79,au::9347,artists (visual artists),"dlod={""name"":""Frans van Immerseel"",""ark"":""ark:/83110/x0/6fa972fa-b963-5b2c-a60e-16f1dbbfbe79"",""uri"":""/agents/people/81953"",""id"":""au::9347"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6fa972fa-b963-5b2c-a60e-16f1dbbfbe79
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,1,Items,tg:lhpr:1554,,,,,tr:lh:604,11656/D,I 353/I Planex GT,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",V1 B,,,,,,,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,2,Items,tg:lhpr:1554,,,,,tr:lh:692,14401/D,I 353/I Planex GT,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",V1 B,,,,,,,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,3,Items,tg:lhpr:1554,,,,,,86995/D,I 353/I Planex GT,,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",V1 B,,,,,,,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,4,Items,tg:lhpr:1554,,,,,tr:lh:139964,,,isad:lh:144190,"rechtsonder in potlood gesigneerd """"F Van Immerseel",,S 935 / 471,,,,,,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,1,MaterialRecords,tg:lhpr:1554,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""68181e5d-2821-5d6a-a171-e72f72e33e03"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9d0b729-d946-4247-b638-5f9b38e5fa1e"", ""inverseOntologyProperty"": """"}]",,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,1,MaterialRecords,tg:lhpr:1554,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""a1e94099-5c2b-5823-85d4-ab7ed150dfed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a03d2ea1-0955-47dc-9a0f-fff948455dc0"", ""inverseOntologyProperty"": """"}]",,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,1,MaterialRecords,tg:lhpr:1554,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""ae46f27a-f177-535a-b090-ffc79e3f886f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c42c3fea-dbe3-4d89-a10c-4d106b7b1af1"", ""inverseOntologyProperty"": """"}]",,,,,
,,8218098a-5665-598e-b6f4-c0eca798e9eb,,,,,1,MaterialRecords,tg:lhpr:1554,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""4d57faca-b7de-5a4d-a86f-2491bdddef70"", ""ontologyProperty"": """", ""resourceXresourceId"": ""549e5c90-3e56-4dd4-8213-c0f1e9bcb491"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:3325,Prenten,831f9085-7938-5761-9f7d-4b6dbe0d4a09,Letterenhuis,https://data.letterenhuis.be/ark:/24970/831f9085-7938-5761-9f7d-4b6dbe0d4a09,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,831f9085-7938-5761-9f7d-4b6dbe0d4a09,,,,,1,ImmaterialContent,tg:lhpr:3325,,,,,,,,,,,,,,,,eaaaa5b4-6973-5a1f-a535-0356ff177160,au::4563,artists (visual artists),"dlod={""name"":""Elsa Courtoit"",""ark"":""ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160"",""uri"":""/agents/people/81693"",""id"":""au::4563"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160
,,831f9085-7938-5761-9f7d-4b6dbe0d4a09,,,,,1,Items,tg:lhpr:3325,,,,,,129032,C 3843 / I,isad:lh:96371,,,,,,,,,,,,
,,831f9085-7938-5761-9f7d-4b6dbe0d4a09,,,,,2,Items,tg:lhpr:3325,,,,,tr:lh:6278,147910/2,C 3843 / I,isad:lh:96476,,,,,,,,,,,,
,,831f9085-7938-5761-9f7d-4b6dbe0d4a09,,,,,1,MaterialRecords,tg:lhpr:3325,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""90bab23d-40b0-54ea-8be3-b38572333209"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a00b1dd6-933f-4140-bd25-b63544b86b7b"", ""inverseOntologyProperty"": """"}]",,,,,
,,831f9085-7938-5761-9f7d-4b6dbe0d4a09,,,,,1,MaterialRecords,tg:lhpr:3325,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""519e9921-b844-5e28-8f50-f97f42416978"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae36365b-cb54-4efd-b3cb-4eabe6653adf"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2190,Prenten,847f41d1-af26-515f-acf7-320c95604180,Letterenhuis,https://data.letterenhuis.be/ark:/24970/847f41d1-af26-515f-acf7-320c95604180,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,847f41d1-af26-515f-acf7-320c95604180,,,,,1,Items,tg:lhpr:2190,,,,,,27381/49,Planex KP / H 847,,Artiest : Jan Wiericx,,,,,,,,,,,
,,847f41d1-af26-515f-acf7-320c95604180,,,,,2,Items,tg:lhpr:2190,,,,,,52629,Planex KP / H 847,,Artiest : Jan Wiericx,,,,,,,,,,,
,,847f41d1-af26-515f-acf7-320c95604180,,,,,1,MaterialRecords,tg:lhpr:2190,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""2923ef36-af78-563d-955b-41e27556f4eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf7c2dff-7b76-4f64-a0f6-708aeadd222b"", ""inverseOntologyProperty"": """"}]",,,,,
,,847f41d1-af26-515f-acf7-320c95604180,,,,,1,MaterialRecords,tg:lhpr:2190,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""14f63383-8eba-5e75-b9da-0016236d77d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1dd7a00-9dfd-489f-860c-f94755572b36"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:9300,Prenten,86df218b-3efb-5217-89bf-57bc1b86a048,Letterenhuis,https://data.letterenhuis.be/ark:/24970/86df218b-3efb-5217-89bf-57bc1b86a048,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,1,ImmaterialContent,tg:lhpr:9300,,,,,,,,,,,,,,,,4760982e-5ce9-5771-b79b-df46fdcb981d,au::19541,artists (visual artists),"dlod={""name"":""Piet Verhaert"",""ark"":""ark:/83110/x0/4760982e-5ce9-5771-b79b-df46fdcb981d"",""uri"":""/agents/people/49234"",""id"":""au::19541"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4760982e-5ce9-5771-b79b-df46fdcb981d
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,1,Items,tg:lhpr:9300,,,,,tr:lh:1173,20277,Planex GP / C 34,isad:lh:96267,(1) ets ; (2) mechanische reproductie,V2 E,,,,,,,,,,
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,2,Items,tg:lhpr:9300,,,,,,141988,Planex GP / C 34,,(1) ets ; (2) mechanische reproductie,,,,,,,,,,,
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,3,Items,tg:lhpr:9300,,,,,tr:lh:5009,99307/1,Planex GP / C 34,,Met blindstempel Stadsbibliotheek Antwerpen,,,,,,,,,,,
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,4,Items,tg:lhpr:9300,,,,,tr:lh:2212,43537/5,Planex GP / C 34,,"Grote reproductie 42 x 32 (64 x 49), met opschrift: 'herinnering aan mijn privaat-Conscience tentoonstelling in 't Syndikaat van 11 juli tot 4 augustus 1912. J. Baetes"""".",,,,,,,,,,,
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,5,Items,tg:lhpr:9300,,,,,tr:lh:323,6934,Planex GP / C 34,,Met opdracht aan Pol de Mont van Piet Verhaert,,,,,,,,,,,
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,1,MaterialRecords,tg:lhpr:9300,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""c31cf0fb-25b4-5b6e-a326-8e70c930458b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1bf5cc8-a3fa-4894-b14b-543b57202d81"", ""inverseOntologyProperty"": """"}]",,,,,
,,86df218b-3efb-5217-89bf-57bc1b86a048,,,,,1,MaterialRecords,tg:lhpr:9300,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""07bd27a2-13fd-5ff2-be67-61e6a05502f7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c0183ee2-20d2-45a5-8f4c-17ecb43fd2cc"", ""inverseOntologyProperty"": """"}]",,,,,
