Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Immaterial Record,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,source_code,Carrier Type,Colour,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Illustration URL,Illustration Type,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Legacy Information Value,Legacy Information Type,Legacy Information Published,Mark Text,Mark Type,Mark Language,Material,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier,Title,Title Type,Title Language,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Type,Start Date,Start Date Type,End Date,End Date Type
,,5ebbb908-4853-5cba-a2cd-a451426177e0,,,,,1,ProductionTechniques,tg:lhpr:2858_#5,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pkh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,woodcut (process),,,,
tg:lhpr:5696_#2,Prenten,6199f72a-6a63-5f2b-9962-61dd982c6da0,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6199f72a-6a63-5f2b-9962-61dd982c6da0,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Acquisitions,tg:lhpr:5696_#2,,,tr:lh:2130,"dlod={""name"":""Archiefstukken van Pieter de Mets"",""ark"":""ark:/24970/x0/40401ce3-943d-5394-8b33-739b7504cfd0"",""uri"":""/repositories/11/accessions/14973"",""id"":""tr:lh:2130"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/40401ce3-943d-5394-8b33-739b7504cfd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Annotations,tg:lhpr:5696_#2,adm.note,,,,,"**Publicatie:** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Archives,tg:lhpr:5696_#2,,,,,,,,,isad:lh:96595,"dlod={""name"":""Prenten door Pieter de Mets"",""ark"":""ark:/24970/x0/220cf240-bd7f-5de8-a68b-f6000d1680c0"",""uri"":""/repositories/11/archival_objects/212656"",""id"":""isad:lh:96595"",""nameWithContext"":[""Werkstukken"",""Kunstwerken""],""resourceName"":""Archief van Pieter de Mets"",""resourceArk"":""ark:/24970/x0/68d1fbd1-7c5b-502a-8399-6fea2363910b"",""resourceURI"":""/repositories/11/resources/2772"",""resourceID"":""isad:lh:96592"",""capacity"":""Prenten door Pieter de Mets"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/220cf240-bd7f-5de8-a68b-f6000d1680c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Carrier,tg:lhpr:5696_#2,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Descriptions,tg:lhpr:5696_#2,id.title/subTitle,,,,,,,,,,,,,,2 exemplaren,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,DimensionSourceNotes,tg:lhpr:5696_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"26,6 x 20,8",,,,,,,,,"26,6 x 20,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,DimensionSourceNotes,tg:lhpr:5696_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"46,6 x 31,5",,,,,,,,,"46,6 x 31,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,,Dimensions,tg:lhpr:5696_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,266.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,,Dimensions,tg:lhpr:5696_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,208.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,,Dimensions,tg:lhpr:5696_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,466.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,,Dimensions,tg:lhpr:5696_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,315.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Images,tg:lhpr:5696_#2,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:47175,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,ImmaterialRecord,tg:lhpr:5696_#2,brocade.immaterial_uuid,"[{""resourceId"": ""184d321c-5d21-5f51-a69e-9e002064bb9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ab08b4d-08a0-424a-8d44-6dc15d4e910a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Items,tg:lhpr:5696_#2,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:2130,40290/1,M 546 / I (Doos II),isad:lh:96595,"**Publicatie:** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICONOGRAFIE\5696i.tif,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000001002,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:5696_#2,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:5696/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,2,LegacyInformation,,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1)35610: Niet ingeschreven gevonden, 12-03-1948;
(2)40290/1: P. de Mets, 08-02-1950",herkomst,False,,,,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,Marks,tg:lhpr:5696_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1-2)Onder in de prent: _A Borms / Cel 310 / Leuven / Leve Vlaanderen! /
Pieter De Mets / Antwerpen .. Cappellenbosch / 1922_; (1)links onder de prent
met potlood: _91/100_; (b)links onder de prent met potlood: _12/100_;
(a-b)rechts onder de prent met potlood: __Pieter De Mets._ / Cappellenbosch_",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,2,OriginalBrocade,tg:lhpr:5696_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a803815-4d59-5357-99ea-6bbee34aaa3b,au::2438,keywords,"dlod={""name"":""August Borms"",""ark"":""ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b"",""uri"":""/agents/people/72830"",""id"":""au::2438"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a803815-4d59-5357-99ea-6bbee34aaa3b,,,,,,,,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,ProductionActors,tg:lhpr:5696_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d5f4241-c9ca-5dc2-af40-7f61734e4756,,,,,,,,au::12712,artists (visual artists),"dlod={""name"":""Pieter de Mets"",""ark"":""ark:/83110/x0/1d5f4241-c9ca-5dc2-af40-7f61734e4756"",""uri"":""/agents/people/80563"",""id"":""au::12712"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d5f4241-c9ca-5dc2-af40-7f61734e4756,,,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,1,ProductionTechniques,tg:lhpr:5696_#2,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pdn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drypoint (printing process),,,,
,,6199f72a-6a63-5f2b-9962-61dd982c6da0,,,,,,ProductionTimeSpans,tg:lhpr:5696_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922-09-30,reconstructie,,
tg:lhpr:2566_#2,Prenten,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/619fbc27-a65f-54eb-b991-1ed9f5c35aa2,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,Colours,tg:lhpr:2566_#2,kenmerken/lhtechbasispr.lhkleur,,,,,,,,,,,kor,,gold (color),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,DimensionSourceNotes,tg:lhpr:2566_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"27 x 17,6",,,,,,,,,"27 x 17,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,,Dimensions,tg:lhpr:2566_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,270.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,,Dimensions,tg:lhpr:2566_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,176.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,Images,tg:lhpr:2566_#2,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:742704,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,ImmaterialRecord,tg:lhpr:2566_#2,brocade.immaterial_uuid,"[{""resourceId"": ""63816cdc-a17f-5455-ad12-d21efa05a238"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2de42e09-26e4-41e6-8921-d533f4a166e7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,Items,tg:lhpr:2566_#2,,,,,,,,,,,,,,,,,,,,,,,,,39114,"Planex GP / IX, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRES028/ico/2566i.jpg,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000302,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:2566_#2,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:2566/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,3,LegacyInformation,,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(2) r.o.: stempel : _Dokumentatie L. De Veen-Hiel_,herkomst,False,,,,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,Marks,tg:lhpr:2566_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"l.o.: _W. BATTAILLE '93_

m.o.: _PRUDENS VAN DUYSE Recht was zijn schild! Waarheid, zijn zwaard! De taal
is gansch het volk! Emanuel Hiel._",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,2,OriginalBrocade,tg:lhpr:2566_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74430b3a-282d-5013-b777-363c2b882eaa,au::6111,keywords,"dlod={""name"":""Prudens van Duyse"",""ark"":""ark:/83110/x0/74430b3a-282d-5013-b777-363c2b882eaa"",""uri"":""/agents/people/70425"",""id"":""au::6111"",""nameWithContext"":[""Prudens Simplicitas""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/74430b3a-282d-5013-b777-363c2b882eaa,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,3,OriginalBrocade,tg:lhpr:2566_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f,au::8849,keywords,"dlod={""name"":""Emanuel Hiel"",""ark"":""ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f"",""uri"":""/agents/people/70227"",""id"":""au::8849"",""nameWithContext"":[""G. Hendrikssone""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f,,,,,,,,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,ProductionActors,tg:lhpr:2566_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b67ed02-a643-54ea-960f-6524425f0c69,,,,,,,,au::1153,artists (visual artists),"dlod={""name"":""Willem Battaille"",""ark"":""ark:/83110/x0/2b67ed02-a643-54ea-960f-6524425f0c69"",""uri"":""/agents/people/66841"",""id"":""au::1153"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2b67ed02-a643-54ea-960f-6524425f0c69,,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,1,ProductionTechniques,tg:lhpr:2566_#2,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lithography,,,,
,,619fbc27-a65f-54eb-b991-1ed9f5c35aa2,,,,,,ProductionTimeSpans,tg:lhpr:2566_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893,,,
tg:lhpr:9133_#1,Prenten,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,Letterenhuis,https://data.letterenhuis.be/ark:/24970/61dbcd30-1866-52e9-bcd4-48c18fdcbc86,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,Acquisitions,tg:lhpr:9133_#1,,,tr:lh:891,"dlod={""name"":""Schenking van Lodewijk van Boeckel"",""ark"":""ark:/24970/x0/0fdf4f09-9ae3-50eb-8416-57cd6f71f7f3"",""uri"":""/repositories/11/accessions/13557"",""id"":""tr:lh:891"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/0fdf4f09-9ae3-50eb-8416-57cd6f71f7f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,Archives,tg:lhpr:9133_#1,,,,,,,,,isad:lh:96673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,Carrier,tg:lhpr:9133_#1,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,Descriptions,tg:lhpr:9133_#1,note.lhdetail,,,,,,,,,,,,,,De spotprent is de titelpagina van het maandblad L' Estrille (nr 9 van het jaar 1868).,detailbeschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,DimensionSourceNotes,tg:lhpr:9133_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"49 x 34,5",,,,,,,,,"49 x 34,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,,Dimensions,tg:lhpr:9133_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,490.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,,Dimensions,tg:lhpr:9133_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,345.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,Images,tg:lhpr:9133_#1,ill.highres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:232471,Hoge resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,2,Images,tg:lhpr:9133_#1,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:752048,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,ImmaterialRecord,tg:lhpr:9133_#1,brocade.immaterial_uuid,"[{""resourceId"": ""7233d6ca-b8f4-5e12-b054-f037865372f5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d73c815-bdfb-4990-b23a-162330c6bb21"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,Items,tg:lhpr:9133_#1,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:891,16184/1,Planex GP / P 954,isad:lh:96673,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000001558,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:9133_#1,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:9133/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,1,OriginalBrocade,tg:lhpr:9133_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e474399-ce50-55a3-a2d5-51cba6fc5c7e,au::15276,keywords,"dlod={""name"":""Jos Corneille van Put"",""ark"":""ark:/83110/x0/6e474399-ce50-55a3-a2d5-51cba6fc5c7e"",""uri"":""/agents/people/71114"",""id"":""au::15276"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6e474399-ce50-55a3-a2d5-51cba6fc5c7e,,,,,,,,,,,,
,,61dbcd30-1866-52e9-bcd4-48c18fdcbc86,,,,,,ProductionTimeSpans,tg:lhpr:9133_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868,,,
tg:lhpr:2433_#2,Prenten,635c1293-aea8-5191-a41e-0b4a4fab15f4,Letterenhuis,https://data.letterenhuis.be/ark:/24970/635c1293-aea8-5191-a41e-0b4a4fab15f4,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,Annotations,tg:lhpr:2433_#2,adm.note,,,,,(2) Prent is gedrukt op Japans papier.,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,Carrier,tg:lhpr:2433_#2,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,Colours,tg:lhpr:2433_#2,kenmerken/lhdragerico.lhkleur,,,,,,,,,,,kkg,,ocher (color),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,DimensionSourceNotes,tg:lhpr:2433_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"32 x 21,5",,,,,,,,,"32 x 21,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,DimensionSourceNotes,tg:lhpr:2433_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,38 x 28,,,,,,,,,38 x 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,,Dimensions,tg:lhpr:2433_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,320.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,,Dimensions,tg:lhpr:2433_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,215.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,,Dimensions,tg:lhpr:2433_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,380.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,,Dimensions,tg:lhpr:2433_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,280.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,Images,tg:lhpr:2433_#2,ill.highres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:220721,Hoge resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,2,Images,tg:lhpr:2433_#2,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:742675,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,ImmaterialRecord,tg:lhpr:2433_#2,brocade.immaterial_uuid,"[{""resourceId"": ""ab25ed1c-ca5e-5e67-b5cd-b7d09d858440"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f7ec831-d4ed-4dfc-946d-df901ba62e3f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,Items,tg:lhpr:2433_#2,,,,,,,,,,,,,,,,,,,,,,,,,55950,"Planex GP / IX, 1",,(2) Prent is gedrukt op Japans papier.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRES025/Bruyne-Gde/2433i.tif,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000228,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:2433_#2,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,635c1293-aea8-5191-a41e-0b4a4fab15f4,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:2433/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
