ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,db,record.id,record_uuid,source_place_name,source_au_uuid,match_id,record_id,Creation Place Widget,Creation Place Note,Creation Place Note Language,Creation Place Note Type,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.0,1998,No Copyright - Public Domain Mark 1.0
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,e73_CreationActors,,,au::9854,,,,lh,lhsc,Object,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,ar,artists (visual artists),au::9854:1,au::9854g:1,,"dlod={""suggest"":[""/agents/people/1054378"",""au::9854"",""au::9854:1"",""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""Frans Joris""],""name"":""Frans Joris"",""ark"":""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""uri"":""/agents/people/1054378"",""id"":""au::9854:1"",""isCapacity"":false}",ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,e73_DepictedItems,,,au::4333,,,,lh,,,ebd00cc4-2119-5474-b6ef-42b56014bfd9,kw,,au::4333:1,au::4333g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000209,referentienummer,False,,,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:817,brocade id,False,,,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:817/N,brocade url,False,,,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""79f1adc1-cdeb-53f9-a5e0-53c3f669ccad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cbf3051-ee44-41ed-8762-7c77b596c1d3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0edc3aef-c007-579b-a384-dc7774a01dd4,tg:lhsc:817,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hendrik Conscience,constructed titles,Dutch (language),,,,,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,tg:lhob:786,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:786,https://data.letterenhuis.be/ark:/24970/0f1119cf-e97d-5be3-9aa0-de25a53e1e55,Voorwerpen,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,tg:lhob:786,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,tg:lhob:786,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mannelijke handpop & vislijn ontworpen en gemaakt door May Néama voor het stuk 'Maison Recommandée' van Roger Avermaete.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000666,referentienummer,False,,,,,,,,,,,,,,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:786,brocade id,False,,,,,,,,,,,,,,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:786/N,brocade url,False,,,,,,,,,,,,,,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,tg:lhob:786,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d0b465cf-d872-547f-8af3-46cd560b0601"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3c7c8c05-1240-41a8-9485-b65b93436fd2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,tg:lhob:786,e73_OriginalBrocade,,,au::13527,,,,lh,,,12ac6a87-1263-5a37-98c6-bfc8655a7c80,kw,,au::13527:1,au::13527g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1447389"",""au::13527"",""au::13527:1"",""ark:/83110/x0/12ac6a87-1263-5a37-98c6-bfc8655a7c80"",""May Néama""],""name"":""May Néama"",""ark"":""ark:/83110/x0/12ac6a87-1263-5a37-98c6-bfc8655a7c80"",""uri"":""/agents/people/1447389"",""id"":""au::13527:1"",""isCapacity"":false}",ark:/83110/x0/12ac6a87-1263-5a37-98c6-bfc8655a7c80,agent,,,,,,,,,,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,tg:lhob:786,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maison Recommandée, Roger Avermaete - mannelijke handpop & vislijn",titles proper,Dutch (language),,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:430,https://data.letterenhuis.be/ark:/24970/0f4205a7-af3c-5c82-9806-55228875ddf1,Beeldhouwwerken,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.0,2031,In Copyright
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_CreationActors,,,au::5431,,,,lh,lhsc,Object,a6fbe8ec-c551-5cb7-a2ff-767f147b95a4,ar,artists (visual artists),au::5431:1,au::5431g:1,,"dlod={""suggest"":[""/agents/people/581117"",""au::5431"",""au::5431:1"",""ark:/83110/x0/a6fbe8ec-c551-5cb7-a2ff-767f147b95a4"",""Mathieu Desmaré""],""name"":""Mathieu Desmaré"",""ark"":""ark:/83110/x0/a6fbe8ec-c551-5cb7-a2ff-767f147b95a4"",""uri"":""/agents/people/581117"",""id"":""au::5431:1"",""isCapacity"":false}",ark:/83110/x0/a6fbe8ec-c551-5cb7-a2ff-767f147b95a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_DepictedItems,,,au::2179,,,,lh,,,9ef7a6e6-5ff6-59c4-b34d-e883d96a5f57,kw,,au::2179:1,au::2179g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/233153"",""au::2179"",""au::2179:1"",""ark:/83110/x0/9ef7a6e6-5ff6-59c4-b34d-e883d96a5f57"",""Alfred Bogaerd""],""name"":""Alfred Bogaerd"",""ark"":""ark:/83110/x0/9ef7a6e6-5ff6-59c4-b34d-e883d96a5f57"",""uri"":""/agents/people/233153"",""id"":""au::2179:1"",""isCapacity"":false}",ark:/83110/x0/9ef7a6e6-5ff6-59c4-b34d-e883d96a5f57,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Onregelmatig, vooraan bijna niet zichtbaar, voetstuk</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000034,referentienummer,False,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:430,brocade id,False,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:430/N,brocade url,False,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,,e73_LegacyInformation,4,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Gift door Alfred Bogaerd, 20.2.1935</p>
",herkomst,False,,,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""629e5f70-d083-554e-b264-ee69a1247cb5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""620c2352-f941-4883-b335-be40b8cbe6c8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0f4205a7-af3c-5c82-9806-55228875ddf1,tg:lhsc:430,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfred Bogaerd,constructed titles,Dutch (language),,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:640,https://data.letterenhuis.be/ark:/24970/0f54d3fa-a71c-5e14-ba61-7ea676a233b3,Voorwerpen,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.0,2023,In Copyright
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Met decoratief draagoog. Recto: [Profiel van Leopold II naar links]. Langs de rand: LÉOPOLD II KONING DER BELGEN.  Verso: [Een krans van muziekinstrumenten en een open boek met bovenaan het gekroonde wapenschild van België en de leuze: L’UNION FAIT LA FORCE]. Tekst middenveld: GEMEENTE BURCHT/ INHULDIGING / BUURTSPOORWEG / 17•31 MEI / 1908.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000542,referentienummer,False,,,,,,,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:640,brocade id,False,,,,,,,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:640/N,brocade url,False,,,,,,,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d6ca6bfc-bfff-5c6a-b599-713f26c14f1e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21fb0a48-8059-44f0-b35e-646f5f15adb7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_OriginalBrocade,,,au::11366,,,,lh,,,47672718-7f35-538e-9cdc-cc411d7df118,kw,,au::11366:1,au::11366g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1216162"",""au::11366"",""au::11366:1"",""ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118"",""Leopold II""],""name"":""Leopold II"",""ark"":""ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118"",""uri"":""/agents/people/1216162"",""id"":""au::11366:1"",""isCapacity"":false}",ark:/83110/x0/47672718-7f35-538e-9cdc-cc411d7df118,agent,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_OriginalBrocade,,,au::21743,,,,lh,,,c9344b7a-af60-5204-8829-9258d362d4e0,vb,,au::21743:1,au::21743g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/2326501"",""au::21743"",""au::21743:1"",""ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0"",""Yver en Broedermin""],""name"":""Yver en Broedermin"",""ark"":""ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0"",""uri"":""/agents/corporate_entities/2326501"",""id"":""au::21743:1"",""isCapacity"":false}",ark:/83110/x0/c9344b7a-af60-5204-8829-9258d362d4e0,agent,,,,,,,,,,,,
0f54d3fa-a71c-5e14-ba61-7ea676a233b3,tg:lhob:640,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gelegenheidspenning Inhuldiging Buurtspoorweg Burcht, 1908",titles proper,Dutch (language),,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:513,https://data.letterenhuis.be/ark:/24970/0f9ab033-daa7-5a85-9e4f-5810c8c3756c,Voorwerpen,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,e73_AnnotationsImmaterial,2,note.lhalg,"<p>Ex libris voor Frans Dille.</p>
","<p>Ex libris voor Frans Dille.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,2075,In Copyright
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,e73_CreationActors,,,au::5708,,,,lh,lhob,Object,9df7caac-2ec5-579b-bac0-ab9d9061402c,ar,artists (visual artists),au::5708:1,au::5708g:1,,"dlod={""suggest"":[""/agents/people/610756"",""au::5708"",""au::5708:1"",""ark:/83110/x0/9df7caac-2ec5-579b-bac0-ab9d9061402c"",""Frans Dille""],""name"":""Frans Dille"",""ark"":""ark:/83110/x0/9df7caac-2ec5-579b-bac0-ab9d9061402c"",""uri"":""/agents/people/610756"",""id"":""au::5708:1"",""isCapacity"":false}",ark:/83110/x0/9df7caac-2ec5-579b-bac0-ab9d9061402c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000415,referentienummer,False,,,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:513,brocade id,False,,,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:513/N,brocade url,False,,,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1d103ccf-5561-5409-9066-c9fb52aa7f1f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fda59e9e-28e4-4643-addc-a9a8cd0913f5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0f9ab033-daa7-5a85-9e4f-5810c8c3756c,tg:lhob:513,e73_Titles,1,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand met roos voor open venster,constructed titles,Dutch (language),,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:772,https://data.letterenhuis.be/ark:/24970/0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,Beeldhouwwerken,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,e73_CreationActors,,,au::18272,,,,lh,lhsc,Object,5eeb1586-f007-522a-bfa4-742a400fd3e6,ar,artists (visual artists),au::18272:1,au::18272g:1,,"dlod={""suggest"":[""/agents/people/1955104"",""au::18272"",""au::18272:1"",""ark:/83110/x0/5eeb1586-f007-522a-bfa4-742a400fd3e6"",""Pierre Theunis""],""name"":""Pierre Theunis"",""ark"":""ark:/83110/x0/5eeb1586-f007-522a-bfa4-742a400fd3e6"",""uri"":""/agents/people/1955104"",""id"":""au::18272:1"",""isCapacity"":false}",ark:/83110/x0/5eeb1586-f007-522a-bfa4-742a400fd3e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,e73_DepictedItems,,,au::8849,,,,lh,,,e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f,kw,,au::8849:1,au::8849g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/946843"",""au::8849"",""au::8849:1"",""ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f"",""Emanuel Hiel""],""name"":""Emanuel Hiel"",""ark"":""ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f"",""uri"":""/agents/people/946843"",""id"":""au::8849:1"",""isCapacity"":false}",ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Boven en onder afgerond; gipsen negatief voor bronzen origineel, ook in onze collectie</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000169,referentienummer,False,,,,,,,,,,,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:772,brocade id,False,,,,,,,,,,,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:772/N,brocade url,False,,,,,,,,,,,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bc73b1a1-ee17-595a-ad09-81206cda75c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""077086a1-7ad9-4dd6-a094-6109317104af"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emanuel Hiel,constructed titles,Dutch (language),,,,,,,,,
0fe73a8c-a072-55d8-90c0-50ae1428b55e,tg:lhsc:1315,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1315,https://data.letterenhuis.be/ark:/24970/0fe73a8c-a072-55d8-90c0-50ae1428b55e,Beeldhouwwerken,,,,,
0fe73a8c-a072-55d8-90c0-50ae1428b55e,tg:lhsc:1315,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.0,2044,In Copyright
0fe73a8c-a072-55d8-90c0-50ae1428b55e,tg:lhsc:1315,e73_CreationActors,,,au::10614,,,,lh,lhsc,Object,73c233b4-df4f-5eca-9989-52028f31a637,ar,artists (visual artists),au::10614:1,au::10614g:1,,"dlod={""suggest"":[""/agents/people/1135698"",""au::10614"",""au::10614:1"",""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""Willy Kreitz""],""name"":""Willy Kreitz"",""ark"":""ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637"",""uri"":""/agents/people/1135698"",""id"":""au::10614:1"",""isCapacity"":false}",ark:/83110/x0/73c233b4-df4f-5eca-9989-52028f31a637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
