ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,ire.isaar.uuid,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier
7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,e22_Acquisitions,1,tr:lh:9936,"dlod={""name"":""Affichecollectie van het Nationaal Scheepvaartmuseum"",""ark"":""ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca"",""uri"":""/repositories/11/accessions/10636"",""id"":""tr:lh:9936"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e4a8f85f-70c6-5282-9c31-c5c7ce52c2ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Oude nummering NSM: E 41883</p>
","<p>Oude nummering NSM: E 41883</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92208,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/0d66dc8b-f5e3-583f-b139-a408e379cb4c"",""uri"":""/repositories/11/archival_objects/325356"",""id"":""isad:lh:92208"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Nationaal Scheepvaartmuseum"",""resourceArk"":""ark:/24970/x0/3e2fb3b8-5a06-5c80-9c3e-215e1887bbbf"",""resourceURI"":""/repositories/11/resources/4075"",""resourceID"":""isad:lh:92205"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0d66dc8b-f5e3-583f-b139-a408e379cb4c,,,,,,,,,,,,,,,,,,,,
7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,51 x 42,,,,,,,,,,,51 x 42,,,,,,,,,,,,,,,
7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,510.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,breedte,millimeter,,,,,,,,,,,,,,,,
7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:31615_#1,225267/460,S 282 / A (CS 396),7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tr:lh:9936,isad:lh:92208,,,,,,,,,
7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tg:lhps:53605_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:53605_#1,https://data.letterenhuis.be/ark:/24970/7dbb9989-fe52-5ae8-9bef-3bb1eab43945
7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tg:lhps:53605_#1,e22_Acquisitions,1,tr:lh:110342,"dlod={""name"":""Affichecollectie verzameld door het Muziekcentrum Vlaanderen"",""ark"":""ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2"",""uri"":""/repositories/11/accessions/15710"",""id"":""tr:lh:110342"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tg:lhps:53605_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Ontwerp by Image Building Antwerp</p>
","<p>Ontwerp by Image Building Antwerp</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tg:lhps:53605_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,70 x 100,,,,,,,,,,,70 x 100,,,,,,,,,,,,,,,
7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tg:lhps:53605_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,700.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tg:lhps:53605_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1000.0,breedte,millimeter,,,,,,,,,,,,,,,,
7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tg:lhps:53605_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:53605_#1,,RR 132 / A,7dbb9989-fe52-5ae8-9bef-3bb1eab43945,tr:lh:110342,,,,,,,,,,
7dbe2312-7b73-59c0-855e-5d415638d77a,tg:lhps:19315_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:19315_#1,https://data.letterenhuis.be/ark:/24970/7dbe2312-7b73-59c0-855e-5d415638d77a
7dbe2312-7b73-59c0-855e-5d415638d77a,tg:lhps:19315_#1,e22_AcquisitionNumbers,1,,,,215046/112,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbe2312-7b73-59c0-855e-5d415638d77a,tg:lhps:19315_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"18 x 55,5",,,,,,,,,,,"18 x 55,5",,,,,,,,,,,,,,,
7dbe2312-7b73-59c0-855e-5d415638d77a,tg:lhps:19315_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,180.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7dbe2312-7b73-59c0-855e-5d415638d77a,tg:lhps:19315_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,555.0,breedte,millimeter,,,,,,,,,,,,,,,,
7dbe2312-7b73-59c0-855e-5d415638d77a,tg:lhps:19315_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:19315_#1,215046/112,D 435 / A,7dbe2312-7b73-59c0-855e-5d415638d77a,,,,,,,,,,,
7dbe2312-7b73-59c0-855e-5d415638d77a,tg:lhps:19315_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,807e6821-eb6c-5f03-8ef0-b4107a9106b1,au::44882,printers (people),"dlod={""name"":""De Konkurrentie"",""ark"":""ark:/83110/x0/807e6821-eb6c-5f03-8ef0-b4107a9106b1"",""uri"":""/agents/corporate_entities/25856"",""id"":""au::44882"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/807e6821-eb6c-5f03-8ef0-b4107a9106b1,,,
7e89d03a-8c94-59df-9a9e-99ec8f6b1831,tg:lhps:51884_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:51884_#1,https://data.letterenhuis.be/ark:/24970/7e89d03a-8c94-59df-9a9e-99ec8f6b1831
7e89d03a-8c94-59df-9a9e-99ec8f6b1831,tg:lhps:51884_#1,e22_Acquisitions,1,tr:lh:110437,"dlod={""name"":""Verzameling affiches van diverse culturele activiteiten in Antwerpen"",""ark"":""ark:/24970/x0/329ba6b4-83c0-54fb-bb0d-65a8aea30811"",""uri"":""/repositories/11/accessions/11976"",""id"":""tr:lh:110437"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/329ba6b4-83c0-54fb-bb0d-65a8aea30811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e89d03a-8c94-59df-9a9e-99ec8f6b1831,tg:lhps:51884_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"65 x 36,5",,,,,,,,,,,"65 x 36,5",,,,,,,,,,,,,,,
7e89d03a-8c94-59df-9a9e-99ec8f6b1831,tg:lhps:51884_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,650.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7e89d03a-8c94-59df-9a9e-99ec8f6b1831,tg:lhps:51884_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,365.0,breedte,millimeter,,,,,,,,,,,,,,,,
7e89d03a-8c94-59df-9a9e-99ec8f6b1831,tg:lhps:51884_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:51884_#1,,B 18237 / A,7e89d03a-8c94-59df-9a9e-99ec8f6b1831,tr:lh:110437,,,,,,,,,,
7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,tg:lhps:49989_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:49989_#1,https://data.letterenhuis.be/ark:/24970/7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140
7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,tg:lhps:49989_#1,e22_AcquisitionNumbers,1,,,,225293/579,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,tg:lhps:49989_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"72,5 x 51,5",,,,,,,,,,,"72,5 x 51,5",,,,,,,,,,,,,,,
7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,tg:lhps:49989_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,725.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,tg:lhps:49989_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,515.0,breedte,millimeter,,,,,,,,,,,,,,,,
7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,tg:lhps:49989_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:49989_#1,225293/579,PP 38 / A,7ef9dbb3-2d64-5a32-a9b3-2da3cd2cb140,,,,,,,,,,,
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:10868_#1,https://data.letterenhuis.be/ark:/24970/7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,e22_AcquisitionNumbers,1,,,,185745,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,e22_Acquisitions,1,tr:lh:7282,"dlod={""name"":""Oningeschreven gevonden in 1998"",""ark"":""ark:/24970/x0/bc1789fd-582e-5b6f-8426-df8566a7c47f"",""uri"":""/repositories/11/accessions/13993"",""id"":""tr:lh:7282"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bc1789fd-582e-5b6f-8426-df8566a7c47f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,57 x 37,,,,,,,,,,,57 x 37,,,,,,,,,,,,,,,
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,570.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,370.0,breedte,millimeter,,,,,,,,,,,,,,,,
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:10868_#1,185745,J 3368 / A,7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tr:lh:7282,,,,,,,,,,
7f5ecdb6-a8ba-5e7a-96a4-4c34e8ff949b,tg:lhps:10868_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,printers (people),"dlod={""name"":""Drukkerij en Publiciteit Bernaerts"",""ark"":""ark:/83110/x0/ddfc61fd-1851-5293-b6d4-1e79c41d7deb"",""uri"":""/agents/corporate_entities/19060"",""id"":""au::23103"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ddfc61fd-1851-5293-b6d4-1e79c41d7deb,,,
7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,tg:lhps:44841_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:44841_#1,https://data.letterenhuis.be/ark:/24970/7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc
7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,tg:lhps:44841_#1,e22_AcquisitionNumbers,1,,,,225272/3156,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,tg:lhps:44841_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,42 x 30,,,,,,,,,,,42 x 30,,,,,,,,,,,,,,,
7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,tg:lhps:44841_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,tg:lhps:44841_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,300.0,breedte,millimeter,,,,,,,,,,,,,,,,
7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,tg:lhps:44841_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:44841_#1,225272/3156,AV.94.6.24,7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,,,,,,,,,,,
7f736cb0-70e5-5866-b935-3c65edcf3e0f,tg:lhps:29331_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:29331_#1,https://data.letterenhuis.be/ark:/24970/7f736cb0-70e5-5866-b935-3c65edcf3e0f
7f736cb0-70e5-5866-b935-3c65edcf3e0f,tg:lhps:29331_#1,e22_AcquisitionNumbers,1,,,,225262/219,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f736cb0-70e5-5866-b935-3c65edcf3e0f,tg:lhps:29331_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"84,5 x 20,5",,,,,,,,,,,"84,5 x 20,5",,,,,,,,,,,,,,,
7f736cb0-70e5-5866-b935-3c65edcf3e0f,tg:lhps:29331_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,845.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7f736cb0-70e5-5866-b935-3c65edcf3e0f,tg:lhps:29331_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,205.0,breedte,millimeter,,,,,,,,,,,,,,,,
7f736cb0-70e5-5866-b935-3c65edcf3e0f,tg:lhps:29331_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:29331_#1,225262/219,P 624 / A,7f736cb0-70e5-5866-b935-3c65edcf3e0f,,,,,,,,,,,
7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:62096_#1,https://data.letterenhuis.be/ark:/24970/7fd20463-c121-5197-b941-046002038232
7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,e22_Archives,1,,,,,,,,,,,isad:lh:166655,"dlod={""name"":""Affiches"",""ark"":""ark:/24970/x0/b554a7b2-03d4-52b1-a221-cd8985a28dc3"",""uri"":""/repositories/11/archival_objects/327426"",""id"":""isad:lh:166655"",""nameWithContext"":[""Literaire werking"",""Pers en propaganda""],""resourceName"":""Archief van Stichting Ons Erfdeel"",""resourceArk"":""ark:/24970/x0/06051e95-c708-54ca-98a0-cd61f0d597e5"",""resourceURI"":""/repositories/11/resources/4086"",""resourceID"":""isad:lh:165156"",""capacity"":""Affiches"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b554a7b2-03d4-52b1-a221-cd8985a28dc3,,,,,,,,,,,,,,,,,,,,
7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"87,5 x 54",,,,,,,,,,,"87,5 x 54",,,,,,,,,,,,,,,
7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,875.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,540.0,breedte,millimeter,,,,,,,,,,,,,,,,
7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:62096_#1,,S 87152 / A,7fd20463-c121-5197-b941-046002038232,,isad:lh:166655,,,,,,,,,
7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,e21e5406-a69d-5c30-a6ab-7244fb0ee8e0,au::46296,printers (people),"dlod={""name"":""Fieuws en Quartier"",""ark"":""ark:/83110/x0/e21e5406-a69d-5c30-a6ab-7244fb0ee8e0"",""uri"":""/agents/corporate_entities/16592"",""id"":""au::46296"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e21e5406-a69d-5c30-a6ab-7244fb0ee8e0,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:22335_#1,https://data.letterenhuis.be/ark:/24970/7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_AcquisitionNumbers,1,,,,225212/1157,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Ontwerp: Gerard Wernars</p>
","<p>Ontwerp: Gerard Wernars</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/178219"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/2327"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,50 x 70,,,,,,,,,,,50 x 70,,,,,,,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,500.0,hoogte,millimeter,,,,,,,,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,700.0,breedte,millimeter,,,,,,,,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:22335_#1,225212/1157,O 3369 / A (CM 161),7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tr:lh:7875,isad:lh:92200,,,,,,,,,
7fee407e-3a3d-5c0b-8f22-78ed2a0d6c15,tg:lhps:22335_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,b8d7bf80-daea-58ba-9a7d-8e6b6ff89251,au::40538,printers (people),"dlod={""name"":""Steendrukkerij de Jong \u0026 Co"",""ark"":""ark:/83110/x0/b8d7bf80-daea-58ba-9a7d-8e6b6ff89251"",""uri"":""/agents/corporate_entities/14315"",""id"":""au::40538"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b8d7bf80-daea-58ba-9a7d-8e6b6ff89251,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:34510_#1,https://data.letterenhuis.be/ark:/24970/80316631-1618-5e3f-b1cf-dd992792352f
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_AcquisitionNumbers,1,,,,225272/2465,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Avant la lettre</p>
<p>kleurenlithografie; gesign. en gedat l.o. &quot;Alfr. van Neste 98&quot;<br />
pub: K. Scheerlinck, <em>Papieren Herauten</em>, p. 166, cat. 156<br />
Affiche in 6 stukken</p>
","<p>Avant la lettre</p>
<p>kleurenlithografie; gesign. en gedat l.o. &quot;Alfr. van Neste 98&quot;<br />
pub: K. Scheerlinck, <em>Papieren Herauten</em>, p. 166, cat. 156<br />
Affiche in 6 stukken</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92750,"dlod={""name"":""Legaat Jules Baetes (1938)"",""ark"":""ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c"",""uri"":""/repositories/11/archival_objects/271768"",""id"":""isad:lh:92750"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/3452"",""resourceID"":""isad:lh:92216"",""capacity"":""Legaat Jules Baetes (1938)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c,,,,,,,,,,,,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_Carrier,1,,,,,,kenmerken.lhdragerps,ddo,,,,,,,canvas (textile material),,,,,,,,,,,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,286 x 170,,,,,,,,,,,286 x 170,,,,,,,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,2860.0,hoogte,millimeter,,,,,,,,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,1700.0,breedte,millimeter,,,,,,,,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:34510_#1,225272/2465,AV.38.5.10.627,80316631-1618-5e3f-b1cf-dd992792352f,,isad:lh:92750,,,,,,,,,
80316631-1618-5e3f-b1cf-dd992792352f,tg:lhps:34510_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,639c9cb0-4387-589f-ad06-2cfa055af8bd,au::44832,printers (people),"dlod={""name"":""Ratinckx Frères"",""ark"":""ark:/83110/x0/639c9cb0-4387-589f-ad06-2cfa055af8bd"",""uri"":""/agents/corporate_entities/15676"",""id"":""au::44832"",""nameWithContext"":[""Gebroeders Ratinckx""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/639c9cb0-4387-589f-ad06-2cfa055af8bd,,,
808e26b2-0e00-59da-a020-de23f567635d,tg:lhps:15182_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:15182_#1,https://data.letterenhuis.be/ark:/24970/808e26b2-0e00-59da-a020-de23f567635d
808e26b2-0e00-59da-a020-de23f567635d,tg:lhps:15182_#1,e22_AcquisitionNumbers,1,,,,215691,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808e26b2-0e00-59da-a020-de23f567635d,tg:lhps:15182_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"42 x 29,5",,,,,,,,,,,"42 x 29,5",,,,,,,,,,,,,,,
808e26b2-0e00-59da-a020-de23f567635d,tg:lhps:15182_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,hoogte,millimeter,,,,,,,,,,,,,,,,
808e26b2-0e00-59da-a020-de23f567635d,tg:lhps:15182_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,295.0,breedte,millimeter,,,,,,,,,,,,,,,,
808e26b2-0e00-59da-a020-de23f567635d,tg:lhps:15182_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:15182_#1,215691,A 389 / A,808e26b2-0e00-59da-a020-de23f567635d,,,,,,,,,,,
80b29c60-1b6b-5fd0-8564-7166d266b07b,tg:lhps:54006_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:54006_#1,https://data.letterenhuis.be/ark:/24970/80b29c60-1b6b-5fd0-8564-7166d266b07b
