brocade.id,ResourceID,card,order,Archive Note,Archive Note,Warehouse Location (begin),Serial Number,adm.note,Warehouse Location (ende),adm.note.language,adm.note.type
tg:rubgr:3021,3770a369-5fb6-52c6-9b95-31ef63845ef7,Items,1,AFG_089_021,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3471,528635e1-de49-5eb3-9c6f-191f8dd26d02,Items,1,AFG_094_035,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:479,1f5a9b46-8a7a-5870-a981-7db611346b75,Items,1,AFG_009_068,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:2149,6f62e86d-d3ce-572f-9e8d-d8c57bb78e71,Items,1,AFG_059_006,isad:rub:2989,,,,,Nederlands,remarks
tg:rubgr:4834,711b7641-962e-51be-9633-ed3a9dfec1bb,Items,1,AFG_134_018,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:1765,ba2f60cd-dadd-50a7-8533-5309d60c6655,Items,1,AFG_046_068,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:3758,2eb3788e-92c9-56c8-a50d-524b4cea50f0,Items,1,AFG_098_066,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:300,38dca83f-9de5-59ba-aec4-3161932a2f9b,Items,1,AFG_006_014,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:4137,d7178d5d-45f4-5529-88fc-748a8b21fbf9,Items,1,AFG_109_017,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:615,34333389-0aef-5bb0-a247-14aa2fa19356,Items,1,AFG_013_018,isad:rub:2943,,,,,Nederlands,remarks
tg:rubgr:4422,cb034c1a-951f-5f2e-8b9e-f5803fdd531c,Items,1,AFG_112_029,isad:rub:3033,,,,,Nederlands,remarks
tg:rubgr:1620,2db33f10-ca97-5ea0-b819-353a53cbd3c7,Items,1,AFG_044_021,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:245,5522d1ff-6165-5e9a-ab1d-0f4783f3da9b,Items,1,AFG_005_009,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:4072,e6cfb805-bd6a-561b-afd4-99a1df8df28c,Items,1,AFG_107_005,isad:rub:3028,,,,,Nederlands,remarks
tg:rubgr:1270,fe607a01-34fa-58eb-9552-de4d7a03b7d5,Items,1,AFG_033_008,isad:rub:2963,,,,,Nederlands,remarks
tg:rubgr:5233,db7e888c-6096-56f7-b02f-dffa90959347,Items,1,AFG_144_017,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:4971,d614f1a4-6ce3-5c85-be74-97a3fd803985,Items,1,AFG_137_006,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:63,8a8c7ad4-ad85-50a3-88c6-8fc3c69a34f8,Items,1,AFG_002_008,isad:rub:2932,,,,,Nederlands,remarks
tg:rubgr:2372,4a97f9c9-90d5-563b-8368-cfa42bbf198d,Items,1,AFG_077_056,isad:rub:3007,,,,,Nederlands,remarks
tg:rubgr:2722,0b96370c-5b9c-5e69-9cd6-a598be755a67,Items,1,AFG_085_035,isad:rub:3015,,,,,Nederlands,remarks
tg:rubgr:3830,fe162e3c-9079-5480-ae6e-80459b66d1f4,Items,1,AFG_100_006,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:838,d6baba1e-4592-5027-9c06-8aff7ba1c71f,Items,1,AFG_019_009,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:3563,f6644dad-6f89-5fed-b3f4-9ddadd8008a0,Items,1,AFG_097_009,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:3133,7fbca143-ed9f-5961-89a0-82477deeb71e,Items,1,AFG_090_053,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4619,bce79061-19b9-5575-80c4-1fb5a5b1fd7a,Items,1,AFG_118_045,isad:rub:3039,,,,,Nederlands,remarks
tg:rubgr:3426,dd64f0e5-9729-5a69-98cb-864ebecb5fef,Items,1,AFG_093_089,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:4249,23b76ff4-a906-5874-85e8-e48838e17b91,Items,1,AFG_111_044,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:584,e3ef7d03-72bc-5f60-b82e-8fc0ee01fa89,Items,1,AFG_011_043,isad:rub:2941,,,,,Nederlands,remarks
tg:rubgr:3076,f2d84b9c-cf1b-5dce-b770-b1a0d58abfc1,Items,1,AFG_089_076,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:8,61729e1b-8c6c-523a-a809-a8ac3a7df88e,Items,1,AFG_001_008,isad:rub:2930,,,,,Nederlands,remarks
tg:rubgr:2667,902d9919-f967-5af4-aa2f-af0ce1fd9bf0,Items,1,AFG_084_081,isad:rub:3014,,,,,Nederlands,remarks
tg:rubgr:3975,9762c0a3-f18f-523d-b007-9545bae874a2,Items,1,AFG_103_002,isad:rub:3024,,,,,Nederlands,remarks
tg:rubgr:1948,d64b76fa-38ef-508e-be7d-2c4d1adb3d2e,Items,1,AFG_054_039,isad:rub:2984,,,,,Nederlands,remarks
tg:rubgr:357,0999013a-07dc-5f50-84cb-4d367b079723,Items,1,AFG_007_006,isad:rub:2937,,,,,Nederlands,remarks
tg:rubgr:4160,c21e2419-cf04-5fbe-9dfe-874a07706b7a,Items,1,AFG_109_040,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:707,d1e68103-fe5c-5a29-8cbb-b2d37cb04781,Items,1,AFG_016_040,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:4530,726e5b22-7801-5dd7-a85e-82ad82b8d337,Items,1,AFG_116_017,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:1732,e9b581ff-9c96-5ab0-afe2-ebe8ff787f0b,Items,1,AFG_046_035,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:5321,24023497-2966-5c48-81a2-b1f9dbee718f,Items,1,AFG_145_051,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:4926,721d1dd4-816b-5f97-9a8b-8646b5eff169,Items,1,AFG_136_054,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:5264,e8c4a1dc-f9d8-5911-95a6-5786f9a027a1,Items,1,AFG_144_048,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:212,251a7cce-6da2-592f-9474-2c1f736430d2,Items,1,AFG_004_025,isad:rub:2934,,,,,Nederlands,remarks
tg:rubgr:4025,1117a9d6-e74b-54fd-b455-d456f7182e8e,Items,1,AFG_106_010,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:2958,385d934f-e3a9-5528-be0a-d5e64a78f70e,Items,1,AFG_086_216,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1677,7d5d28e7-cf49-5650-bb93-53d38e8a3f9b,Items,1,AFG_045_033,isad:rub:2975,,,,,Nederlands,remarks
tg:rubgr:642,daadf49d-91d8-54a5-bad1-e8e93f967469,Items,1,AFG_014_012,isad:rub:2944,,,,,Nederlands,remarks
tg:rubgr:4475,c27c85db-b6b8-5d7f-ab19-f52ff7df6d01,Items,1,AFG_114_009,isad:rub:3035,,,,,Nederlands,remarks
tg:rubgr:1118,789d234d-ff24-5e02-a0ad-03355e60146d,Items,1,AFG_023_066,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:3125,6cf6fbd5-2d9b-50d3-ba13-a67dc2a10379,Items,1,AFG_090_045,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1548,fd4470b2-708d-5f35-86db-264e25c61206,Items,1,AFG_041_022,isad:rub:2971,,,,,Nederlands,remarks
tg:rubgr:2364,6ef22733-1758-5589-a778-05b99adb4f09,Items,1,AFG_077_048,isad:rub:3007,,,,,Nederlands,remarks
tg:rubgr:75,f342e0fe-8754-5d99-a7a9-e3a7631bfda9,Items,1,AFG_003_003,isad:rub:2933,,,,,Nederlands,remarks
tg:rubgr:984,4cee5ddc-9d89-5703-ab27-ef8e1e9600a7,Items,1,AFG_022_017,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:3963,c80b5901-44e5-5136-b6f4-5292178e4875,Items,1,AFG_102_078,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:2671,38f604a3-3125-586c-a99b-f155c7aad62f,Items,1,AFG_084_085,isad:rub:3014,,,,,Nederlands,remarks
tg:rubgr:2221,c1c91946-dd43-5c25-9320-a8cf8043bbae,Items,1,AFG_067_009,isad:rub:2997,,,,,Nederlands,remarks
tg:rubgr:3060,f486c703-aedc-5ea4-a91c-f66d03a9c6cf,Items,1,AFG_089_060,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:592,e27ed07e-7e93-5d13-b5ea-5da87c6d7a7f,Items,1,AFG_012_006,isad:rub:2942,,,,,Nederlands,remarks
tg:rubgr:438,d674faa3-1f98-5f70-8238-bac3776d033f,Items,1,AFG_009_027,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:2108,83af9e4e-f126-5269-8156-597c1d14490b,Items,1,AFG_058_022,isad:rub:2988,,,,,Nederlands,remarks
tg:rubgr:5337,f0ec6066-7922-5715-b7fc-7dd30bea6509,Items,1,AFG_145_067,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:2558,bc05ead4-374d-5e74-877e-728d6bd7e3f0,Items,1,AFG_083_108,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:1724,a20480a2-a3ae-5ff0-ba74-a73de9918638,Items,1,AFG_046_027,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:4526,219935d3-f694-5bcd-b12b-f3635849ceda,Items,1,AFG_116_013,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:711,9dc24f3d-3336-5e6f-a6a6-7c7efc5e71da,Items,1,AFG_017_004,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:3349,b1c94851-d2da-5a55-847b-a8dc7b24d570,Items,1,AFG_093_012,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:1374,78a412c0-3bc4-53cf-ae06-d9719dc6a99b,Items,1,AFG_037_010,isad:rub:2967,,,,,Nederlands,remarks
tg:rubgr:341,cb7514bc-c664-5b8a-acc0-185d298d7dce,Items,1,AFG_006_055,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:4463,3c66fecf-5a0d-5571-90fa-648acee988cd,Items,1,AFG_113_027,isad:rub:3034,,,,,Nederlands,remarks
tg:rubgr:654,edf7dcd0-2488-5174-b615-0116f1d54f24,Items,1,AFG_015_011,isad:rub:2945,,,,,Nederlands,remarks
tg:rubgr:4199,f4be324c-d382-5730-8813-58d1898d3bfe,Items,1,AFG_110_010,isad:rub:3031,,,,,Nederlands,remarks
tg:rubgr:1661,4e9442fc-9d91-582c-9fd2-4ade59229ab0,Items,1,AFG_045_017,isad:rub:2975,,,,,Nederlands,remarks
tg:rubgr:4033,d5c643fb-b038-5f53-b563-cc4499234333,Items,1,AFG_106_018,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:204,3a9a9ec4-9b3d-50c3-8ac7-d5a9a96755d6,Items,1,AFG_004_017,isad:rub:2934,,,,,Nederlands,remarks
tg:rubgr:4930,2d2abbbd-81ba-5c66-9344-ed74ae23e41d,Items,1,AFG_136_058,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:3871,fb1ddded-bf80-52c9-8edc-0de2cdb9bef8,Items,1,AFG_101_023,isad:rub:3022,,,,,Nederlands,remarks
tg:rubgr:2763,163a2fd6-184a-5aed-a0d9-51c5605e68ff,Items,1,AFG_086_021,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:879,7d4f2b7c-1f60-58d6-a12a-7859d9045f2e,Items,1,AFG_019_050,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:2299,90909378-722f-5e7f-92ea-d49d22a40681,Items,1,AFG_075_006,isad:rub:3005,,,,,Nederlands,remarks
tg:rubgr:3522,b1c766de-e5eb-526a-a9ab-4e7bf842e904,Items,1,AFG_095_007,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:3172,d63d87a5-23ce-5010-94bd-a790549347ab,Items,1,AFG_090_092,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:480,a6154225-e0a1-5ce6-a47d-db1b686f4747,Items,1,AFG_009_069,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:3488,cae64196-cb81-57ef-87fb-7f4a9da50529,Items,1,AFG_094_052,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:4658,8e84c6f0-227a-5984-b0ea-c845b405e2ea,Items,1,AFG_121_026,isad:rub:3042,,,,,Nederlands,remarks
tg:rubgr:3467,84b31b34-c8a3-56d1-89da-056565455008,Items,1,AFG_094_031,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:195,295b6f96-16b6-5ed9-86dc-c7b986b2b513,Items,1,AFG_004_008,isad:rub:2934,,,,,Nederlands,remarks
tg:rubgr:4208,0f42892b-7735-5600-89e1-bd9d5a4eccf8,Items,1,AFG_111_003,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3037,d77be55e-7f94-5cf9-b765-f3dd22af376c,Items,1,AFG_089_037,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:5049,49e8999b-57b3-5dc9-a42f-a8c9d7a28cbe,Items,1,AFG_140_012,isad:rub:3062,,,,,Nederlands,remarks
tg:rubgr:896,e6bb81ce-57ad-5fbf-a807-7e688fe61044,Items,1,AFG_020_009,isad:rub:2950,,,,,Nederlands,remarks
tg:rubgr:4121,3239d7ac-b09f-53a3-94f8-f04c65e0f071,Items,1,AFG_109_001,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:316,9088ea69-8a74-5063-bc80-6ae1aea3af8a,Items,1,AFG_006_030,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:1289,add5453a-e875-5974-87e5-85647a18b5ac,Items,1,AFG_034_004,isad:rub:2964,,,,,Nederlands,remarks
tg:rubgr:746,c7a63c4f-68c5-5880-8654-aebc9c88ae40,Items,1,AFG_017_039,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4822,992d434b-e335-53c7-b597-a22a3529a5d8,Items,1,AFG_134_006,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:4988,f6d5133e-7f4e-52c5-af96-371917b0582b,Items,1,AFG_137_023,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:4967,aaef367a-485a-5cf3-a0c0-eb052d6d4376,Items,1,AFG_137_002,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:1266,9de561b9-e0eb-556f-9ad0-969f6f2fe6aa,Items,1,AFG_033_004,isad:rub:2963,,,,,Nederlands,remarks
tg:rubgr:4064,2495945b-c1e7-5066-b1bc-c9d441dc0ee9,Items,1,AFG_106_049,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:253,81dd2ddb-747f-5332-9b21-67ef720dd6a0,Items,1,AFG_005_017,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:1636,db349510-822d-5c4c-b82a-f18702edc266,Items,1,AFG_044_037,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:2919,920d590c-bc95-5ed5-94df-4144321efae0,Items,1,AFG_086_177,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:603,74af4735-d05a-5df0-8768-15c30996cf62,Items,1,AFG_013_006,isad:rub:2943,,,,,Nederlands,remarks
tg:rubgr:4623,3a2f60ee-87ea-5d4a-8bb0-4e37001a7740,Items,1,AFG_119_004,isad:rub:3040,,,,,Nederlands,remarks
tg:rubgr:414,b60fd28d-298c-5ee3-a1c6-7d70e612caf3,Items,1,AFG_009_003,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:1421,2b1bfc67-5b95-5069-aafb-1248f69207b6,Items,1,AFG_038_027,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:4273,3dc128f2-1f5c-5e44-930e-e96793771543,Items,1,AFG_111_068,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:4789,ec30fb95-afaa-508b-b6bc-79309f19b7b0,Items,1,AFG_130_001,isad:rub:3052,,,,,Nederlands,remarks
tg:rubgr:1071,e580e1ae-3a0a-5faa-a26c-42d92a1e39ec,Items,1,AFG_023_019,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:947,4d6628c8-b340-56c0-a42e-e6c42be8f5f4,Items,1,AFG_021_031,isad:rub:2951,,,,,Nederlands,remarks
tg:rubgr:1972,1ce78e7d-6dd9-545c-a58d-a09c3f36b28b,Items,1,AFG_055_003,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:5198,319025a6-8496-59e1-a315-2e5808a9c8bf,Items,1,AFG_143_077,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:59,cfbedbfa-ffd5-5154-bf62-65e3f26c1f17,Items,1,AFG_002_004,isad:rub:2932,,,,,Nederlands,remarks
tg:rubgr:5177,1a435bbb-3f1a-5593-a2ca-7eb454a56d66,Items,1,AFG_143_056,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:1837,dc9f1600-cb46-5742-9394-95eab20669a2,Items,1,AFG_049_010,isad:rub:2979,,,,,Nederlands,remarks
tg:rubgr:2718,c76c82b3-cb9e-53c1-af27-f9064ab745aa,Items,1,AFG_085_031,isad:rub:3015,,,,,Nederlands,remarks
tg:rubgr:1564,a14af5ed-b237-5741-be25-0c2331db0446,Items,1,AFG_042_016,isad:rub:2972,,,,,Nederlands,remarks
tg:rubgr:3559,b7e99367-873c-5e1a-a518-1fd204cc5790,Items,1,AFG_097_005,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4766,6791a5f3-408c-519a-92b7-9a42d881583e,Items,1,AFG_129_002,isad:rub:3051,,,,,Nederlands,remarks
tg:rubgr:3109,5c7f0280-6860-5aa1-8928-7730bb149f9e,Items,1,AFG_090_029,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:101,b40d7d96-6974-5661-872e-89932f9671e2,Items,1,AFG_003_029,isad:rub:2933,,,,,Nederlands,remarks
tg:rubgr:2431,89466eea-17ed-5f7c-a0db-ee9c85d1a0eb,Items,1,AFG_082_004,isad:rub:3012,,,,,Nederlands,remarks
tg:rubgr:2061,b155eb0e-a4f7-5a83-9871-57347698bb73,Items,1,AFG_056_005,isad:rub:2986,,,,,Nederlands,remarks
tg:rubgr:3220,fcf53dcc-0beb-511f-a4fd-fa5cbdce2c08,Items,1,AFG_091_024,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3670,a4ddda85-731c-5831-a7f9-ae5d8ad734ee,Items,1,AFG_097_116,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2962,24eb8fee-3503-5824-9a23-ebe29725431a,Items,1,AFG_086_220,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:382,ea3167fb-51b0-542d-b383-8f45d1b7e158,Items,1,AFG_008_001,isad:rub:2938,,,,,Nederlands,remarks
tg:rubgr:678,5fb1347d-542d-5dda-b4c4-6cf671b3c162,Items,1,AFG_016_011,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:3365,56b7d490-072a-5acf-a167-5915fac48771,Items,1,AFG_093_028,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:1358,5fe90587-f04d-56eb-8c16-d77ea750d650,Items,1,AFG_036_011,isad:rub:2966,,,,,Nederlands,remarks
tg:rubgr:697,bb067ce7-7e98-5923-9b2d-ff8aaf2160e4,Items,1,AFG_016_030,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:3735,c0d205ba-40fb-5a3f-8798-8573f5e8416a,Items,1,AFG_098_043,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:1708,24ff839f-b7fc-5c77-8994-fc1b2acaa749,Items,1,AFG_046_011,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:2827,d4c637c9-4601-580c-9f35-5f5cba22fca4,Items,1,AFG_086_085,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:2124,aa81ba8a-8e4c-567e-bbf8-f1e501c1a61b,Items,1,AFG_058_038,isad:rub:2988,,,,,Nederlands,remarks
tg:rubgr:3918,4b560cb1-a7c2-554a-ba47-fb4ea12d7446,Items,1,AFG_102_033,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:910,ee5ad8ac-e3b2-5b94-ba7e-43b85d8e763b,Items,1,AFG_020_023,isad:rub:2950,,,,,Nederlands,remarks
tg:rubgr:5065,d26d690d-0cb2-5703-bc2d-730ed2f4db56,Items,1,AFG_141_003,isad:rub:3063,,,,,Nederlands,remarks
tg:rubgr:1026,bfe3d3bb-3a0b-5caa-8fb7-3813a5c62786,Items,1,AFG_022_059,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:4674,e4dbef3d-ce47-5c67-9628-3a097762794c,Items,1,AFG_122_012,isad:rub:3044,,,,,Nederlands,remarks
tg:rubgr:443,4822e3f9-0a96-5d8d-beb9-c64548384ddd,Items,1,AFG_009_032,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:1499,4ecf8465-dc96-5b4a-ab68-458d0e405b6b,Items,1,AFG_039_023,isad:rub:2969,,,,,Nederlands,remarks
tg:rubgr:4361,780b1b29-0cb3-59ff-b355-d2d86b7de86b,Items,1,AFG_111_156,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1163,0aab3e52-834b-50e3-8132-8d251030931f,Items,1,AFG_027_001,isad:rub:2957,,,,,Nederlands,remarks
tg:rubgr:506,d34d9a33-05c0-5299-b3f6-e4872ea77888,Items,1,AFG_010_021,isad:rub:2940,,,,,Nederlands,remarks
tg:rubgr:1533,c5dd25f6-f532-5d7e-8e06-84ac6f8a7412,Items,1,AFG_041_007,isad:rub:2971,,,,,Nederlands,remarks
tg:rubgr:855,3fe3cdca-a434-5b8d-b3e0-1c1ea3dd5520,Items,1,AFG_019_026,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:1860,b0b301ed-2d72-5437-996c-137a62cf4b58,Items,1,AFG_050_013,isad:rub:2980,,,,,Nederlands,remarks
tg:rubgr:5120,200c21ed-e768-5d2d-8480-0c7850564e8e,Items,1,AFG_142_037,isad:rub:3064,,,,,Nederlands,remarks
tg:rubgr:4418,62eabfc7-cef2-51e4-b40c-c0c37730ae96,Items,1,AFG_112_025,isad:rub:3033,,,,,Nederlands,remarks
tg:rubgr:3627,419120dc-b895-5e52-a821-b97d09fd0659,Items,1,AFG_097_073,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2935,92b0ecf7-a3e8-5eb3-bd2f-a105032fc1c2,Items,1,AFG_086_193,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:4048,daed7b16-0927-592b-876a-10585517366e,Items,1,AFG_106_033,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:785,cf8ac012-b294-52d8-b581-871c02c3db5a,Items,1,AFG_017_078,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:5209,5e6a190b-86a5-56ad-8ae8-0e2a27a4a6da,Items,1,AFG_143_088,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:2036,28935876-d432-5f7e-bfb3-9d51ed482a2a,Items,1,AFG_055_067,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:2489,a78edae3-a936-5576-9a97-513360349dfa,Items,1,AFG_083_039,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:3762,1ebdd626-d536-5ae2-92e5-ff6a949956ed,Items,1,AFG_098_070,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2870,a3d31215-73b7-5c5c-85d9-af0b76d2bb37,Items,1,AFG_086_128,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:290,cfbc765f-e62f-59eb-83e5-10bf03620223,Items,1,AFG_006_004,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:455,3bd2951e-b99d-58ce-97ba-2ada3410db4f,Items,1,AFG_009_044,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:4662,d4330838-5fc2-5aa0-bbb8-d51da13dd7ba,Items,1,AFG_121_030,isad:rub:3042,,,,,Nederlands,remarks
tg:rubgr:1460,85133431-6925-5731-83f6-fa7e53c10a18,Items,1,AFG_038_066,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:1030,8d1974ef-7734-5fd7-b74a-adf820ec5f75,Items,1,AFG_022_063,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:5073,56bcbf33-f38c-5247-939f-cb22c135d116,Items,1,AFG_141_011,isad:rub:3063,,,,,Nederlands,remarks
tg:rubgr:1899,1ee9634c-ed83-5cb8-b165-c118ca7c59fc,Items,1,AFG_052_011,isad:rub:2982,,,,,Nederlands,remarks
tg:rubgr:1933,1e35d65d-1505-5124-b084-8885b5fac3ff,Items,1,AFG_054_024,isad:rub:2984,,,,,Nederlands,remarks
tg:rubgr:2759,a9306653-a19c-5a9f-81d4-661e12e77a7a,Items,1,AFG_086_017,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1876,5e0888f2-66a8-57a0-ac93-cbec4a294e67,Items,1,AFG_050_029,isad:rub:2980,,,,,Nederlands,remarks
tg:rubgr:843,add0e001-73c9-5509-8a06-70c3abd783b7,Items,1,AFG_019_014,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:3518,7c3ae954-9de2-56c5-a95e-4bcd135e349e,Items,1,AFG_095_003,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:1525,7742ac01-e3a1-5a7b-858a-87a8f5b57d67,Items,1,AFG_040_015,isad:rub:2970,,,,,Nederlands,remarks
tg:rubgr:510,a23240c8-df0a-5799-8502-bbf69386fc1a,Items,1,AFG_010_025,isad:rub:2940,,,,,Nederlands,remarks
tg:rubgr:4727,7fab43ee-8a1a-5317-be5b-5e64e0c8d5c6,Items,1,AFG_128_027,isad:rub:3050,,,,,Nederlands,remarks
tg:rubgr:3148,6a377759-da46-5859-84b9-c29cd59fce15,Items,1,AFG_090_068,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1175,0114ab1e-ea07-538c-bfbd-24c20a9e1c47,Items,1,AFG_027_013,isad:rub:2957,,,,,Nederlands,remarks
tg:rubgr:4377,ebff6eb1-f518-5931-844c-1cdd809851b7,Items,1,AFG_111_172,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:2470,bce1acd4-1355-5d63-acd1-1c99b5ccb13e,Items,1,AFG_083_020,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:2020,b803d75c-70cf-5178-94c6-aafcb2ac5332,Items,1,AFG_055_051,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:793,55bb53fc-3d06-5cd2-b7ff-c6b88f9ec773,Items,1,AFG_017_086,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:3261,7482a7f3-105c-512d-aeb3-8a321b7815ae,Items,1,AFG_091_065,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:2889,2f733773-ed63-5065-8cad-91451c03ca23,Items,1,AFG_086_147,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:269,4747b63b-b4b9-5e06-9126-f8977771c840,Items,1,AFG_005_033,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:2923,d3998030-eb5c-5627-8da0-a37b48ec30ee,Items,1,AFG_086_181,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3631,d513973a-2676-5772-b78e-2d73405457b5,Items,1,AFG_097_077,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:639,08708583-6da2-516d-816f-83afaae22f71,Items,1,AFG_014_009,isad:rub:2944,,,,,Nederlands,remarks
tg:rubgr:1319,5a7cb055-5d96-59d3-9305-08695d81e4ca,Items,1,AFG_034_034,isad:rub:2964,,,,,Nederlands,remarks
