Object Number,Record Type,URL,ResourceID,Reference Number,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Genre Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,Language,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Title,Title Type,Title Language,Writing material
,,,9393531a-c279-5330-a028-1eaad6505039,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:21,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,17,Nederlands,Noot,,,,,,,,,
,,,9393531a-c279-5330-a028-1eaad6505039,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:21,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,9393531a-c279-5330-a028-1eaad6505039,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:21,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,9393531a-c279-5330-a028-1eaad6505039,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1931,Titel,Nederlands,
,,,9393531a-c279-5330-a028-1eaad6505039,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,9393531a-c279-5330-a028-1eaad6505039,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:77,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:77/N,96420871-9263-54bc-b914-66a155f7623b,BE-ANN14/hs/RA001/122/027,Handgeschreven,"17 x 10,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/96420871-9263-54bc-b914-66a155f7623b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:77,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/96420871-9263-54bc-b914-66a155f7623b'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende bezoeken aan Parijs, Brussel en Berlijn.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:77,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:77,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:77,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,27,Nederlands,Noot,,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:77,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:77,,,,,,,,,,,,,,,,,,,,,,,,,,Frans,,,,,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:77,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Parijs - Brussel - Berlijn""""",Titel,Nederlands,
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,96420871-9263-54bc-b914-66a155f7623b,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:168,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:168/N,97316613-fc6f-5902-8fd5-0e544865c423,BE-ANN14/hs/RA001/122/105,Handgeschreven,"12,5 x 8,5 x 0,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/97316613-fc6f-5902-8fd5-0e544865c423'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:168,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/97316613-fc6f-5902-8fd5-0e544865c423'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:168,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:168,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:168,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,105,Nederlands,Noot,,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:168,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:168,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:168,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Notes""""",Titel,Nederlands,
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,97316613-fc6f-5902-8fd5-0e544865c423,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:171,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:171/N,98ea238d-43b8-531c-ac18-c215f018db56,BE-ANN14/hs/RA001/122/108,Handgeschreven,"16,5 x 11,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/98ea238d-43b8-531c-ac18-c215f018db56'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:171,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:171,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/98ea238d-43b8-531c-ac18-c215f018db56'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende het volume van """"Klassiker der Kunst"""" over Rubens, in samenwerking met Gustav Glück.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:171,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:171,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:171,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,108,Nederlands,Noot,,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:171,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:171,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Rubens""""",Titel,Nederlands,
,,,98ea238d-43b8-531c-ac18-c215f018db56,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:92,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:92/N,98f0d247-783b-5752-836d-9621070e1b9e,BE-ANN14/hs/RA001/122/042,Handgeschreven,"16 x 10 x 0,8",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/98f0d247-783b-5752-836d-9621070e1b9e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:92,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/98f0d247-783b-5752-836d-9621070e1b9e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan Wenen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:92,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:92,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:92,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,42,Nederlands,Noot,,,,,,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:92,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:92,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Wenen, september 1936""""",Titel,Nederlands,
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,98f0d247-783b-5752-836d-9621070e1b9e,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:112,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:112/N,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,BE-ANN14/hs/RA001/122/053,Handgeschreven,"16 x 10 x 1,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/9ac28c25-1d8b-5ba0-b870-ef99f4b9c766'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:112,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9ac28c25-1d8b-5ba0-b870-ef99f4b9c766'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende bezoeken aan musea en bibliotheken in Engeland.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:112,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:112,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:112,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,53,Nederlands,Noot,,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:112,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:112,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:112,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"July 1933""""",Titel,Nederlands,
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:121,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:121/N,9bad62a0-8708-586c-af29-72c95b19d67d,BE-ANN14/hs/RA001/122/062,Handgeschreven,"7 x 11 x 0,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/9bad62a0-8708-586c-af29-72c95b19d67d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:121,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9bad62a0-8708-586c-af29-72c95b19d67d'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:121,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:121,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:121,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,62,Nederlands,Noot,,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:121,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:121,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:121,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje klein formaat (5),Titel,Nederlands,
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
,,,9bad62a0-8708-586c-af29-72c95b19d67d,,,,,,,,,,,,,,,,,,3,WritingMaterials,tg:rubhs:121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balpen
tg:rubhs:184,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:184/N,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,BE-ANN14/hs/RA001/122/121,Handgeschreven,17 x 11 x 2,Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/9bf33f5e-af29-5d24-9ccd-c31c35e18a45'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:184,note.rubalg,Komt uit de Rubensdocumentatie: LB 992/3.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:184,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9bf33f5e-af29-5d24-9ccd-c31c35e18a45'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:184,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:184,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:184,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,121,Nederlands,Noot,,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:184,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:184,,,,,,,,,,,,,,,,,,,,,,,,,,Frans,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,3,Languages,tg:rubhs:184,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:184,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"La Pucelle""""",Titel,Nederlands,
,,,9bf33f5e-af29-5d24-9ccd-c31c35e18a45,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:175,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:175/N,9d985d63-cbb7-5c4a-aa79-18748d76f47e,BE-ANN14/hs/RA001/122/112,Handgeschreven,"17,5 x 11,5 x 1,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/9d985d63-cbb7-5c4a-aa79-18748d76f47e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:175,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/9d985d63-cbb7-5c4a-aa79-18748d76f47e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende bezoeken aan collecties, o.a. in Basel en Nederland.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:175,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:175,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:175,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,112,Nederlands,Noot,,,,,,,,,
,,,9d985d63-cbb7-5c4a-aa79-18748d76f47e,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:175,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
