card,order,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Volgnummer,Source Note,Warehouse Location (begin)
e22_Items,1,tr:lh:5657,tg:lhbr:95280_#1,113893/4,isad:lh:40599,M 2242 / B,ef0bfe53-f514-5e0f-a202-688feeca56e1,ef0bfe53-f514-5e0f-a202-688feeca56e1,tg:lhbr:95280_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:29670_#1,,isad:lh:14425,FVCA / B (1933-1940),95d319b3-fb2c-520c-a147-8669dbf16c95,95d319b3-fb2c-520c-a147-8669dbf16c95,tg:lhbr:29670_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:96873_#1,124394/222,isad:lh:41272,M 3631 / B,d35290fd-d8bf-5488-a018-b49bd1f82581,d35290fd-d8bf-5488-a018-b49bd1f82581,tg:lhbr:96873_#1,,,
e22_Items,1,tr:lh:3909,tg:lhbr:79389_#1,74595/539,isad:lh:34858,S 9267 / B2,4d3950af-662c-5af0-beb0-d84ea74f840e,4d3950af-662c-5af0-beb0-d84ea74f840e,tg:lhbr:79389_#1,,,
e22_Items,1,tr:lh:4057,tg:lhbr:51546_#1,77827/9,isad:lh:23417,C 1 / B,324c6512-2651-5135-b77c-d35748d5a6c8,324c6512-2651-5135-b77c-d35748d5a6c8,tg:lhbr:51546_#1,,,
e22_Items,1,tr:lh:3844,tg:lhbr:43127_#1,73852/4,isad:lh:20091,D 293 / B,47901bcc-863c-5fcf-ba97-a213a1c43769,47901bcc-863c-5fcf-ba97-a213a1c43769,tg:lhbr:43127_#1,,,
e22_Items,1,tr:lh:6749,tg:lhbr:184409_#1,167200/2,isad:lh:73258,T 3467 / B1,d4c84a99-9c77-57dd-bb08-2e3c82dbab72,d4c84a99-9c77-57dd-bb08-2e3c82dbab72,tg:lhbr:184409_#1,,,
e22_Items,1,tr:lh:3456,tg:lhbr:102257_#1,68176/5,isad:lh:43326,M 767 / B,1ae56ff5-de1d-550d-bf92-4cc803ad019b,1ae56ff5-de1d-550d-bf92-4cc803ad019b,tg:lhbr:102257_#1,,,
e22_Items,1,tr:lh:4736,tg:lhbr:110636_#1,90570/14,isad:lh:47019,O 345 / B,69fe5158-eddc-52d3-bf0e-87e57bcc49e6,69fe5158-eddc-52d3-bf0e-87e57bcc49e6,tg:lhbr:110636_#1,,,
e22_Items,1,tr:lh:4175,tg:lhbr:196068_#1,80792/12,isad:lh:74710,B 417 / B2,5d2dab40-c1e7-505d-b43f-5bb407eba562,5d2dab40-c1e7-505d-b43f-5bb407eba562,tg:lhbr:196068_#1,,,
e22_Items,1,tr:lh:5369,tg:lhbr:215887_#1,105393/22,isad:lh:78368,L 101 / B2,28ea8d24-fd44-57ea-98cb-f30190f581e9,28ea8d24-fd44-57ea-98cb-f30190f581e9,tg:lhbr:215887_#1,,,
e22_Items,1,tr:lh:7702,tg:lhbr:216274_#1,200270/36a-b,isad:lh:78485,E 285 / B2,c60f384d-82b5-5c73-8241-0b37cce1c87e,c60f384d-82b5-5c73-8241-0b37cce1c87e,tg:lhbr:216274_#1,,,
e22_Items,1,tr:lh:2325,tg:lhbr:168500_#1,43900/140,isad:lh:68673,C 33873 / B,3783d693-2565-5d0d-8c7f-11c0e65b48fa,3783d693-2565-5d0d-8c7f-11c0e65b48fa,tg:lhbr:168500_#1,,,
e22_Items,1,tr:lh:6886,tg:lhbr:204615_#1,171373/2775a-b,isad:lh:75599,S 935 / B2,dc9eba20-624e-5df2-999e-923f65650f39,dc9eba20-624e-5df2-999e-923f65650f39,tg:lhbr:204615_#1,,,
e22_Items,1,,tg:lhbr:65111_#1,141580,,G 634 / B,4ee21a0a-cb44-5ba4-ab90-547a7fcd87f1,4ee21a0a-cb44-5ba4-ab90-547a7fcd87f1,tg:lhbr:65111_#1,,,
e22_Items,1,tr:lh:2301,tg:lhbr:89018_#1,43620/56,isad:lh:38133,L 326 / B,21146a16-818b-5337-87c8-23aead1b5ef9,21146a16-818b-5337-87c8-23aead1b5ef9,tg:lhbr:89018_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:27089_#1,,isad:lh:13163,FVCA / B (1880-1918),84db5e18-0c3c-51f0-8226-05d41fb7968e,84db5e18-0c3c-51f0-8226-05d41fb7968e,tg:lhbr:27089_#1,,,
e22_Items,1,tr:lh:7601,tg:lhbr:222623_#1,198956/3ab,isad:lh:80425,G 9947 / B1,1f65ab68-3c46-549c-aa74-9263ab5f526b,1f65ab68-3c46-549c-aa74-9263ab5f526b,tg:lhbr:222623_#1,,,
e22_Items,1,tr:lh:7870,tg:lhbr:230242_#1,210835/40,isad:lh:82775,S 59 / Archief S / La Sculpture de ce Siècle,b2dc96da-8b40-58e1-a17a-5b0ea2f2d2a3,b2dc96da-8b40-58e1-a17a-5b0ea2f2d2a3,tg:lhbr:230242_#1,,,
e22_Items,1,tr:lh:7392,tg:lhbr:174798_#1,195998/56,isad:lh:5930,B 4675 / B1,95257d0b-4808-589c-97d6-faaaee37a625,95257d0b-4808-589c-97d6-faaaee37a625,tg:lhbr:174798_#1,,,
e22_Items,1,tr:lh:4786,tg:lhbr:136600_#1,94918/a-b,isad:lh:56958,S 788 / B,bbdf7c0f-5c41-581e-bd28-7f176f013ebb,bbdf7c0f-5c41-581e-bd28-7f176f013ebb,tg:lhbr:136600_#1,,,
e22_Items,1,,tg:lhbr:271929_#1,,isad:lh:85776,,cef2cfaa-924a-54cb-a854-ad6907eade9e,cef2cfaa-924a-54cb-a854-ad6907eade9e,tg:lhbr:271929_#1,W 213 / 159,,
e22_Items,1,tr:lh:7063,tg:lhbr:189803_#1,177317/791,isad:lh:74010,D 125 / B2,0c342cf1-369f-51e4-98f1-39ec61f59c51,0c342cf1-369f-51e4-98f1-39ec61f59c51,tg:lhbr:189803_#1,,,
e22_Items,1,tr:lh:6086,tg:lhbr:124261_#1,139046/13,isad:lh:5119,B 742 / B (31),7f0eaa5e-4e64-5878-8a0c-9c0c7d5b060e,7f0eaa5e-4e64-5878-8a0c-9c0c7d5b060e,tg:lhbr:124261_#1,,,
e22_Items,1,tr:lh:2279,tg:lhbr:248174_#1,,isad:lh:140739,,ac766230-cc73-5a68-b6ab-8b2fc410f0ec,ac766230-cc73-5a68-b6ab-8b2fc410f0ec,tg:lhbr:248174_#1,C 3622 / 23,,
e22_Items,1,tr:lh:3772,tg:lhbr:198691_#1,72465/73d,isad:lh:73549,T 48399 / B (1950),443e4818-1862-56f3-ae83-f6f8f6265776,443e4818-1862-56f3-ae83-f6f8f6265776,tg:lhbr:198691_#1,,,
e22_Items,1,tr:lh:2319,tg:lhbr:127892_#1,43810/1,isad:lh:53644,R 924 / B,a488b25a-f8d6-5991-b1a3-564f254c2177,a488b25a-f8d6-5991-b1a3-564f254c2177,tg:lhbr:127892_#1,,,
e22_Items,1,tr:lh:7478,tg:lhbr:180725_#1,197233/178,isad:lh:72094,M 224 / B,90f27537-f6ad-5b9b-a7a3-f955119fea3f,90f27537-f6ad-5b9b-a7a3-f955119fea3f,tg:lhbr:180725_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:192344_#1,114685/50,isad:lh:74278,T 48399 / B (1963),8da641ec-f92a-5c29-9017-c8ce0f110f61,8da641ec-f92a-5c29-9017-c8ce0f110f61,tg:lhbr:192344_#1,,,
e22_Items,1,tr:lh:6465,tg:lhbr:212158_#1,158601/88,isad:lh:77751,S 7904 / B2 (1973-1974-1975),77282bda-21ab-54f7-a11c-5a4e53687b1e,77282bda-21ab-54f7-a11c-5a4e53687b1e,tg:lhbr:212158_#1,,,
e22_Items,1,,tg:lhbr:294706_#1,,isad:lh:110493,,edbc7864-ed5b-5d1b-a99c-647a7522af48,edbc7864-ed5b-5d1b-a99c-647a7522af48,tg:lhbr:294706_#1,HH 80/88,,
e22_Items,1,tr:lh:6598,tg:lhbr:200539_#1,163646/29,isad:lh:75196,B 417 / B2 (Tijdschrift Aujourd'hui et Demain),cf04a248-b435-5ca5-aa5c-42067e13044e,cf04a248-b435-5ca5-aa5c-42067e13044e,tg:lhbr:200539_#1,,,
e22_Items,1,tr:lh:3344,tg:lhbr:156482_#1,66472/109,isad:lh:64391,L 651 / B,8ac8f309-e080-551c-b426-7a1e693f40be,8ac8f309-e080-551c-b426-7a1e693f40be,tg:lhbr:156482_#1,,,
e22_Items,1,tr:lh:128691,tg:lhbr:285994_#1,,isad:lh:129178,,e43c4f58-4387-5abc-b685-84c954acff92,e43c4f58-4387-5abc-b685-84c954acff92,tg:lhbr:285994_#1,B 805 /29,,
e22_Items,1,tr:lh:7165,tg:lhbr:175292_#1,178890/399a-b,isad:lh:66742,R 286 / B2,10730378-96c3-5ebb-901e-859a54c5a389,10730378-96c3-5ebb-901e-859a54c5a389,tg:lhbr:175292_#1,,,
e22_Items,1,tr:lh:7336,tg:lhbr:219187_#1,187013/1,isad:lh:79492,S 59 / Archief B,d7defc82-9dfb-51af-8102-08d520e839f3,d7defc82-9dfb-51af-8102-08d520e839f3,tg:lhbr:219187_#1,,,
e22_Items,1,tr:lh:9827,tg:lhbr:231748_#1,217506/76,isad:lh:83264,T 3465 / B1,e88d0056-7e6b-56e7-8446-c001316fabde,e88d0056-7e6b-56e7-8446-c001316fabde,tg:lhbr:231748_#1,,,
e22_Items,1,,tg:lhbr:176861_#1,74145/316,isad:lh:70855,H 5367 / B2,7095dd43-b41e-59b7-a95d-b17a446bf220,7095dd43-b41e-59b7-a95d-b17a446bf220,tg:lhbr:176861_#1,,,
e22_Items,1,tr:lh:7870,tg:lhbr:223329_#1,210274/1,isad:lh:80650,S 59 / Archief L,7d46ff66-ffdb-51c7-ab2c-3a207dba8b30,7d46ff66-ffdb-51c7-ab2c-3a207dba8b30,tg:lhbr:223329_#1,,,
e22_Items,1,tr:lh:139974,tg:lhbr:262842_#1,,isad:lh:150477,,2c268125-a52c-513a-a33b-6c6ebcbff7d7,2c268125-a52c-513a-a33b-6c6ebcbff7d7,tg:lhbr:262842_#1,B 798 / 294 - 380,,
e22_Items,1,tr:lh:5898,tg:lhbr:2195_#1,138001/2,isad:lh:1806,D 217 / B,ab3fe486-efa3-5f46-9f6d-65afc1151a6f,ab3fe486-efa3-5f46-9f6d-65afc1151a6f,tg:lhbr:2195_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:26583_#1,,isad:lh:12917,FVCA / B (1919-1932),be663637-8196-51e7-9ea5-88cebce1b5b1,be663637-8196-51e7-9ea5-88cebce1b5b1,tg:lhbr:26583_#1,,,
e22_Items,1,tr:lh:2648,tg:lhbr:88512_#1,52237/17,isad:lh:37969,PP 7 / B2,509dc641-96c1-538d-b95d-ea55bd3285a6,509dc641-96c1-538d-b95d-ea55bd3285a6,tg:lhbr:88512_#1,,,
e22_Items,1,,tg:lhbr:115010_#1,,isad:lh:48776,P 346 / B,827633ac-8ffb-5b14-bea4-6bfa6aa3b176,827633ac-8ffb-5b14-bea4-6bfa6aa3b176,tg:lhbr:115010_#1,,,
e22_Items,1,,tg:lhbr:279305_#1,,isad:lh:159849,B 413 / B2,a59ff5d4-a210-56c0-b33e-8f207482b19d,a59ff5d4-a210-56c0-b33e-8f207482b19d,tg:lhbr:279305_#1,,,
e22_Items,1,tr:lh:6462,tg:lhbr:107471_#1,158572/326,isad:lh:45672,V 3484 / B2,b79250d8-5525-5e31-9767-e0f2ed137401,b79250d8-5525-5e31-9767-e0f2ed137401,tg:lhbr:107471_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:157188_#1,124404/65,isad:lh:64645,W 1499 / B,92bf8765-13ad-5922-b4bd-bd7adb480098,92bf8765-13ad-5922-b4bd-bd7adb480098,tg:lhbr:157188_#1,,,
e22_Items,1,tr:lh:6937,tg:lhbr:201033_#1,173055/6,isad:lh:46064,O 109 / B1,97f2a2a0-0ddc-5a90-b8ad-2de57b275427,97f2a2a0-0ddc-5a90-b8ad-2de57b275427,tg:lhbr:201033_#1,,,
e22_Items,1,,tg:lhbr:213452_#1,,isad:lh:77884,M 224 / B,89994047-900c-5bb2-a9a4-cb6bebe3aaa5,89994047-900c-5bb2-a9a4-cb6bebe3aaa5,tg:lhbr:213452_#1,,,
e22_Items,1,tr:lh:6405,tg:lhbr:57993_#1,149794/54a-e,isad:lh:25765,G 994 / B,9518e65d-d27c-5ed8-b698-7590c91434c7,9518e65d-d27c-5ed8-b698-7590c91434c7,tg:lhbr:57993_#1,,,
e22_Items,1,tr:lh:62,tg:lhbr:8440_#1,1134,isad:lh:5236,B 365 / B,86a2d86d-8140-50fc-ae7d-24a1d2b96f05,86a2d86d-8140-50fc-ae7d-24a1d2b96f05,tg:lhbr:8440_#1,,,
e22_Items,1,tr:lh:2599,tg:lhbr:46701_#1,52742/172,isad:lh:21502,D 5165 / B,d6b8a93b-ef44-5283-a21f-8fe77f89557d,d6b8a93b-ef44-5283-a21f-8fe77f89557d,tg:lhbr:46701_#1,,,
e22_Items,1,tr:lh:5752,tg:lhbr:54360_#1,117584/2,isad:lh:24503,F 466 / B,0e5db485-ce81-5855-a27e-65a574e63c66,0e5db485-ce81-5855-a27e-65a574e63c66,tg:lhbr:54360_#1,,,
e22_Items,1,tr:lh:5898,tg:lhbr:159771_#1,137811/1,isad:lh:65535,W 592 / B,06320d86-8697-526d-b060-22e9c1d06d08,06320d86-8697-526d-b060-22e9c1d06d08,tg:lhbr:159771_#1,,,
e22_Items,1,tr:lh:7657,tg:lhbr:235464_#1,218004/361,isad:lh:84234,G 3145 / B2,380a1e34-9a17-583a-8622-4cda66b18f04,380a1e34-9a17-583a-8622-4cda66b18f04,tg:lhbr:235464_#1,,,
e22_Items,1,tr:lh:7749,tg:lhbr:227005_#1,200849/23,isad:lh:81898,G 88185 / B2,82a64899-9e17-54ed-b3ce-fdd823f94ad0,82a64899-9e17-54ed-b3ce-fdd823f94ad0,tg:lhbr:227005_#1,,,
e22_Items,1,tr:lh:5479,tg:lhbr:289094_#1,107680,isad:lh:168745,,f46bf372-c5aa-5e99-9c74-995ceddb1eb2,f46bf372-c5aa-5e99-9c74-995ceddb1eb2,tg:lhbr:289094_#1,R 1476 / 174,,
e22_Items,1,tr:lh:1785,tg:lhbr:133026_#1,31830/53,isad:lh:55709,S 59,ddba1bf9-fa89-540a-8e47-e1b4b0103125,ddba1bf9-fa89-540a-8e47-e1b4b0103125,tg:lhbr:133026_#1,,,
e22_Items,1,tr:lh:5674,tg:lhbr:109288_#1,114148/1,isad:lh:46359,O 312 / B,5db1acc0-a524-5536-bbcd-4970f2ca57ae,5db1acc0-a524-5536-bbcd-4970f2ca57ae,tg:lhbr:109288_#1,,,
e22_Items,1,tr:lh:4823,tg:lhbr:72356_#1,96408/1,isad:lh:32673,H 546 / B,6f0ca840-232c-555a-8e0c-0627fa17d094,6f0ca840-232c-555a-8e0c-0627fa17d094,tg:lhbr:72356_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:18401_#1,,isad:lh:9575,FVCA / B2 (1944-1961),279c7ae0-5f13-5e01-bee0-036ba375b76b,279c7ae0-5f13-5e01-bee0-036ba375b76b,tg:lhbr:18401_#1,,,
e22_Items,1,tr:lh:5157,tg:lhbr:197562_#1,101707/8,isad:lh:74869,K 945 / B1,cb840b71-345e-5bca-8441-54d20565e1eb,cb840b71-345e-5bca-8441-54d20565e1eb,tg:lhbr:197562_#1,,,
e22_Items,1,tr:lh:6883,tg:lhbr:185103_#1,170378,isad:lh:73449,L 27435 / B2,b6325243-a81d-5e79-801e-568cdc9a4476,b6325243-a81d-5e79-801e-568cdc9a4476,tg:lhbr:185103_#1,,,
e22_Items,1,tr:lh:126473,tg:lhbr:244874_#1,,isad:lh:130179,,9dd3af2b-ca19-5b38-bacb-2c4ef473342e,9dd3af2b-ca19-5b38-bacb-2c4ef473342e,tg:lhbr:244874_#1,D 9653 / 19 (78),,
e22_Items,1,tr:lh:2279,tg:lhbr:247287_#1,,isad:lh:139981,,fbd6278b-4aa7-54d5-bda5-b8910428fbf6,fbd6278b-4aa7-54d5-bda5-b8910428fbf6,tg:lhbr:247287_#1,C 3622 / 21,,
e22_Items,1,tr:lh:7843,tg:lhbr:283541_#1,202504/60a-b,isad:lh:163005,,454af7e5-11bc-5095-adf7-e7f9c65e1ef1,454af7e5-11bc-5095-adf7-e7f9c65e1ef1,tg:lhbr:283541_#1,D 325 / 1205 map 1,,
e22_Items,1,,tg:lhbr:291120_#1,,isad:lh:172245,,b3447578-c6d4-560a-bb56-52c36026fec8,b3447578-c6d4-560a-bb56-52c36026fec8,tg:lhbr:291120_#1,D 1175 / 2,,
e22_Items,1,tr:lh:3055,tg:lhbr:150857_#1,61077/408,isad:lh:62431,V 4655 / B,295d7e9c-64f5-53de-afbf-bda9f645fe14,295d7e9c-64f5-53de-afbf-bda9f645fe14,tg:lhbr:150857_#1,,,
e22_Items,1,tr:lh:4744,tg:lhbr:85918_#1,92520/35,isad:lh:37097,C 203 / B,41c6b0c4-b8d7-512c-806c-14785fad528e,41c6b0c4-b8d7-512c-806c-14785fad528e,tg:lhbr:85918_#1,,,
e22_Items,1,tr:lh:4347,tg:lhbr:69811_#1,83976/75,isad:lh:31601,H 3832 / B,87cb86f6-8f12-54b5-9d31-734659323967,87cb86f6-8f12-54b5-9d31-734659323967,tg:lhbr:69811_#1,,,
e22_Items,1,,tg:lhbr:78683_#1,,isad:lh:34593,J 122 / B,ff5c096a-2ca7-54e7-a170-8eae3ca0f405,ff5c096a-2ca7-54e7-a170-8eae3ca0f405,tg:lhbr:78683_#1,,,
e22_Items,1,tr:lh:2755,tg:lhbr:70536_#1,54531/235,isad:lh:31807,H 4737 / B,63a274cf-a1a0-557a-8add-64c25340d5eb,63a274cf-a1a0-557a-8add-64c25340d5eb,tg:lhbr:70536_#1,,,
e22_Items,1,,tg:lhbr:62157_#1,,isad:lh:27910,G 563 / B,9451e8eb-26fe-542e-b74f-3040ed9d7175,9451e8eb-26fe-542e-b74f-3040ed9d7175,tg:lhbr:62157_#1,,,
e22_Items,1,tr:lh:2695,tg:lhbr:131646_#1,53190/157,isad:lh:55156,S 495 / B,41434830-a228-52b2-b802-e0e102308950,41434830-a228-52b2-b802-e0e102308950,tg:lhbr:131646_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:119089_#1,125320/1a-b,isad:lh:50619,P 257 / B,bfc4ab5a-34f9-5483-b755-f8e8d465f74c,bfc4ab5a-34f9-5483-b755-f8e8d465f74c,tg:lhbr:119089_#1,,,
e22_Items,1,tr:lh:9849,tg:lhbr:237204_#1,218757/270a-b,isad:lh:84950,J 45 / B1,b57816e7-a492-564c-9aa2-2abf194cb59e,b57816e7-a492-564c-9aa2-2abf194cb59e,tg:lhbr:237204_#1,,,
e22_Items,1,tr:lh:2864,tg:lhbr:149570_#1,56906,isad:lh:62017,V 393 / B,d4e66c1f-2f61-58bd-af57-ff4657a9f60b,d4e66c1f-2f61-58bd-af57-ff4657a9f60b,tg:lhbr:149570_#1,,,
e22_Items,1,tr:lh:7336,tg:lhbr:225665_#1,187211/1,isad:lh:81420,S 59 / Archief O,fa0677ad-28d5-5602-8055-739ae6f97ef4,fa0677ad-28d5-5602-8055-739ae6f97ef4,tg:lhbr:225665_#1,,,
e22_Items,1,,tg:lhbr:299295_#1,,isad:lh:172576,,b9cfd18e-0922-50e8-ad51-7b5ac3cdede1,b9cfd18e-0922-50e8-ad51-7b5ac3cdede1,tg:lhbr:299295_#1,B 585 / 134,,
e22_Items,1,tr:lh:4739,tg:lhbr:68482_#1,91377/56,isad:lh:31147,L 91 / B,2d962642-1632-5f04-9a58-b4b557097099,2d962642-1632-5f04-9a58-b4b557097099,tg:lhbr:68482_#1,,,
e22_Items,1,,tg:lhbr:281321_#1,,isad:lh:161378,B 413 / B2,07694b38-286e-5595-a723-5cbd28d1ee6f,07694b38-286e-5595-a723-5cbd28d1ee6f,tg:lhbr:281321_#1,,,
e22_Items,1,,tg:lhbr:293740_#1,,isad:lh:181254,,2eead171-5c45-5bfd-ba1d-dc7874e85a24,2eead171-5c45-5bfd-ba1d-dc7874e85a24,tg:lhbr:293740_#1,B 9325 / 315,,
e22_Items,1,tr:lh:6598,tg:lhbr:195302_#1,166196/426,isad:lh:74626,B 417 / B2,d783161b-89a0-52d9-81c6-666723bea0c4,d783161b-89a0-52d9-81c6-666723bea0c4,tg:lhbr:195302_#1,,,
e22_Items,1,tr:lh:5510,tg:lhbr:138960_#1,113852/3,isad:lh:57812,S 935 / B,8b6b417e-862f-50c5-b9d7-f7e26a33fa4f,8b6b417e-862f-50c5-b9d7-f7e26a33fa4f,tg:lhbr:138960_#1,,,
e22_Items,1,tr:lh:6888,tg:lhbr:187763_#1,170626,isad:lh:73742,D 715 / B2,491b87ad-0491-504c-9661-eb3436e82c2b,491b87ad-0491-504c-9661-eb3436e82c2b,tg:lhbr:187763_#1,,,
e22_Items,1,tr:lh:9770,tg:lhbr:257086_#1,,isad:lh:146951,,5c066fb5-2048-5ada-affd-fcd63d11baf0,5c066fb5-2048-5ada-affd-fcd63d11baf0,tg:lhbr:257086_#1,J 416 / 62,,
e22_Items,1,tr:lh:6004,tg:lhbr:89981_#1,132108,isad:lh:38516,R 512 / B,25a9aafc-f02f-541f-8c7a-a34f6558e935,25a9aafc-f02f-541f-8c7a-a34f6558e935,tg:lhbr:89981_#1,,,
e22_Items,1,tr:lh:2533,tg:lhbr:36782_#1,49745/5,isad:lh:17395,C 3622 / B,d12cc9a2-8bb2-5d2d-b7fd-848aef8774f6,d12cc9a2-8bb2-5d2d-b7fd-848aef8774f6,tg:lhbr:36782_#1,,,
e22_Items,1,tr:lh:3935,tg:lhbr:27910_#1,75024/13,isad:lh:13363,H 225 / B2,e5f789c7-1e77-5748-9ca4-1f5a28eb382e,e5f789c7-1e77-5748-9ca4-1f5a28eb382e,tg:lhbr:27910_#1,,,
e22_Items,1,,tg:lhbr:98713_#1,,isad:lh:41986,M 5167 / B,13f83062-f61d-5c46-bdae-2a6d3014e8f4,13f83062-f61d-5c46-bdae-2a6d3014e8f4,tg:lhbr:98713_#1,,,
e22_Items,1,tr:lh:4397,tg:lhbr:65888_#1,84649/25a-b,isad:lh:30077,G 8242 / B,93049d19-05a3-5fab-87bc-a54e1b693eb7,93049d19-05a3-5fab-87bc-a54e1b693eb7,tg:lhbr:65888_#1,,,
e22_Items,1,tr:lh:6734,tg:lhbr:165093_#1,166968/9,isad:lh:7540,"B 6791 / B2 (Mientje Helmers, Dossier Arbeiderspers)",d65c6797-391d-5a56-a926-7efe0e97e4b1,d65c6797-391d-5a56-a926-7efe0e97e4b1,tg:lhbr:165093_#1,,,
e22_Items,1,tr:lh:6413,tg:lhbr:209386_#1,151924/1a-c,isad:lh:77039,W 256 / B2 ((periode L. Simons 1969-1984) 21),64df0403-2bac-54fe-945e-34859aa37c66,64df0403-2bac-54fe-945e-34859aa37c66,tg:lhbr:209386_#1,,,
e22_Items,1,tr:lh:9356,tg:lhbr:233128_#1,217747/68,isad:lh:83643,C 2752 / B2 (tijdschrift Nul),891ac708-c41e-5569-b75c-e81f2b67dbd1,891ac708-c41e-5569-b75c-e81f2b67dbd1,tg:lhbr:233128_#1,,,
e22_Items,1,tr:lh:6415,tg:lhbr:44161_#1,152981/7,isad:lh:20506,D 125 / B2,87e90b13-f4f1-57c9-bd6c-cf9d58dca244,87e90b13-f4f1-57c9-bd6c-cf9d58dca244,tg:lhbr:44161_#1,,,
e22_Items,1,tr:lh:5976,tg:lhbr:56500_#1,130774/8a-b,isad:lh:25296,G 36 / B,d2c24d15-2bef-5e90-8e0f-9533e2b3eb12,d2c24d15-2bef-5e90-8e0f-9533e2b3eb12,tg:lhbr:56500_#1,,,
e22_Items,1,tr:lh:4740,tg:lhbr:14498_#1,91141,isad:lh:8108,B 708 / B,c7b2e3af-6abc-5014-83b7-f15cac77278b,c7b2e3af-6abc-5014-83b7-f15cac77278b,tg:lhbr:14498_#1,,,
e22_Items,1,tr:lh:3455,tg:lhbr:91835_#1,68036,isad:lh:39248,L 597 / B,429422ad-01df-566d-be1d-8db1b0c66b71,429422ad-01df-566d-be1d-8db1b0c66b71,tg:lhbr:91835_#1,,,
e22_Items,1,tr:lh:1383,tg:lhbr:147389_#1,24424/9,isad:lh:61080,V 255 / I,4152f218-5acb-580d-b58f-303864818ebb,4152f218-5acb-580d-b58f-303864818ebb,tg:lhbr:147389_#1,,,
e22_Items,1,tr:lh:5678,tg:lhbr:203653_#1,114696/143,isad:lh:75408,T 48399 / B (1974),ee1929af-d515-5a35-a3ea-610211f03afd,ee1929af-d515-5a35-a3ea-610211f03afd,tg:lhbr:203653_#1,,,
e22_Items,1,tr:lh:6465,tg:lhbr:211232_#1,158595/58a,isad:lh:76270,S 7904 / B2 (1968-1969),cd1ba1c1-7227-55f0-a5da-2a60641266c9,cd1ba1c1-7227-55f0-a5da-2a60641266c9,tg:lhbr:211232_#1,,,
e22_Items,1,tr:lh:126473,tg:lhbr:250959_#1,,isad:lh:130191,,97883cb2-4d01-51bb-ba44-e1e45570b16a,97883cb2-4d01-51bb-ba44-e1e45570b16a,tg:lhbr:250959_#1,D 9653 / 23 (206),,
e22_Items,1,tr:lh:5793,tg:lhbr:117670_#1,120143/1-2,isad:lh:49973,P 7954 / B,062830bd-3c24-573e-bd70-f57d691b5367,062830bd-3c24-573e-bd70-f57d691b5367,tg:lhbr:117670_#1,,,
e22_Items,1,tr:lh:2317,tg:lhbr:105211_#1,43801/222,isad:lh:44611,M 896 / B,421d3df4-2cc3-53b7-8256-5edcb00e76e7,421d3df4-2cc3-53b7-8256-5edcb00e76e7,tg:lhbr:105211_#1,,,
e22_Items,1,tr:lh:7843,tg:lhbr:269104_#1,,isad:lh:154868,,3c3400b3-d629-567d-85b0-6807acb71c9f,3c3400b3-d629-567d-85b0-6807acb71c9f,tg:lhbr:269104_#1,D 325/154,,
e22_Items,1,tr:lh:4743,tg:lhbr:134060_#1,91790/42-44,isad:lh:56066,S 623 / B,751df430-6ef7-5216-99a6-b7c9b58f06dd,751df430-6ef7-5216-99a6-b7c9b58f06dd,tg:lhbr:134060_#1,,,
e22_Items,1,tr:lh:9770,tg:lhbr:258375_#1,,isad:lh:147772,,58093271-9baa-5a80-9206-768b0b477a73,58093271-9baa-5a80-9206-768b0b477a73,tg:lhbr:258375_#1,J 416 / 67,,
e22_Items,1,tr:lh:5285,tg:lhbr:126401_#1,103970/32,isad:lh:53106,R 7458 / B,f55d3826-dcfb-54f3-b9db-10b9cb48916e,f55d3826-dcfb-54f3-b9db-10b9cb48916e,tg:lhbr:126401_#1,,,
e22_Items,1,tr:lh:3772,tg:lhbr:188490_#1,72465/109,isad:lh:73830,T 48399 / B (1954),efc7aa19-6ff7-5b88-b6c4-e54e851387d9,efc7aa19-6ff7-5b88-b6c4-e54e851387d9,tg:lhbr:188490_#1,,,
e22_Items,1,tr:lh:7336,tg:lhbr:220043_#1,186552/5,isad:lh:79728,S 59 / Archief H,9cd43a19-7e8d-58a8-be6e-48522454217b,9cd43a19-7e8d-58a8-be6e-48522454217b,tg:lhbr:220043_#1,,,
e22_Items,1,,tg:lhbr:232422_#1,163872/21,isad:lh:83493,G 395 / B,2be75d78-9374-5ed6-a43e-ebc508036dc9,2be75d78-9374-5ed6-a43e-ebc508036dc9,tg:lhbr:232422_#1,,,
e22_Items,1,tr:lh:2374,tg:lhbr:164599_#1,44996/38,isad:lh:67145,B 7118 / B,a93c36f5-d508-594a-a344-82f7b8b5903f,a93c36f5-d508-594a-a344-82f7b8b5903f,tg:lhbr:164599_#1,,,
