ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1665-11-18,datum na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000134,referentienummer,False,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:146,brocade id,False,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:146/N,brocade url,False,,,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""654c8589-79ef-53f2-985c-49f354b11267"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23701dad-18a5-4382-a0e9-ba986d890f0f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rekening-courant van Livinus Francke te Middelburg voor Balthasar II Moretus,titles proper,Dutch (language),,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:71,https://data.museumplantinmoretus.be/ark:/11975/6e77aa76-10cb-5fa2-9385-2312f71ba0a4,Registers,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat het losse stuk &quot;Facture des tonneaux envoyez a Francfort pr. la septemb. 1604</p>
","<p>Bevat het losse stuk &quot;Facture des tonneaux envoyez a Francfort pr. la septemb. 1604</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_AssociatedRecords,1,,,,,,mpmre,Mm,volgend register,tg:mpmre:72,Verwijzing naar MPM objectbeschrijvingen,da5a28a6-8199-5e6e-aa5a-c3204bf2e6f6,"[{""resourceId"": ""da5a28a6-8199-5e6e-aa5a-c3204bf2e6f6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""403aace2-8292-4de4-9d5e-25847c25389b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_AssociatedRecords,2,,,,,,mpmre,Kk,vorig register,tg:mpmre:70,Verwijzing naar MPM objectbeschrijvingen,090fea1d-8d3b-59fc-b5c7-32e0662c8378,"[{""resourceId"": ""090fea1d-8d3b-59fc-b5c7-32e0662c8378"", ""ontologyProperty"": """", ""resourceXresourceId"": ""456aee99-ef47-492b-8356-11b8ce51f38b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""56b73d0c-1d74-4131-be0b-cb48a9a998c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c16add0d-ed14-4f73-9145-d101c4f76267"", ""inverseOntologyProperty"": """"}]"
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,1719,No Copyright - Public Domain Mark 1.0,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16040900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1604-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_Languages,2,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000066,referentienummer,False,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:71,brocade id,False,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:71/N,brocade url,False,,,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6805cac8-9471-51c5-8833-feeb33e87d21"", ""ontologyProperty"": """", ""resourceXresourceId"": ""42f2605f-d51e-4e9b-8c45-f41a6d60332a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cahier de Francfort, september 1604",titles proper,Dutch (language),,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1604,constructed titles,Dutch (language),,,,
6e77aa76-10cb-5fa2-9385-2312f71ba0a4,tg:mpmre:71,e73_Titles,3,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ll PLNT september 1604,incipits,Dutch (language),,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:179,https://data.museumplantinmoretus.be/ark:/11975/6f5eec96-3a2d-5242-99da-c901319cf4e8,Akten,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a5e5b540-cb9f-434e-9f3c-78918fd60229"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c7f7a71-e708-450e-9047-bf156aa5705e"", ""inverseOntologyProperty"": """"}]"
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_CreationActors,2,,,,,,,,,,,,,3d9c3f22-1619-5870-9650-db79ece3c228,au::108770,,,,va,recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_CreationActors,3,,,,,,,,,,,,,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,,,,opd,writers (clerical workers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1640,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000167,referentienummer,False,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:179,brocade id,False,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:179/N,brocade url,False,,,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""92c4f679-4580-5dad-9b98-16bfa55751a9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0fc53dab-9627-412a-89e2-0242ba786f40"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rekening-courant voor Bernhard Wolter,titles proper,Dutch (language),,,,
6f5eec96-3a2d-5242-99da-c901319cf4e8,tg:mpmak:179,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernardus Gualteri debet,incipits,Latin (language),,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:95,https://data.museumplantinmoretus.be/ark:/11975/6fede8fe-55ce-500a-865c-71e609a75b53,Registers,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_AssociatedRecords,1,,,,,,mpmre,NN,volgend register,tg:mpmre:96,Verwijzing naar MPM objectbeschrijvingen,805832bd-ffc1-58d7-b373-a2d7e8626552,"[{""resourceId"": ""805832bd-ffc1-58d7-b373-a2d7e8626552"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3018de6-e06e-414d-96d0-27673a27d744"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_AssociatedRecords,2,,,,,,mpmre,LL,vorig register,tg:mpmre:94,Verwijzing naar MPM objectbeschrijvingen,4ad647d8-a086-5194-8218-06a622e09efa,"[{""resourceId"": ""4ad647d8-a086-5194-8218-06a622e09efa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18417a88-7750-4b3c-91a3-19c14a2b55c2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d258b57e-fc38-4906-a3d9-fea5944ecc0e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""12a57c1c-a62b-4edf-be79-52a7534719f3"", ""inverseOntologyProperty"": """"}]"
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,1731,No Copyright - Public Domain Mark 1.0,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16160900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1616-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000090,referentienummer,False,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:95,brocade id,False,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:95/N,brocade url,False,,,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""889fb967-2863-52d2-89dc-55ea8879b4e7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5dc6b24f-e913-4671-bb0d-0a51318dcf98"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cahier de Francfort, september 1616",titles proper,Dutch (language),,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal van de boekhandel op de septemberfoor van Frankfurt in 1616,constructed titles,Dutch (language),,,,
6fede8fe-55ce-500a-865c-71e609a75b53,tg:mpmre:95,e73_Titles,3,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cahier de la foire de septembre de l'anne 1616 signe MM. PLNT,incipits,French (language),,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:108,https://data.museumplantinmoretus.be/ark:/11975/701a53c2-9d51-5bda-830d-7a0647e51321,Registers,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_AssociatedRecords,1,,,,,,mpmre,BBB,volgend register,tg:mpmre:109,Verwijzing naar MPM objectbeschrijvingen,1c140085-9e5b-5cdc-a72f-6efeeae49780,"[{""resourceId"": ""1c140085-9e5b-5cdc-a72f-6efeeae49780"", ""ontologyProperty"": """", ""resourceXresourceId"": ""798d7688-a5a7-48d2-8e25-514f83c2b963"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_AssociatedRecords,2,,,,,,mpmre,YY,vorig register,tg:mpmre:107,Verwijzing naar MPM objectbeschrijvingen,fed9a407-d216-5dac-913e-11be96bf0eb6,"[{""resourceId"": ""fed9a407-d216-5dac-913e-11be96bf0eb6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97328940-681d-404d-8fca-21fb2c7a8026"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""63eb23a6-a965-44ce-8710-21cee1120c06"", ""ontologyProperty"": """", ""resourceXresourceId"": ""01070e72-0318-49b3-8581-a1d7b2d00da4"", ""inverseOntologyProperty"": """"}]"
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,1738,No Copyright - Public Domain Mark 1.0,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16230300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1623-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_Languages,2,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000103,referentienummer,False,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:108,brocade id,False,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:108/N,brocade url,False,,,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3f4fc7fe-cdf0-5157-af7b-b1fc78ea5682"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9517e85-8ae7-43e9-af3f-260711c16336"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cahier de Francfort, vasten 1623",titles proper,Dutch (language),,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal van de boekhandel op de vastenfoor van Frankfurt in 1623,constructed titles,Dutch (language),,,,
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_Titles,3,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vastmis PLNT 1623. AAA,incipits,Dutch (language),,,,
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:65,https://data.museumplantinmoretus.be/ark:/11975/704e3c5c-bfd2-56be-af32-181bfd1c8f95,Akten,,,,,,,
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Vermoedelijk komt deze vrachtbrief uit een andere 'cahier de Francfort', aangezien de cahier van de vastenfoor van 1610 (Arch. 1008 (2)) waarin het stuk werd aangetroffen, reeds een vrachtbrief bevat die er ooit was ingebonden</p>
","<p>Vermoedelijk komt deze vrachtbrief uit een andere 'cahier de Francfort', aangezien de cahier van de vastenfoor van 1610 (Arch. 1008 (2)) waarin het stuk werd aangetroffen, reeds een vrachtbrief bevat die er ooit was ingebonden</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704e3c5c-bfd2-56be-af32-181bfd1c8f95,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""96926a3a-23e3-461d-9ce0-3b1b0a32f741"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41849b22-92f2-499b-9881-3a1e2967af0a"", ""inverseOntologyProperty"": """"}]"
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,1725,No Copyright - Public Domain Mark 1.0,
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1610,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
