Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Transcription ID,Status,Access Type,Keeper,Object Identifier,Transcription URL,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:mpmre:369,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:369/N,d1fe4e54-d52e-574c-a941-ce53c0e0439d,BE-ANN00/re/000000364,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d1fe4e54-d52e-574c-a941-ce53c0e0439d,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:386,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:386/N,3aebcb56-12e8-5bc3-98c7-f95086adcd59,BE-ANN00/re/000000381,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/3aebcb56-12e8-5bc3-98c7-f95086adcd59,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:555,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:555/N,ee002190-08d0-508d-8bbc-49587af9df0d,BE-ANN00/re/000000549,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ee002190-08d0-508d-8bbc-49587af9df0d,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:105,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:105/N,bf0a4d3e-31dc-5ab0-9535-dbcb2d08fe7a,BE-ANN00/re/000000100,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/bf0a4d3e-31dc-5ab0-9535-dbcb2d08fe7a,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:410,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:410/N,71335e51-8e28-5a51-9d98-9c499fa7b8de,BE-ANN00/re/000000405,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/71335e51-8e28-5a51-9d98-9c499fa7b8de,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:257,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:257/N,4c7cbc7a-67d7-5b4b-80a4-d86d1f8f044b,BE-ANN00/re/000000252,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/4c7cbc7a-67d7-5b4b-80a4-d86d1f8f044b,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:607,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:607/N,7bcaf89d-d1ec-5d0a-8739-34cc7a84aadd,BE-ANN00/re/000000595,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/7bcaf89d-d1ec-5d0a-8739-34cc7a84aadd,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:312,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:312/N,d30a91df-232d-5eda-99ab-9df9c514d8ca,BE-ANN00/re/000000307,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d30a91df-232d-5eda-99ab-9df9c514d8ca,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:191,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:191/N,6854bc25-61a3-5de7-b645-e4a0d5d1fd8f,BE-ANN00/re/000000187,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/6854bc25-61a3-5de7-b645-e4a0d5d1fd8f,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:26,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:26/N,e844b28d-1ad8-5c86-84a0-5d11187b753e,BE-ANN00/re/000000021,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/e844b28d-1ad8-5c86-84a0-5d11187b753e,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:484,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:484/N,e05a29b5-ba62-5529-b660-49b8d1ef0e12,BE-ANN00/re/000000479,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/e05a29b5-ba62-5529-b660-49b8d1ef0e12,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:650,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:650/N,619d6bdc-5b2f-5c4f-b332-461971e3c01b,BE-ANN00/re/000000638,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/619d6bdc-5b2f-5c4f-b332-461971e3c01b,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:200,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:200/N,73067118-1a07-5aca-8f24-a725b8817a26,BE-ANN00/re/000000196,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/73067118-1a07-5aca-8f24-a725b8817a26,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:345,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:345/N,f64a452b-f97b-54a7-a063-0c9fb956fed7,BE-ANN00/re/000000340,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/f64a452b-f97b-54a7-a063-0c9fb956fed7,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:596,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:596/N,f79283df-fb59-5813-87d0-3b72d27aa5da,BE-ANN00/re/000000586,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/f79283df-fb59-5813-87d0-3b72d27aa5da,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:129,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:129/N,d1cafecc-8d43-5d6a-8756-c93cc9088eea,BE-ANN00/re/000000124,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d1cafecc-8d43-5d6a-8756-c93cc9088eea,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:579,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:579/N,5d1feeca-22e7-5a6a-92f5-9cdad33f170b,BE-ANN00/re/000000573X,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/5d1feeca-22e7-5a6a-92f5-9cdad33f170b,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:71,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:71/N,6e77aa76-10cb-5fa2-9385-2312f71ba0a4,BE-ANN00/re/000000066,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/6e77aa76-10cb-5fa2-9385-2312f71ba0a4,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:216,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:216/N,250f66da-313f-5591-a78d-87371047a945,BE-ANN00/re/000000211,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/250f66da-313f-5591-a78d-87371047a945,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:646,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:646/N,a714422b-c51f-5b08-8809-f923a729b5cd,BE-ANN00/re/000000634,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a714422b-c51f-5b08-8809-f923a729b5cd,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:353,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:353/N,d58c9c69-f329-57c6-9444-65511f52d570,BE-ANN00/re/000000348,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d58c9c69-f329-57c6-9444-65511f52d570,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:703,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:703/N,511be900-3058-5042-862f-d5466e251612,BE-ANN00/re/000000690,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/511be900-3058-5042-862f-d5466e251612,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:88,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:88/N,e37a1ae3-3158-5331-8ebd-df0f9c29c0d6,BE-ANN00/re/000000083,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/e37a1ae3-3158-5331-8ebd-df0f9c29c0d6,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:67,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:67/N,1f144a95-e543-5a4c-8a11-2cbc06718661,BE-ANN00/re/000000062,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/1f144a95-e543-5a4c-8a11-2cbc06718661,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:611,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:611/N,c4bc55fb-eb4e-5a69-803d-38d3f0d3b2ef,BE-ANN00/re/000000598,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/c4bc55fb-eb4e-5a69-803d-38d3f0d3b2ef,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:241,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:241/N,1d4dbba7-a927-5ec4-831d-f3b9073866d3,BE-ANN00/re/000000236,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/1d4dbba7-a927-5ec4-831d-f3b9073866d3,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:304,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:304/N,9eba0924-46b0-5089-97dd-15ff0361368e,BE-ANN00/re/000000299,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/9eba0924-46b0-5089-97dd-15ff0361368e,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:187,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:187/N,1c74f67d-1504-5e99-be04-2983b5264aac,BE-ANN00/re/000000183,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/1c74f67d-1504-5e99-be04-2983b5264aac,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:492,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:492/N,ec7ff009-d8f3-5749-85a1-9987329e5fb5,BE-ANN00/re/000000487,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ec7ff009-d8f3-5749-85a1-9987329e5fb5,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:168,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:168/N,966e86bb-0e86-593d-abce-cc207f5c9660,BE-ANN00/re/000000164,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/966e86bb-0e86-593d-abce-cc207f5c9660,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:538,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:538/N,2742f410-3d5f-5866-8f4b-fcdd42b718fc,BE-ANN00/re/000000532,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/2742f410-3d5f-5866-8f4b-fcdd42b718fc,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:30,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:30/N,cc358aa5-0df9-5336-817a-54778a57bdba,BE-ANN00/re/000000025,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/cc358aa5-0df9-5336-817a-54778a57bdba,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:186,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:186/N,4be584ef-ee32-548c-bc08-3f6933e5bba3,BE-ANN00/re/000000182,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/4be584ef-ee32-548c-bc08-3f6933e5bba3,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:493,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:493/N,3e60383b-9308-57ca-bedf-52d6f1360930,BE-ANN00/re/000000488,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/3e60383b-9308-57ca-bedf-52d6f1360930,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:169,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:169/N,5c090bf3-2ce3-57ae-b341-659bc581f710,BE-ANN00/re/000000165,carbon paper,,drafts (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/5c090bf3-2ce3-57ae-b341-659bc581f710,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:539,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:539/N,343715d3-07e4-5688-a9c3-516b9487ec31,BE-ANN00/re/000000533,carbon paper,,transcriptions (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/343715d3-07e4-5688-a9c3-516b9487ec31,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:31,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:31/N,7b76051e-751d-5e77-aca8-de5556583c24,BE-ANN00/re/000000026,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/7b76051e-751d-5e77-aca8-de5556583c24,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:240,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:240/N,3204367e-e457-58d5-8d42-9a9250c4e290,BE-ANN00/re/000000235,carbon paper,,drafts (documents),,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/3204367e-e457-58d5-8d42-9a9250c4e290,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:305,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:305/N,830f5281-7ba4-5c58-b240-f644f90f57ce,BE-ANN00/re/000000300,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/830f5281-7ba4-5c58-b240-f644f90f57ce,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:89,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:89/N,dca0fcd8-33e7-5173-af70-e62353b75908,BE-ANN00/re/000000084,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/dca0fcd8-33e7-5173-af70-e62353b75908,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:66,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:66/N,d48cddca-965b-5df5-a070-4cc294645718,BE-ANN00/re/000000061,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/d48cddca-965b-5df5-a070-4cc294645718,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:217,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:217/N,f20e9249-545d-5edc-8dfa-5fe5b99d717e,BE-ANN00/re/000000212,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/f20e9249-545d-5edc-8dfa-5fe5b99d717e,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:647,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:647/N,b740b67a-b260-53dc-8aa9-13130af78dfd,BE-ANN00/re/000000635,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/b740b67a-b260-53dc-8aa9-13130af78dfd,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:352,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:352/N,b030dc4b-f6a3-5b19-8aa4-1743c8e79851,BE-ANN00/re/000000347,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/b030dc4b-f6a3-5b19-8aa4-1743c8e79851,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:702,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:702/N,969adfa9-61e7-5f5d-be02-0b570b49b7f6,BE-ANN00/re/000000689,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/969adfa9-61e7-5f5d-be02-0b570b49b7f6,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:597,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:597/N,a9f93a13-1ef3-5838-b4e6-d33c61d507c3,BE-ANN00/re/000000587,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a9f93a13-1ef3-5838-b4e6-d33c61d507c3,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:128,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:128/N,49640d30-f1cd-5caf-b4f8-543c9fa9847e,BE-ANN00/re/000000123,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/49640d30-f1cd-5caf-b4f8-543c9fa9847e,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:578,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:578/N,a760382c-8307-531c-8f08-f93b89471ba6,BE-ANN00/re/000000572,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a760382c-8307-531c-8f08-f93b89471ba6,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:70,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:70/N,090fea1d-8d3b-59fc-b5c7-32e0662c8378,BE-ANN00/re/000000065,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/090fea1d-8d3b-59fc-b5c7-32e0662c8378,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:651,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:651/N,ba7b5dc4-9ead-5b8a-b60e-a350cae60e2b,BE-ANN00/re/000000639,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ba7b5dc4-9ead-5b8a-b60e-a350cae60e2b,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:344,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:344/N,a7d14d93-038b-5c24-aa74-19a4fe6f86b6,BE-ANN00/re/000000339,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/a7d14d93-038b-5c24-aa74-19a4fe6f86b6,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:190,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:190/N,24f58d8e-1178-51d6-96e3-71005a768916,BE-ANN00/re/000000186,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/24f58d8e-1178-51d6-96e3-71005a768916,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:27,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:27/N,ab273cd1-cef1-5fed-9768-0a61cfdff869,BE-ANN00/re/000000022,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/ab273cd1-cef1-5fed-9768-0a61cfdff869,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:mpmre:485,Registers,https://anet.be/record/opacmpmobj/tg:mpmre:485/N,41798c79-c2d1-5f51-9df0-b93b50fc011d,BE-ANN00/re/000000480,carbon paper,,,,Museum Plantin-Moretus,https://data.museumplantinmoretus.be/ark:/11975/41798c79-c2d1-5f51-9df0-b93b50fc011d,,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
