Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhps:16358,Affiches,https://anet.be/record/opaclhobj/tg:lhps:16358/N,c98c09de-6d8c-54cc-9c0a-ed0f9805998c,BE-ANN07/ps/000015794,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c98c09de-6d8c-54cc-9c0a-ed0f9805998c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:40538,Affiches,https://anet.be/record/opaclhobj/tg:lhps:40538/N,46e73fbf-6cae-5f13-a1b6-ada204b41e15,BE-ANN07/ps/000036532,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/46e73fbf-6cae-5f13-a1b6-ada204b41e15,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:14365,Affiches,https://anet.be/record/opaclhobj/tg:lhps:14365/N,c4dad188-a280-5826-a70f-e6f8bbbf0b15,BE-ANN07/ps/000013857,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c4dad188-a280-5826-a70f-e6f8bbbf0b15,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:42505,Affiches,https://anet.be/record/opaclhobj/tg:lhps:42505/N,48e6dd27-1a17-52c2-91ee-345c8b587599,BE-ANN07/ps/000038447,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/48e6dd27-1a17-52c2-91ee-345c8b587599,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:441,Affiches,https://anet.be/record/opaclhobj/tg:lhps:441/N,186c03b5-bfdc-5f0f-9dc2-31f02612a534,BE-ANN07/ps/000000436,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/186c03b5-bfdc-5f0f-9dc2-31f02612a534,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:61265,Affiches,https://anet.be/record/opaclhobj/tg:lhps:61265/N,12192f83-057c-5984-a570-55874cbe14c7,BE-ANN07/ps/000057051,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/12192f83-057c-5984-a570-55874cbe14c7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:48108,Affiches,https://anet.be/record/opaclhobj/tg:lhps:48108/N,9829b4f0-06eb-57c8-8819-e654dd066075,BE-ANN07/ps/000043984,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9829b4f0-06eb-57c8-8819-e654dd066075,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:4676,Affiches,https://anet.be/record/opaclhobj/tg:lhps:4676/N,a9c37aec-87ea-5da5-bc6f-cba1b39d221d,BE-ANN07/ps/000004581,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a9c37aec-87ea-5da5-bc6f-cba1b39d221d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:35438,Affiches,https://anet.be/record/opaclhobj/tg:lhps:35438/N,3520a909-f0e2-5635-9476-704fc6a7b54b,BE-ANN07/ps/000034609,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3520a909-f0e2-5635-9476-704fc6a7b54b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:5964,Affiches,https://anet.be/record/opaclhobj/tg:lhps:5964/N,795b8986-43cf-5800-b558-0028d9af2c1d,BE-ANN07/ps/000005842,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/795b8986-43cf-5800-b558-0028d9af2c1d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:56116,Affiches,https://anet.be/record/opaclhobj/tg:lhps:56116/N,38d4ef08-8c28-5e3d-a1e6-6343043e5936,BE-ANN07/ps/000051913,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38d4ef08-8c28-5e3d-a1e6-6343043e5936,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7959,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7959/N,9a114236-ea38-530b-acb0-00fdcb55a98e,BE-ANN07/ps/000007823,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9a114236-ea38-530b-acb0-00fdcb55a98e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:54982,Affiches,https://anet.be/record/opaclhobj/tg:lhps:54982/N,e26fe29c-bf4d-5bc1-aa82-f9e860ce5c0d,BE-ANN07/ps/000050788,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e26fe29c-bf4d-5bc1-aa82-f9e860ce5c0d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2608,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2608/N,662532bd-11be-523f-b5b3-6baad0be863c,BE-ANN07/ps/000002579,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/662532bd-11be-523f-b5b3-6baad0be863c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33446,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33446/N,136b32c9-0d54-5cae-926b-7f7ff046513f,BE-ANN07/ps/000032642,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/136b32c9-0d54-5cae-926b-7f7ff046513f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18716,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18716/N,6e776426-d5a1-5bf4-8d3d-778ff59bef0d,BE-ANN07/ps/000018098,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6e776426-d5a1-5bf4-8d3d-778ff59bef0d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50168,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50168/N,c70f6015-cf2a-51d6-95e4-efadeca943f9,BE-ANN07/ps/000046033,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c70f6015-cf2a-51d6-95e4-efadeca943f9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:19804,Affiches,https://anet.be/record/opaclhobj/tg:lhps:19804/N,cd3b248e-9cdb-58b4-9092-dea078ec6b14,BE-ANN07/ps/000019181,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cd3b248e-9cdb-58b4-9092-dea078ec6b14,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55690,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55690/N,07aba199-9e35-5c79-bec9-21814f1e766f,BE-ANN07/ps/000051501,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/07aba199-9e35-5c79-bec9-21814f1e766f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:1927,Affiches,https://anet.be/record/opaclhobj/tg:lhps:1927/N,57f2ab2f-b0a9-57b5-a8ae-1a6c39b9536f,BE-ANN07/ps/000001916,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/57f2ab2f-b0a9-57b5-a8ae-1a6c39b9536f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:52155,Affiches,https://anet.be/record/opaclhobj/tg:lhps:52155/N,bee26f10-963e-5abe-8ad6-fc07e504379b,BE-ANN07/ps/000047995,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bee26f10-963e-5abe-8ad6-fc07e504379b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:27055,Affiches,https://anet.be/record/opaclhobj/tg:lhps:27055/N,aa86a4e6-6628-52cd-a08d-33af9f934cfc,BE-ANN07/ps/000026377,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aa86a4e6-6628-52cd-a08d-33af9f934cfc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58558,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58558/N,61b93893-f4db-5388-bfce-62f133bc93f1,BE-ANN07/ps/000054353,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/61b93893-f4db-5388-bfce-62f133bc93f1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25068,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25068/N,7b5dd60e-ab20-598a-8646-d4797c9942fd,BE-ANN07/ps/000024407,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7b5dd60e-ab20-598a-8646-d4797c9942fd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:20790,Affiches,https://anet.be/record/opaclhobj/tg:lhps:20790/N,82a1881e-4a93-58ee-9ffc-9dff9b611dae,BE-ANN07/ps/000020160,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/82a1881e-4a93-58ee-9ffc-9dff9b611dae,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:10326,Affiches,https://anet.be/record/opaclhobj/tg:lhps:10326/N,daa4be26-913d-5bc1-9aec-e4d9916b3fe3,BE-ANN07/ps/000010140,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/daa4be26-913d-5bc1-9aec-e4d9916b3fe3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:46546,Affiches,https://anet.be/record/opaclhobj/tg:lhps:46546/N,e5beca62-e6ed-5266-97c6-539693aa4eba,BE-ANN07/ps/000042431,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e5beca62-e6ed-5266-97c6-539693aa4eba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:21882,Affiches,https://anet.be/record/opaclhobj/tg:lhps:21882/N,73f45c36-2490-534d-92d9-24ee699101e3,BE-ANN07/ps/000021233,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/73f45c36-2490-534d-92d9-24ee699101e3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:8205,Affiches,https://anet.be/record/opaclhobj/tg:lhps:8205/N,5f9742ed-2206-5441-8b04-29c5800f0d2d,BE-ANN07/ps/000008069,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5f9742ed-2206-5441-8b04-29c5800f0d2d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:41283,Affiches,https://anet.be/record/opaclhobj/tg:lhps:41283/N,f49e578a-23b5-597c-8afe-923e2faae79e,BE-ANN07/ps/000037254,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f49e578a-23b5-597c-8afe-923e2faae79e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:15124,Affiches,https://anet.be/record/opaclhobj/tg:lhps:15124/N,42dcf827-25e3-5069-9160-d0fe03e8943c,BE-ANN07/ps/000014599,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/42dcf827-25e3-5069-9160-d0fe03e8943c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:43744,Affiches,https://anet.be/record/opaclhobj/tg:lhps:43744/N,66c62ba8-2b0e-5cf6-8daa-92b47850264c,BE-ANN07/ps/000039668,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/66c62ba8-2b0e-5cf6-8daa-92b47850264c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:17119,Affiches,https://anet.be/record/opaclhobj/tg:lhps:17119/N,c5d31bd5-5379-5a47-9348-53b8f5ade3da,BE-ANN07/ps/000016539,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c5d31bd5-5379-5a47-9348-53b8f5ade3da,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:41779,Affiches,https://anet.be/record/opaclhobj/tg:lhps:41779/N,3e882b01-dced-53a2-91ff-55a9acbfee00,BE-ANN07/ps/000037746,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3e882b01-dced-53a2-91ff-55a9acbfee00,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:44081,Affiches,https://anet.be/record/opaclhobj/tg:lhps:44081/N,4dbb6749-095f-527d-b5da-109733259484,BE-ANN07/ps/000040004,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4dbb6749-095f-527d-b5da-109733259484,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:22257,Affiches,https://anet.be/record/opaclhobj/tg:lhps:22257/N,599a78ee-65cf-5f17-88ae-237fce7677e2,BE-ANN07/ps/000021605,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/599a78ee-65cf-5f17-88ae-237fce7677e2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:42856,Affiches,https://anet.be/record/opaclhobj/tg:lhps:42856/N,d2556b43-f2ee-5fa6-a766-83cf41b35629,BE-ANN07/ps/000038795,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d2556b43-f2ee-5fa6-a766-83cf41b35629,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:912,Affiches,https://anet.be/record/opaclhobj/tg:lhps:912/N,23f8a98f-ccec-5e88-804d-20d0ff0b2dee,BE-ANN07/ps/000000906,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/23f8a98f-ccec-5e88-804d-20d0ff0b2dee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25592,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25592/N,53d5d877-e856-56e0-978f-933433353d39,BE-ANN07/ps/000024926,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/53d5d877-e856-56e0-978f-933433353d39,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50492,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50492/N,c2d50c1f-b6bc-58d7-892a-dae46348bb3b,BE-ANN07/ps/000046353,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2d50c1f-b6bc-58d7-892a-dae46348bb3b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:57357,Affiches,https://anet.be/record/opaclhobj/tg:lhps:57357/N,0ff566dd-5a8d-597f-85e6-c951587ae30e,BE-ANN07/ps/000053155,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0ff566dd-5a8d-597f-85e6-c951587ae30e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49349,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49349/N,c69a0eb5-d699-5836-93c1-edb96997aba2,BE-ANN07/ps/000045221,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c69a0eb5-d699-5836-93c1-edb96997aba2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62019,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62019/N,cc96f9b4-499c-5d19-a74c-b7e0142c72b6,BE-ANN07/ps/000057813,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc96f9b4-499c-5d19-a74c-b7e0142c72b6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:5437,Affiches,https://anet.be/record/opaclhobj/tg:lhps:5437/N,c75ae01c-c729-5e43-baa3-c86c2f3a9e66,BE-ANN07/ps/000005319,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c75ae01c-c729-5e43-baa3-c86c2f3a9e66,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31181,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31181/N,67c6f080-7fdd-5b42-b299-f2b4bc27332c,BE-ANN07/ps/000030478,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67c6f080-7fdd-5b42-b299-f2b4bc27332c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:29948,Affiches,https://anet.be/record/opaclhobj/tg:lhps:29948/N,25e6bc5d-f604-5324-856e-7572dbcce58f,BE-ANN07/ps/000029255,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25e6bc5d-f604-5324-856e-7572dbcce58f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:60024,Affiches,https://anet.be/record/opaclhobj/tg:lhps:60024/N,beb4b6d8-9ab8-5411-b998-b4630025a78d,BE-ANN07/ps/000055815,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/beb4b6d8-9ab8-5411-b998-b4630025a78d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:36644,Affiches,https://anet.be/record/opaclhobj/tg:lhps:36644/N,2f12dc22-9e1c-52f9-b94d-94991b3609c8,BE-ANN07/ps/000035811,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f12dc22-9e1c-52f9-b94d-94991b3609c8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50538,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50538/N,25dde919-d689-565d-8f66-95965eba1428,BE-ANN07/ps/000046398,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/25dde919-d689-565d-8f66-95965eba1428,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:52505,Affiches,https://anet.be/record/opaclhobj/tg:lhps:52505/N,0f15f6ea-033b-548e-9683-7fae294a5a2b,BE-ANN07/ps/000048344,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0f15f6ea-033b-548e-9683-7fae294a5a2b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18346,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18346/N,804888d4-81d2-537d-8d21-dcffc62c10ff,BE-ANN07/ps/000017731,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/804888d4-81d2-537d-8d21-dcffc62c10ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33016,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33016/N,dec08540-9e9b-50af-8c3c-31dfb0a7edc2,BE-ANN07/ps/000032237,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/dec08540-9e9b-50af-8c3c-31dfb0a7edc2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2258,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2258/N,c9bbb90a-3171-5d74-ae01-bba000a5c8be,BE-ANN07/ps/000002244,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c9bbb90a-3171-5d74-ae01-bba000a5c8be,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:46116,Affiches,https://anet.be/record/opaclhobj/tg:lhps:46116/N,9044f585-04cc-5885-90a2-8673cc308342,BE-ANN07/ps/000042011,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9044f585-04cc-5885-90a2-8673cc308342,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:10776,Affiches,https://anet.be/record/opaclhobj/tg:lhps:10776/N,be356beb-9a78-5372-8111-63973f3278c6,BE-ANN07/ps/000010577,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/be356beb-9a78-5372-8111-63973f3278c6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:8655,Affiches,https://anet.be/record/opaclhobj/tg:lhps:8655/N,602252a3-d9e0-50c5-9800-6f6b702a724a,BE-ANN07/ps/000008503,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/602252a3-d9e0-50c5-9800-6f6b702a724a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:9947,Affiches,https://anet.be/record/opaclhobj/tg:lhps:9947/N,cc336627-3022-5daf-8186-1f5adfc50f66,BE-ANN07/ps/000009764,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cc336627-3022-5daf-8186-1f5adfc50f66,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:13859,Affiches,https://anet.be/record/opaclhobj/tg:lhps:13859/N,33b942ba-6573-5730-be74-6cba31bf7948,BE-ANN07/ps/000013364,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/33b942ba-6573-5730-be74-6cba31bf7948,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
